time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude
4621713	-7	0	-2	0.01393522	0.1097324	30.68986	0	10.55	4004	0	0	0	0	0.09569703	0.3256581	1	10	0.001	350
4621893	-7	4	2	0.01179657	0.1094411	30.68998	0	10.55	4002	0	0	0	0	0.09569703	0.3345909	1	10	0.001	350
4622008	-2	6	2	0.01682882	0.1074532	30.69071	0	10.55	4004	0	0	0	0	0.09569703	0.3443482	1	10	0.001	350
4622205	-6	1	-1	0.01620123	0.1101045	30.69633	0	10.55	4004	0	0	0	0	0.09569703	0.3445149	1	10	0.001	350
4622301	-13	-2	-2	0.02101915	0.1094575	30.69797	0	10.55	4003	0	0	0	0	0.09569703	0.3486275	1	10	0.001	350
4622460	-12	2	-3	0.01957213	0.1137541	30.6995	0	10.55	4003	0	0	0	0	0.09569703	0.3582025	1	10	0.001	350
4622551	-8	3	0	0.02693794	0.1086771	30.70035	0	10.55	4003	0	0	0	0	0.09569703	0.3457457	1	10	0.001	350
4622639	-8	0	1	0.02863213	0.110105	30.70072	0	10.55	4003	0	0	0	0	0.09569703	0.3410395	1	10	0.001	350
4622728	-5	2	-5	0.03143582	0.1161152	30.70188	0	10.55	4003	0	0	0	0	0.09569703	0.3378301	1	10	0.001	350
4622878	-9	1	-1	0.04070291	0.1135136	30.7056	0	10.55	4003	0	0	0	0	0.09569703	0.3335511	1	10	0.001	350
4622998	-1	1	-4	0.04069338	0.1081326	30.70872	0	10.55	4003	0	0	0	0	0.09569703	0.3424641	1	10	0.001	350
4623021	1	-1	0	0.04368346	0.1068419	30.70933	0	10.55	4003	0	0	0	0	0.09569703	0.3436875	1	10	0.001	350
4623204	-10	4	0	0.04643224	0.1016612	30.71024	0	10.55	4004	0	0	0	0	0.09569703	0.3500673	1	10	0.001	350
4623329	-10	6	-3	0.04580079	0.1027881	30.71183	0	10.55	4002	0	0	0	0	0.09569703	0.3381731	1	10	0.001	350
4623394	-5	6	-4	0.04948475	0.1061017	30.71299	0	10.55	4003	0	0	0	0	0.09569703	0.332809	1	10	0.001	350
4623442	-4	0	-5	0.05285893	0.1050916	30.71494	0	10.55	4003	0	0	0	0	0.09569703	0.3318176	1	10	0.001	350
4623599	-13	5	-8	0.06054437	0.09964242	30.71763	0	10.6	4003	0	0	0	0	0.09569703	0.3278933	1	10	0.001	350
4623677	-8	-4	1	0.05438011	0.1002046	30.71866	0	10.6	4002	0	0	0	0	0.09569703	0.3313554	1	10	0.001	350
4623781	-7	2	2	0.06353926	0.09832144	30.72123	0	10.6	4004	0	0	0	0	0.09569703	0.3221206	1	10	0.001	350
4623819	-6	-6	-2	0.06297699	0.1045536	30.72159	0	10.6	4003	0	0	0	0	0.09569703	0.3196681	1	10	0.001	350
4623944	-8	-5	0	0.07081208	0.1002734	30.72458	0	10.6	4002	0	0	0	0	0.09569703	0.3093081	1	10	0.001	350
4624052	-3	-1	0	0.07182805	0.09458583	30.72599	0	10.6	4004	0	0	0	0	0.09569703	0.3047273	1	10	0.001	350
4624114	-2	1	0	0.0729414	0.08959758	30.72794	0	10.6	4004	0	0	0	0	0.09569703	0.307918	1	10	0.001	350
4624194	-8	0	-1	0.06965046	0.08456043	30.72935	0	10.6	4004	0	0	0	0	0.09569703	0.3189079	1	10	0.001	350
4624270	0	2	0	0.06420951	0.08358796	30.73258	0	10.6	4002	0	0	0	0	0.09569703	0.3226741	1	10	0.001	350
4624373	1	-3	-3	0.07156252	0.08562557	30.73496	0	10.6	4002	0	0	0	0	0.09569703	0.3327293	1	10	0.001	350
4624527	-7	2	3	0.07169171	0.08542648	30.73734	0	10.6	4004	0	0	0	0	0.09569703	0.3429997	1	10	0.001	350
4624605	3	1	-4	0.07383584	0.08740592	30.73838	0	10.6	4003	0	0	0	0	0.09569703	0.3472012	1	10	0.001	350
4624691	0	-10	-4	0.08066136	0.08708271	30.74149	0	10.6	4004	0	0	0	0	0.09569703	0.3466264	1	10	0.001	350
4624781	-3	0	0	0.08134321	0.08901458	30.74247	0	10.6	4004	0	0	0	0	0.09569703	0.3550496	1	10	0.001	350
4624929	-1	-2	1	0.08895036	0.09555152	30.74479	0	10.6	4004	0	0	0	0	0.09569703	0.3733932	1	10	0.001	350
4625011	-2	-3	0	0.09577529	0.09334987	30.74412	0	10.6	4003	0	0	0	0	0.09569703	0.3756884	1	10	0.001	350
4625164	4	0	0	0.09196746	0.09219133	30.74607	0	10.6	4002	0	0	0	0	0.09569703	0.3920617	1	10	0.001	350
4625282	-2	2	-3	0.09605321	0.0940126	30.75113	0	10.6	4003	0	0	0	0	0.09569703	0.401669	1	10	0.001	350
