time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude
4403921	-630	-2064	-702	-4.416978	-7.497972	54.21125	0	10.6	4002	-116	-192	29	0	1.079078	0.5153056	3	35	0	60
4404082	-206	963	691	-3.251791	-6.8672	54.44158	0	11.34	4003	-57	2	37	0	1.079078	0.5268251	3	35	0	60
4404130	109	-1247	-1814	-3.555572	-6.455048	54.84087	0	11.34	4004	-78	-188	-16	0	1.079078	0.5311442	3	35	0	60
4404259	476	2451	-732	-1.497488	-8.105773	56.13934	0	11.34	4003	74	141	-16	0	1.079078	0.5409124	3	35	0	60
4404339	-738	-1415	-1084	-1.769511	-9.955549	56.41501	0	11.34	4003	65	-163	-44	0	1.079078	0.5472148	3	35	0	60
4404490	476	-1106	1248	-0.8201401	-6.942618	56.64224	0	11.34	4003	0	0	0	0	1.079078	0.5579648	3	35	0	60
4404655	1420	-2494	-33	0.9420659	-0.8972239	56.04477	0	11.34	4004	0	0	0	0	1.079078	0.5672699	1	35	0	60
4404724	1802	-2017	-152	2.483083	1.555594	56.09454	0	11.34	4003	0	0	0	0	1.079078	0.5668857	1	35	0	60
4404801	2398	-2307	368	5.293859	5.164598	56.13316	0	11.34	4004	0	0	0	0	1.079078	0.5538688	1	35	0	60
4404888	-561	2073	2489	5.504982	8.121018	55.54026	0	11.34	4003	0	0	0	0	1.079078	0.5350389	1	35	0	60
4405015	772	6847	1096	6.140175	-29.93627	47.28176	0	11.4	4003	0	0	0	0	1.079078	0.492102	1	35	0	60
4405123	127	-8317	-893	4.861772	-31.11312	47.68475	0	11.4	4003	0	0	0	0	1.079078	0.4470336	1	35	0	60
4405177	121	-17155	-885	3.679129	-17.92579	48.67223	0	11.4	4004	0	0	0	0	1.079078	0.419308	1	35	0	60
4405333	-1571	4683	1332	7.527347	0.4934776	51.50439	0	11.4	4002	0	0	0	0	1.079078	0.3747901	1	35	0	60
4405383	-2342	2717	141	5.443379	-1.034042	50.99047	0	11.4	4002	0	0	0	0	1.079078	0.3514436	1	35	0	60
4405505	-12	4	-5	4.086238	-0.3659813	50.92909	0	11.4	4003	0	0	0	0	1.079078	0.3008833	1	35	0	60
4405588	-10	12	-1	3.523559	0.3232337	50.93062	0	11.4	4003	0	0	0	0	1.079078	0.2738957	1	35	0	60
4405697	0	2	-1	3.000177	0.8912675	50.93184	0	11.4	4003	0	0	0	0	1.079078	0.2274537	1	35	0	60
4405754	7	-3	-3	2.695492	1.23543	50.93214	0	11.4	4004	0	0	0	0	1.079078	0.2090126	1	35	0	60
4405871	0	-1	-1	2.284288	1.69989	50.93239	0	11.51	4002	0	0	0	0	1.079078	0.1660686	1	35	0	60
4405965	-5	1	1	1.926581	2.104504	50.93275	0	11.51	4003	0	0	0	0	1.079078	0.1531782	1	35	0	60
4406067	-2	2	-2	1.613597	2.45534	50.93465	0	11.51	4002	0	0	0	0	1.079078	0.1226206	1	35	0	60
4406173	-2	1	0	1.338091	2.764657	50.93483	0	11.51	4004	0	0	0	0	1.079078	0.08425771	1	35	0	60
4406282	7	2	-4	1.096125	3.031073	50.93623	0	11.51	4004	0	0	0	0	1.079078	0.05919261	1	35	0	60
4406390	-1	0	0	0.8895711	3.264349	50.93636	0	11.51	4003	0	0	0	0	1.079078	0.03239093	1	35	0	60
4406478	0	1	-2	0.7096353	3.46947	50.93709	0	11.51	4003	0	0	0	0	1.079078	0.02167507	1	35	0	60
4406622	1	3	0	0.4595413	3.757523	50.94099	0	11.51	4004	0	0	0	0	1.079078	0.001910066	1	35	0	60
4406688	2	-1	0	0.3750036	3.850111	50.94228	0	11.51	4002	0	0	0	0	1.079078	-0.003376845	1	35	0	60
4406805	1	0	-3	0.2643931	3.976943	50.94344	0	11.51	4004	0	0	0	0	1.079078	0.00127042	1	35	0	60
4406896	5	0	-3	0.1639218	4.083435	50.9446	0	11.51	4003	0	0	0	0	1.079078	0.004194545	1	35	0	60
4406996	3	2	-2	0.1028743	4.148712	50.9463	0	11.51	4003	0	0	0	0	1.079078	0.003201614	1	35	0	60
4407116	2	1	0	0.002088956	4.265251	50.94942	0	11.51	4004	0	0	0	0	1.079078	0.00647192	1	35	0	60
4407198	2	1	2	-0.0480283	4.316088	50.95003	0	11.51	4004	0	0	0	0	1.079078	0.008719277	1	35	0	60
4407291	5	2	-3	-0.1105776	4.380049	50.95345	0	11.51	4002	0	0	0	0	1.079078	0.008574493	1	35	0	60
4407396	4	-4	0	-0.1653067	4.436585	50.95668	0	11.51	4002	0	0	0	0	1.079078	0.006547472	1	35	0	60
4407499	3	3	-4	-0.2246557	4.506364	50.9612	0	11.51	4003	0	0	0	0	1.079078	0.01477837	1	35	0	60
4407658	9	0	-6	-0.270755	4.563354	50.96718	0	11.51	4002	0	0	0	0	1.079078	0.01483332	1	35	0	60
4407751	2	-2	0	-0.2977236	4.599879	50.97011	0	11.51	4004	0	0	0	0	1.079078	0.009878676	1	35	0	60
4407850	3	0	-2	-0.3163638	4.632843	50.97371	0	11.51	4002	0	0	0	0	1.079078	0.009873032	1	35	0	60
4407909	2	2	-3	-0.3289018	4.649148	50.97639	0	11.51	4002	0	0	0	0	1.079078	0.0090963	1	35	0	60
4408007	5	2	0	-0.3493835	4.678017	50.97774	0	11.51	4003	0	0	0	0	1.079078	0.009119601	1	35	0	60
4408128	7	-1	-1	-0.363045	4.695512	50.98048	0	11.51	4003	0	0	0	0	1.079078	0.01778505	1	35	0	60
4408238	5	-4	1	-0.3741421	4.713526	50.98323	0	11.51	4004	0	0	0	0	1.079078	0.01736994	1	35	0	60
