time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude	compass_heading	latitude	longitude
125138	-1177	372	-1288	-4.818717	-13.16404	1.673811	0	11.29	4003	-11	0	5	5	0.3028688	0.8941354	8	10	0.03	1800	2.963387	40.92393	-91.39365
125201	-757	1268	-1964	-4.93576	-13.55619	2.094424	0	11.29	4002	-11	0	5	5	0.3028688	0.9395862	8	10	0.03	1800	2.963387	40.92393	-91.39365
125249	836	-559	-2251	-3.648352	-15.02777	3.171232	0	11.29	4003	-11	0	5	5	0.3028688	0.9562958	8	10	0.03	1800	1.557237	40.92393	-91.39365
125380	-298	-2460	1408	0.01557546	-10.76308	3.37663	0	11.29	4004	-13	0	5	5	0.3028688	1.193245	8	10	0.03	1800	-1.548401	40.92393	-91.39365
125492	-1300	-2854	1069	-1.128907	-5.449821	1.30048	0	11.29	4004	-5	0	5	5	0.3028688	1.236847	8	10	0.03	1800	-0.1227722	40.92393	-91.39364
125576	1623	24	188	1.29495	-4.99441	0.2019184	0	11.29	4002	-5	0	5	5	0.3028688	1.308861	8	10	0.03	1800	-0.5682678	40.92393	-91.39364
125676	-4713	-1619	-118	-1.709677	-4.921718	-0.1267668	0	11.29	4004	0	0	5	5	0.3028688	1.390668	8	10	0.03	1800	1.206116	40.92393	-91.39363
125790	-781	425	1767	-4.690777	-3.81577	0.6945143	0	11.29	4004	0	0	5	5	0.3028688	1.498737	8	10	0.03	1800	-2.443481	40.92393	-91.39363
125865	-1982	474	655	-6.964361	-5.539267	1.636513	0	11.68	4004	0	0	5	5	0.3028688	1.648621	8	10	0.03	1800	-3.580536	40.92393	-91.39363
125965	-820	-437	1043	-8.191542	-5.291248	1.358813	0	11.68	4004	0	0	5	5	0.3028688	1.74251	8	10	0.03	1800	-5.654053	40.92393	-91.39363
