time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude	compass_heading	latitude	longitude
408447	26	0	3	0.3381206	-0.01191212	-1.851379	0	11.46	4003	0	0	5	5	0.03738701	0.008489922	1	10	0.03	1800	-6.364349	40.92393	-91.39363
408632	22	-7	-4	0.3375988	-0.007351065	-1.846855	0	11.46	4003	0	0	5	5	0.03738701	0.01683484	1	10	0.03	1800	-6.363739	40.92393	-91.39363
408660	23	-1	0	0.3352067	-0.008288634	-1.845204	0	11.46	4004	0	0	5	5	0.03738701	0.01769347	1	10	0.03	1800	-6.384979	40.92393	-91.39363
408756	23	-1	-2	0.3405449	-0.0099977	-1.843431	0	11.46	4004	0	0	5	5	0.03738701	0.01797469	1	10	0.03	1800	-6.366516	40.92393	-91.39363
408861	21	-4	-1	0.3504248	-0.008751629	-1.839946	0	11.46	4004	0	0	5	5	0.03738701	0.02379068	1	10	0.03	1800	-6.379822	40.92393	-91.39363
408967	29	0	0	0.3532478	-0.00610727	-1.837745	0	11.46	4002	0	0	5	5	0.03738701	0.03378895	1	10	0.03	1800	-6.629059	40.92393	-91.39363
409071	28	-4	-4	0.357387	-0.01040822	-1.832364	0	11.46	4003	0	0	5	5	0.03738701	0.04107566	1	10	0.03	1800	-6.397491	40.92393	-91.39363
409176	25	-3	-2	0.3509259	-0.007869823	-1.831753	0	11.46	4003	0	0	5	5	0.03738701	0.04574805	1	10	0.03	1800	-6.389893	40.92393	-91.39363
409281	29	-4	-4	0.3517664	-0.0009347639	-1.824661	0	11.46	4003	0	0	5	5	0.03738701	0.04835815	1	10	0.03	1800	-6.363892	40.92393	-91.39363
409386	19	0	-4	0.357831	-0.001575975	-1.820442	0	11.46	4004	0	0	5	5	0.03738701	0.05669856	1	10	0.03	1800	-6.38916	40.92393	-91.39363
409491	29	-2	-3	0.3611344	-0.003645643	-1.817446	0	11.46	4003	0	0	5	5	0.03738701	0.06204259	1	10	0.03	1800	-6.394897	40.92393	-91.39363
409595	25	-1	-2	0.3681034	0.002878817	-1.810721	0	11.46	4002	0	0	5	5	0.03738701	0.07287388	1	10	0.03	1800	-6.406586	40.92393	-91.39363
409700	33	0	-3	0.3721532	-0.001588039	-1.807419	0	11.4	4003	0	0	5	5	0.03738701	0.08031625	1	10	0.03	1800	-6.413116	40.92393	-91.39363
409804	28	0	-2	0.378297	-0.0025283	-1.804363	0	11.4	4003	0	0	5	5	0.03738701	0.0922892	1	10	0.03	1800	-6.203735	40.92393	-91.39363
409909	33	0	0	0.382516	-0.01520263	-1.800572	0	11.4	4003	0	0	5	5	0.03738701	0.09540012	1	10	0.03	1800	-6.429749	40.92393	-91.39363
410014	28	0	-1	0.3860612	-0.01871693	-1.796599	0	11.4	4002	0	0	5	5	0.03738701	0.0929797	1	10	0.03	1800	-6.435974	40.92393	-91.39363
410135	15	0	0	0.3873861	-0.02458645	-1.790484	0	11.4	4003	0	0	5	5	0.03738701	0.08769207	1	10	0.03	1800	-6.437439	40.92393	-91.39363
410238	31	0	0	0.3875936	-0.02374779	-1.78969	0	11.4	4004	0	0	5	5	0.03738701	0.08906311	1	10	0.03	1800	-6.439941	40.92393	-91.39363
410324	37	-5	3	0.3937106	-0.02819672	-1.786083	0	11.4	4003	0	0	5	5	0.03738701	0.09198591	1	10	0.03	1800	-6.424011	40.92393	-91.39363
410428	28	-6	-2	0.3927496	-0.03230299	-1.779846	0	11.4	4003	0	0	5	5	0.03738701	0.0959726	1	10	0.03	1800	-6.425812	40.92393	-91.39363
410532	34	-2	-1	0.3963534	-0.03566272	-1.778867	0	11.4	4003	0	0	5	5	0.03738701	0.1084894	1	10	0.03	1800	-6.479614	40.92393	-91.39363
410638	26	-4	-3	0.3882004	-0.0265343	-1.770858	0	11.4	4002	0	0	5	5	0.03738701	0.1179038	1	10	0.03	1800	-6.441986	40.92393	-91.39363
410736	25	1	0	0.3873747	-0.03103172	-1.768413	0	11.4	4003	0	0	5	5	0.03738701	0.1198469	1	10	0.03	1800	-6.415833	40.92393	-91.39363
410853	26	-3	-2	0.3886806	-0.02752064	-1.760586	0	11.4	4004	0	0	5	5	0.03738701	0.1074232	1	10	0.03	1800	-6.445862	40.92393	-91.39363
410993	29	0	4	0.3869829	-0.03345858	-1.756122	0	11.4	4004	0	0	5	5	0.03738701	0.09351476	3	10	0.03	1800	-6.446899	40.92393	-91.39363
411078	30	0	-4	0.3945001	-0.02760657	-1.754227	0	11.4	4003	0	0	5	5	0.03738701	0.08374677	3	10	0.03	1800	-6.450409	40.92393	-91.39363
411149	23	0	-6	0.3929373	-0.02509085	-1.750375	0	11.4	4004	0	0	5	5	0.03738701	0.07634431	3	10	0.03	1800	-6.449615	40.92393	-91.39363
411272	30	-2	-4	0.3906855	-0.02574229	-1.743161	0	11.4	4003	0	0	5	5	0.03738701	0.06880492	3	10	0.03	1800	-6.422852	40.92393	-91.39363
411363	28	-8	-2	0.3903739	-0.02552035	-1.740226	0	11.4	4003	0	0	5	5	0.03738701	0.06109987	3	10	0.03	1800	-6.44574	40.92393	-91.39363
411453	32	-8	0	0.3920338	-0.02599272	-1.737841	0	11.4	4004	0	0	5	5	0.03738701	0.05097181	3	10	0.03	1800	-6.423279	40.92393	-91.39363
411557	39	-1	-4	0.3946744	-0.02215097	-1.733501	0	11.4	4003	0	0	5	5	0.03738701	0.03793989	3	10	0.03	1800	-6.428528	40.92393	-91.39363
411662	31	-1	-2	0.3941334	-0.02528714	-1.730749	0	11.4	4002	0	0	5	5	0.03738701	0.01258389	3	10	0.03	1800	-6.476379	40.92393	-91.39363
411783	27	1	0	0.3961136	-0.03139718	-1.723658	0	11.4	4003	0	0	5	5	0.03738701	-0.002932688	3	10	0.03	1800	-6.454559	40.92393	-91.39363
411865	25	0	-4	0.401189	-0.03154689	-1.72054	0	11.4	4004	0	0	5	5	0.03738701	-0.009150507	3	10	0.03	1800	-6.441376	40.92393	-91.39363
