time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude	compass_heading	latitude	longitude
93493	-118	-112	-17	0.3668867	0.3087117	0.3408609	0	12.36	4003	0	0	5	5	0.05453698	0.2955312	3	10	0.03	1800	-6.761017	40.92393	-91.39363
93555	-58	119	-351	0.391901	0.3156518	0.357549	0	12.36	4004	0	0	5	5	0.05453698	0.2911143	3	10	0.03	1800	-6.116058	40.92393	-91.39363
93686	52	-74	-180	0.4328729	0.3356725	0.3541697	0	12.31	4004	0	0	5	5	0.05453698	0.2860286	3	10	0.03	1800	-6.769653	40.92393	-91.39363
93755	64	77	246	0.3880734	0.3448803	0.3328881	0	12.31	4004	0	0	5	5	0.05453698	0.2924045	3	10	0.03	1800	-6.11972	40.92393	-91.39363
93842	-117	-4	-352	0.2943546	0.3280795	0.3360421	0	12.31	4003	0	0	5	5	0.05453698	0.2945208	3	10	0.03	1800	-6.11972	40.92393	-91.39363
94032	127	-104	-195	0.2862461	0.3367186	0.3284526	0	12.31	4003	0	0	5	5	0.05453698	0.3044996	3	10	0.03	1800	-5.701691	40.92393	-91.39363
94084	113	-123	550	0.29318	0.368885	0.2941574	0	12.31	4003	0	0	5	5	0.05453698	0.3098826	3	10	0.03	1800	-6.319275	40.92393	-91.39363
94196	204	-7	267	0.3050882	0.3798609	0.3055061	0	12.31	4003	0	0	5	5	0.05453698	0.31666	3	10	0.03	1800	-6.329498	40.92393	-91.39363
94251	85	10	122	0.310006	0.3710079	0.3100782	0	12.31	4004	0	0	5	5	0.05453698	0.3192727	3	10	0.03	1800	-6.329498	40.92393	-91.39363
94354	20	174	-242	0.2800554	0.3509063	0.3152051	0	12.31	4003	0	0	5	5	0.05453698	0.3208982	3	10	0.03	1800	-6.813324	40.92393	-91.39363
94472	-32	97	-160	0.2648343	0.3659582	0.3175721	0	12.31	4003	0	0	5	5	0.05453698	0.3296122	3	10	0.03	1800	-6.129913	40.92393	-91.39363
94596	-162	13	-218	0.2208789	0.3791064	0.3052748	0	12.25	4004	0	0	5	5	0.05453698	0.3450049	3	10	0.03	1800	-6.312714	40.92393	-91.39363
94673	87	37	-193	0.2532599	0.3906843	0.3201769	0	12.25	4002	0	0	5	5	0.05453698	0.3557945	3	10	0.03	1800	-6.02417	40.92393	-91.39363
94778	289	-86	441	0.2752499	0.4165261	0.2824847	0	12.25	4004	0	0	5	5	0.05453698	0.362952	3	10	0.03	1800	-6.306427	40.92393	-91.39363
94885	-17	13	-263	0.3307046	0.4086128	0.2809168	0	12.25	4003	0	0	5	5	0.05453698	0.3782459	3	10	0.03	1800	-6.175262	40.92393	-91.39363
94991	-102	92	-180	0.3169371	0.3840885	0.255744	0	12.25	4003	0	0	5	5	0.05453698	0.3860163	3	10	0.03	1800	-5.812744	40.92393	-91.39363
95142	-132	23	-65	0.3398461	0.396732	0.2376956	0	12.25	4004	0	0	5	5	0.05453698	0.3805177	3	10	0.03	1800	-6.165527	40.92393	-91.39363
95194	-122	6	-266	0.3349619	0.3633619	0.2542555	0	12.25	4003	0	0	5	5	0.05453698	0.3772979	3	10	0.03	1800	-6.165527	40.92393	-91.39363
95384	-8	17	-37	0.3055052	0.4212791	0.2223654	0	12.25	4002	0	0	5	5	0.05453698	0.351159	3	10	0.03	1800	-5.909088	40.92393	-91.39363
