time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude	compass_heading	latitude	longitude
217775	0	0	0	0	0	0	0	12.82	0	0	0	0	0	0	0	0	10	0.08	2800	0	0	0
217848	0	0	0	0	0	0	0	12.76	0	0	0	0	0	0	0	0	10	0.08	2800	0	0	0
217979	0	0	0	0	0	0	0	12.76	0	0	0	0	0	0	0	0	10	0.08	2800	0	0	0
218045	0	0	0	0	0	0	0	12.76	0	0	0	0	0	0	0	0	10	0.08	2800	0	0	0
218187	0	0	0	0	0	0	0	12.76	0	0	0	0	0	0	0	0	10	0.08	2800	0	0	0
218318	0	0	0	0	0	0	0	12.76	0	0	0	0	0	0	0	0	10	0.08	2800	0	0	0
218398	0	0	0	0	0	0	0	12.76	0	0	0	0	0	0	0	0	10	0.08	2800	0	0	0
218479	0	0	0	0	0	0	0	12.76	0	0	0	0	0	0	0	0	10	0.08	2800	0	0	0
218553	0	0	0	0	0	0	0	12.76	0	0	0	0	0	0	0	0	10	0.08	2800	0	0	0
218659	0	0	0	0	0	0	0	12.76	0	0	0	0	0	0	0	0	10	0.08	2800	0	0	0
218822	0	0	0	0	0	0	0	12.82	0	0	0	0	0	0	0	0	10	0.08	2800	0	0	0
218913	0	0	0	0	0	0	0	12.82	0	0	0	0	0	0	0	0	10	0.08	2800	0	0	0
218965	0	0	0	0	0	0	0	12.82	0	0	0	0	0	0	0	0	10	0.08	2800	0	0	0
219064	0	0	0	0	0	0	0	12.82	0	0	0	0	0	0	0	0	10	0.08	2800	0	0	0
219174	0	0	0	0	0	0	0	12.82	0	0	0	0	0	0	0	0	10	0.08	2800	0	0	0
219297	0	0	0	0	0	0	0	12.82	0	0	0	0	0	0	0	0	10	0.08	2800	0	0	0
219378	0	0	0	0	0	0	0	12.82	0	0	0	0	0	0	0	0	10	0.08	2800	0	0	0
219459	0	0	0	0	0	0	0	12.82	0	0	0	0	0	0	0	0	10	0.08	2800	0	0	0
219585	0	0	0	0	0	0	0	12.82	0	0	0	0	0	0	0	0	10	0.08	2800	0	0	0
219677	0	0	0	0	0	0	0	12.82	0	0	0	0	0	0	0	0	10	0.08	2800	0	0	0
219763	0	0	0	0	0	0	0	12.82	0	0	0	0	0	0	0	0	10	0.08	2800	0	0	0
219857	0	0	0	0	0	0	0	12.82	0	0	0	0	0	0	0	0	10	0.08	2800	0	0	0
219981	0	0	0	0	0	0	0	12.82	0	0	0	0	0	0	0	0	10	0.08	2800	0	0	0
220078	0	0	0	0	0	0	0	12.82	0	0	0	0	0	0	0	0	10	0.08	2800	0	0	0
220168	0	0	0	0	0	0	0	12.82	0	0	0	0	0	0	0	0	10	0.08	2800	0	0	0
220292	0	0	0	0	0	0	0	12.82	0	0	0	0	0	0	0	0	10	0.08	2800	0	0	0
220364	0	0	0	0	0	0	0	12.82	0	0	0	0	0	0	0	0	10	0.08	2800	0	0	0
220451	0	0	0	0	0	0	0	12.82	0	0	0	0	0	0	0	0	10	0.08	2800	0	0	0
220684	24	110	-510	0.7679896	-4.86395	357.3148	0	12.82	4003	1000	1000	1000	1000	0.02	0.03072592	1	10	0.08	2800	357.7666	1E-06	1E-06
220857	22	108	-510	0.3280451	-4.823976	358.7195	0	12.82	4004	1000	1000	1000	1000	0.02	0.04485853	1	10	0.08	2800	356.1171	1E-06	1E-06
