time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude	compass_heading	latitude	longitude
442750	-390	-1307	292	-5.805198	-1.295585	332.2602	0	11.17	4002	1412	1362	1354	1356	0.02	1.199416	8	10	0.08	2800	336.3132	40.92395	-91.39367
442786	-673	-1984	-139	-5.77001	-0.4262957	332.251	0	11.17	4003	1246	1166	1522	1550	0.02	1.201688	8	10	0.08	2800	336.3132	40.92395	-91.39367
442855	206	850	-374	-6.224977	0.1260205	331.8659	0	11.17	4003	1338	1280	1444	1438	0.02	1.201818	8	10	0.08	2800	335.017	40.92395	-91.39367
442985	-1031	642	549	-5.618974	-0.6736969	331.2231	0	11.17	4003	1284	1298	1498	1428	0.02	1.200664	8	10	0.08	2800	334.098	40.92395	-91.39367
443067	683	-731	637	-7.170671	-0.5060257	330.2298	0	11.17	4002	1331	1311	1439	1399	0.02	1.202368	8	10	0.08	2800	335.6967	40.92395	-91.39367
443199	50	-271	354	-6.098814	0.1838699	329.1804	0	11.17	4004	1403	1537	1351	1217	0.02	1.203567	8	10	0.08	2800	334.3427	40.92395	-91.39367
443332	-874	-246	612	-6.366793	-1.513908	327.3061	0	11.29	4003	1409	1587	1355	1185	0.02	1.189747	8	10	0.08	2800	333.435	40.92395	-91.39367
443533	31	-1097	608	-7.999481	-0.6543664	326.1394	0	11.29	4003	1448	1624	1316	1144	0.02	1.160741	8	10	0.08	2800	331.9368	40.92395	-91.39367
443634	1874	1465	-901	-6.047189	-1.399626	326.6372	0	11.29	4003	1336	1548	1446	1230	0.02	1.14612	8	10	0.08	2800	330.0975	40.92395	-91.39367
443778	-1811	-847	-732	-5.751924	-2.093393	328.1039	0	11.29	4002	1342	1432	1460	1322	0.02	1.114957	8	10	0.08	2800	332.9179	40.92395	-91.39367
