time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude	compass_heading	latitude	longitude
310901	-177	1320	-1022	-8.604698	-2.840144	355.7454	0	11.97	4002	1169	1197	1603	1527	0.02	1.702052	8	10	0.08	2800	355.1805	40.92393	-91.39359
310956	436	433	-456	-9.165105	-3.187146	356.0776	0	11.97	4004	1617	1155	1157	1567	0.02	1.70022	8	10	0.08	2800	357.4088	40.92393	-91.39359
311140	1926	851	-1102	-9.359669	-3.243402	358.4459	0	11.97	4002	1061	1653	1711	1027	0.02	1.696158	8	10	0.08	2800	358.7755	40.92393	-91.39359
311179	2267	-670	-2073	-8.030614	-3.414687	359.1736	0	11.97	4002	1324	1294	1448	1382	0.02	1.698366	8	10	0.08	2800	2.456146	40.92393	-91.39359
311256	-1995	-1999	-2023	-8.642885	-1.108343	0.5553327	0	11.97	4002	1321	1245	1445	1401	0.02	1.713591	8	10	0.08	2800	1.714386	40.92393	-91.39359
311439	672	-55	-495	-8.08426	1.740277	2.178352	0	11.97	4002	1164	1152	1580	1484	0.02	1.747669	8	10	0.08	2800	4.113373	40.92393	-91.39359
311509	-193	2765	-365	-7.38325	-0.541613	2.424596	0	11.97	4003	1411	1251	1337	1409	0.02	1.763521	8	10	0.08	2800	6.954712	40.92393	-91.39359
311627	-21	-1985	824	-7.85534	-2.277339	1.930606	0	12.36	4003	1489	1341	1231	1319	0.02	1.811656	8	10	0.08	2800	8.440338	40.92393	-91.39359
311650	-540	-3947	181	-7.837056	-0.5983943	1.747148	0	12.36	4003	1233	1083	1485	1547	0.02	1.811656	8	10	0.08	2800	6.625977	40.92393	-91.39359
311763	-2150	923	1740	-8.851355	1.744043	0.4635982	0	12.36	4002	1316	1058	1366	1620	0.02	1.855694	8	10	0.08	2800	5.620544	40.92393	-91.39359
311905	3073	-1153	643	-9.22273	-1.367299	356.9962	0	12.36	4004	1319	1407	1327	1239	0.02	1.911524	8	10	0.08	2800	6.013336	40.92393	-91.39359
312076	-1776	271	400	-4.78276	1.892795	354.3163	0	12.36	4003	1362	1328	1304	1366	0.02	1.956069	8	10	0.08	2800	356.5054	40.92393	-91.39359
312179	565	-6	1019	-5.913981	-0.1018828	353.1121	0	12.36	4003	1334	1476	1334	1244	0.02	1.989068	8	10	0.08	2800	352.8557	40.92393	-91.39359
312266	1019	402	732	-5.025631	0.4857479	352.4968	0	12.36	4004	1460	1450	1216	1262	0.02	2.009009	8	10	0.08	2800	353.3843	40.92393	-91.39359
312485	-1531	2451	-493	-4.145005	-1.646836	353.4017	0	12.36	4003	1503	1571	1171	1107	0.02	2.059483	8	10	0.08	2800	354.484	40.92393	-91.39359
312630	2457	-1909	-189	-3.768026	0.3355614	354.7957	0	11.97	4003	1074	1272	1636	1414	0.02	2.104068	8	10	0.08	2800	356.6949	40.92393	-91.3936
312681	2249	-243	-229	-2.507704	0.4085442	354.9879	0	11.97	4002	1074	1328	1632	1378	0.02	2.109101	8	10	0.08	2800	356.6949	40.92393	-91.3936
312857	1042	-321	39	-2.628815	-2.19554	354.7466	0	11.97	4004	1181	1085	1545	1609	0.02	2.151398	8	10	0.08	2800	354.7489	40.92393	-91.39361
312957	1214	1649	754	-0.2838083	-4.651387	354.909	0	11.97	4002	1363	1369	1333	1339	0.02	2.169375	8	10	0.08	2800	352.5247	40.92393	-91.39361
312994	1205	1463	333	0.4440747	-5.422655	355.0705	0	11.97	4002	1190	1374	1536	1336	0.02	2.178669	8	10	0.08	2800	352.5247	40.92393	-91.39361
313174	169	120	-568	-0.2894292	-2.582319	355.7432	0	11.97	4002	1460	1538	1228	1138	0.02	2.202104	8	10	0.08	2800	353.3822	40.92393	-91.39362
313208	687	2802	-1085	0.3005082	-4.932324	356.526	0	11.97	4002	1186	1208	1530	1452	0.02	2.213837	8	10	0.08	2800	352.3331	40.92393	-91.39362
313327	-1262	-2373	-230	-1.296515	-7.242898	357.302	0	11.97	4002	1297	1315	1425	1367	0.02	2.231562	8	10	0.08	2800	352.8015	40.92393	-91.39362
313433	512	-1778	-491	-0.193108	0.8361455	358.5078	0	11.97	4004	1214	1214	1512	1460	0.02	2.261124	8	10	0.08	2800	349.7631	40.92393	-91.39362
313488	-533	937	230	-0.7091903	-0.3400659	358.4641	0	11.97	4004	1176	1102	1538	1576	0.02	2.265581	8	10	0.08	2800	349.128	40.92393	-91.39362
313566	329	96	-467	-1.099235	-2.36933	358.5896	0	11.97	4004	1501	1449	1233	1245	0.02	2.274435	8	10	0.08	2800	349.2487	40.92393	-91.39362
313716	-171	493	-51	-0.834079	-3.895267	348.0065	0	11.97	4003	1227	1199	1503	1467	0.02	2.29173	8	10	0.08	2800	348.1088	40.92393	-91.39362
