time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude	compass_heading	latitude	longitude
248287	-1	6	1	-5.059815	-1.207375	347.157	0	12.76	4003	1000	1000	1000	1000	0.02	0.1027622	1	10	0.08	2800	341.8795	40.92395	-91.39365
248409	0	4	1	-5.062463	-1.20867	347.1562	0	12.76	4004	1000	1000	1000	1000	0.02	0.08745091	1	10	0.08	2800	342.319	40.92395	-91.39365
248492	2	0	0	-5.061736	-1.209883	347.1552	0	12.76	4003	1000	1000	1000	1000	0.02	0.0822284	1	10	0.08	2800	342.0081	40.92395	-91.39365
248584	0	2	0	-5.064001	-1.210711	347.1538	0	12.76	4004	1000	1000	1000	1000	0.02	0.07652098	1	10	0.08	2800	342.6429	40.92395	-91.39365
248675	-2	3	0	-5.066022	-1.21432	347.1518	0	12.76	4004	1000	1000	1000	1000	0.02	0.06975093	1	10	0.08	2800	342.1794	40.92395	-91.39365
248757	2	-6	0	-5.066469	-1.21352	347.151	0	12.76	4002	1000	1000	1000	1000	0.02	0.06381962	1	10	0.08	2800	342.08	40.92395	-91.39365
248848	-1	-1	6	-5.069174	-1.213758	347.1482	0	12.76	4003	1000	1000	1000	1000	0.02	0.0655475	1	10	0.08	2800	342.0286	40.92395	-91.39365
248952	-2	-5	1	-5.072761	-1.212262	347.1444	0	12.76	4003	1000	1000	1000	1000	0.02	0.06945902	1	10	0.08	2800	342.0251	40.92395	-91.39365
249056	-1	-2	-1	-5.071777	-1.213657	347.1444	0	12.76	4003	1000	1000	1000	1000	0.02	0.07545795	1	10	0.08	2800	341.977	40.92395	-91.39365
249160	0	-1	-1	-5.073212	-1.215507	347.145	0	12.87	4003	1000	1000	1000	1000	0.02	0.07465592	1	10	0.08	2800	341.7531	40.92395	-91.39365
249310	0	-5	3	-5.072276	-1.215083	347.1436	0	12.87	4003	1000	1000	1000	1000	0.02	0.07217062	1	10	0.08	2800	342.2468	40.92395	-91.39365
249394	1	1	0	-5.074878	-1.213933	347.1428	0	12.87	4004	1000	1000	1000	1000	0.02	0.06965119	1	10	0.08	2800	342.0656	40.92396	-91.39365
