time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude	compass_heading	latitude	longitude
37302	24	3	1	0.2251866	-0.05448798	1.106089	0	12.14	4004	0	0	0	0	0.02	0.009097532	1	10	0.04	1800	-4.370575	40.92393	-91.39362
37506	18	4	1	0.2351062	-0.04635765	1.111591	0	12.14	4003	0	0	0	0	0.02	-0.0004251608	1	10	0.04	1800	-4.398132	40.92393	-91.39362
37612	10	0	-1	0.2320078	-0.04106351	1.113854	0	12.14	4003	0	0	0	0	0.02	-0.007280397	1	10	0.04	1800	-4.63269	40.92393	-91.39362
37707	18	6	-3	0.2327472	-0.04603702	1.114771	0	12.14	4004	0	0	0	0	0.02	-0.01169737	1	10	0.04	1800	-4.385132	40.92393	-91.39362
37813	13	0	-2	0.2268638	-0.04908807	1.115505	0	12.14	4003	0	0	0	0	0.02	-0.01329682	1	10	0.04	1800	-4.379211	40.92393	-91.39362
37917	17	0	-2	0.2297616	-0.04586175	1.118746	0	12.19	4003	0	0	0	0	0.02	-0.01666808	1	10	0.04	1800	-4.175323	40.92393	-91.39362
38010	10	-6	1	0.2347914	-0.04540395	1.120641	0	12.19	4003	0	0	0	0	0.02	-0.01225446	1	10	0.04	1800	-4.372711	40.92393	-91.39362
38110	14	3	-3	0.2335875	-0.05102146	1.122597	0	12.19	4003	0	0	0	0	0.02	-0.008179849	1	10	0.04	1800	-4.375488	40.92393	-91.39362
38217	15	-2	0	0.232559	-0.0535771	1.12333	0	12.19	4003	0	0	0	0	0.02	-0.006514436	1	10	0.04	1800	-4.384552	40.92393	-91.39362
38317	19	-8	-4	0.2307994	-0.04836568	1.125286	0	12.19	4004	0	0	0	0	0.02	-0.005593219	1	10	0.04	1800	-4.166901	40.92393	-91.39362
38501	20	-8	1	0.2209778	-0.05350917	1.129627	0	12.19	4003	0	0	0	0	0.02	-0.01520328	1	10	0.04	1800	-4.588348	40.92393	-91.39362
38566	13	0	-1	0.2197077	-0.05394105	1.130849	0	12.19	4003	0	0	0	0	0.02	-0.01847238	1	10	0.04	1800	-4.369659	40.92393	-91.39362
38700	18	0	-2	0.2263458	-0.04518457	1.132133	0	12.19	4004	0	0	0	0	0.02	-0.02120997	1	10	0.04	1800	-4.39325	40.92393	-91.39362
38738	27	-1	1	0.2253911	-0.04783148	1.132805	0	12.19	4002	0	0	0	0	0.02	-0.02264342	1	10	0.04	1800	-4.39325	40.92393	-91.39362
38833	15	-1	-4	0.2208479	-0.05063691	1.133723	0	12.14	4004	0	0	0	0	0.02	-0.01850819	1	10	0.04	1800	-4.600037	40.92393	-91.39362
39033	15	4	1	0.2254139	-0.04578319	1.137575	0	12.14	4003	0	0	0	0	0.02	-0.01056722	1	10	0.04	1800	-4.370758	40.92393	-91.39362
39184	25	1	-1	0.2323547	-0.03618893	1.138553	0	12.14	4002	0	0	0	0	0.02	-0.01161123	1	10	0.04	1800	-4.384674	40.92393	-91.39362
39248	26	2	0	0.2304942	-0.03896143	1.139715	0	12.14	4002	0	0	0	0	0.02	-0.01131642	1	10	0.04	1800	-4.41983	40.92392	-91.39362
39311	23	0	-1	0.2355422	-0.03583647	1.139715	0	12.14	4004	0	0	0	0	0.02	-0.007262202	1	10	0.04	1800	-4.610077	40.92392	-91.39362
39415	12	0	-4	0.2354989	-0.03302968	1.140693	0	12.14	4003	0	0	0	0	0.02	1.869807E-05	1	10	0.04	1800	-4.181549	40.92392	-91.39362
39520	16	-2	5	0.2291013	-0.02802577	1.142527	0	12.14	4003	0	0	0	0	0.02	0.006335832	1	10	0.04	1800	-4.366394	40.92392	-91.39362
39622	20	0	0	0.2285729	-0.03188319	1.143994	0	12.14	4002	0	0	0	0	0.02	0.01613667	1	10	0.04	1800	-4.603241	40.92392	-91.39362
39794	17	-1	3	0.2292699	-0.03726629	1.148519	0	12.14	4004	0	0	0	0	0.02	0.03022349	1	10	0.04	1800	-4.38205	40.92392	-91.39362
39908	19	2	-2	0.2316064	-0.03970149	1.151088	0	12.14	4004	0	0	0	0	0.02	0.03913474	1	10	0.04	1800	-4.386963	40.92392	-91.39362
40013	12	4	-2	0.2307754	-0.04364818	1.152066	0	12.14	4003	0	0	0	0	0.02	0.04673008	1	10	0.04	1800	-4.384674	40.92392	-91.39362
40038	12	4	-2	0.2307754	-0.04364818	1.152066	0	12.14	4003	0	0	0	0	0.02	0.048926	1	10	0.04	1800	-4.384674	40.92392	-91.39362
40209	23	0	-4	0.2337991	-0.0444576	1.152861	0	12.14	4002	0	0	0	0	0.02	0.04856412	1	10	0.04	1800	-4.384674	40.92392	-91.39362
40312	23	0	-4	0.2337991	-0.0444576	1.152861	0	12.14	4002	0	0	0	0	0.02	0.04856412	1	10	0.04	1800	-4.384674	40.92392	-91.39362
40355	23	0	-4	0.2337991	-0.0444576	1.152861	0	12.14	4002	0	0	0	0	0.02	0.04856412	1	10	0.04	1800	-4.384674	40.92392	-91.39362
