time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude	compass_heading	latitude	longitude
258016	0	-2	0	-0.4292833	0.2984895	-30.51003	0	11.85	4003	0	0	0	0	1.805524E+08	-0.1184504	3	10	0.04	1800	-0.9014587	40.92395	-91.39362
258110	-2	0	0	-0.4290042	0.3027083	-30.50698	0	11.85	4003	0	0	0	0	1.805524E+08	-0.1184767	3	10	0.04	1800	-0.6817322	40.92395	-91.39362
258267	-7	1	-1	-0.4218198	0.3046339	-30.50447	0	11.85	4003	0	0	0	0	1.805524E+08	-0.1162882	3	10	0.04	1800	-0.9075317	40.92395	-91.39362
258355	1	3	-4	-0.4235058	0.298418	-30.5024	0	11.85	4003	0	0	0	0	1.805524E+08	-0.1175832	3	10	0.04	1800	-0.9169617	40.92395	-91.39362
258506	1	-1	0	-0.4237211	0.2971474	-30.5013	0	11.91	4002	0	0	0	0	1.805524E+08	-0.1226804	3	10	0.04	1800	-0.9068298	40.92395	-91.39362
258608	-4	-5	-6	-0.4236295	0.2970825	-30.4988	0	11.91	4003	0	0	0	0	1.805524E+08	-0.1238459	3	10	0.04	1800	-1.133789	40.92395	-91.39362
258672	4	-1	0	-0.421556	0.2936786	-30.49886	0	11.91	4003	0	0	0	0	1.805524E+08	-0.1261478	3	10	0.04	1800	-1.133789	40.92395	-91.39362
258730	-2	-1	1	-0.4170764	0.2897559	-30.4988	0	11.91	4003	0	0	0	0	1.805524E+08	-0.1222821	3	10	0.04	1800	-1.135895	40.92395	-91.39362
258863	2	0	2	-0.4108054	0.2928647	-30.49727	0	11.91	4003	1	0	0	0	1.805524E+08	-0.1106307	3	10	0.04	1800	-0.9276733	40.92395	-91.39362
258933	13	10	-9	-0.4120682	0.2987052	-30.49489	0	11.91	4002	0	0	0	0	1.805524E+08	-0.1051231	3	10	0.04	1800	-0.9294128	40.92395	-91.39362
258999	-26	1	117	-0.4150444	0.3032424	-30.49899	0	11.91	4002	0	-6	-2	0	1.805524E+08	-0.1021777	3	10	0.04	1800	-0.9370117	40.92395	-91.39362
259107	-34	39	-6	-0.4292368	0.3066831	-30.52089	0	11.91	4002	10	-8	-7	0	1.805524E+08	-0.101429	3	10	0.04	1800	-1.823486	40.92395	-91.39362
259205	-14	-11	-93	-0.4493668	0.3136357	-30.53875	0	11.91	4003	1	0	-15	0	1.805524E+08	-0.09726243	3	10	0.04	1800	-1.298859	40.92395	-91.39362
259369	43	-3	-54	-0.4141558	0.3361987	-30.53789	0	11.91	4003	-14	6	-46	0	1.805524E+08	-0.08428431	3	10	0.04	1800	-1.80777	40.92395	-91.39362
259443	33	-65	-47	-0.4090644	0.3318191	-30.54175	0	11.74	4003	-12	5	-43	0	1.805524E+08	-0.07219472	3	10	0.04	1800	-1.175293	40.92395	-91.39362
259624	-105	-9	50	-0.366014	0.3073205	-30.52903	0	11.74	4004	-17	-5	-44	0	1.805524E+08	-0.05225707	3	10	0.04	1800	-1.45282	40.92395	-91.39362
259734	62	30	-3	-0.3224232	0.3026786	-30.53221	0	11.74	4004	20	2	-45	0	1.805524E+08	-0.03455451	3	10	0.04	1800	-1.741913	40.92395	-91.39362
259809	47	-23	88	-0.3485395	0.3365007	-30.51942	0	11.74	4004	12	-1	-42	0	1.805524E+08	-0.02672851	3	10	0.04	1800	-1.900909	40.92395	-91.39362
259915	23	86	76	-0.343567	0.3189496	-30.52102	0	11.74	4004	-14	-3	-42	0	1.805524E+08	-0.01948865	3	10	0.04	1800	-1.011597	40.92395	-91.39362
260019	-45	20	-57	-0.3278195	0.3070595	-30.51203	0	11.74	4004	-13	-1	-41	0	1.805524E+08	-0.01473857	3	10	0.04	1800	-1.488586	40.92395	-91.39362
260154	-3	25	-156	-0.3417255	0.274457	-30.49661	0	11.74	4004	-20	-2	-41	0	1.805524E+08	-0.006499833	3	10	0.04	1800	-1.034271	40.92395	-91.39362
260235	-65	18	-44	-0.3491098	0.2998368	-30.50695	0	11.74	4002	-20	5	-43	0	1.805524E+08	-0.004486284	3	10	0.04	1800	-1.493622	40.92395	-91.39362
260311	20	-39	-82	-0.3557251	0.279933	-30.49466	0	11.74	4004	-9	-1	-42	0	1.805524E+08	-0.008063001	3	10	0.04	1800	-1.236877	40.92395	-91.39362
260442	6	-12	46	-0.3996313	0.2972188	-30.50408	0	11.85	4003	-2	-13	-42	0	1.805524E+08	-0.01304085	3	10	0.04	1800	-1.811432	40.92395	-91.39362
260518	-46	-28	144	-0.3999864	0.3022484	-30.5094	0	11.85	4003	1	-6	-43	0	1.805524E+08	-0.009353231	3	10	0.04	1800	-1.350128	40.92395	-91.39362
260639	0	-64	148	-0.4116221	0.3221764	-30.49974	0	11.85	4003	24	-2	-45	0	1.805524E+08	-0.008121668	3	10	0.04	1800	-1.142792	40.92395	-91.39362
260736	-15	-2	32	-0.4087898	0.2729887	-30.48507	0	11.85	4002	12	12	-44	0	1.805524E+08	-0.008874492	3	10	0.04	1800	-1.167145	40.92395	-91.39362
260810	-88	52	-118	-0.4183812	0.2842308	-30.48862	0	11.85	4003	2	4	-45	0	1.805524E+08	-0.01593038	3	10	0.04	1800	-1.339264	40.92395	-91.39362
261007	18	51	-18	-0.4097139	0.2949601	-30.48861	0	11.85	4004	-11	-18	-42	0	1.805524E+08	-0.02606195	3	10	0.04	1800	-1.99173	40.92395	-91.39362
261040	-5	-20	183	-0.4077903	0.29256	-30.5061	0	11.85	4004	0	-8	-42	0	1.805524E+08	-0.02736964	3	10	0.04	1800	-1.99173	40.92395	-91.39362
261113	97	32	75	-0.3774741	0.2980332	-30.50976	0	11.85	4004	17	-25	-43	0	1.805524E+08	-0.02948047	3	10	0.04	1800	-1.160004	40.92395	-91.39362
261226	85	-30	70	-0.3687632	0.269695	-30.50071	0	11.85	4003	24	-2	-44	0	1.805524E+08	-0.02615603	3	10	0.04	1800	-1.160004	40.92395	-91.39362
261311	-148	20	-49	-0.3929167	0.2881587	-30.5059	0	11.34	4004	-6	-4	-42	0	1.805524E+08	-0.02331078	3	10	0.04	1800	-1.872223	40.92395	-91.39362
261413	54	-47	160	-0.3961315	0.2940638	-30.51067	0	11.34	4004	21	-6	-44	0	1.805524E+08	-0.01667868	3	10	0.04	1800	-1.614014	40.92395	-91.39362
261529	60	-44	196	-0.3922737	0.2980017	-30.50081	0	11.34	4003	19	14	-46	0	1.805524E+08	-0.01609525	3	10	0.04	1800	-1.80481	40.92395	-91.39362
261680	-96	-4	-131	-0.387823	0.2958739	-30.50161	0	11.34	4003	24	7	-45	0	1.805524E+08	-0.01696914	3	10	0.04	1800	-1.230652	40.92395	-91.39362
261806	35	29	1	-0.363867	0.3172586	-30.52619	0	11.34	4003	-9	-16	-41	0	1.805524E+08	-0.01694103	3	10	0.04	1800	-1.615417	40.92395	-91.39362
261929	-40	60	-205	-0.415395	0.3599666	-30.52607	0	11.34	4003	-4	-20	-40	0	1.805524E+08	-0.01899587	3	10	0.04	1800	-1.212219	40.92395	-91.39362
261983	-21	46	-140	-0.4161554	0.3779034	-30.53169	0	11.34	4003	-6	-4	-41	0	1.805524E+08	-0.01807201	3	10	0.04	1800	-1.158417	40.92395	-91.39362
