time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude	compass_heading	latitude	longitude
61610	-111	0	14	-1.737023	0.4759705	-8.78429	0	12.08	20009	0	0	5	5	0.02	-0.009027262	1	10	0.03	2000	2.672586	40.92392	-91.39364
61685	-108	7	17	-1.733414	0.4791737	-8.793461	0	12.08	20009	0	0	5	5	0.02	-0.002734782	1	10	0.03	2000	2.672586	40.92392	-91.39364
61802	-116	0	13	-1.731201	0.4830717	-8.827578	0	12.08	20009	0	0	5	5	0.02	0.008525098	1	10	0.03	2000	2.435856	40.92392	-91.39364
61908	-112	0	17	-1.729275	0.4851158	-8.844085	0	12.08	20009	0	0	5	5	0.02	0.01916282	1	10	0.03	2000	2.425203	40.92392	-91.39364
62027	-106	8	15	-1.733081	0.480983	-8.87783	0	12.08	20009	0	0	5	5	0.02	0.02415058	1	10	0.03	2000	2.653138	40.92392	-91.39364
62139	-112	2	15	-1.740412	0.4949815	-8.909559	0	12.08	20009	0	0	5	5	0.02	0.03223474	1	10	0.03	2000	2.437839	40.92392	-91.39364
62203	-111	-1	11	-1.73049	0.4997276	-8.924416	0	12.08	20009	0	0	5	5	0.02	0.03277599	1	10	0.03	2000	2.435886	40.92392	-91.39364
62343	-109	3	18	-1.716473	0.4930068	-8.955655	0	12.08	20009	0	0	5	5	0.02	0.03090689	1	10	0.03	2000	2.641514	40.92392	-91.39364
62434	-117	10	12	-1.717271	0.4910136	-8.978093	0	12.08	20009	0	0	5	5	0.02	0.03138291	1	10	0.03	2000	2.403528	40.92392	-91.39364
62487	-112	1	17	-1.71864	0.4892653	-8.985673	0	12.02	20009	0	0	5	5	0.02	0.03170775	1	10	0.03	2000	2.412305	40.92392	-91.39364
62593	-109	3	12	-1.707314	0.4978097	-9.001506	0	12.02	20009	0	0	5	5	0.02	0.02838143	1	10	0.03	2000	2.616473	40.92392	-91.39365
62692	-108	2	11	-1.698445	0.5016646	-9.04008	0	12.02	20009	0	0	5	5	0.02	0.02737902	1	10	0.03	2000	2.159487	40.92392	-91.39364
62811	-105	5	8	-1.693105	0.5042705	-9.061848	0	12.02	20009	0	0	5	5	0.02	0.03070578	1	10	0.03	2000	2.368535	40.92392	-91.39364
62891	-110	2	13	-1.693874	0.5054144	-9.077926	0	12.02	20009	0	0	5	5	0.02	0.03828209	1	10	0.03	2000	2.363093	40.92392	-91.39365
63034	-111	3	16	-1.683638	0.5055979	-9.117355	0	12.02	20009	0	0	5	5	0.02	0.0489559	1	10	0.03	2000	2.346868	40.92392	-91.39365
63176	-109	1	13	-1.674428	0.5116296	-9.13814	0	12.02	20009	0	0	5	5	0.02	0.05126059	1	10	0.03	2000	2.361828	40.92392	-91.39365
63270	-100	8	16	-1.665288	0.4978355	-9.168035	0	12.02	20009	0	0	5	5	0.02	0.05445617	1	10	0.03	2000	2.563402	40.92392	-91.39365
63295	-113	0	8	-1.670513	0.5006725	-9.175859	0	12.02	20009	0	0	5	5	0.02	0.05522546	1	10	0.03	2000	2.563402	40.92392	-91.39365
63416	-104	2	9	-1.680135	0.4991976	-9.203493	0	12.08	20009	0	0	5	5	0.02	0.05797651	1	10	0.03	2000	2.334843	40.92392	-91.39365
63536	-118	2	9	-1.684094	0.4984159	-9.225987	0	12.08	20009	0	0	5	5	0.02	0.06621943	1	10	0.03	2000	2.578885	40.92392	-91.39365
63603	-118	3	11	-1.683768	0.5013233	-9.23962	0	12.08	20009	0	0	5	5	0.02	0.06557447	1	10	0.03	2000	2.375279	40.92392	-91.39365
63719	-114	3	17	-1.683687	0.5021471	-9.269699	0	12.08	20009	0	0	5	5	0.02	0.05725721	1	10	0.03	2000	2.139884	40.92392	-91.39365
63801	-110	1	11	-1.68405	0.5001332	-9.2848	0	12.08	20009	0	0	5	5	0.02	0.04993976	1	10	0.03	2000	2.130794	40.92393	-91.39365
63912	-104	9	17	-1.682948	0.4949498	-9.308828	0	12.08	20009	0	0	5	5	0.02	0.03335296	1	10	0.03	2000	2.346708	40.92393	-91.39365
64018	-110	10	11	-1.684659	0.498264	-9.330653	0	12.08	20009	0	0	5	5	0.02	0.02206704	1	10	0.03	2000	2.341652	40.92393	-91.39365
64110	-111	0	14	-1.685836	0.5015492	-9.35291	0	12.08	20009	0	0	5	5	0.02	0.01625918	1	10	0.03	2000	2.587103	40.92393	-91.39365
64295	-104	6	12	-1.683879	0.4964571	-9.386898	0	12.08	20009	0	0	5	5	0.02	-0.001191102	1	10	0.03	2000	2.572739	40.92393	-91.39365
64303	-104	6	12	-1.683879	0.4964571	-9.386898	0	12.08	20009	0	0	5	5	0.02	-0.001191102	1	10	0.03	2000	2.572739	40.92393	-91.39365
64444	-109	4	15	-1.669711	0.4870788	-9.422597	0	12.08	20009	0	0	5	5	0.02	-0.005356075	1	10	0.03	2000	2.33215	40.92393	-91.39365
64541	-102	0	10	-1.668815	0.4956008	-9.441423	0	12.08	20009	0	0	5	5	0.02	-0.00164492	1	10	0.03	2000	2.102623	40.92393	-91.39365
64626	-105	2	17	-1.663662	0.4975785	-9.464349	0	12.08	20009	0	0	5	5	0.02	0.0009724549	1	10	0.03	2000	2.123732	40.92393	-91.39365
64758	-107	-2	19	-1.658985	0.503751	-9.484769	0	12.08	20009	0	0	5	5	0.02	0.01196827	1	10	0.03	2000	2.301604	40.92393	-91.39364
64849	-105	0	13	-1.664693	0.5052035	-9.512949	0	12.08	20009	0	0	5	5	0.02	0.008300943	1	10	0.03	2000	2.106194	40.92393	-91.39364
64918	-108	0	11	-1.665598	0.5060189	-9.520715	0	12.08	20009	0	0	5	5	0.02	0.005833414	1	10	0.03	2000	2.106194	40.92393	-91.39364
65035	-105	2	13	-1.651471	0.5121995	-9.548403	0	12.08	20009	0	0	5	5	0.02	-0.007840344	1	10	0.03	2000	2.084872	40.92393	-91.39364
65109	-105	-1	9	-1.645213	0.5200808	-9.567719	0	12.08	20009	0	0	5	5	0.02	-0.01398915	1	10	0.03	2000	2.067602	40.92393	-91.39364
65228	-104	-2	16	-1.641553	0.5196582	-9.589053	0	12.08	20009	0	0	5	5	0.02	-0.02398128	1	10	0.03	2000	2.069797	40.92393	-91.39364
65372	-107	0	13	-1.643893	0.5186651	-9.609103	0	12.08	20009	0	0	5	5	0.02	-0.0280061	1	10	0.03	2000	2.295107	40.92393	-91.39364
65417	-111	-1	7	-1.643979	0.5180113	-9.629766	0	12.08	20009	0	0	5	5	0.02	-0.03056198	1	10	0.03	2000	2.303503	40.92393	-91.39364
65521	-104	2	13	-1.647857	0.5177357	-9.642969	0	12.08	20009	0	0	5	5	0.02	-0.03538204	1	10	0.03	2000	2.529035	40.92393	-91.39364
