time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude	compass_heading	latitude	longitude
92569	-87	84	-10	-1.115999	0.4198531	-14.19593	0	12.14	20009	0	0	5	5	0.02	0.0756628	3	10	0.03	2000	1.091706	40.92391	-91.39363
92665	-116	-9	-36	-1.087875	0.4093445	-14.22207	0	12.14	20009	0	0	5	5	0.02	0.06665491	3	10	0.03	2000	0.4016308	40.92391	-91.39363
92807	-83	15	2	-1.063165	0.3887061	-14.23895	0	12.14	20009	0	0	5	5	0.02	0.0582702	3	10	0.03	2000	1.627305	40.92391	-91.39363
92897	-65	44	99	-1.058596	0.3982357	-14.25417	0	12.14	20009	0	0	5	5	0.02	0.05700228	3	10	0.03	2000	1.211131	40.92391	-91.39363
92979	-136	-15	-7	-1.086666	0.4061706	-14.25294	0	12.14	20009	0	0	5	5	0.02	0.05797018	3	10	0.03	2000	1.211131	40.92391	-91.39363
93180	-46	-65	-6	-1.116912	0.4179234	-14.2859	0	12.14	20009	0	0	5	5	0.02	0.06083849	3	10	0.03	2000	0.6139943	40.92391	-91.39363
93249	-77	17	-6	-1.110697	0.4247269	-14.29531	0	12.14	20009	0	0	5	5	0.02	0.0602821	3	10	0.03	2000	0.8589276	40.92391	-91.39363
93355	-62	-4	84	-1.117726	0.4178695	-14.31488	0	12.14	20009	0	0	5	5	0.02	0.06438361	3	10	0.03	2000	0.8497376	40.92391	-91.39363
93380	-68	48	38	-1.114853	0.4107359	-14.32068	0	12.14	20009	0	0	5	5	0.02	0.06391689	3	10	0.03	2000	0.8497376	40.92391	-91.39363
93547	-9	90	153	-1.151529	0.4243228	-14.35303	0	12.14	20009	0	0	5	5	0.02	0.06644834	3	10	0.03	2000	1.389684	40.92391	-91.39363
93602	2	-137	-295	-1.210635	0.5097322	-14.39643	0	12.14	20009	0	0	5	5	0.02	0.06783774	3	10	0.03	2000	1.389684	40.92391	-91.39363
93738	-66	-79	-398	-1.07566	0.2877038	-14.41971	0	12.14	20009	0	0	5	5	0.02	0.07261333	3	10	0.03	2000	1.488498	40.92391	-91.39363
93840	-37	-27	525	-1.253408	0.5868776	-14.44683	0	12.14	20009	0	0	5	5	0.02	0.07226732	3	10	0.03	2000	0.8597506	40.92391	-91.39363
93906	-114	20	357	-1.153579	0.4790538	-14.45983	0	12.14	20009	0	0	5	5	0.02	0.07010701	3	10	0.03	2000	0.8597506	40.92391	-91.39363
94099	-198	-35	458	-1.069859	0.3287497	-14.51385	0	12.14	20009	0	0	5	5	0.02	0.05748831	3	10	0.03	2000	0.9758459	40.92391	-91.39363
94142	-287	-34	332	-1.118705	0.3348261	-14.51094	0	12.14	20009	0	0	5	5	0.02	0.05681853	3	10	0.03	2000	1.428163	40.92391	-91.39363
94265	-35	112	-351	-0.9877577	0.2107328	-14.47833	0	12.14	20009	0	0	5	5	0.02	0.06085861	3	10	0.03	2000	1.181665	40.92391	-91.39363
94345	-184	98	-291	-1.126378	0.1983997	-14.49478	0	11.91	20009	0	0	5	5	0.02	0.06223535	3	10	0.03	2000	0.6419623	40.92391	-91.39363
