time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude	compass_heading	latitude	longitude
96	19	8	-5	-4.348996	-1.214687	347.2269	0	12.76	0	0	0	5	5	0.02	-0.4151163	1	10	0.08	2800	341.3321	40.92394	-91.39367
137	17	6	-3	-4.349353	-1.214474	347.2293	0	12.76	0	0	0	5	5	0.02	-0.4193802	1	10	0.08	2800	341.1124	40.92394	-91.39367
246	20	0	0	-4.349723	-1.212419	347.2322	0	12.76	0	0	0	5	5	0.02	-0.4379852	1	10	0.08	2800	341.0685	40.92394	-91.39367
395	22	-1	-5	-4.347547	-1.213163	347.2354	0	12.76	0	0	0	5	5	0.02	-0.4647194	1	10	0.08	2800	341.2927	40.92394	-91.39367
466	18	2	-1	-4.347478	-1.212553	347.2375	0	12.76	0	0	0	5	5	0.02	-0.482323	1	10	0.08	2800	341.7047	40.92394	-91.39367
553	18	-10	0	-4.346569	-1.214188	347.2382	0	12.76	0	0	0	5	5	0.02	-0.4838786	1	10	0.08	2800	341.5219	40.92394	-91.39367
666	23	0	-3	-4.34347	-1.215086	347.2421	0	12.76	0	0	0	5	5	0.02	-0.4856203	1	10	0.08	2800	341.2065	40.92394	-91.39367
740	17	0	-1	-4.344084	-1.215085	347.2433	0	12.76	0	0	0	5	5	0.02	-0.494671	1	10	0.08	2800	341.3486	40.92394	-91.39367
858	17	1	-6	-4.343227	-1.217816	347.2494	0	12.76	0	0	0	5	5	0.02	-0.4943753	1	10	0.08	2800	341.5332	40.92394	-91.39367
938	21	-4	-1	-4.341408	-1.218133	347.2502	0	12.76	0	0	0	5	5	0.02	-0.4882653	1	10	0.08	2800	341.0746	40.92394	-91.39367
1018	17	0	0	-4.34211	-1.218186	347.2536	0	12.76	0	0	0	5	5	0.02	-0.4792111	1	10	0.08	2800	341.4829	40.92394	-91.39367
1221	26	-3	-5	-4.338067	-1.219295	347.2615	0	12.76	0	0	0	5	5	0.02	-0.4730067	1	10	0.08	2800	341.6709	40.92394	-91.39367
1318	20	0	-3	-4.337197	-1.222184	347.2642	0	12.76	0	0	0	5	5	0.02	-0.4783831	1	10	0.08	2800	341.2704	40.92394	-91.39367
1373	22	0	0	-4.339119	-1.222213	347.2668	0	12.76	0	0	0	5	5	0.02	-0.4785276	1	10	0.08	2800	341.1798	40.92394	-91.39367
1472	21	-2	1	-4.338164	-1.221562	347.2687	0	12.76	0	0	0	5	5	0.02	-0.483584	1	10	0.08	2800	340.9445	40.92394	-91.39367
1627	24	-2	-2	-4.335675	-1.219917	347.2719	0	12.76	0	0	0	5	5	0.02	-0.5041699	1	10	0.08	2800	340.9136	40.92394	-91.39367
