time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude
317951	-64	0	12	-0.1654569	0.143324	1.770985	0	11.46	4003	0	0	0	0	0.8087943	0.2720339	1	400	0	600
318072	-57	-5	12	-0.1712483	0.1368746	1.754845	0	11.46	4004	0	0	0	0	0.8087943	0.2701556	1	400	0	600
318174	-58	2	9	-0.1834098	0.1305953	1.739194	0	11.46	4004	0	0	0	0	0.8087943	0.2623438	1	400	0	600
318355	-64	2	9	-0.1892737	0.1124852	1.709419	0	11.46	4003	0	0	0	0	0.8087943	0.2552441	1	400	0	600
318490	-60	-2	7	-0.1890291	0.09848412	1.686493	0	11.46	4004	0	0	0	0	0.8087943	0.2653846	1	400	0	600
318544	-57	1	8	-0.1878753	0.09744096	1.680624	0	11.46	4003	0	0	0	0	0.8087943	0.265736	1	400	0	600
318786	-56	-2	11	-0.1939803	0.09200576	1.643699	0	11.46	4004	0	0	0	0	0.8087943	0.2692899	1	400	0	600
318926	-59	-3	13	-0.1935624	0.08708452	1.622669	0	11.46	4002	0	0	0	0	0.8087943	0.2753493	1	400	0	600
319010	-58	0	8	-0.1964125	0.08268552	1.612705	0	11.46	4002	0	0	0	0	0.8087943	0.2842383	1	400	0	600
319095	-60	4	14	-0.1929304	0.07287689	1.597727	0	11.46	4003	0	0	0	0	0.8087943	0.2863818	1	400	0	600
349108	3	1	0	0.1644749	-0.0116547	0.3388151	0	11.57	4004	0	0	0	0	0.8087943	-0.09027094	1	400	0	1200
349286	15	-2	0	0.1670746	-0.02169979	0.3418715	0	11.57	4003	0	0	0	0	0.8087943	-0.08025876	1	400	0	1200
349341	10	-6	5	0.1619191	-0.02235337	0.3427884	0	11.57	4003	0	0	0	0	0.8087943	-0.07954309	1	400	0	1200
349455	17	-3	-4	0.158811	-0.02069785	0.3436444	0	11.57	4004	0	0	0	0	0.8087943	-0.07300165	1	400	0	1200
349537	22	-5	-4	0.1607885	-0.02547921	0.3459675	0	11.57	4004	0	0	0	0	0.8087943	-0.06680282	1	400	0	1200
349599	14	0	-3	0.1664016	-0.02927303	0.3499413	0	11.57	4002	0	0	0	0	0.8087943	-0.06073249	1	400	0	1200
349722	18	2	-1	0.1648466	-0.02835531	0.3517143	0	11.57	4004	0	0	0	0	0.8087943	-0.05173554	1	400	0	1200
349839	7	0	0	0.1689726	-0.02634943	0.3536094	0	11.57	4002	0	0	0	0	0.8087943	-0.03478215	1	400	0	1200
349923	7	-1	0	0.1705534	-0.02698636	0.3548323	0	11.57	4003	0	0	0	0	0.8087943	-0.02517755	1	400	0	1200
350012	12	3	-2	0.1718903	-0.02447401	0.3583776	0	11.57	4004	0	0	0	0	0.8087943	-0.016599	1	400	0	1200
350164	18	5	0	0.18834	-0.02545111	0.3618621	0	11.57	4003	0	0	0	0	0.8087943	-0.0103434	1	400	0	1200
350229	14	11	-4	0.1920178	-0.03999503	0.3679759	0	11.57	4002	0	0	0	0	0.8087943	-0.008641681	3	400	0	1200
350277	13	6	-4	0.1939453	-0.04116081	0.3698099	0	11.57	4003	0	0	0	0	0.8087943	-0.008497468	3	400	0	1200
350344	25	-4	-1	0.1991443	-0.03610667	0.3721335	0	11.57	4004	0	0	0	0	0.8087943	-0.005574934	3	400	0	1200
350431	14	0	0	0.2017373	-0.0401642	0.3732339	0	11.57	4002	0	0	0	0	0.8087943	-0.00784943	3	400	0	1200
350541	25	6	-7	0.2021349	-0.04489498	0.376352	0	11.57	4003	-1	0	0	0	0.8087943	-0.01482978	3	400	0	1200
350700	-9	19	-148	0.1983995	-0.0340449	0.3842951	0	11.57	4002	4	-6	0	0	0.8087943	-0.01905959	3	400	0	1200
350797	2	-51	-85	0.197678	-0.04400421	0.3762837	0	11.57	4002	0	-5	0	0	0.8087943	-0.03126525	3	400	0	1200
350912	39	-6	18	0.1890362	-0.02790795	0.3680329	0	11.57	4002	13	-3	1	0	0.8087943	-0.04292152	3	400	0	1200
351020	0	30	91	0.2078197	-0.03617821	0.3825761	0	11.57	4003	-18	9	-1	0	0.8087943	-0.04982933	3	400	0	1200
351038	109	30	-75	0.2437824	-0.04194221	0.3883162	0	11.57	4003	-32	11	-2	0	0.8087943	-0.04982933	3	400	0	1200
351142	148	-7	99	0.2567616	-0.05958956	0.3849007	0	11.57	4003	-7	0	0	0	0.8087943	-0.05669576	3	400	0	1200
351292	-126	22	50	0.2713602	-0.04306311	0.3784779	0	11.57	4004	7	0	0	0	0.8087943	-0.0673456	3	400	0	1200
351345	-66	46	30	0.2735884	-0.05464864	0.3859345	0	11.57	4002	3	-13	0	0	0.8087943	-0.06931715	3	400	0	1200
351438	-174	59	-36	0.3147081	-0.06510983	0.3987931	0	10.94	4002	-21	-6	0	0	0.8087943	-0.07289738	3	400	0	1200
351600	-68	-27	-44	0.3938175	-0.09046461	0.4053853	0	10.94	4004	-17	-4	0	0	0.8087943	-0.06446997	3	400	0	1200
351634	-102	-89	90	0.3502958	-0.05353693	0.4261163	0	10.94	4003	-52	1	-4	0	0.8087943	-0.06072653	3	400	0	1200
351776	260	-411	93	0.3363604	-0.06850789	0.5023378	0	10.94	4004	-58	-3	-4	0	0.8087943	-0.03080616	3	400	0	1200
351878	438	1917	773	1.192925	-0.6230735	0.8034133	0	10.94	4003	-169	192	-2	0	0.8087943	-0.007268006	3	400	0	1200
351946	-576	2067	409	0.4153588	-2.123961	1.384308	0	10.94	4003	16	46	-41	0	0.8087943	0.02137989	3	400	0	1200
352083	1024	6991	857	0.9509057	-9.782912	1.692191	0	10.94	4002	-33	176	-62	0	0.8087943	0.05793768	3	400	0	1200
352188	204	3396	1067	2.792804	-14.71018	3.159737	0	10.94	4003	-185	400	-61	0	0.8087943	0.09037407	3	400	0	1200
