time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude
95	41	-3	0	0.4046768	-0.06432616	-0.2388279	0	12.53	4005	0	0	0	0	0.02	-0.09263036	1	80	0	0
236	29	-5	-2	0.4157657	-0.06391609	-0.234854	0	12.53	4002	0	0	0	0	0.02	-0.08773517	1	80	0	0
306	27	-5	-1	0.4183583	-0.05832918	-0.2328979	0	12.53	4002	0	0	0	0	0.02	-0.08935291	1	80	0	0
403	37	-2	-1	0.4206403	-0.05803848	-0.2314918	0	12.53	4002	0	0	0	0	0.02	-0.09658142	1	80	0	0
515	37	-1	1	0.4188917	-0.05920297	-0.2292909	0	12.53	4003	0	0	0	0	0.02	-0.105584	1	80	0	0
603	32	-3	-4	0.4219767	-0.0643796	-0.2254393	0	12.53	4002	0	0	0	0	0.02	-0.1079665	1	80	0	0
736	36	-5	-2	0.4225792	-0.06232753	-0.220609	0	12.53	4003	0	0	0	0	0.02	-0.1112709	1	80	0	0
832	25	-2	-4	0.4261743	-0.0633583	-0.2186526	0	12.53	4003	0	0	0	0	0.02	-0.1197963	1	80	0	0
899	36	-1	-4	0.4317447	-0.06356307	-0.2164518	0	12.53	4003	0	0	0	0	0.02	-0.1181682	1	80	0	0
1061	31	-3	0	0.4345851	-0.06985251	-0.2078925	0	12.53	4004	0	0	0	0	0.02	-0.1202888	1	80	0	0
1189	27	0	0	0.4272018	-0.0718497	-0.2033073	0	12.53	4003	0	0	0	0	0.02	-0.1058025	1	80	0	0
1244	38	0	0	0.4304446	-0.06814143	-0.200984	0	12.53	4002	0	0	0	0	0.02	-0.09330112	1	80	0	0
1346	39	4	-5	0.4232489	-0.06746743	-0.1995779	0	12.53	4003	0	0	0	0	0.02	-0.08424278	1	80	0	0
1492	31	0	-1	0.4232521	-0.0711422	-0.1949924	0	12.53	4003	0	0	0	0	0.02	-0.05689723	1	80	0	0
1551	29	-4	-2	0.4258127	-0.06636681	-0.1923635	0	12.53	4004	0	0	0	0	0.02	-0.03561744	1	80	0	0
1708	38	-6	-4	0.4299134	-0.06448992	-0.1861884	0	12.53	4004	0	0	0	0	0.02	-0.01719473	1	80	0	0
1911	28	-7	1	0.432629	-0.06085912	-0.1790965	0	12.59	4003	0	0	0	0	0.02	0.01260235	1	80	0	0
1993	37	0	0	0.4308762	-0.05985617	-0.1764675	0	12.59	4004	0	0	0	0	0.02	0.01755553	1	80	0	0
2181	30	4	0	0.430765	-0.06354593	-0.1739609	0	12.59	4004	0	0	0	0	0.02	0.009093797	1	80	0	0
2268	34	-3	0	0.43154	-0.06513625	-0.1701704	0	12.59	4004	0	0	0	0	0.02	0.006671945	1	80	0	0
2357	31	4	-4	0.4357655	-0.07037297	-0.1662575	0	12.59	4004	0	0	0	0	0.02	0.001967701	1	80	0	0
2494	34	0	0	0.4363647	-0.06650877	-0.1622224	0	12.59	4002	0	0	0	0	0.02	-0.007759213	1	80	0	0
2667	41	-3	-4	0.4389777	-0.07128731	-0.1571481	0	12.53	4003	0	0	0	0	0.02	-0.01654424	1	80	0	0
2723	26	0	0	0.4410426	-0.07334914	-0.1556809	0	12.53	4003	0	0	0	0	0.02	-0.01948005	1	80	0	0
2846	25	4	-6	0.4428948	-0.07695618	-0.1509123	0	12.53	4003	0	0	0	0	0.02	-0.01590126	1	80	0	0
2992	31	-2	-4	0.4385539	-0.07976308	-0.1476109	0	12.53	4002	0	0	0	0	0.02	-0.01342332	1	80	0	0
3130	39	3	0	0.4437586	-0.07771475	-0.1422919	0	12.53	4004	0	0	0	0	0.02	0.003623025	1	80	0	0
3273	34	1	0	0.4451679	-0.07418247	-0.1378896	0	12.53	4004	0	0	0	0	0.02	0.01542245	1	80	0	0
3324	33	-4	-6	0.4454606	-0.07449069	-0.1356275	0	12.53	4004	0	0	0	0	0.02	0.01593764	1	80	0	0
3383	36	-2	-4	0.4489279	-0.07783128	-0.1330598	0	12.53	4003	0	0	0	0	0.02	0.01283463	1	80	0	0
3488	38	-1	-1	0.4475806	-0.0732152	-0.1296975	0	12.53	4004	0	0	0	0	0.02	0.007581267	1	80	0	0
3616	37	0	0	0.4530791	-0.06963499	-0.1262128	0	12.53	4003	0	0	0	0	0.02	0.002197249	1	80	0	0
3736	42	1	-1	0.4507162	-0.06522187	-0.1240732	0	12.53	4002	0	0	0	0	0.02	-0.006541037	1	80	0	0
3852	35	3	1	0.4564283	-0.06501812	-0.1209554	0	12.53	4002	0	0	0	0	0.02	-0.01865831	1	80	0	0
3924	35	-3	1	0.453583	-0.0653054	-0.1189378	0	12.53	4004	0	0	0	0	0.02	-0.02968878	1	80	0	0
3995	36	0	0	0.4540373	-0.06812145	-0.1151474	0	12.53	4004	0	0	0	0	0.02	-0.03989248	1	80	0	0
4163	36	-2	-6	0.4605131	-0.07229793	-0.1135578	0	12.53	4003	0	0	0	0	0.02	-0.05106653	1	80	0	0
4239	30	-4	0	0.4620837	-0.07087163	-0.1106232	0	12.53	4003	0	0	0	0	0.02	-0.04993438	1	80	0	0
4298	34	-2	-6	0.463358	-0.07333353	-0.1092781	0	12.53	4004	0	0	0	0	0.02	-0.04750581	1	80	0	0
4437	38	-3	-3	0.4694026	-0.08843921	-0.1049988	0	12.53	4002	0	0	0	0	0.02	-0.04020256	1	80	0	0
4515	35	0	-5	0.4719906	-0.08674934	-0.1026141	0	12.59	4003	0	0	0	0	0.02	-0.03944158	1	80	0	0
4621	43	-2	-4	0.4743893	-0.0818319	-0.1001687	0	12.59	4004	0	0	0	0	0.02	-0.03903828	1	80	0	0
4804	33	-4	-5	0.4643373	-0.08418239	-0.0972954	0	12.59	4004	0	0	0	0	0.02	-0.02657579	1	80	0	0
4872	37	1	-2	0.4626958	-0.07905513	-0.09533897	0	12.59	4004	0	0	0	0	0.02	-0.02430461	1	80	0	0
4929	39	-5	-2	0.4671446	-0.08068071	-0.09478889	0	12.59	4002	0	0	0	0	0.02	-0.02651825	1	80	0	0
5011	42	-2	3	0.4708472	-0.08369587	-0.09179338	0	12.59	4003	0	0	0	0	0.02	-0.03101769	1	80	0	0
5122	42	0	-3	0.4773759	-0.08684023	-0.08604643	0	12.59	4004	0	0	0	0	0.02	-0.03813404	1	80	0	0
5268	41	-1	-6	0.4740341	-0.09368373	-0.08182764	0	12.59	4004	0	0	0	0	0.02	-0.03633253	1	80	0	0
5347	40	0	-2	0.4731616	-0.09598144	-0.07883213	0	12.59	4003	0	0	0	0	0.02	-0.03178766	1	80	0	0
5472	40	-2	-3	0.4796041	-0.08486371	-0.07638679	0	12.53	4003	0	0	0	0	0.02	-0.02946349	1	80	0	0
5567	38	0	-1	0.4709172	-0.08266353	-0.07522506	0	12.53	4003	0	0	0	0	0.02	-0.03239914	1	80	0	0
5674	37	-2	-5	0.480282	-0.0859547	-0.0735745	0	12.53	4003	0	0	0	0	0.02	-0.03536115	1	80	0	0
