time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude
514644	-90	2	12	-1.706375	-0.001958756	-9.969524	0	11.17	4004	0	0	0	0	1.155225	0.09629254	1	160	0	1700
514735	-89	9	10	-1.708352	-0.001786612	-9.97955	0	11.17	4004	0	0	0	0	1.155225	0.0931636	1	160	0	1700
514906	-91	5	9	-1.705068	0.01132328	-10.01005	0	11.17	4004	0	0	0	0	1.155225	0.1043492	1	160	0	1700
514937	-88	-3	12	-1.704888	0.01281056	-10.01543	0	11.17	4003	0	0	0	0	1.155225	0.1047585	1	160	0	1700
515019	-102	-3	15	-1.71188	0.02443098	-10.03585	0	11.17	4002	0	0	0	0	1.155225	0.1034005	1	160	0	1700
515169	-96	11	16	-1.705882	0.02791195	-10.06929	0	11.23	4002	0	0	0	0	1.155225	0.1046061	1	160	0	1700
515232	-89	2	5	-1.709176	0.02855788	-10.07632	0	11.23	4002	0	0	0	0	1.155225	0.1066419	1	160	0	1700
515349	-87	7	11	-1.704932	0.02664358	-10.10389	0	11.23	4003	0	0	0	0	1.155225	0.1068956	1	160	0	1700
515480	-95	0	10	-1.696872	0.03216484	-10.13048	0	11.23	4004	0	0	0	0	1.155225	0.1196621	1	160	0	1700
515540	-97	1	11	-1.695342	0.03781532	-10.14406	0	11.23	4002	0	0	0	0	1.155225	0.122831	1	160	0	1700
515706	-95	3	19	-1.69142	0.04189033	-10.17694	0	11.23	4004	0	0	0	0	1.155225	0.1305255	1	160	0	1700
515734	-88	-3	8	-1.691406	0.04371605	-10.18373	0	11.23	4002	0	0	0	0	1.155225	0.1323137	1	160	0	1700
515890	-93	5	15	-1.686016	0.04805576	-10.21014	0	11.23	4002	0	0	0	0	1.155225	0.142198	1	160	0	1700
516030	-86	5	16	-1.686404	0.04732321	-10.23648	0	11.17	4002	0	0	0	0	1.155225	0.1398622	1	160	0	1700
516124	-96	17	9	-1.688244	0.04985255	-10.25519	0	11.17	4004	0	0	0	0	1.155225	0.1330834	1	160	0	1700
516173	-92	-1	12	-1.683129	0.05306219	-10.26864	0	11.17	4002	0	0	0	0	1.155225	0.1351855	1	160	0	1700
516259	-91	1	13	-1.682479	0.05437759	-10.28178	0	11.17	4002	0	0	0	0	1.155225	0.1412478	1	160	0	1700
516345	-95	2	12	-1.679006	0.0520783	-10.30122	0	11.17	4004	0	0	0	0	1.155225	0.1438355	1	160	0	1700
516494	-91	0	9	-1.67555	0.05101995	-10.3253	0	11.17	4003	0	0	0	0	1.155225	0.1567369	1	160	0	1700
516602	-83	0	14	-1.665594	0.04777168	-10.34316	0	11.17	4004	0	0	0	0	1.155225	0.1587038	1	160	0	1700
516682	-87	2	12	-1.673043	0.04359583	-10.36253	0	11.17	4004	0	0	0	0	1.155225	0.1517819	1	160	0	1700
516797	-79	3	11	-1.666534	0.03585054	-10.38117	0	11.17	4002	0	0	0	0	1.155225	0.1460171	1	160	0	1700
516881	-89	8	14	-1.662554	0.03390587	-10.39371	0	11.17	4002	0	0	0	0	1.155225	0.1427868	1	160	0	1700
517022	-81	-5	9	-1.66473	0.02944092	-10.4236	0	11.23	4006	0	0	0	0	1.155225	0.1328858	1	160	0	1700
517060	-91	11	11	-1.660546	0.03018257	-10.4376	0	11.23	4002	0	0	0	0	1.155225	0.1311366	1	160	0	1700
517205	-83	10	15	-1.652994	0.02912739	-10.46285	0	11.23	4002	0	0	0	0	1.155225	0.1249961	1	160	0	1700
517278	-93	3	8	-1.652871	0.03184778	-10.47519	0	11.23	4004	0	0	0	0	1.155225	0.1246388	1	160	0	1700
517421	-87	-1	17	-1.653034	0.03373301	-10.50111	0	11.23	4004	0	0	0	0	1.155225	0.1201335	1	160	0	1700
517523	-81	5	13	-1.648921	0.03694566	-10.52006	0	11.23	4003	0	0	0	0	1.155225	0.1142493	1	160	0	1700
517616	-77	3	12	-1.647489	0.03433554	-10.53834	0	11.23	4002	0	0	0	0	1.155225	0.1145768	1	160	0	1700
517642	-80	2	14	-1.643114	0.03262438	-10.54501	0	11.23	4002	0	0	0	0	1.155225	0.1153146	1	160	0	1700
517849	-85	-3	15	-1.627267	0.03378879	-10.58273	0	11.23	4004	0	0	0	0	1.155225	0.1250198	1	160	0	1700
518009	-91	11	8	-1.630176	0.03105186	-10.61048	0	11.23	4004	0	0	0	0	1.155225	0.1523242	1	160	0	1700
518052	-85	0	10	-1.625095	0.02971159	-10.61501	0	11.23	4002	0	0	0	0	1.155225	0.1566941	1	160	0	1700
518274	-80	7	11	-1.623431	0.03625995	-10.64881	0	11.23	4002	0	0	0	0	1.155225	0.1641661	1	160	0	1700
518366	-91	2	5	-1.625092	0.04011633	-10.6644	0	11.23	4002	0	0	0	0	1.155225	0.1622679	1	160	0	1700
518471	-78	7	5	-1.613953	0.04375166	-10.68225	0	11.23	4004	0	0	0	0	1.155225	0.1605474	1	160	0	1700
518566	-84	0	13	-1.61431	0.04161054	-10.69247	0	11.23	4003	0	0	0	0	1.155225	0.1604671	1	160	0	1700
518748	-86	-17	10	-1.615036	0.04371462	-10.72444	0	11.23	4002	0	0	0	0	1.155225	0.1531257	1	160	0	1700
518801	-79	0	8	-1.613559	0.04578483	-10.72976	0	11.23	4004	0	0	0	0	1.155225	0.1492631	1	160	0	1700
518976	-78	2	6	-1.61127	0.05099091	-10.75501	0	11.23	4003	0	0	0	0	1.155225	0.1476505	1	160	0	1700
519074	-86	7	10	-1.611295	0.05057261	-10.77408	0	11.23	4004	0	0	0	0	1.155225	0.1463467	1	160	0	1700
519213	-89	6	13	-1.61651	0.0468168	-10.79603	0	11.23	4003	0	0	0	0	1.155225	0.154287	1	160	0	1700
519315	-89	-8	16	-1.618695	0.04372416	-10.81217	0	11.23	4004	0	0	0	0	1.155225	0.1764417	1	160	0	1700
519405	-75	4	16	-1.608891	0.04203591	-10.82996	0	11.23	4003	0	0	0	0	1.155225	0.1861183	1	160	0	1700
519555	-94	9	12	-1.606283	0.03403512	-10.85545	0	11.23	4003	0	0	0	0	1.155225	0.2031537	1	160	0	1700
519601	-87	1	12	-1.60461	0.03525213	-10.86126	0	11.23	4002	0	0	0	0	1.155225	0.2015972	1	160	0	1700
519671	-83	4	15	-1.604273	0.03571513	-10.87208	0	11.23	4002	0	0	0	0	1.155225	0.1994122	1	160	0	1700
519768	-91	-1	5	-1.600238	0.03564281	-10.88938	0	11.23	4004	0	0	0	0	1.155225	0.1886269	1	160	0	1700
519869	-86	9	7	-1.595333	0.04023953	-10.9027	0	11.23	4002	0	0	0	0	1.155225	0.1792401	1	160	0	1700
519992	-85	2	3	-1.584717	0.0336301	-10.92288	0	11.23	4003	0	0	0	0	1.155225	0.1661473	1	160	0	1700
520080	-90	11	7	-1.586066	0.03263537	-10.93688	0	11.23	4004	0	0	0	0	1.155225	0.1566726	1	160	0	1700
