time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude
578018	-2632	42	325	-2.16906	-9.950414	-15.67773	0	10.26	4004	59	-56	-32	8	0.9780983	0.2893495	4	220	0	1800
578129	-2413	-990	-575	-6.882691	-8.368601	-15.57741	0	10.26	4002	-22	-150	-36	22	0.9208196	0.2704534	4	220	0	1800
578229	-2080	1596	375	-8.789948	-9.730382	-16.55136	0	10.26	4002	-107	121	1	0	1.029836	0.2626659	4	220	0	1800
578357	-1632	-190	269	-11.03572	-11.95892	-16.24809	0	10.26	4002	-28	101	-9	-17	1.120658	0.2554909	4	220	0	1800
578434	638	-172	-26	-11.14764	-11.25877	-15.92661	0	10.26	4004	30	-125	-32	-35	1.161584	0.2562191	4	220	0	1800
578539	1504	1217	-535	-7.224219	-11.54913	-15.60596	0	10.26	4004	54	-109	-35	-44	1.208711	0.2628579	4	220	0	1800
578663	-136	-1498	102	-5.88006	-10.74817	-15.98118	0	10.26	4002	29	-82	-8	0	1.292011	0.2745889	3	220	0	1800
578753	527	643	228	-5.124572	-8.932314	-16.65924	0	10.43	4004	-21	64	3	0	1.324218	0.284373	3	220	0	1800
578877	-950	-283	696	-4.303251	-9.838239	-16.24771	0	10.43	4002	42	-77	-15	0	1.371437	0.2983755	3	220	0	1800
578973	-3415	1543	313	-7.021005	-11.79525	-15.96915	0	10.43	4003	-179	400	-19	0	1.39585	0.3091272	3	220	0	1800
579056	-1852	625	694	-11.10134	-12.07278	-15.69794	0	10.43	4003	-35	25	-42	0	1.413648	0.3182699	3	220	0	1800
579283	1235	-1189	699	-6.077167	-9.505327	-12.67171	0	10.43	4004	-76	149	-101	0	1.43608	0.3231789	3	220	0	1800
579387	743	-3229	875	-3.772252	-5.956218	-13.00165	0	10.43	4004	-44	15	-86	0	1.442975	0.3338698	3	220	0	1800
579508	1722	-858	1494	-1.655681	-1.449182	-15.52095	0	10.43	4003	-141	68	-25	0	1.449354	0.3405425	3	220	0	1800
579567	1531	-937	368	-1.067853	-1.141795	-16.10849	0	10.43	4002	8	-153	-16	0	1.451666	0.3458609	3	220	0	1800
579671	573	-900	91	-0.264323	-0.4827453	-17.40407	0	10.43	4004	-1	-91	11	0	1.454337	0.3631017	3	220	0	1800
579775	1835	24	-6	0.4820335	0.6851705	-17.35105	0	10.49	4004	-146	123	4	0	1.456285	0.3757145	3	220	0	1800
579903	-106	-95	-645	-0.1730149	0.2112286	-16.04767	0	10.49	4004	-43	64	-28	0	1.457704	0.3954417	3	220	0	1800
579984	24	1304	768	-0.202583	-1.58862	-15.80397	0	10.49	4004	-21	53	-21	0	1.458739	0.4097176	3	220	0	1800
580088	-756	-1408	310	-1.231403	-0.5167407	-16.34134	0	10.49	4003	-68	13	-3	0	1.459494	0.4202585	3	220	0	1800
580201	1258	1875	1047	-1.191587	-0.6684822	-17.01044	0	10.49	4003	-106	111	11	0	1.460043	0.4237357	3	220	0	1800
580297	-42	2771	159	-0.5362076	-4.272573	-16.81521	0	10.49	4004	-111	262	-8	0	1.460444	0.415458	3	220	0	1800
580405	2169	1666	-897	0.9181843	-8.860748	-15.74789	0	10.49	4003	-89	25	-39	0	1.460737	0.4130624	3	220	0	1800
580518	-207	-690	273	2.714923	-10.95652	-15.33909	0	10.49	4004	51	-29	-36	0	1.46095	0.406669	3	220	0	1800
580613	-1083	-1461	1021	0.3732517	-8.098773	-17.01304	0	10.49	4004	81	-114	18	0	1.461147	0.3867375	3	220	0	1800
580714	-163	-1208	-458	-0.5309244	-5.165896	-17.86412	0	10.83	4003	1	-35	24	0	1.461249	0.3723732	3	220	0	1800
580814	-2038	-657	-653	-2.320533	-4.402361	-17.43052	0	10.83	4003	84	-38	4	0	1.461323	0.3574958	3	220	0	1800
580905	670	1193	-1456	-3.330597	-5.640213	-16.12122	0	10.83	4002	105	-136	-38	0	1.461361	0.34027	3	220	0	1800
581039	72	2475	79	0.8153358	-13.97776	-14.13616	0	10.83	4002	29	60	-59	0	1.461417	0.303088	3	220	0	1800
581122	-341	5181	229	-0.03083104	-17.15125	-14.71712	0	10.83	4002	-80	53	-43	0	1.461446	0.2759682	3	220	0	1800
581217	553	5449	182	0.5381194	-25.5109	-15.50846	0	10.83	4004	23	10	-42	0	1.461467	0.2390031	3	220	0	1800
