time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude	compass_heading	latitude	longitude
374994	1550	-1910	490	-7.327997	2.585591	347.9831	0	9.81	20020	73	40	5	5	0.02	0.6349533	8	10	0.08	2800	356.2914	40.92397	-91.39361
375107	1264	177	438	-6.008984	4.865942	347.7731	0	9.81	20031	56	38	5	5	0.02	0.6196912	8	10	0.08	2800	356.4541	40.92397	-91.39361
375187	977	1300	-259	-4.532243	3.75842	358.2676	0	9.81	20031	60	39	5	5	0.02	0.6101075	8	10	0.08	2800	358.2676	40.92397	-91.39361
375350	-867	-2367	356	-4.19121	3.421932	357.9264	0	9.81	20028	49	44	5	5	0.02	0.5780146	8	10	0.08	2800	356.6273	40.92397	-91.39361
375470	1461	1211	-40	-4.404773	4.273119	357.5575	0	9.81	20057	37	40	5	5	0.02	0.5625007	8	10	0.08	2800	352.4911	40.92397	-91.39361
375580	1040	1295	125	-2.413582	1.477465	357.6163	0	9.81	24037	48	46	5	5	0.02	0.5456994	8	10	0.08	2800	355.5605	40.92397	-91.39361
375612	-434	725	-95	-2.549265	1.188114	357.712	0	9.98	20034	48	47	5	5	0.02	0.5440038	8	10	0.08	2800	357.8694	40.92397	-91.39361
375703	-1438	-974	21	-2.932866	0.3973609	358.068	0	9.98	20035	48	38	5	5	0.02	0.5361257	8	10	0.08	2800	356.9677	40.92397	-91.39361
375816	1414	-337	-46	-2.43536	2.148858	358.6854	0	9.98	20028	40	43	5	5	0.02	0.5320172	8	10	0.08	2800	357.5992	40.92397	-91.39361
375926	-1839	-1951	-593	-4.28305	4.384388	359.0617	0	9.98	20030	41	44	5	5	0.02	0.533531	8	10	0.08	2800	356.4779	40.92397	-91.39361
376020	-1630	-635	-165	-5.569473	5.624336	359.2915	0	9.98	20055	34	37	5	5	0.02	0.5294257	8	10	0.08	2800	353.84	40.92397	-91.39361
376129	1621	1188	449	-4.599768	3.539564	358.3326	0	9.98	20033	30	40	5	5	0.02	0.5124221	8	10	0.08	2800	355.8984	40.92397	-91.39361
376208	794	351	679	-4.285575	3.109286	357.6942	0	9.98	20008	28	40	5	5	0.02	0.4997587	8	10	0.08	2800	355.4155	40.92397	-91.39361
376359	2677	1136	1608	-1.044333	1.830823	356.3991	0	9.98	20031	22	31	5	5	0.02	0.4737194	8	10	0.08	2800	352.7217	40.92397	-91.39361
376495	-156	365	1566	-2.059985	1.808077	353.1295	0	9.58	20028	26	33	5	5	0.02	0.4695185	8	10	0.08	2800	350.4097	40.92397	-91.39361
376531	590	28	2078	-1.943152	1.51152	352.364	0	9.58	20052	25	32	5	5	0.02	0.4687908	8	10	0.08	2800	346.747	40.92397	-91.39361
376653	974	208	2712	-3.968071	2.156684	347.9543	0	9.58	20010	28	30	5	5	0.02	0.4683166	8	10	0.08	2800	342.7808	40.92397	-91.39361
376708	2728	573	1586	-2.701021	1.4348	345.9218	0	9.58	23991	28	30	5	5	0.02	0.4684515	8	10	0.08	2800	339.6444	40.92397	-91.39361
376914	1431	1462	494	-0.9322938	0.8525854	343.8394	0	9.58	20036	26	21	5	5	0.02	0.4755127	8	10	0.08	2800	336.409	40.92397	-91.39362
377059	-2386	-1369	178	-3.118883	0.7230164	343.8362	0	9.58	20012	23	17	5	5	0.02	0.4850267	8	10	0.08	2800	339.7959	40.92397	-91.39362
377122	-3080	-1404	-590	-4.725484	1.507917	343.8911	0	9.58	20033	32	19	5	5	0.02	0.4956815	8	10	0.08	2800	339.7959	40.92397	-91.39362
377207	2522	-172	464	-3.20491	3.708958	344.0921	0	9.58	20035	36	18	5	5	0.02	0.5057543	8	10	0.08	2800	337.7239	40.92397	-91.39362
377405	-3874	-822	-1044	-3.680464	2.303772	345.5612	0	9.58	20034	34	28	5	5	0.02	0.5393682	8	10	0.08	2800	338.9926	40.92397	-91.39362
377450	-3132	-1058	-1481	-5.255591	3.020814	346.127	0	9.24	20050	34	29	5	5	0.02	0.5536446	8	10	0.08	2800	338.7841	40.92397	-91.39362
377553	1716	1575	-1666	-4.263096	2.562523	349.1156	0	9.24	20021	39	23	5	5	0.02	0.5700083	8	10	0.08	2800	343.7675	40.92397	-91.39362
377612	563	418	-1747	-3.354643	2.044002	349.9869	0	9.24	20030	31	16	5	5	0.02	0.5830886	8	10	0.08	2800	343.7675	40.92397	-91.39362
377729	-3316	2447	-3189	-6.341753	0.7606078	355.6255	0	9.24	20032	31	23	5	5	0.02	0.6014397	8	10	0.08	2800	346.9963	40.92397	-91.39362
377898	-2242	1653	-4433	-9.919465	-4.257332	3.504578	0	9.24	20052	38	29	5	5	0.02	0.6134204	8	10	0.08	2800	2.69104	40.92397	-91.39362
377970	-717	387	-4027	-10.7765	-3.827269	7.996481	0	9.24	20032	30	39	5	5	0.02	0.615003	8	10	0.08	2800	11.76645	40.92397	-91.39362
378016	-76	-601	-4760	-11.09828	-2.999748	10.44447	0	9.24	20036	19	42	5	5	0.02	0.6191676	8	10	0.08	2800	17.11938	40.92397	-91.39362
378124	2918	-1002	-4119	-7.804109	2.727529	20.63229	0	9.24	20039	10	40	5	5	0.02	0.6181651	8	10	0.08	2800	29.5452	40.92397	-91.39362
378242	1367	666	-3516	-2.870359	3.63115	37.88928	0	9.24	20034	-5	39	5	5	0.02	0.5902693	8	10	0.08	2800	35.65891	40.92397	-91.39362
378353	-2190	1859	-3397	-4.617396	2.127812	45.09199	0	9.3	20031	-13	34	5	5	0.02	0.5663508	8	10	0.08	2800	44.31461	40.92397	-91.39362
378429	-1115	1581	-3578	-5.514498	1.592731	47.13474	0	9.3	20032	-17	32	5	5	0.02	0.5294211	8	10	0.08	2800	44.31461	40.92397	-91.39362
378524	-5424	4564	-298	-5.864955	-0.2075805	49.66391	0	9.3	20038	-14	34	5	5	0.02	0.4843713	8	10	0.08	2800	43.13013	40.92397	-91.39362
378637	-1295	3045	-3126	-12.46822	-10.66274	65.65392	0	9.3	20073	-28	19	5	5	0.02	0.4255347	8	10	0.08	2800	64.9223	40.92397	-91.39362
