time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude	compass_heading	latitude	longitude
5895134	143	22	-674	-1.164235	-1.792237	350.0762	0	11.23	23906	12	-32	5	5	0.02	2.164819	8	10	0.08	2800	347.0566	40.92392	-91.39365
5895268	-994	-1099	481	-1.597195	-0.8057426	349.7083	0	11.23	23736	8	-26	5	5	0.02	2.184669	8	10	0.08	2800	345.1276	40.92392	-91.39365
5895361	2055	2014	-512	-0.05222149	-2.162177	349.8031	0	11.23	23711	7	-26	5	5	0.02	2.201254	8	10	0.08	2800	344.0293	40.92392	-91.39365
5895439	-1350	928	1246	0.1416167	-3.742407	349.195	0	11.23	24379	7	-26	5	5	0.02	2.217138	8	10	0.08	2800	346.3535	40.92392	-91.39365
5895580	2342	-257	-656	-1.492954	-3.120019	348.6924	0	11.17	23734	4	-27	5	5	0.02	2.245722	8	10	0.08	2800	343.7145	40.92392	-91.39365
5895671	386	-759	-702	0.3507732	-1.820495	348.4485	0	11.17	23117	4	-28	5	5	0.02	2.261107	8	10	0.08	2800	341.4358	40.92392	-91.39365
5895766	-326	0	-429	-0.738887	-0.8965486	347.6978	0	11.17	23756	12	-30	5	5	0.02	2.26763	8	10	0.08	2800	339.5644	40.92392	-91.39365
5895931	1316	717	122	-1.158673	-1.735808	346.9756	0	11.17	23750	18	-31	5	5	0.02	2.269208	8	10	0.08	2800	337.3993	40.92392	-91.39365
5896003	1470	680	215	0.1175936	-2.515851	347.0045	0	11.17	23921	4	-43	5	5	0.02	2.264282	8	10	0.08	2800	338.0203	40.92392	-91.39365
5896105	398	287	214	0.6993275	-2.911245	347.1706	0	11.17	23713	1	-51	5	5	0.02	2.26308	8	10	0.08	2800	341.7185	40.92392	-91.39365
5896126	398	287	214	0.6993275	-2.911245	347.1706	0	11.17	23713	1	-51	5	5	0.02	2.26308	8	10	0.08	2800	341.7185	40.92392	-91.39365
5896232	-9	-56	-194	-0.4508123	-2.947818	347.0225	0	11.17	23910	20	-32	5	5	0.02	2.267542	8	10	0.08	2800	339.9935	40.92392	-91.39365
5896343	15	1011	-262	-1.103029	-2.974711	347.0034	0	11.17	23923	25	-49	5	5	0.02	2.282993	8	10	0.08	2800	337.8522	40.92392	-91.39365
5896435	-1636	-490	-25	-1.970334	-3.199062	346.9533	0	11.23	23753	28	-53	5	5	0.02	2.29095	8	10	0.08	2800	339.058	40.92392	-91.39365
5896580	-14	-113	-688	-2.933789	-3.034412	347.2758	0	11.23	23914	37	-39	5	5	0.02	2.301028	8	10	0.08	2800	337.7041	40.92392	-91.39365
5896770	1247	-247	-706	-3.463121	-2.281423	348.6031	0	11.23	23896	51	-63	5	5	0.02	2.31067	8	10	0.08	2800	343.2313	40.92392	-91.39365
5896949	-1775	1020	-780	-4.208279	-4.362903	349.5518	0	11.23	23149	50	-43	5	5	0.02	2.324367	8	10	0.08	2800	345.4198	40.92392	-91.39365
5896982	-425	592	-667	-4.778719	-4.559372	349.7115	0	11.23	23945	50	-41	5	5	0.02	2.325506	8	10	0.08	2800	345.4198	40.92392	-91.39365
5897133	-1447	146	-793	-2.249878	-3.893366	350.7403	0	11.23	23760	68	-48	5	5	0.02	2.329953	8	10	0.08	2800	349.7196	40.92392	-91.39365
5897242	-260	-614	-131	-6.085646	-2.920595	350.9931	0	11.23	24543	70	-47	5	5	0.02	2.328133	8	10	0.08	2800	346.5151	40.92392	-91.39365
5897327	1687	163	-75	-3.552048	-2.607421	351.854	0	11.23	24381	64	-46	5	5	0.02	2.324707	8	10	0.08	2800	348.1034	40.92392	-91.39365
5897449	-3496	-481	-537	-4.322589	-3.030323	352.2358	0	11.4	23880	68	-39	5	5	0.02	2.324582	8	10	0.08	2800	349.598	40.92392	-91.39365
5897506	-1678	1117	-678	-5.784479	-3.113163	352.3531	0	11.4	23752	69	-48	5	5	0.02	2.324664	8	10	0.08	2800	349.598	40.92392	-91.39365
5897605	1587	-592	14	-5.952229	-2.958494	353.0019	0	11.4	24540	72	-48	5	5	0.02	2.324785	8	10	0.08	2800	352.5074	40.92392	-91.39365
