time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude	compass_heading	latitude	longitude
5775207	9	0	-4	-3.501723	-4.091258	346.0207	0	11.8	23755	0	0	5	5	0.02	-0.02199226	1	10	0.08	2800	343.3206	40.92397	-91.39366
5775266	4	-3	0	-3.505429	-4.093962	346.0219	0	11.8	23755	0	0	5	5	0.02	-0.02349252	1	10	0.08	2800	343.403	40.92397	-91.39366
5775390	2	-2	0	-3.508374	-4.092723	346.0213	0	11.8	23755	0	0	5	5	0.02	-0.03480661	1	10	0.08	2800	343.1066	40.92397	-91.39366
5775573	7	2	1	-3.510084	-4.091402	346.0213	0	11.8	23755	0	0	5	5	0.02	-0.04192436	1	10	0.08	2800	342.9737	40.92397	-91.39366
5775642	3	-1	-1	-3.513827	-4.091947	346.0229	0	11.8	23755	0	0	5	5	0.02	-0.04575603	1	10	0.08	2800	342.4498	40.92397	-91.39366
5775695	5	-4	1	-3.51466	-4.093183	346.0226	0	11.8	23755	0	0	5	5	0.02	-0.04746285	1	10	0.08	2800	343.0465	40.92397	-91.39366
5775775	6	-3	-6	-3.511992	-4.091335	346.0236	0	11.8	23755	0	0	5	5	0.02	-0.0548276	1	10	0.08	2800	343.0969	40.92397	-91.39366
5775888	2	2	-1	-3.515473	-4.092962	346.0242	0	11.8	23755	0	0	5	5	0.02	-0.06182384	1	10	0.08	2800	343.0055	40.92396	-91.39366
5776027	3	2	-1	-3.518304	-4.09181	346.0282	0	11.8	23755	0	0	5	5	0.02	-0.06721842	1	10	0.08	2800	343.0381	40.92397	-91.39366
5776151	4	2	-4	-3.519071	-4.090663	346.0288	0	11.8	23755	0	0	5	5	0.02	-0.0629129	1	10	0.08	2800	342.5588	40.92397	-91.39366
5776234	0	5	0	-3.520983	-4.092196	346.0311	0	11.8	23755	0	0	5	5	0.02	-0.06138993	1	10	0.08	2800	343.1878	40.92396	-91.39366
5776317	6	-7	0	-3.522064	-4.088349	346.032	0	11.8	23755	0	0	5	5	0.02	-0.0579211	1	10	0.08	2800	343.3844	40.92396	-91.39366
5776411	7	0	0	-3.522996	-4.087342	346.0324	0	11.8	23755	0	0	5	5	0.02	-0.06250928	1	10	0.08	2800	343.7168	40.92396	-91.39366
5776525	10	0	0	-3.523355	-4.086641	346.0316	0	11.8	23755	0	0	5	5	0.02	-0.06256953	1	10	0.08	2800	343.2666	40.92396	-91.39366
5776620	8	-2	-3	-3.523422	-4.084371	346.0336	0	11.8	23755	0	0	5	5	0.02	-0.05540442	1	10	0.08	2800	343.1809	40.92396	-91.39366
5776708	6	6	0	-3.521881	-4.086411	346.0339	0	11.8	23755	0	0	5	5	0.02	-0.04830154	1	10	0.08	2800	342.6644	40.92396	-91.39366
5776786	6	-1	-1	-3.524387	-4.086436	346.0341	0	11.8	23755	0	0	5	5	0.02	-0.04125015	1	10	0.08	2800	342.7039	40.92396	-91.39366
5776879	8	1	-2	-3.521179	-4.081587	346.0357	0	11.8	23755	0	0	5	5	0.02	-0.02946958	1	10	0.08	2800	343.0318	40.92396	-91.39366
5776997	2	1	-1	-3.521338	-4.084126	346.0369	0	11.8	23755	0	0	5	5	0.02	-0.01558307	1	10	0.08	2800	343.3208	40.92396	-91.39366
5777162	6	0	-6	-3.519462	-4.086017	346.0371	0	11.8	23755	0	0	5	5	0.02	-0.00491047	1	10	0.08	2800	342.9059	40.92396	-91.39366
5777207	2	-1	0	-3.519697	-4.084363	346.0383	0	11.8	23755	0	0	5	5	0.02	-0.00327158	1	10	0.08	2800	343.4408	40.92396	-91.39366
5777345	0	3	-3	-3.519552	-4.082069	346.0416	0	11.8	23755	0	0	5	5	0.02	0.003639667	1	10	0.08	2800	343.7275	40.92396	-91.39366
5777472	1	3	0	-3.519364	-4.081165	346.0439	0	11.8	23755	0	0	5	5	0.02	0.007696346	1	10	0.08	2800	343.8966	40.92396	-91.39366
5777500	6	0	0	-3.519081	-4.080621	346.0447	0	11.8	23755	0	0	5	5	0.02	0.008842072	1	10	0.08	2800	343.4856	40.92396	-91.39366
5777611	5	1	-2	-3.513808	-4.077117	346.0481	0	11.74	23755	0	0	5	5	0.02	0.01799403	1	10	0.08	2800	342.9757	40.92396	-91.39366
5777715	6	-4	-1	-3.510392	-4.073112	346.0509	0	11.74	23755	0	0	5	5	0.02	0.01749923	1	10	0.08	2800	343.3546	40.92396	-91.39366
5777814	2	4	-3	-3.507746	-4.072334	346.0525	0	11.74	23755	0	0	5	5	0.02	0.02024988	1	10	0.08	2800	343.2741	40.92396	-91.39366
5777993	3	-2	-2	-3.502829	-4.070925	346.057	0	11.74	23755	0	0	5	5	0.02	0.02331418	1	10	0.08	2800	342.8527	40.92396	-91.39366
5778102	0	5	-5	-3.502995	-4.071528	346.0576	0	11.74	23755	0	0	5	5	0.02	0.03046462	1	10	0.08	2800	343.706	40.92396	-91.39366
5778140	7	-2	-1	-3.500696	-4.070768	346.059	0	11.74	23755	0	0	5	5	0.02	0.03186533	1	10	0.08	2800	343.3371	40.92396	-91.39366
5778218	7	-1	0	-3.496807	-4.071448	346.0623	0	11.74	23755	0	0	5	5	0.02	0.03702778	1	10	0.08	2800	342.8243	40.92396	-91.39366
5778328	5	3	-6	-3.498245	-4.072152	346.0634	0	11.74	23755	0	0	5	5	0.02	0.03958776	1	10	0.08	2800	342.7365	40.92396	-91.39366
5778481	4	-4	0	-3.495928	-4.069154	346.0663	0	11.74	23755	0	0	5	5	0.02	0.04321103	1	10	0.08	2800	343.3991	40.92396	-91.39366
5778543	4	-1	2	-3.495998	-4.066969	346.068	0	11.8	23755	0	0	5	5	0.02	0.04444947	1	10	0.08	2800	342.7887	40.92396	-91.39366
5778665	5	1	1	-3.494127	-4.067582	346.0698	0	11.8	23755	0	0	5	5	0.02	0.04893947	1	10	0.08	2800	343.2762	40.92396	-91.39366
