time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude
218293	-1179	2846	214	-0.7762231	-8.345893	0.5583457	0	11.4	4003	0	130	-9	0	0.8574997	0.191633	3	25	0.02	1400
218474	348	113	-794	0.5020853	-16.13266	-0.2761958	0	11.23	4004	-7	-339	-4	0	0.8574997	0.251543	3	25	0.02	1400
218584	613	-3706	-1669	0.871654	-12.37453	0.7949119	0	11.23	4002	-71	138	-35	0	0.8574997	0.3033395	3	25	0.02	1400
218650	-1672	-3384	-238	0.7442926	-7.614662	1.302257	0	11.23	4003	-55	192	-29	0	0.8574997	0.3207241	3	25	0.02	1400
218717	-923	-3094	-1021	-1.144265	-4.221426	1.470107	0	11.23	4002	5	-42	-46	0	0.8574997	0.330648	3	25	0.02	1400
218977	520	-1152	-1081	-0.249719	-2.509467	1.033138	0	11.23	4004	-80	137	-26	0	0.8574997	0.3848333	3	25	0.02	1400
219091	2115	613	-252	1.283877	-7.100985	-0.003605617	0	11.23	4002	-35	-236	-5	0	0.8574997	0.4319608	3	25	0.02	1400
219163	2321	-1906	343	3.963155	-6.716276	-0.2980636	0	11.23	4002	-29	-99	18	0	0.8574997	0.4499652	3	25	0.02	1400
219219	-1375	502	1156	3.71034	-5.942813	-0.3914782	0	11.23	4003	0	62	5	0	0.8574997	0.45625	3	25	0.02	1400
219349	-1914	-1823	267	-0.96873	-4.205412	-0.5876643	0	11.23	4003	0	-248	-15	0	0.8574997	0.5112895	3	25	0.02	1400
219489	-742	2629	-766	-1.374874	-9.213133	-0.7466196	0	11.23	4004	63	-261	6	0	0.8574997	0.5721227	3	25	0.02	1400
219617	-312	374	399	-2.164283	-11.56649	-0.2152491	0	11.23	4004	23	198	5	0	0.8574997	0.6188241	3	25	0.02	1400
219649	1085	-1382	-375	-2.067832	-11.65496	-0.2166537	0	11.23	4003	-46	-52	21	0	0.8574997	0.6261429	3	25	0.02	1400
219730	2728	2137	795	0.3739848	-12.25698	-0.25779	0	11.23	4004	-20	102	29	0	0.8574997	0.6389919	3	25	0.02	1400
219835	1627	-1352	-1606	2.223888	-13.46269	-0.02251253	0	11.23	4003	3	-181	-17	0	0.8574997	0.6631464	3	25	0.02	1400
219946	-88	-3043	682	2.728033	-9.798325	0.01880596	0	11.23	4003	-44	-10	16	0	0.8574997	0.6935183	3	25	0.02	1400
220023	-201	-1092	901	1.584216	-6.311999	-0.1362029	0	11.23	4004	35	173	18	0	0.8574997	0.7116975	3	25	0.02	1400
220128	19	-1648	792	0.6245703	-4.07892	-0.5117809	0	11.23	4002	84	-180	0	0	0.8574997	0.7372039	3	25	0.02	1400
220250	175	-843	-1347	1.867186	-5.592576	-0.2571759	0	10.66	4003	49	-353	-1	0	0.8574997	0.7757788	3	25	0.02	1400
220377	-112	-196	506	1.549765	-5.620131	0.09751125	0	10.66	4002	43	222	-4	0	0.8574997	0.7875959	3	25	0.02	1400
220453	-38	275	-393	1.148392	-4.907326	0.1165676	0	10.66	4002	-24	-27	-8	0	0.8574997	0.7871163	3	25	0.02	1400
220593	-470	-607	-166	0.132316	-5.643117	-0.199182	0	10.66	4002	-44	-179	7	0	0.8574997	0.771337	3	25	0.02	1400
220655	246	-293	-129	-0.1555844	-6.055581	-0.2650945	0	10.66	4003	-12	-85	14	15	0.849988	0.7683644	4	25	0.02	1400
