time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude	compass_heading	latitude	longitude
591387	-55	-3	4	-7.610455	-8.516238	258.614	0	11.63	4004	0	0	5	5	0.5237607	-0.1320944	1	15	0.04	1900	-15.60236	40.92357	-91.39362
591446	-55	7	2	-7.606179	-8.513764	258.6112	0	11.63	4004	0	0	5	5	0.5237607	-0.1376098	1	15	0.04	1900	-15.60724	40.92357	-91.39362
591566	-58	5	2	-7.605414	-8.512643	258.6076	0	11.63	4004	0	0	5	5	0.5237607	-0.145659	1	15	0.04	1900	-15.83521	40.92357	-91.39362
591733	-63	3	5	-7.592342	-8.515749	258.601	0	11.68	4002	0	0	5	5	0.5237607	-0.1599676	1	15	0.04	1900	-15.64902	40.92356	-91.39362
591830	-60	5	6	-7.5922	-8.514344	258.5945	0	11.68	4003	0	0	5	5	0.5237607	-0.1693662	1	15	0.04	1900	-15.87292	40.92356	-91.39362
591897	-61	1	5	-7.589026	-8.511904	258.5916	0	11.68	4002	0	0	5	5	0.5237607	-0.1714602	1	15	0.04	1900	-15.64868	40.92356	-91.39362
592023	-62	4	4	-7.594099	-8.51631	258.586	0	11.68	4002	0	0	5	5	0.5237607	-0.1708466	1	15	0.04	1900	-15.58209	40.92356	-82.98302
592058	-62	4	4	-7.594099	-8.51631	258.586	0	11.68	4002	0	0	5	5	0.5237607	-0.170777	1	15	0.04	1900	-15.58209	40.92356	-77.37597
592152	-61	3	1	-7.589362	-8.520908	258.5826	0	11.68	4003	0	0	5	5	0.5237607	-0.168607	1	15	0.04	1900	-15.56793	40.92356	-74.57243
592329	-68	2	4	-7.613269	-8.51741	258.5714	0	11.68	4002	0	0	5	5	0.5237607	-0.1529219	1	15	0.04	1900	-15.58374	40.92356	-74.57243
592414	-66	0	1	-7.612254	-8.516278	258.571	0	11.68	4003	0	0	5	5	0.5237607	-0.1482606	1	15	0.04	1200	-15.61951	40.92356	-74.57243
