time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude	compass_heading	latitude	longitude
659390	-115	10	8	-4.3156	-4.475203	276.9829	0	11.4	4004	0	0	5	5	0.5237607	-0.2312319	1	15	0.04	1200	-85.26984	40.92371	-91.39365
659525	-116	6	11	-4.311982	-4.475924	276.9689	0	11.4	4002	0	0	5	5	0.5237607	-0.2256764	1	15	0.04	1200	-84.91721	40.92371	-91.39365
659642	-117	6	3	-4.316577	-4.478663	276.9496	0	11.4	4002	0	0	5	5	0.5237607	-0.2162771	1	15	0.04	1200	-85.32477	40.92371	-91.39365
659762	-109	9	10	-4.314805	-4.476352	276.9307	0	11.4	4004	0	0	5	5	0.5237607	-0.2097622	1	15	0.04	1200	-85.2392	40.92371	-91.39365
659834	-114	5	9	-4.314045	-4.476059	276.9259	0	11.4	4002	0	0	5	5	0.5237607	-0.2053489	1	15	0.04	1200	-85.2392	40.92371	-91.39365
660015	-119	5	6	-4.309528	-4.474859	276.8989	0	11.4	4003	0	0	5	5	0.5237607	-0.2026118	1	15	0.04	1200	-85.62802	40.92371	-91.39365
660071	-116	8	4	-4.307045	-4.479211	276.8907	0	11.46	4003	0	0	5	5	0.5237607	-0.2031575	1	15	0.04	1200	-84.60416	40.92371	-91.39365
660150	-126	8	4	-4.309453	-4.478941	276.8837	0	11.46	4003	0	0	5	5	0.5237607	-0.203143	1	15	0.04	1200	-84.9548	40.92371	-91.39365
660300	-118	2	8	-4.304395	-4.479895	276.8603	0	11.46	4004	0	0	5	5	0.5237607	-0.2109133	1	15	0.04	1200	-84.90063	40.92371	-91.39365
660446	-108	4	7	-4.303011	-4.481139	276.8429	0	11.46	4002	0	0	5	5	0.5237607	-0.2132949	1	15	0.04	1200	-84.89902	40.92371	-91.39365
660582	-119	4	5	-4.305645	-4.478878	276.8237	0	11.46	4003	0	0	5	5	0.5237607	-0.2169251	1	15	0.04	1200	-84.98416	40.92371	-91.39365
660667	-123	5	9	-4.301488	-4.478265	276.8103	0	11.46	4002	0	0	5	5	0.5237607	-0.2184018	1	15	0.04	1200	-84.90039	40.92371	-91.39365
660795	-120	9	10	-4.295846	-4.480518	276.7918	0	11.46	4003	0	0	5	5	0.5237607	-0.2236674	1	15	0.04	1200	-85.27219	40.92371	-91.39365
660916	-121	1	10	-4.289824	-4.487258	276.7727	0	11.46	4002	0	0	5	5	0.5237607	-0.2236423	1	15	0.04	1200	-85.02396	40.92371	-91.39365
660936	-117	7	11	-4.287501	-4.486662	276.768	0	11.46	4002	0	0	5	5	0.5237607	-0.2191546	1	15	0.04	1200	-85.02396	40.92371	-91.39365
661050	-104	3	5	-4.283412	-4.48244	276.7589	0	11.4	4003	0	0	5	5	0.5237607	-0.2128735	1	15	0.04	1200	-84.96741	40.92371	-91.39365
661181	-109	1	10	-4.284246	-4.478965	276.7425	0	11.4	4003	0	0	5	5	0.5237607	-0.2124322	1	15	0.04	1200	-85.27301	40.92371	-91.39365
661268	-118	3	9	-4.285802	-4.480341	276.7303	0	11.4	4004	0	0	5	5	0.5237607	-0.2122133	1	15	0.04	1200	-84.92569	40.92371	-91.39365
661395	-113	0	2	-4.279417	-4.48441	276.7181	0	11.4	4004	0	0	5	5	0.5237607	-0.2130867	1	15	0.04	1200	-84.97028	40.92371	-91.39365
661534	-111	7	5	-4.277759	-4.477268	276.6966	0	11.4	4003	0	0	5	5	0.5237607	-0.2198529	1	15	0.04	1200	-84.56137	40.92371	-91.39365
661613	-113	3	12	-4.276055	-4.476287	276.6885	0	11.4	4003	0	0	5	5	0.5237607	-0.2204693	1	15	0.04	1200	-85.2681	40.92371	-91.39365
661661	-118	6	8	-4.274415	-4.481063	276.6841	0	11.4	4002	0	0	5	5	0.5237607	-0.2224633	1	15	0.04	1200	-85.2681	40.92371	-91.39365
661738	-114	3	5	-4.269247	-4.480411	276.6702	0	11.4	4002	0	0	5	5	0.5237607	-0.2287598	1	15	0.04	1200	-85.30725	40.92371	-91.39365
661828	-114	9	6	-4.268911	-4.481357	276.6526	0	11.4	4002	0	0	5	5	0.5237607	-0.2277045	1	15	0.04	1200	-85.28052	40.92371	-91.39365
661961	-108	7	5	-4.263803	-4.488702	276.641	0	11.46	4004	0	0	5	5	0.5237607	-0.2411764	1	15	0.04	1200	-85.29285	40.92371	-91.39365
662038	-109	0	5	-4.266348	-4.490927	276.6338	0	11.46	4003	0	0	5	5	0.5237607	-0.2458857	1	15	0.04	1200	-85.27869	40.92371	-91.39365
662213	-115	10	10	-4.271044	-4.490905	276.6104	0	11.46	4003	0	0	5	5	0.5237607	-0.2380611	1	15	0.04	1200	-85.01224	40.92371	-91.39365
662333	-115	2	3	-4.274543	-4.490427	276.5984	0	11.46	4002	0	0	5	5	0.5237607	-0.2357898	1	15	0.04	1200	-84.98682	40.92371	-91.39365
662531	-116	1	7	-4.272497	-4.491473	276.5793	0	11.46	4003	0	0	5	5	0.5237607	-0.2260097	1	15	0.04	1200	-85.35696	40.92371	-91.39365
662569	-113	1	10	-4.265676	-4.49045	276.565	0	11.46	4003	0	0	5	5	0.5237607	-0.2222658	1	15	0.04	1200	-85.30359	40.92371	-91.39365
662644	-109	3	5	-4.264076	-4.490129	276.5578	0	11.46	4002	0	0	5	5	0.5237607	-0.2165039	1	15	0.04	1200	-84.67297	40.92371	-91.39365
662749	-109	6	9	-4.255023	-4.491564	276.5436	0	11.46	4004	0	0	5	5	0.5237607	-0.2054053	1	15	0.04	1200	-84.60117	40.92371	-91.39365
