time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude	compass_heading	latitude	longitude
333467	36	-3	-2	0.4708833	-0.05099723	1.605435	0	11.91	4003	0	0	5	5	0.6873717	0.1273059	1	15	0.04	1900	-1.820282	40.9236	-91.39362
333713	39	0	-3	0.476463	-0.04611999	1.623776	0	11.91	4003	0	0	5	5	0.6873717	0.1405325	1	15	0.04	1900	-1.60144	40.9236	-91.39362
333771	30	-2	-3	0.4722527	-0.05103792	1.62775	0	11.91	4004	0	0	5	5	0.6873717	0.1447537	1	15	0.04	1900	-1.60144	40.9236	-91.39362
333951	33	-5	-7	0.477833	-0.04654473	1.636371	0	11.91	4002	0	0	5	5	0.6873717	0.1596323	1	15	0.04	1900	-1.610565	40.9236	-91.39362
334100	34	-2	-2	0.4786884	-0.04558551	1.64383	0	11.91	4004	0	0	5	5	0.6873717	0.1655506	1	15	0.04	1900	-1.601929	40.9236	-91.39362
334174	34	0	-8	0.4858679	-0.04214143	1.651289	0	11.91	4002	0	0	5	5	0.6873717	0.1652397	1	15	0.04	1900	-1.831848	40.9236	-91.39362
334336	32	0	3	0.4916514	-0.04612783	1.659664	0	11.91	4003	0	0	5	5	0.6873717	0.1605706	1	15	0.04	1900	-1.83493	40.9236	-91.39362
334383	39	2	-5	0.4857826	-0.04732058	1.666634	0	11.91	4004	0	0	5	5	0.6873717	0.160137	1	15	0.04	1900	-2.058777	40.9236	-91.39362
334545	30	0	2	0.4855092	-0.05425114	1.673482	0	11.91	4003	0	0	5	5	0.6873717	0.1638666	1	15	0.04	1900	-1.611115	40.9236	-91.39362
334634	38	1	-4	0.4812512	-0.05471527	1.678067	0	11.91	4003	0	0	5	5	0.6873717	0.1633997	1	15	0.04	1900	-1.612549	40.9236	-91.39362
334749	37	-4	-1	0.4792315	-0.05793177	1.687482	0	11.91	4004	0	0	5	5	0.6873717	0.16085	1	15	0.04	1900	-1.825653	40.9236	-91.39362
334839	38	-4	-1	0.482995	-0.05794931	1.692924	0	11.91	4003	0	0	5	5	0.6873717	0.1623882	1	15	0.04	1900	-1.61792	40.9236	-91.39362
334930	38	-2	-2	0.4867911	-0.05772061	1.699711	0	11.91	4002	0	0	5	5	0.6873717	0.1617629	1	15	0.04	1900	-1.842712	40.9236	-91.39362
335040	27	0	-4	0.4864912	-0.0553195	1.705641	0	11.97	4003	0	0	5	5	0.6873717	0.1623423	1	15	0.04	1900	-1.622467	40.9236	-91.39362
335088	26	-5	-5	0.4832152	-0.05545462	1.707414	0	11.97	4003	0	0	5	5	0.6873717	0.1647146	1	15	0.04	1900	-1.624359	40.9236	-91.39362
335315	32	1	-3	0.4778915	-0.05920262	1.717686	0	11.97	4004	0	0	5	5	0.6873717	0.1917735	1	15	0.04	1900	-1.603302	40.9236	-91.39362
335441	35	1	-3	0.4694072	-0.05330372	1.726245	0	11.97	4004	0	0	5	5	0.6873717	0.196681	1	15	0.04	1900	-1.589203	40.9236	-91.39362
335564	34	0	-3	0.4731256	-0.05174158	1.730341	0	11.97	4002	0	0	5	5	0.6873717	0.2043964	1	15	0.04	1900	-1.603455	40.9236	-91.39362
335616	31	1	-1	0.4747105	-0.04967888	1.734254	0	11.97	4004	0	0	5	5	0.6873717	0.2040801	1	15	0.04	1900	-1.82135	40.9236	-91.39362
335757	34	0	0	0.4808379	-0.04827306	1.741529	0	11.97	4003	0	0	5	5	0.6873717	0.1920885	1	15	0.04	1900	-1.828064	40.9236	-91.39362
335861	41	1	-11	0.4781394	-0.05109179	1.747154	0	11.97	4004	0	0	5	5	0.6873717	0.1843769	1	15	0.04	1900	-1.607605	40.9236	-91.39362
335909	33	6	-3	0.4776919	-0.04917389	1.748805	0	11.97	4004	0	0	5	5	0.6873717	0.1843363	1	15	0.04	1900	-1.604675	40.9236	-91.39362
335980	33	-1	-6	0.4747666	-0.04819641	1.754063	0	11.97	4002	0	0	5	5	0.6873717	0.1882809	1	15	0.04	1900	-1.603943	40.9236	-91.39362
336178	34	7	-7	0.4763302	-0.05341945	1.760911	0	11.97	4003	0	0	5	5	0.6873717	0.1882558	1	15	0.04	1900	-1.824005	40.9236	-91.39362
336334	38	0	-2	0.4711947	-0.06134128	1.771855	0	11.97	4002	0	0	5	5	0.6873717	0.1805297	1	15	0.04	1900	-1.599487	40.9236	-91.39362
336470	36	-3	-6	0.4701678	-0.06693293	1.77913	0	11.97	4003	0	0	5	5	0.6873717	0.1850104	1	15	0.04	1900	-1.59256	40.9236	-91.39362
