time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude	compass_heading	latitude	longitude
235038	1319	1885	-2518	-2.692432	-4.114656	1.92874	0	10.77	4004	0	0	5	5	0.6873717	0.3063101	3	15	0.04	1800	6.485238	40.92362	-91.39356
235182	-248	3204	-233	-1.193296	-13.52828	3.08178	0	10.77	4002	0	0	5	5	0.6873717	0.2945519	3	15	0.04	1800	5.727864	40.92362	-91.39356
235244	-124	-624	617	-1.719235	-13.5446	3.345757	0	10.77	4002	0	0	5	5	0.6873717	0.276714	3	15	0.04	1800	9.026725	40.92362	-91.39356
235339	-890	-1962	1317	-2.253965	-11.65997	2.337093	0	10.77	4004	0	0	5	5	0.6873717	0.2592772	3	15	0.04	1800	8.196	40.92362	-91.39356
235538	-2854	-4432	99	-6.385856	-5.484226	0.1479284	0	10.77	4002	0	0	5	5	0.6873717	0.2166191	3	15	0.04	1800	9.194987	40.92362	-91.39357
235558	-3164	-4788	269	-7.748812	-3.209501	0.03544113	0	10.77	4003	0	0	5	5	0.6873717	0.2166191	3	15	0.04	1800	9.252864	40.92362	-91.39357
235712	-2862	1025	810	-12.20544	-1.729303	0.5084369	0	10.77	4004	0	0	5	5	0.6873717	0.2024954	3	15	0.04	1800	9.901761	40.92362	-91.39357
235801	-1889	-2281	34	-13.83022	-1.94032	0.8453386	0	10.77	4004	0	0	5	5	0.6873717	0.2008435	3	15	0.04	1800	6.835461	40.92362	-91.39357
235985	222	1783	-160	-13.91233	-6.554018	0.5173913	0	10.21	4004	0	0	5	5	0.6873717	0.2020721	3	15	0.04	1800	2.824826	40.92362	-91.39358
236143	2399	4538	1774	-6.979208	-8.604076	0.6631119	0	10.21	4004	0	0	5	5	0.6873717	0.2220301	3	15	0.04	1800	0.7036006	40.92361	-91.39358
236223	4655	3470	1034	-1.907779	-12.24791	-0.05704654	0	10.21	4003	0	0	5	5	0.6873717	0.2287433	3	15	0.04	1800	-2.038696	40.92361	-91.39358
236329	-617	522	-214	1.131207	-9.750903	0.2754948	0	10.21	4002	0	0	5	5	0.6873717	0.2322759	3	15	0.04	1800	3.620887	40.92361	-91.39358
236440	3449	1580	-1605	1.162898	-11.30909	1.266566	0	10.21	4003	0	0	5	5	0.6873717	0.2332674	3	15	0.04	1800	4.041652	40.92361	-91.39358
