time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude	compass_heading	latitude	longitude
825051	-134	-61	231	-0.6942788	0.3502861	-98.29773	0	10.94	4003	0	0	5	5	0.1176789	-0.1419961	8	6	0.04	1800	-6.621552	40.92378	-91.39366
825131	-10	-98	833	-0.7260015	0.4490337	-98.378	0	10.94	4002	0	0	5	5	0.1175778	-0.136171	8	6	0.04	1800	-7.256165	40.92378	-91.39366
825233	72	-61	8	-0.6743916	0.3599331	-98.34679	0	10.94	4004	0	0	5	5	0.1175041	-0.1280852	8	6	0.04	1800	-6.666809	40.92378	-91.39366
825326	-155	-140	548	-0.6354271	0.2201425	-98.39099	0	10.89	4003	0	0	5	5	0.1174504	-0.1114526	8	6	0.04	1800	-6.556061	40.92378	-91.39366
825397	-57	19	353	-0.6988677	0.2769281	-98.38852	0	10.89	4002	0	0	5	5	0.1174113	-0.08361864	8	6	0.04	1800	-7.43515	40.92378	-91.39366
825450	101	-186	-35	-0.6065142	0.222868	-98.37035	0	10.89	4002	0	0	5	5	0.1174008	-0.07933621	8	6	0.04	1800	-7.193085	40.92378	-91.39366
825529	32	101	-569	-0.6708244	0.1353095	-98.30219	0	10.89	4002	0	0	5	5	0.1173828	-0.0710501	8	6	0.04	1800	-6.828918	40.92378	-91.39366
825630	-265	57	-76	-0.5678517	-0.03894075	-98.35392	0	10.89	4004	0	-1	5	5	0.1173564	-0.0687062	8	6	0.04	1800	-7.145599	40.92378	-91.39366
825781	-15	-156	755	-0.5685795	-0.1205889	-98.34992	0	10.89	4002	0	-1	5	5	0.117339	-0.05679021	8	6	0.04	1800	-6.823395	40.92377	-91.39366
825889	-322	-73	181	-0.632983	-0.2595088	-98.37023	0	10.89	4002	0	-1	5	5	0.1173277	-0.03833112	8	6	0.04	1800	-7.720612	40.92377	-91.39366
825943	78	180	434	-0.594128	-0.1938999	-98.39548	0	10.89	4004	0	-1	5	5	0.1173255	-0.03742083	8	6	0.04	1800	-7.720612	40.92377	-91.39366
826072	-139	-59	75	-0.5555078	-0.2276437	-98.3817	0	10.89	4003	0	-1	5	5	0.1173188	-0.03330999	8	6	0.04	1800	-7.583344	40.92377	-91.39366
826210	-158	43	290	-0.5489023	-0.2365428	-98.37241	0	10.49	4003	0	0	5	5	0.1173144	-0.03832741	8	6	0.04	1800	-7.481354	40.92377	-91.39366
826384	-257	-40	413	-0.5991371	-0.379382	-98.40075	0	10.49	4004	0	1	5	5	0.117311	-0.05713373	8	6	0.04	1800	-7.13205	40.92378	-91.39366
826593	-209	-48	521	-0.5786542	-0.02237323	-98.45497	0	10.49	4002	0	1	5	5	0.1173086	-0.06110785	8	6	0.04	1800	-7.354767	40.92378	-91.39366
826766	46	89	103	-0.5396999	-0.1281651	-98.40456	0	10.49	4004	0	0	5	5	0.1173076	-0.04244014	8	6	0.04	1800	-7.068939	40.92378	-91.39366
826923	141	50	-1349	-0.514483	-0.1772868	-98.39217	0	10.49	4004	0	0	5	5	0.1173068	-0.02637517	8	6	0.04	1800	-6.309753	40.92378	-91.39366
826979	-114	34	623	-0.3791377	-0.1171813	-98.49383	0	10.49	4004	0	0	5	5	0.1173067	-0.02532331	8	6	0.04	1800	-6.309753	40.92378	-91.39366
827139	333	107	-408	-0.5487081	-0.207007	-98.42437	0	10.6	4004	0	-1	5	5	0.1173065	-0.02608438	8	6	0.04	1800	-7.752594	40.92378	-91.39366
827163	333	107	-408	-0.5487081	-0.207007	-98.42437	0	10.6	4004	0	-1	5	5	0.1173064	-0.0258071	8	6	0.04	1800	-7.752594	40.92378	-91.39366
827322	180	18	-823	-0.3951954	-0.3189725	-98.44084	0	10.6	4003	0	-1	5	5	0.1173063	-0.02357195	8	6	0.04	1800	-7.395691	40.92377	-91.39366
827486	194	328	27	-0.3710265	-0.1471725	-98.48166	0	10.6	4003	0	0	5	5	0.1173062	-0.03753908	8	6	0.04	1800	-6.775391	40.92377	-91.39366
827633	124	62	-40	-0.3808598	-0.1728642	-98.48584	0	10.6	4002	0	-1	5	5	0.1173061	-0.03821867	8	6	0.04	1800	-7.167786	40.92377	-91.39366
827780	85	10	-607	-0.4093751	-0.2654507	-98.50927	0	10.6	4003	0	-1	5	5	0.1173061	-0.03910759	8	6	0.04	1800	-7.255005	40.92377	-91.39366
