time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude	compass_heading	latitude	longitude
68080	14	-1	5	0.06021709	0.01411364	-4.064867	0	12.36	4002	0	0	5	5	0.02	0.2432773	1	15	0.04	1800	-0.9883728	40.92366	-91.39363
68231	3	-3	1	0.06518934	0.01410378	-4.077766	0	12.36	4004	0	0	5	5	0.02	0.241757	1	15	0.04	1800	-0.9944763	40.92366	-91.39363
68309	2	3	3	0.06478497	0.008816266	-4.0807	0	12.36	4004	0	0	5	5	0.02	0.2432855	1	15	0.04	1800	-0.9938354	40.92366	-91.39363
68491	5	-1	3	0.05476907	0.01087093	-4.090663	0	12.36	4004	0	0	5	5	0.02	0.2610621	1	15	0.04	1800	-0.9837646	40.92366	-91.39363
68676	6	-3	9	0.05160091	0.01184655	-4.101849	0	12.36	4003	0	0	5	5	0.02	0.2665366	1	15	0.04	1800	-0.9742126	40.92366	-91.39362
68899	3	-5	-6	0.04590313	0.01258866	-4.1101	0	12.36	4002	0	0	5	5	0.02	0.2715647	1	15	0.04	1800	-0.96521	40.92366	-91.39362
69036	4	2	7	0.05778046	0.01394451	-4.115662	0	12.36	4004	0	0	5	5	0.02	0.2799093	1	15	0.04	1800	-0.9773254	38.19256	-83.88151
69192	4	0	1	0.05347498	0.008228951	-4.122325	0	12.36	4003	0	0	5	5	0.02	0.2773299	1	15	0.04	1800	-0.9823608	24.53706	-46.3209
69394	2	-7	4	0.05287998	0.00297724	-4.130456	0	12.36	4004	0	0	5	5	0.02	0.2703939	1	15	0.04	1800	-0.972229	24.53706	-46.32091
69549	6	-2	0	0.06280602	0.005907226	-4.140972	0	12.36	4002	0	0	5	5	0.02	0.2583735	1	15	0.04	1800	-0.7618103	24.53706	-46.32091
69735	7	-5	0	0.05918523	0.006164725	-4.14672	0	12.36	4002	0	0	5	5	0.02	0.2532495	1	15	0.04	1800	-0.7693176	32.73037	-61.34515
69870	2	-5	4	0.04549718	0.007407871	-4.154483	0	12.36	4003	0	0	5	5	0.02	0.2506459	1	15	0.04	1800	-0.9863586	40.92367	-91.39364
70040	13	1	3	0.05083196	0.007315942	-4.156869	0	12.36	4004	0	0	5	5	0.02	0.2546303	1	15	0.04	1800	-0.9646912	40.92366	-91.39364
70187	8	-2	3	0.04770387	0.01045728	-4.165182	0	12.31	4004	0	0	5	5	0.02	0.2572163	1	15	0.04	1800	-0.9775391	40.92366	-91.39364
70219	6	-4	6	0.04926358	0.01025097	-4.167322	0	12.31	4004	0	0	5	5	0.02	0.2589129	1	15	0.04	1800	-0.9775391	40.92366	-91.39364
70340	0	-8	2	0.04980836	0.01425839	-4.172824	0	12.31	4002	0	0	5	5	0.02	0.2574267	1	15	0.04	1800	-0.9782104	40.92366	-91.39364
70449	8	-2	4	0.04460013	0.008345352	-4.18004	0	12.31	4004	0	0	5	5	0.02	0.2534549	1	15	0.04	1800	-0.9693604	40.92366	-91.39364
70582	0	0	1	0.04455878	0.007575028	-4.184686	0	12.31	4004	0	0	5	5	0.02	0.2540506	1	15	0.04	1800	-0.9669495	40.92366	-91.39363
70660	5	0	0	0.04025326	0.0102517	-4.19086	0	12.31	4003	0	0	5	5	0.02	0.2600921	1	15	0.04	1800	-0.9638977	40.92366	-91.39363
70700	4	-3	0	0.04335172	0.007398161	-4.190798	0	12.31	4003	0	0	5	5	0.02	0.2682708	1	15	0.04	1800	-0.9638977	40.92366	-91.39363
70800	5	0	1	0.0439072	0.003957809	-4.19624	0	12.31	4002	0	0	5	5	0.02	0.2826921	1	15	0.04	1800	-0.9638367	40.92366	-91.39363
70913	3	0	9	0.04356923	0.007110363	-4.202048	0	12.31	4004	0	0	5	5	0.02	0.2923054	1	15	0.04	1800	-0.964325	40.92366	-91.39363
71010	14	0	1	0.04304199	0.006605049	-4.205716	0	12.36	4004	0	0	5	5	0.02	0.2944794	1	15	0.04	1800	-0.9591675	40.92366	-91.39363
71179	8	-1	2	0.04163131	0.01259813	-4.215251	0	12.36	4004	0	0	5	5	0.02	0.2970611	1	15	0.04	1800	-0.9584961	40.92365	-91.39362
71355	2	0	5	0.03926633	0.01114425	-4.221059	0	12.36	4003	0	0	5	5	0.02	0.3014658	1	15	0.04	1800	-0.9616394	40.92365	-91.39362
71435	-1	-4	4	0.04337916	0.005574616	-4.223932	0	12.36	4003	0	0	5	5	0.02	0.2985318	1	15	0.04	1800	-0.9597473	40.92365	-91.39362
71508	4	2	10	0.03767547	0.007169104	-4.227293	0	12.36	4004	0	0	5	5	0.02	0.2949432	1	15	0.04	1800	-0.7360535	40.92365	-91.39362
71697	7	2	-3	0.04029589	0.002994213	-4.235791	0	12.36	4004	0	0	5	5	0.02	0.3021833	1	15	0.04	1800	-0.7386169	40.92365	-91.39362
71780	3	2	4	0.04412429	0.005719933	-4.240741	0	12.36	4002	0	0	5	5	0.02	0.3054206	1	15	0.04	1800	-0.9615784	40.92365	-91.39362
72004	2	0	3	0.04477622	-0.004511948	-4.249422	0	12.31	4002	0	0	5	5	0.02	0.3094703	1	15	0.04	1800	-0.9700012	40.92365	-91.39362
72170	8	-1	0	0.05130067	0.0004166427	-4.258468	0	12.31	4002	0	0	5	5	0.02	0.3077407	1	15	0.04	1800	-0.9745178	40.92364	-91.39362
72238	6	-1	5	0.05282481	0.004278115	-4.261708	0	12.31	4002	0	0	5	5	0.02	0.3042315	1	15	0.04	1800	-0.9794312	40.92364	-91.39362
72325	2	0	5	0.0432993	0.006119299	-4.266049	0	12.31	4002	0	0	5	5	0.02	0.2993872	1	15	0.04	1800	-0.9794312	40.92364	-91.39362
72508	11	-1	0	0.04024765	0.01103184	-4.274486	0	12.31	4003	0	0	5	5	0.02	0.2968036	1	15	0.04	1800	-0.9623108	40.92364	-91.39362
72605	10	0	0	0.04831678	0.005742101	-4.280415	0	12.31	4003	0	0	5	5	0.02	0.2939201	1	15	0.04	1800	-0.9706726	40.92364	-91.39362
72697	4	-2	7	0.05266012	0.005777248	-4.285244	0	12.31	4003	0	0	5	5	0.02	0.2921328	1	15	0.04	1800	-0.9858398	40.92364	-91.39362
