time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode
433728	141	239	-3	6.626198	-1.945733	-0.5493246	0	10.94	4003	13	100	10	23	0.2768979	0.2661824	4
433871	1711	4787	-813	3.192944	-10.6455	0.6057342	0	10.94	4002	-27	-160	-24	24	0.2476365	0.2869505	4
433927	-1293	4404	635	3.268761	-13.78576	0.8827981	0	10.94	4003	126	114	-18	25	0.2387537	0.2893736	4
434011	572	-892	288	1.105662	-12.77431	0.8863471	0	10.94	4003	-163	-43	-23	25	0.2187619	0.3057365	4
434132	463	-642	723	0.8210725	-10.0907	0.1670137	0	10.94	4002	0	1	2	26	0.195455	0.3086228	4
434316	718	-1778	248	0.1922916	-5.884298	-0.7770397	0	10.94	4003	-151	-102	28	27	0.2012142	0.3103213	4
434353	-266	787	1103	1.898019	-5.217703	-1.118184	0	10.94	4002	-97	151	42	27	0.2046912	0.3113849	4
434467	239	264	-273	2.063577	-6.692705	-1.199034	0	10.94	4003	-56	-246	21	28	0.214287	0.3097361	4
434516	-1524	1241	485	1.671558	-7.298995	-1.261142	0	10.94	4010	77	32	32	28	0.2184461	0.3081171	4
434614	-1932	1823	805	0.2854733	-9.654554	-1.21551	0	10.94	4003	6	-188	28	28	0.23178	0.3018526	4
434777	-431	-922	-1141	-2.769238	-14.24526	-0.4314039	0	10.94	4004	110	5	0	29	0.2570145	0.2902768	4
434889	-82	-550	-455	-1.003482	-10.95878	-0.1270006	0	10.94	4002	-19	126	9	29	0.3058786	0.2962694	4
434986	-158	-2980	-217	0.09414186	-8.793984	0.09909767	0	10.94	4002	178	-138	2	29	0.354607	0.299967	4
435114	44	899	608	0.9720337	-8.364134	0.5628956	0	10.94	4002	-23	118	-5	29	0.4240436	0.3097089	4
435161	-1376	1028	132	-0.05459476	-9.968513	0.3776058	0	11	4003	127	117	-9	29	0.4431048	0.3162596	4
435311	45	-126	621	1.181606	-9.110678	-0.3458323	0	11	4003	73	-7	16	29	0.5163442	0.327622	4
435359	-474	398	-323	1.331237	-8.861729	-0.3439986	0	11	4004	-10	36	-1	28	0.5435607	0.3287692	4
435457	907	-1527	-443	2.09414	-7.676591	0.3203751	0	11	4003	23	-100	-15	28	0.6036339	0.3376237	4
435518	-302	-716	807	3.048028	-7.530828	0.6906949	0	11	4003	173	-82	-10	28	0.5432705	0.3377057	4
435626	-493	-1572	741	3.329033	-4.8065	0.4272094	0	11	4002	34	-18	0	28	0.5457914	0.3421181	4
435725	-390	535	1006	2.802169	-6.629271	-0.3962248	0	11	4004	-69	80	3	28	0.5494883	0.3478211	4
435829	-381	1025	691	2.648566	-8.707119	-0.7046663	0	11	4004	123	-22	23	28	0.5438175	0.3525439	4
435982	-680	1664	176	1.659919	-12.86072	0.4036002	0	11	4002	55	87	-22	28	0.4982392	0.3538337	4
436085	995	-400	14	1.298928	-11.80348	1.090565	0	10.38	4002	-99	-107	-22	28	0.4372731	0.3434147	4
436168	-376	-2082	987	0.7260473	-8.712671	0.2030561	0	10.38	4003	3	-98	-7	29	0.374464	0.3257698	4
436229	-581	-1653	1355	0.9427295	-6.482816	-0.1560818	0	10.38	4003	2	107	17	29	0.3542362	0.32223	4
436352	462	1785	-213	1.787023	-8.225606	0.6398576	0	10.38	4003	-21	-60	-20	30	0.2794523	0.3018979	4
436480	119	-1548	-481	2.441342	-5.413944	1.496837	0	10.38	4002	6	6	-37	31	0.2195199	0.2891101	4
436523	-755	-662	1112	2.315398	-4.891225	1.188311	0	10.38	4003	-18	-8	-9	32	0.213243	0.2874833	4
436646	1490	337	13	1.66084	-7.233064	-0.03014444	0	10.38	4003	-113	32	-1	32	0.2407567	0.2854503	4
436775	-176	174	624	0.7089533	-5.627348	-0.4724536	0	10.38	4003	-28	122	14	33	0.2250316	0.2822883	4
436830	266	290	-351	1.512773	-6.083663	-0.3473406	0	10.38	4004	26	16	2	33	0.2313486	0.2788383	4
437000	-1083	332	-426	1.717811	-9.959991	-0.063454	0	10.38	4002	-9	-75	-1	34	0.2508406	0.2776268	4
437052	294	524	-107	-0.1124959	-8.194925	0.1366138	0	10.94	4004	100	-269	1	34	0.2812221	0.2832356	4
437160	-414	1165	211	1.477914	-11.67154	0.252433	0	10.94	4003	-72	-86	-5	34	0.3148464	0.2954911	4
437218	-518	-649	530	0.2747556	-10.26709	0.2149384	0	10.94	4004	-6	-44	-6	34	0.3388994	0.301037	4
437335	-365	-702	268	-0.09958166	-6.299366	0.2833466	0	10.94	4003	61	86	-4	34	0.3789401	0.3122898	4
437482	-601	-1148	153	-1.308304	-9.036305	0.08876009	0	10.94	4004	20	-130	-10	34	0.4473027	0.3242498	4
437546	1227	-61	-71	-0.09899601	-8.983178	0.4884038	0	10.94	4004	-49	-132	-8	34	0.4592361	0.3244594	4
437722	1134	1062	-138	1.271435	-8.10723	1.091185	0	10.94	4003	-48	77	-20	34	0.4710226	0.3227986	4
437852	-336	-882	1045	-0.4119699	-8.791765	0.04986216	0	10.94	4003	16	-70	4	34	0.5068731	0.3235244	4
437974	1027	907	38	-0.4544384	-6.890541	-0.3987482	0	10.26	4003	31	30	8	34	0.5135689	0.3394882	4
438045	-459	-334	-569	0.1871525	-8.326974	0.5517159	0	10.26	4003	88	-86	-8	34	0.5106779	0.3438017	4
438148	-546	-2098	-350	-2.170762	-4.57526	1.374658	0	10.26	4003	86	-119	-36	34	0.4969894	0.3749324	4
438245	-892	-641	14	-2.766574	-3.923068	0.7066157	0	10.26	4002	26	-18	-7	34	0.4214144	0.3900226	4
438343	-92	-1168	291	-1.959226	-2.592276	0.1909069	0	10.26	4003	-5	-1	-2	35	0.3762046	0.3991348	4
438448	399	365	36	-1.10293	-3.251888	-0.4998305	0	10.26	4003	4	113	6	35	0.3154069	0.3977347	4
438577	973	-92	-362	-0.1447241	-4.918798	0.1799241	0	10.26	4003	-143	-127	-7	36	0.3203276	0.3919972	4
438678	1149	-1903	432	3.234839	-0.04216595	0.3910845	0	10.26	4002	27	-187	-5	36	0.2847184	0.3782773	4
438776	-396	-1097	2790	4.163981	0.6581426	-0.7989313	0	10.26	4002	26	-5	22	37	0.2655326	0.3719561	4
438873	-321	4866	352	2.334922	-5.530631	-1.755473	0	9.87	4003	174	-120	38	37	0.2321882	0.3717078	4
438966	625	-272	-1165	1.266796	-8.602597	-0.4761349	0	9.87	4003	-92	-127	1	38	0.1968577	0.3626292	4
439120	-983	422	-66	0.6953989	-7.694943	0.7514085	0	9.87	4003	-71	101	-17	39	0.2173728	0.3470567	4
439160	-848	937	242	-0.700964	-8.782028	0.9242377	0	9.87	4004	-12	146	-18	39	0.2267113	0.345632	4
439280	-481	698	-52	-1.643862	-8.32564	0.2395237	0	9.87	4004	-81	-49	0	40	0.2599838	0.3378498	4
439431	1107	2274	-815	1.397012	-10.63302	-0.3396339	0	9.87	4002	18	15	-5	40	0.338816	0.3311276	4
439501	417	3580	-296	3.204799	-15.56337	0.3774357	0	9.87	4003	-179	98	-8	40	0.3779961	0.3330341	4
439589	-2043	-653	-889	0.4168251	-13.86337	0.2374833	0	9.87	4005	-11	88	-11	40	0.3908347	0.3512633	4
439643	-1	-1068	399	-0.917998	-10.30831	0.5188095	0	9.87	4003	-30	15	-9	40	0.4060138	0.3556291	4
439765	-82	213	195	-1.465244	-7.502259	0.3540008	0	10.72	4004	-33	-61	-7	40	0.4664599	0.3686061	4
439842	276	381	-355	-2.226447	-8.704153	0.02021366	0	10.72	4003	-68	-78	-2	39	0.530417	0.3821408	4
440013	-241	-16	-174	0.8081813	-4.571072	-0.5423967	0	10.72	4002	105	-99	15	39	0.5709019	0.3909894	4
440144	466	-872	-170	1.796541	-6.668276	0.3908232	0	10.72	4004	-33	-130	-8	39	0.5482724	0.3957523	4
440195	-412	-1183	75	1.747768	-6.025626	0.5943828	0	10.72	4003	81	-110	-16	39	0.5615163	0.3929448	4
440283	-14	-1513	594	-0.3914468	-4.561609	0.7845054	0	10.72	4002	-51	-86	-11	39	0.5660083	0.3895709	4
440409	840	247	-619	-0.9173044	-5.677996	-0.2744179	0	10.72	4004	-19	38	4	39	0.5605913	0.3758734	4
440516	1730	-276	-467	1.55118	-6.474089	-0.05023899	0	10.72	4002	-44	-129	0	39	0.5311458	0.3655724	4
440585	-1520	1461	702	1.723675	-8.223433	-0.2889484	0	10.72	4002	65	67	12	39	0.5025668	0.367078	4
440638	1583	416	-1174	2.990879	-10.53907	0.4652491	0	10.21	4002	29	78	-14	39	0.4719233	0.3766147	4
440790	-1636	-792	1345	2.17341	-8.524258	0.7539403	0	10.21	4004	0	76	-9	40	0.4053387	0.3976605	4
440845	243	603	50	1.245924	-6.806471	-0.04533193	0	10.21	4003	-30	22	-1	40	0.4062025	0.4098066	4
440998	1931	-858	-488	1.689	-5.092258	-0.6963533	0	10.21	4003	-75	-191	12	40	0.3398012	0.4177911	4
441137	-1484	1909	597	-0.04868535	-7.233608	-0.7701449	0	10.21	4004	34	47	16	41	0.2784505	0.4162163	4
441193	1589	1033	-132	2.18614	-7.302008	-0.6803269	0	10.21	4003	-17	-116	8	42	0.2483544	0.4111181	4
441333	-523	-2	-272	3.743825	-10.689	-0.3478831	0	10.21	4003	17	-137	2	43	0.2334347	0.3969495	4
441383	-998	-566	-536	2.466617	-11.22074	-0.183485	0	10.21	4004	-73	-203	-1	43	0.2346359	0.3868092	4
441474	-1046	-1213	321	0.493161	-8.189725	-0.06465542	0	10.21	4002	73	-42	9	43	0.2350224	0.3768422	4
441588	-83	-1282	146	-1.19429	-6.892051	-0.6850303	0	9.75	4003	-41	-125	16	44	0.2664494	0.3623285	4
441651	164	50	-307	-0.6868654	-9.930739	-0.7504348	0	9.75	4002	-124	-146	18	44	0.2985248	0.35888	4
441806	184	2129	-177	4.804063	-10.21196	-0.3896314	0	9.75	4002	-198	-48	14	44	0.3798814	0.3428201	4
441842	2015	2784	-369	4.839268	-10.74271	-0.1090769	0	9.75	4004	-74	31	-12	44	0.3954698	0.3427004	4
441991	-811	-1263	-365	3.287731	-7.627369	0.2481352	0	9.75	4003	-46	17	-4	44	0.4594888	0.3431152	4
442055	-805	-1374	-77	1.588088	-7.538749	0.4498613	0	9.75	4004	41	109	-4	43	0.4798399	0.3459619	4
442187	-672	1000	723	2.602951	-10.22389	0.6198022	0	9.75	4002	157	34	-6	43	0.5318488	0.3524559	4
442313	-319	-1323	88	0.6515869	-9.895933	-0.3929144	0	9.75	4002	142	103	14	42	0.5942117	0.3552172	4
442359	-484	-702	-149	0.3369132	-9.080519	-0.6738001	0	9.75	4003	58	-24	21	42	0.6381783	0.3649177	4
442514	2444	-732	-606	0.7412716	-8.137376	-0.5439981	0	10.43	4003	-74	-180	4	42	0.6618822	0.3758297	4
442631	-1976	-229	417	0.8992267	-5.683785	0.2798773	0	10.43	4002	7	19	1	41	0.6528007	0.3725469	4
442661	-2029	-1346	29	-0.9987442	-6.965469	0.1448764	0	10.43	4004	-81	-20	0	41	0.6483688	0.3708897	4
442742	-517	-2124	154	-0.9429957	-6.700236	0.2237604	0	10.43	4002	106	-265	-10	41	0.6366299	0.3640817	4
442845	736	425	-218	0.1171703	-5.745114	-0.2809154	0	10.43	4003	-87	118	5	41	0.6197467	0.3639102	4
442998	273	134	-160	0.8883899	-8.080148	0.03097745	0	10.43	4003	3	-44	-2	41	0.528909	0.3698118	4
443079	831	475	-666	1.11303	-7.600038	0.6145058	0	10.43	4003	-88	72	-15	41	0.4899367	0.3699439	4
443173	414	1830	-305	1.420256	-7.236139	1.134335	0	10.43	4003	-42	63	-33	42	0.4590404	0.3680997	4
443260	1253	-674	-692	0.6510289	-7.063766	1.3321	0	10.43	4002	-30	-123	-29	42	0.4111854	0.3677612	4
443374	-596	103	-90	0.01803132	-4.9292	1.00743	0	10.43	4004	-71	92	-29	42	0.3832259	0.3739112	4
443558	790	539	88	-0.1491965	-7.191814	0.2738693	0	11	4002	9	40	2	43	0.2762821	0.3717239	4
443678	-669	302	497	1.509263	-7.87648	-0.6881218	0	11	4005	78	-222	2	45	0.2358726	0.3560961	4
443778	-358	-1079	182	0.8490622	-7.696589	0.05822624	0	11	4004	-1	114	0	45	0.1947105	0.3418533	4
443868	-137	24	860	0.4794852	-6.027784	-0.3194212	0	11	4002	-43	-161	13	46	0.1815659	0.3345853	4
443961	-545	2393	551	0.5768378	-5.565237	-1.041395	0	11	4003	14	16	26	46	0.1846989	0.3314391	4
444171	-1355	-1410	-1318	0.2167775	-8.312072	-0.5164668	0	11	4006	31	-33	10	47	0.286615	0.3385006	4
444233	-433	100	-712	-0.1766396	-7.82458	-0.1558023	0	11	4003	-32	92	-6	47	0.3203332	0.3425951	4
444361	1081	2095	130	0.5055961	-7.986082	1.868515	0	10.55	4003	-6	173	-40	47	0.4491982	0.351512	4
444427	-521	601	-382	0.07079376	-10.51806	1.684887	0	10.55	4003	-146	-78	-39	46	0.5006424	0.3582796	4
444488	1593	413	924	1.453112	-8.330603	1.328925	0	10.55	4003	-136	-13	-21	46	0.5539776	0.3656533	4
444641	-1580	-672	1374	1.57279	-8.451701	0.088687	0	10.55	4004	133	15	17	45	0.6613596	0.381982	4
444696	-2077	-80	410	-0.6654836	-8.99479	-0.3172156	0	10.55	4003	98	12	12	45	0.7076197	0.3876827	4
444788	1339	-234	-51	-0.3715098	-9.264074	-0.3430854	0	10.55	4003	-5	-210	9	44	0.7576442	0.3919354	4
444986	38	441	-102	-2.758947	-6.481047	0.4986362	0	10.55	4005	-96	292	-16	42	0.8163611	0.4139785	4
445091	-1211	273	133	-0.8201386	-5.747103	0.2279972	0	10.55	4002	39	106	-5	41	0.9246643	0.4332098	4
445152	-756	-1019	16	-0.6098503	-6.695642	0.1877697	0	10.55	4002	59	-57	-8	40	0.9566382	0.43875	4
445279	-135	-379	-338	0.6381376	-8.547672	-0.07954244	0	10.55	4004	-86	111	-1	39	1.032304	0.4527395	4
445428	1255	1259	554	2.989491	-6.314832	0.04372364	0	10.55	4002	-96	-146	-1	37	1.078228	0.4657719	4
445472	178	-742	-77	2.173506	-8.186806	-0.3929689	0	10.55	4003	-88	-126	4	35	1.132992	0.4737669	4
445578	291	-696	339	2.385027	-7.651728	-0.383467	0	10.55	4003	-35	55	17	34	1.185379	0.4901896	4
445701	-209	-387	-253	3.910758	-5.867696	0.04444336	0	10.55	4004	99	3	1	33	1.015072	0.5088259	4
445761	190	-362	-520	3.220725	-6.223495	0.1048302	0	10.55	4002	53	-157	-2	33	0.9898257	0.518806	4
445960	-777	-2269	620	1.121956	-2.557459	0.3950239	0	10.55	4003	20	-99	-3	0	1.146189	0.5440008	3
446049	-286	-1413	-451	-2.468814	-0.549349	0.09067304	0	10.55	4004	-41	-108	-3	0	1.223728	0.5621321	3
446151	-629	-1192	-762	-2.178968	-2.565402	-0.1563571	0	10.55	4003	93	-97	10	0	1.263817	0.570433	3
446306	-875	-1967	289	-2.358264	-1.691107	0.3148884	0	10.89	4002	40	-78	-2	0	1.300903	0.5750439	3
446367	-668	-99	-85	0.6189128	0.1547517	0.2308985	0	10.89	4002	-61	114	-13	0	1.314346	0.5701485	3
446530	526	-407	-83	1.479339	-6.225281	-0.7769693	0	10.89	4003	-129	97	34	0	1.334055	0.5498046	3
446565	1077	248	-584	1.847433	-5.019557	-0.6956458	0	10.89	4003	-122	132	23	0	1.337816	0.5455098	3
446659	522	2523	-1087	3.316391	-5.970435	-0.1793134	0	10.89	4003	10	19	-2	0	1.346987	0.5301589	3
446805	-2716	1613	-789	1.220681	-8.667153	2.043422	0	10.89	4003	9	-177	-52	0	1.355471	0.5112856	3
446861	-244	82	-854	1.882116	-8.70143	3.184518	0	10.89	4004	21	-104	-83	0	1.358546	0.4988369	3
446993	691	4184	1628	2.566428	-11.44386	2.299869	0	10.89	4003	124	-235	-44	0	1.363055	0.4843	3
447049	474	3164	1271	2.543433	-12.53459	0.8586546	0	10.89	4003	-154	52	-8	0	1.365386	0.4686172	3
447173	-671	691	-458	0.0413365	-10.84228	-0.9782612	0	10.94	4002	65	-56	27	0	1.367086	0.4536875	3
447267	49	-1931	-55	-1.152573	-7.178939	-0.8656681	0	10.94	4002	-86	-12	9	0	1.368324	0.4408415	3
447398	244	-2520	-314	0.1265905	-1.031949	0.1090659	0	10.94	4002	67	-96	1	0	1.36947	0.4128162	3
447522	627	1698	421	1.787396	-3.773458	-0.3624591	0	10.94	4003	-70	198	0	0	1.370063	0.4004773	3
447622	-608	-220	-182	3.626653	-6.222312	0.1150363	0	10.94	4004	-15	4	-11	0	1.370495	0.3919751	3
447669	139	231	-110	3.538514	-6.023635	0.5323247	0	10.94	4003	75	-195	-18	0	1.370716	0.3828571	3
447795	-971	-3592	807	1.124665	-7.3576	0.4498078	0	10.94	4002	48	-32	-5	0	1.37104	0.3730294	3
447851	-188	-4120	130	0.1243576	-4.279889	-0.04385307	0	10.94	4003	-25	-194	3	0	1.371157	0.379529	3
447974	421	-1694	301	1.277815	-0.04607021	-0.2572308	0	9.75	4002	-62	105	9	0	1.371329	0.3901092	3
448065	1554	-82	-135	1.262573	-0.3327746	-0.2346807	0	9.75	4003	-59	-14	5	0	1.371418	0.3977419	3
448148	2648	3289	221	3.041187	-5.20348	-0.4439911	0	9.75	4003	-158	-36	9	0	1.371463	0.4030225	3
448245	1634	2473	-56	3.627205	-9.133937	0.5821812	0	9.75	4004	-71	45	-12	0	1.371516	0.4065376	3
448349	676	310	-564	2.351406	-9.977059	0.670899	0	9.75	4002	-149	-51	-23	0	1.371554	0.4092067	3
448465	239	67	103	1.425571	-7.253335	0.1348433	0	9.75	4003	-71	114	-3	0	1.37159	0.4076079	3
448538	-628	-1604	-42	-0.2752262	-6.278671	-0.01237311	0	9.75	4003	-85	-1	-4	0	1.371602	0.4027634	3
448641	-445	-910	-120	-0.780352	-3.020173	0.199901	0	9.75	4004	11	56	-8	0	1.371617	0.3901847	3
448835	276	1398	752	0.4264903	-4.691306	-0.1808817	0	9.75	4004	9	81	7	0	1.371636	0.3752107	3
448854	-291	841	-726	-0.2921608	-4.868629	-0.0942956	0	9.75	4004	52	-43	-7	0	1.371636	0.3752107	3
448948	924	-1076	-330	-0.9766721	-6.447841	0.4717163	0	10.6	4004	0	-185	-11	0	1.371642	0.3645891	3
449075	1319	1012	-252	2.395975	-7.410194	0.5710599	0	10.6	4004	-109	92	-13	0	1.371647	0.3499817	3
449155	-430	-746	-541	1.908844	-6.977048	0.5810997	0	10.6	4002	-39	-141	-18	0	1.371649	0.3489302	3
449275	-1559	-330	383	-2.348335	-4.445254	-0.170497	0	10.6	4002	21	-46	21	0	1.371652	0.335448	3
449403	261	883	-4950	-1.874463	-3.320514	3.262684	0	10.6	4003	0	0	0	0	1.371654	0.3074439	3
449481	-3114	-1834	-1809	-0.7316146	-4.026078	7.611347	0	10.6	4002	0	0	0	0	1.371654	0.2931915	3
449653	-155	-1996	983	4.887232	6.631807	6.131669	0	10.6	4003	0	0	0	0	1.371656	0.2254764	3
449741	-65	87	21	4.157891	9.264366	6.13227	0	10.6	4003	0	0	0	0	1.371656	0.2084526	3
449844	-51	-47	3	2.339525	5.757941	6.128114	0	11	4004	0	0	0	0	1.371656	0.1957839	1
449935	-5	-18	-7	1.289234	3.619928	6.118639	0	11	4002	0	0	0	0	1.371657	0.1893352	1
450086	-54	-74	82	0.2884735	1.684211	6.09443	0	11	4002	0	0	0	0	1.371657	0.1700091	1
450196	-34	-32	-36	0.02849275	1.066472	6.088741	0	11	4002	0	0	0	0	1.371657	0.1482074	1
450240	-18	-14	47	-0.1026912	0.7958591	6.077736	0	11	4004	0	0	0	0	1.371657	0.137715	1
450442	-34	-43	-24	-0.3128708	0.4005592	6.058238	0	11	4003	0	0	0	0	1.371657	0.1111731	1
450552	-35	-59	5	-0.3992943	0.2289347	6.038188	0	11	4003	0	0	0	0	1.371657	0.1009694	1
450620	-22	-34	20	-0.41747	0.1463371	6.027673	0	11	4003	0	0	0	0	1.371657	0.09532604	1
450707	-40	-50	-17	-0.4841175	0.1207502	6.024432	0	11.06	4003	0	0	0	0	1.371657	0.08835217	1
450809	-19	-31	28	-0.4751459	0.09720198	6.010433	0	11.06	4003	0	0	0	0	1.371657	0.07762511	1
