time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode
184204	5	-4	-41	0.2183011	-0.4821441	18.07891	0	11.85	4004	-7	11	0	0	0.6434677	0.119649	3
184307	146	-42	200	0.2404842	-0.4421508	18.08747	0	11.85	4002	-1	7	0	0	0.6434677	0.114091	3
184373	82	-6	-208	0.1681457	-0.3844499	18.10576	0	11.85	4003	-10	-4	0	0	0.6434677	0.1108786	3
184446	-302	41	103	0.01850893	-0.5023476	18.1307	0	11.85	4002	-20	-22	-3	0	0.6434677	0.1119624	3
184523	-33	-61	435	0.0109258	-0.466206	18.14921	0	11.11	4003	-9	-28	0	0	0.6434677	0.1165345	3
184675	409	-1208	-444	-0.781814	-0.5108386	18.1268	0	11.11	4003	4	-43	9	0	0.6434677	0.1303226	3
184727	715	-1569	-240	-0.5131922	-0.995038	18.14562	0	11.11	4002	33	-132	6	0	0.6434677	0.1407284	3
184831	-295	2169	354	0.9366933	-3.374466	17.31666	0	11.11	4003	-47	-55	21	0	0.6434677	0.1652484	3
184933	-210	1848	281	1.204171	-8.018383	17.13734	0	11.11	4003	50	-99	18	0	0.6434677	0.1898544	3
185119	108	1026	161	-0.00595662	-10.86252	17.703	0	11.11	4002	-86	-15	-3	0	0.6434677	0.2282901	3
185239	146	-3742	-361	-0.8990459	-5.78045	17.434	0	11.11	4004	-24	-116	-20	0	0.6434677	0.2657134	3
185271	313	-3468	-3	-1.009781	-3.927053	17.25549	0	11.11	4002	-23	-130	-12	0	0.6434677	0.2719863	3
185400	509	-291	852	-0.5440869	-4.091168	15.61037	0	11.11	4003	-22	-80	-6	0	0.6434677	0.2943593	3
185445	425	-1507	1229	-0.6380573	-3.600676	15.15968	0	11.11	4003	-49	-19	2	0	0.6434677	0.3053151	3
185551	969	-316	254	2.580838	-3.685201	14.03166	0	11.06	4004	-20	-15	6	0	0.6434677	0.3380031	3
185758	-199	908	-216	1.632021	-7.839867	13.04319	0	11.06	4004	62	-86	8	0	0.6434677	0.3740197	3
185859	-1163	-41	-17	1.471932	-8.630095	13.16981	0	11.06	4004	-27	31	12	0	0.6434677	0.395396	3
185975	35	-294	-21	0.8274378	-8.112542	13.41575	0	11.06	4003	-71	-69	-6	0	0.6434677	0.418683	3
186122	-209	-468	-185	2.225843	-9.265269	13.147	0	11.06	4003	4	-10	-9	0	0.6434677	0.4332547	3
186224	-307	-1971	498	0.3004214	-6.070003	13.00012	0	11.06	4003	-27	32	0	0	0.6434677	0.4317456	3
186298	379	-217	522	0.8436056	-8.168633	12.9172	0	11.06	4003	-61	10	4	0	0.6434677	0.4304311	3
186359	-177	-1207	695	1.168605	-7.780502	12.98079	0	11.06	4003	-8	-8	4	0	0.6434677	0.4313736	3
186463	-1146	-2303	-229	1.222158	-8.77009	12.79249	0	11.06	4002	37	-132	1	0	0.6434677	0.4332427	3
186581	888	-28	244	2.557955	-6.609313	12.29966	0	11.06	4002	-61	37	22	0	0.6434677	0.4261087	3
186669	1125	-181	-117	2.425845	-6.689304	12.25058	0	11.06	4003	-59	54	15	0	0.6434677	0.4249939	3
186830	1342	1129	519	4.983514	-9.876618	12.73324	0	11.06	4003	84	-51	5	0	0.6434677	0.43115	3
186905	762	-1086	-831	4.371872	-9.838564	12.71669	0	11.06	4002	35	-150	-1	0	0.6434677	0.4404318	3
186987	3405	1119	-402	7.034467	-9.550385	12.85914	0	11.06	4004	-37	7	-3	0	0.6434677	0.4511089	3
187148	-824	-1298	716	2.637354	-5.407665	12.57293	0	11.06	4004	-4	14	6	0	0.6434677	0.4852134	3
187175	73	1106	982	1.863313	-4.654807	12.61958	0	11.06	4002	6	16	9	0	0.6434677	0.4893901	3
187279	324	4598	379	3.546255	-9.581645	12.14071	0	11.06	4003	-48	30	25	0	0.6434677	0.5077326	3
187425	153	1332	-1585	1.37751	-14.89891	13.09744	0	10.89	4002	-82	91	6	0	0.6434677	0.5340979	3
187481	1075	2592	-228	1.428555	-15.24594	13.32209	0	10.89	4003	-71	-56	-13	0	0.6434677	0.5426604	3
187606	-18	2085	651	-0.1543756	-14.67824	13.26165	0	10.89	4003	-21	58	-4	0	0.6434677	0.5493445	3
187693	472	377	286	2.392517	-14.72206	12.57282	0	10.89	4002	2	-56	5	0	0.6434677	0.5493677	3
187804	-887	-4921	-843	1.611704	-8.436987	12.89302	0	10.89	4004	-22	-92	-26	0	0.6434677	0.5494505	3
187873	1098	-316	118	2.559685	-5.190419	13.5497	0	10.89	4003	-43	24	-15	0	0.6434677	0.5578694	3
187987	-1539	-1699	334	-0.7116395	-4.582926	13.05706	0	10.89	4010	14	-49	3	0	0.6434677	0.5670313	3
188139	-2124	-1183	-128	-0.862111	-5.271053	12.17085	0	10.89	4004	8	-64	10	0	0.6434677	0.5677007	3
188203	-943	1220	380	-0.4699477	-4.175723	12.40572	0	10.89	4004	-21	-101	15	0	0.6434677	0.5734394	3
188315	411	1874	-596	4.503832	-7.41004	12.99204	0	11.4	4002	-50	97	-5	0	0.6434677	0.5831246	3
188370	-835	-1173	-552	3.393777	-8.55671	13.12604	0	11.4	4002	-76	-47	-12	0	0.6434677	0.5921326	3
188472	390	-1639	-87	2.087105	-8.389574	13.31886	0	11.4	4004	-39	82	-4	0	0.6434677	0.6041793	3
188621	-1434	-1290	52	3.72595	-7.473155	12.53784	0	11.4	4004	51	-23	12	0	0.6434677	0.6215466	3
188689	-66	-855	-95	3.114904	-7.977396	12.39156	0	11.4	4004	-64	-69	7	0	0.6434677	0.6290573	3
188779	491	-1500	-310	4.059607	-5.765703	12.52056	0	11.4	4004	4	1	10	0	0.6434677	0.6404128	3
188900	111	-68	127	7.284139	-6.544773	12.43591	0	11.4	4003	27	-8	15	0	0.6434677	0.6651193	3
188973	-1650	-2102	-157	4.212896	-5.170658	12.34001	0	11.4	4003	96	-119	7	0	0.6434677	0.6764914	3
189073	1357	4161	741	3.254449	-8.231787	12.28541	0	11.4	4004	7	5	18	0	0.6434677	0.6815968	3
189185	93	2936	449	4.110394	-12.74228	12.08134	0	10.32	4002	10	24	19	0	0.6434677	0.6915329	3
189300	1401	1919	-550	5.184774	-17.44477	12.57886	0	10.32	4004	70	-115	-3	0	0.6434677	0.6954012	3
189399	561	315	-56	4.753631	-17.58548	12.94612	0	10.32	4002	54	-34	-4	0	0.6434677	0.6963593	3
189557	-2506	-2303	81	2.902777	-13.84992	12.93254	0	10.32	4003	45	-58	-4	0	0.6434677	0.6876673	3
189651	-72	-1708	-468	2.058041	-9.641292	12.96717	0	10.32	4002	-10	15	5	0	0.6434677	0.6831887	3
189699	-1250	-177	624	3.485551	-9.970662	12.83655	0	10.32	4004	43	24	0	0	0.6434677	0.6775873	3
189784	-520	-1869	63	2.279936	-8.236257	12.60525	0	10.32	4002	-29	-87	0	0	0.6434677	0.6749611	3
189915	152	806	-651	3.661984	-8.833344	12.66874	0	10.32	4004	5	34	4	-3	0.7821919	0.6740471	4
189977	-987	-145	331	3.791189	-9.22871	12.46568	0	10.32	4004	39	-123	8	-4	0.8342339	0.6768961	4
190125	-720	-663	69	2.119584	-9.14332	12.12768	0	10.21	4004	1	100	25	-7	0.7901992	0.6767578	4
190196	356	226	1418	0.8488694	-9.599537	11.94358	0	10.21	4002	7	36	34	-8	0.7992716	0.6703882	4
190322	-1179	924	386	-0.5861804	-11.68447	11.14825	0	10.21	4005	-20	62	28	-11	0.8181499	0.659971	4
190428	687	178	-425	0.6610438	-11.0221	11.99336	0	10.21	4002	-34	75	25	-13	0.8332755	0.6578598	4
190502	-1492	-1373	-811	-0.1328039	-12.85443	12.1356	0	10.21	4002	-30	-77	19	-14	0.8135697	0.6592355	4
190625	540	-894	-625	3.442993	-9.75656	12.58286	0	10.21	4002	33	-124	0	-15	0.7979714	0.6684031	4
