time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode
125093	-1698	-2267	-165	-0.271483	-3.022138	0.383025	0	11.46	4003	97	-7	-13	0	0.573325	0.301579	3
125194	798	-5063	-619	-0.1699665	1.481473	0.7927464	0	10.72	4002	-15	-90	-11	0	0.574115	0.3325438	3
125293	-97	423	484	0.2726265	0.4636018	0.3339047	0	10.72	4002	16	41	3	0	0.5746909	0.3475218	3
125408	496	-249	-248	-0.3438608	0.01343168	-0.3522195	0	10.72	4004	-25	-110	9	0	0.5752236	0.3527914	3
125468	-33	2800	-708	-0.3351901	-1.327116	-0.3798871	0	10.72	4004	-13	-57	-1	0	0.5754167	0.3501974	3
125590	-1225	2681	-291	0.7028045	-8.422542	-0.1662065	0	10.72	4003	20	-26	3	0	0.5756398	0.3395061	3
125686	1078	2458	75	0.3398208	-9.613777	0.1217613	0	10.72	4003	23	-119	-11	0	0.5758025	0.333531	3
125804	-888	2470	246	2.909053	-11.58093	0.5374424	0	10.72	4003	-37	74	-11	0	0.5759211	0.3318923	3
125903	-189	-1609	263	0.9023691	-8.245507	0.4986681	0	10.72	4002	-35	34	-7	0	0.5760075	0.3254796	3
125985	2584	-720	-272	3.327329	-7.539494	0.5850396	0	10.72	4003	-114	-113	-14	0	0.5760705	0.3192283	3
126112	-3229	809	-684	-1.615445	-7.09531	0.08069701	0	11.57	4003	-8	-27	-6	0	0.5761288	0.3219028	3
126190	-413	1430	6	-0.7553595	-7.621881	0.3882342	0	11.57	4004	0	49	-5	0	0.5761499	0.318049	3
126289	-762	1854	209	-0.518222	-10.08744	0.2528974	0	11.57	4003	13	-28	-4	0	0.5761743	0.304548	3
126408	40	1128	488	-2.13411	-9.580823	0.3161725	0	11.57	4003	25	-71	0	0	0.5761921	0.2904136	3
126493	-48	1731	235	-2.612646	-9.939481	0.212491	0	11.57	4004	18	-50	0	0	0.576205	0.2805972	3
126595	868	946	149	-1.720333	-10.13768	0.1575758	0	11.57	4003	-31	-5	-3	0	0.5762146	0.2674631	3
126712	127	-1537	340	-0.616707	-5.693024	0.167106	0	11.57	4002	7	-60	3	0	0.5762215	0.2576584	3
126813	746	-421	-78	1.030751	-4.397709	0.1531625	0	11.57	4003	-86	17	1	0	0.5762265	0.2513188	3
126889	58	-402	-877	0.9899324	-4.55263	0.1038349	0	11.57	4002	11	-27	0	0	0.576229	0.2465556	3
127002	-1639	7393	5883	3.209451	3.097425	-3.199047	0	11.74	4004	0	0	0	0	0.5762328	0.2297719	3
127148	-63	317	30	1.452293	1.981374	-9.375546	0	11.74	4002	0	0	0	0	0.5762353	0.198254	3
127274	-74	-9	26	0.9761624	1.912001	-9.186889	0	11.74	4002	0	0	0	0	0.5762372	0.1482373	3
127314	-55	-48	-82	0.797022	1.558442	-9.20156	0	11.74	4002	0	0	0	0	0.5762375	0.1425204	3
127424	-74	-76	-36	0.4947728	1.174903	-9.212937	0	11.74	4003	0	0	0	0	0.5762382	0.1154382	3
127505	-21	-100	54	0.3992285	0.934055	-9.230235	0	11.74	4003	0	0	0	0	0.5762385	0.09905151	3
127617	-60	-61	32	0.307644	0.7117589	-9.248515	0	11.74	4003	0	0	0	0	0.576239	0.07315952	3
127721	-63	-59	11	0.245845	0.7112937	-9.260862	0	11.74	4004	0	0	0	0	0.5762393	0.05177677	1
127850	-68	-27	-29	0.23644	0.5499076	-9.287947	0	11.74	4002	0	0	0	0	0.5762395	0.03771394	1
127921	-62	-36	45	0.1976755	0.5141705	-9.300112	0	11.68	4003	0	0	0	0	0.5762396	0.02345835	1
128019	-64	-58	10	0.166016	0.5059556	-9.318389	0	11.68	4002	0	0	0	0	0.5762398	0.01148701	1
128144	-55	-25	-47	0.1917482	0.4867942	-9.338012	0	11.68	4004	0	0	0	0	0.5762398	-0.007609302	1
128262	-28	-54	51	0.2281544	0.4538371	-9.364179	0	11.68	4003	0	0	0	0	0.5762398	-0.02074059	1
128315	-43	-63	-7	0.2255029	0.4419816	-9.372492	0	11.68	4004	0	0	0	0	0.5762398	-0.02623936	1
128402	-72	-72	5	0.2189815	0.4618276	-9.382336	0	11.68	4003	0	0	0	0	0.5762398	-0.04081877	1
128504	-46	-54	22	0.1956837	0.4181581	-9.406055	0	11.68	4004	0	0	0	0	0.5762398	-0.05527142	1
128645	-49	-56	-5	0.1814498	0.4019832	-9.421767	0	11.68	4004	0	0	0	0	0.5762398	-0.05405574	1
128732	-75	-65	6	0.1629548	0.4124604	-9.445367	0	11.68	4002	0	0	0	0	0.5762398	-0.05406236	1
128807	-64	-53	1	0.1523708	0.3993279	-9.456553	0	11.68	4003	0	0	0	0	0.5762398	-0.05492417	1
128974	-63	-55	9	0.1685135	0.4107698	-9.479661	0	11.8	4002	0	0	0	0	0.5762398	-0.06677052	1
129013	-53	-60	4	0.1791131	0.4176936	-9.484918	0	11.8	4003	0	0	0	0	0.5762398	-0.07323354	1
129150	-55	-62	10	0.1908461	0.4254203	-9.502764	0	11.8	4004	0	0	0	0	0.5762398	-0.07998935	1
129218	-56	-60	12	0.1798335	0.4198521	-9.511016	0	11.8	4003	0	0	0	0	0.5762398	-0.08014596	1
129331	-68	-60	8	0.1673478	0.4009035	-9.528988	0	11.8	4004	0	0	0	0	0.5762398	-0.07693301	1
129439	-53	-55	10	0.170212	0.388056	-9.548549	0	11.8	4004	0	0	0	0	0.5762398	-0.06985288	1
129629	-52	-53	10	0.173386	0.3928341	-9.572759	0	11.8	4003	0	0	0	0	0.5762398	-0.06354524	1
129730	-65	-53	7	0.1855866	0.3857455	-9.586575	0	11.8	4003	0	0	0	0	0.5762398	-0.06202155	1
129912	-61	-49	10	0.2043544	0.3945355	-9.608647	0	11.85	4003	0	0	0	0	0.5762398	-0.05556715	1
129952	-54	-56	6	0.1983643	0.38608	-9.617881	0	11.85	4003	0	0	0	0	0.5762398	-0.05360297	1
130078	-65	-54	7	0.1925242	0.3888704	-9.631759	0	11.85	4002	0	0	0	0	0.5762398	-0.05026863	1
130230	-48	-50	7	0.2075325	0.3839381	-9.658965	0	11.85	4003	0	0	0	0	0.5762398	-0.0370051	1
130345	-39	-58	12	0.2044461	0.3936889	-9.67761	0	11.85	4002	0	0	0	0	0.5762398	-0.02775184	1
130415	-56	-49	4	0.2054736	0.3918134	-9.687269	0	11.85	4002	0	0	0	0	0.5762398	-0.02268055	1
130600	-60	-55	11	0.182016	0.3863182	-9.713926	0	11.85	4003	0	0	0	0	0.5762398	-0.01292837	1
130639	-56	-49	10	0.1728895	0.3897953	-9.719977	0	11.85	4004	0	0	0	0	0.5762398	-0.009826719	1
130713	-52	-53	10	0.2008437	0.3775732	-9.734712	0	11.91	4004	0	0	0	0	0.5762398	-0.007565613	1
130905	-47	-54	9	0.1808735	0.3663307	-9.758307	0	11.91	4003	0	0	0	0	0.5762398	-0.01080214	1
130997	-51	-50	10	0.2120758	0.376427	-9.774569	0	11.91	4003	0	0	0	0	0.5762398	-0.01763007	1
131023	-69	-58	10	0.212703	0.3849754	-9.779277	0	11.91	4004	0	0	0	0	0.5762398	-0.01904043	1
131150	-56	-58	12	0.1896483	0.3699448	-9.799146	0	11.91	4003	0	0	0	0	0.5762398	-0.01752838	1
131260	-52	-56	7	0.1886472	0.3713658	-9.811559	0	11.91	4004	0	0	0	0	0.5762398	-0.02059541	1
131360	-44	-53	11	0.1853804	0.3830699	-9.82397	0	11.91	4003	0	0	0	0	0.5762398	-0.02144484	1
131460	-50	-52	10	0.1893411	0.3857544	-9.835707	0	11.91	4003	0	0	0	0	0.5762398	-0.02754504	1
131593	-61	-49	8	0.190159	0.3912793	-9.855334	0	11.8	4002	0	0	0	0	0.5762398	-0.04595608	1
131648	-57	-52	12	0.1853511	0.3822435	-9.859371	0	11.8	4004	0	0	0	0	0.5762398	-0.04924808	1
131709	-56	-53	7	0.1740882	0.3876826	-9.870928	0	11.8	4004	0	0	0	0	0.5762398	-0.05152819	1
131790	-54	-48	15	0.1800948	0.3847334	-9.880284	0	11.8	4004	0	0	0	0	0.5762398	-0.06055594	1
131904	-60	-47	3	0.1737107	0.3881561	-9.895446	0	11.8	4002	0	0	0	0	0.5762398	-0.07069624	1
132032	-49	-50	9	0.2053234	0.3818986	-9.90474	0	11.8	4002	0	0	0	0	0.5762398	-0.07742625	1
132071	-51	-57	6	0.221391	0.3854406	-9.917028	0	11.8	4003	0	0	0	0	0.5762398	-0.07851046	1
132163	-44	-51	4	0.2211483	0.3823343	-9.92412	0	11.8	4002	0	0	0	0	0.5762398	-0.08037495	1
132261	-57	-41	1	0.2202659	0.3807955	-9.935004	0	11.8	4002	0	0	0	0	0.5762398	-0.08398636	1
132364	-66	-46	7	0.2182945	0.3888558	-9.946253	0	11.8	4002	0	0	0	0	0.5762398	-0.08951061	1
132491	-48	-48	7	0.1851546	0.3899118	-9.961718	0	11.85	4002	0	0	0	0	0.5762398	-0.1047833	1
132635	-48	-53	6	0.2210994	0.3858343	-9.975837	0	11.85	4004	0	0	0	0	0.5762398	-0.1067474	1
132668	-53	-56	3	0.2180557	0.3844074	-9.978893	0	11.85	4002	0	0	0	0	0.5762398	-0.1092698	1
132772	-49	-45	10	0.2026781	0.3847255	-9.988368	0	11.85	4004	0	0	0	0	0.5762398	-0.117314	1
132913	-55	-48	1	0.2128383	0.3736513	-10.00298	0	11.85	4004	0	0	0	0	0.5762398	-0.1214108	1
132969	-51	-44	5	0.2262488	0.3693424	-10.00897	0	11.85	4004	0	0	0	0	0.5762398	-0.1227991	1
133071	-45	-51	10	0.2362975	0.3693691	-10.01906	0	11.85	4003	0	0	0	0	0.5762398	-0.1257488	1
133170	-61	-50	7	0.2389783	0.3671077	-10.02407	0	11.85	4002	0	0	0	0	0.5762398	-0.1256059	1
133272	-53	-49	7	0.2376119	0.3523237	-10.0341	0	11.85	4004	0	0	0	0	0.5762398	-0.1221716	1
133349	-55	-48	7	0.2236699	0.3487514	-10.04339	0	11.85	4004	0	0	0	0	0.5762398	-0.1127594	1
133516	-52	-56	5	0.2387612	0.3630963	-10.05873	0	11.85	4004	0	0	0	0	0.5762398	-0.09808978	1
133643	-59	-46	8	0.2356487	0.3574187	-10.07157	0	11.85	4004	0	0	0	0	0.5762398	-0.09189191	1
133675	-53	-38	9	0.2277904	0.3515008	-10.075	0	11.85	4004	0	0	0	0	0.5762398	-0.09011369	1
133750	-41	-47	9	0.2178396	0.3355981	-10.08246	0	11.85	4004	0	0	0	0	0.5762398	-0.08362918	1
133924	-34	-49	4	0.2107537	0.3710227	-10.10171	0	11.85	4002	0	0	0	0	0.5762398	-0.07739204	1
133984	-50	-53	10	0.195551	0.3529366	-10.11211	0	11.85	4010	0	0	0	0	0.5762398	-0.08086631	1
134039	-46	-46	2	0.1965681	0.3626666	-10.11455	0	11.85	4003	0	0	0	0	0.5762398	-0.08603727	1
134196	-61	-44	6	0.2135468	0.3542462	-10.13051	0	11.85	4002	0	0	0	0	0.5762398	-0.09409308	1
134306	-41	-45	2	0.2028707	0.3465278	-10.13882	0	11.91	4002	0	0	0	0	0.5762398	-0.1135837	1
134393	-48	-45	0	0.2091009	0.3673418	-10.14799	0	11.91	4003	0	0	0	0	0.5762398	-0.1219673	1
134547	-33	-47	4	0.2111245	0.3646498	-10.16505	0	11.91	4003	0	0	0	0	0.5762398	-0.1335139	1
134676	-58	-48	7	0.2389098	0.3557059	-10.17617	0	11.91	4002	0	0	0	0	0.5762398	-0.1391023	1
134726	-52	-47	4	0.2297908	0.3600765	-10.18332	0	11.91	4004	0	0	0	0	0.5762398	-0.1379981	1
134904	-49	-37	12	0.2243802	0.374253	-10.19952	0	11.91	4003	0	0	0	0	0.5762398	-0.1194622	1
134940	-59	-46	10	0.2296216	0.3632442	-10.20325	0	11.91	4003	0	0	0	0	0.5762398	-0.1132094	1
135038	-43	-46	5	0.2211939	0.3428379	-10.21162	0	11.91	4003	0	0	0	0	0.5762398	-0.1020685	1
135133	-39	-49	6	0.2364333	0.3442307	-10.21731	0	11.91	4003	0	0	0	0	0.5762398	-0.09803243	1
135295	-45	-44	14	0.2215719	0.3506611	-10.23853	0	11.91	4003	0	0	0	0	0.5762398	-0.09389568	1
135406	-50	-48	9	0.2289185	0.3457185	-10.24812	0	11.91	4002	0	0	0	0	0.5762398	-0.08781498	1
135491	-56	-38	5	0.2391811	0.3448684	-10.25827	0	11.91	4004	0	0	0	0	0.5762398	-0.07847725	1
135551	-41	-44	4	0.2358167	0.346382	-10.26237	0	11.91	4004	0	0	0	0	0.5762398	-0.07721651	1
135627	-40	-45	1	0.2430523	0.3460038	-10.27233	0	11.91	4002	0	0	0	0	0.5762398	-0.0801182	1
135702	-58	-45	11	0.2513303	0.3525194	-10.27918	0	11.91	4002	0	0	0	0	0.5762398	-0.08167078	1
135870	-44	-44	3	0.2274211	0.3434608	-10.29642	0	11.91	4003	0	0	0	0	0.5762398	-0.08044913	1
136019	-39	-44	8	0.2442248	0.3312396	-10.30822	0	11.91	4002	0	0	0	0	0.5762398	-0.1039083	1
136161	-54	-44	5	0.2429353	0.3470038	-10.32644	0	11.91	4003	0	0	0	0	0.5762398	-0.1062047	1
136211	-52	-35	6	0.237596	0.3474676	-10.32962	0	11.91	4004	0	0	0	0	0.5762398	-0.1051703	1
136368	-30	-44	5	0.2522786	0.3344104	-10.34539	0	11.91	4003	0	0	0	0	0.5762398	-0.1099968	1
136402	-42	-31	7	0.2478667	0.3333983	-10.34949	0	11.91	4004	0	0	0	0	0.5762398	-0.1080482	1
136518	-50	-44	9	0.2427654	0.334185	-10.35927	0	11.91	4002	0	0	0	0	0.5762398	-0.1039532	1
136615	-46	-38	12	0.2310927	0.3484626	-10.36667	0	11.91	4003	0	0	0	0	0.5762398	-0.1057991	1
136688	-63	-35	8	0.2394837	0.344813	-10.37297	0	11.91	4004	0	0	0	0	0.5762398	-0.1083918	1
136761	-63	-35	8	0.2394837	0.344813	-10.37297	0	11.91	4004	0	0	0	0	0.5762398	-0.1083918	1
136881	-50	-41	9	0.2293035	0.3577768	-10.38864	0	11.91	4004	0	0	0	0	0.5762398	-0.1199094	1
136989	-46	-44	5	0.2397114	0.3467647	-10.39995	0	11.97	4003	0	0	0	0	0.5762398	-0.131029	1
137073	-37	-34	8	0.2679501	0.3333178	-10.40979	0	11.97	4004	0	0	0	0	0.5762398	-0.1366774	1
137280	-32	-43	8	0.2750716	0.3340289	-10.42764	0	11.97	4002	0	0	0	0	0.5762398	-0.1360278	1
137382	-46	-36	5	0.2606198	0.3369358	-10.43601	0	11.97	4002	0	0	0	0	0.5762398	-0.1208593	1
137465	-49	-43	4	0.2469343	0.3379353	-10.44389	0	11.97	4002	0	0	0	0	0.5762398	-0.1146738	1
137663	-31	-34	7	0.2296387	0.3216734	-10.45973	0	11.97	4004	0	0	0	0	0.5762398	-0.1227606	1
137704	-37	-34	4	0.2310537	0.3114249	-10.46639	0	11.97	4003	0	0	0	0	0.5762398	-0.1223583	1
137752	-39	-45	9	0.2459119	0.3145264	-10.4725	0	11.97	4003	0	0	0	0	0.5762398	-0.1181106	1
137855	-44	-43	6	0.2456451	0.3125176	-10.48198	0	11.91	4003	0	0	0	0	0.5762398	-0.1169064	1
138066	-38	-39	6	0.2618439	0.3411752	-10.50246	0	11.91	4002	0	0	0	0	0.5762398	-0.1258578	1
138084	-37	-35	8	0.2699113	0.3462159	-10.50594	0	11.91	4003	0	0	0	0	0.5762398	-0.126373	1
138115	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
138195	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
138261	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
138392	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
138471	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
138639	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
138677	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
138735	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
138839	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
138996	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
139044	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
139071	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
139138	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
139227	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
139356	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
139440	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.97	4003	0	0	0	0	0.5762398	-0.1283596	1
139517	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.97	4003	0	0	0	0	0.5762398	-0.1283596	1
139615	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.97	4003	0	0	0	0	0.5762398	-0.1283596	1
139718	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.97	4003	0	0	0	0	0.5762398	-0.1283596	1
139867	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.97	4003	0	0	0	0	0.5762398	-0.1283596	1
140005	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.97	4003	0	0	0	0	0.5762398	-0.1283596	1
140043	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.97	4003	0	0	0	0	0.5762398	-0.1283596	1
140130	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.97	4003	0	0	0	0	0.5762398	-0.1283596	1
140199	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.97	4003	0	0	0	0	0.5762398	-0.1283596	1
140381	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
140452	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
140523	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
140586	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
140689	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
140833	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
140920	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
140970	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
141073	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
141176	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
141289	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.85	4003	0	0	0	0	0.5762398	-0.1283596	1
141411	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.85	4003	0	0	0	0	0.5762398	-0.1283596	1
141453	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.85	4003	0	0	0	0	0.5762398	-0.1283596	1
141556	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.85	4003	0	0	0	0	0.5762398	-0.1283596	1
141719	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.85	4003	0	0	0	0	0.5762398	-0.1283596	1
141763	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.85	4003	0	0	0	0	0.5762398	-0.1283596	1
141914	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.85	4003	0	0	0	0	0.5762398	-0.1283596	1
142029	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.85	4003	0	0	0	0	0.5762398	-0.1283596	1
142118	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.85	4003	0	0	0	0	0.5762398	-0.1283596	1
142162	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.85	4003	0	0	0	0	0.5762398	-0.1283596	1
142259	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.85	4003	0	0	0	0	0.5762398	-0.1283596	1
142382	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.85	4003	0	0	0	0	0.5762398	-0.1283596	1
142463	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.85	4003	0	0	0	0	0.5762398	-0.1283596	1
142574	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.85	4003	0	0	0	0	0.5762398	-0.1283596	1
142706	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.85	4003	0	0	0	0	0.5762398	-0.1283596	1
142756	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.85	4003	0	0	0	0	0.5762398	-0.1283596	1
142856	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.85	4003	0	0	0	0	0.5762398	-0.1283596	1
142977	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.85	4003	0	0	0	0	0.5762398	-0.1283596	1
143163	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.97	4003	0	0	0	0	0.5762398	-0.1283596	1
143250	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.97	4003	0	0	0	0	0.5762398	-0.1283596	1
143353	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.97	4003	0	0	0	0	0.5762398	-0.1283596	1
143453	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.97	4003	0	0	0	0	0.5762398	-0.1283596	1
143581	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.97	4003	0	0	0	0	0.5762398	-0.1283596	1
143657	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.97	4003	0	0	0	0	0.5762398	-0.1283596	1
143789	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.97	4003	0	0	0	0	0.5762398	-0.1283596	1
143871	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.97	4003	0	0	0	0	0.5762398	-0.1283596	1
143960	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
144104	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
144145	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
144237	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
144374	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
144422	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
144519	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
144622	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
144721	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
144824	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.91	4003	0	0	0	0	0.5762398	-0.1283596	1
144975	-28	-35	5	0.256267	0.3406243	-10.51077	0	12.02	4003	0	0	0	0	0.5762398	-0.1283596	1
145060	-28	-35	5	0.256267	0.3406243	-10.51077	0	12.02	4003	0	0	0	0	0.5762398	-0.1283596	1
145123	-28	-35	5	0.256267	0.3406243	-10.51077	0	12.02	4003	0	0	0	0	0.5762398	-0.1283596	1
145231	-28	-35	5	0.256267	0.3406243	-10.51077	0	12.02	4003	0	0	0	0	0.5762398	-0.1283596	1
145326	-28	-35	5	0.256267	0.3406243	-10.51077	0	12.02	4003	0	0	0	0	0.5762398	-0.1283596	1
145452	-28	-35	5	0.256267	0.3406243	-10.51077	0	12.02	4003	0	0	0	0	0.5762398	-0.1283596	1
145524	-28	-35	5	0.256267	0.3406243	-10.51077	0	12.02	4003	0	0	0	0	0.5762398	-0.1283596	1
145627	-28	-35	5	0.256267	0.3406243	-10.51077	0	12.02	4003	0	0	0	0	0.5762398	-0.1283596	1
145722	-28	-35	5	0.256267	0.3406243	-10.51077	0	12.02	4003	0	0	0	0	0.5762398	-0.1283596	1
145825	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.97	4003	0	0	0	0	0.5762398	-0.1283596	1
145928	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.97	4003	0	0	0	0	0.5762398	-0.1283596	1
146036	-28	-35	5	0.256267	0.3406243	-10.51077	0	11.97	4003	0	0	0	0	0.5762398	-0.1283596	1
