time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode
39295	-1119	702	-70	1.78769	-7.545561	-8.722929	0	11.29	4003	30	-7	-11	-51	1.020477	0.4513807	4
39455	490	-355	251	4.618033	-8.971263	-8.427404	0	11.29	4003	47	3	-11	-50	0.9694569	0.4461763	4
39496	161	150	-575	5.434422	-9.348659	-8.258411	0	11.29	4004	-45	-52	-24	-50	0.9402344	0.4404134	4
39598	-1903	464	48	0.7104207	-9.377891	-8.38446	0	11.63	4003	70	-72	-17	-48	0.8814687	0.4206234	4
39750	-1760	325	966	0.816869	-7.740768	-8.752813	0	11.63	4002	49	56	12	-45	0.784346	0.3937533	4
39822	1883	1168	-1227	2.707175	-12.35931	-8.007766	0	11.63	4002	-1	86	-23	-43	0.7242122	0.3814338	4
39936	-1976	-1448	-565	1.22653	-10.97617	-7.136337	0	11.63	4002	43	-62	-40	-41	0.6684242	0.3657538	4
40040	897	-451	873	2.193944	-8.688986	-7.091794	0	11.63	4002	45	-108	-28	-39	0.6363264	0.3566738	4
40130	-2301	-951	156	0.401548	-8.61513	-7.734526	0	11.63	4003	-113	-39	-26	-38	0.6001195	0.3503386	4
40205	-1417	-1306	1020	2.782229	-6.666539	-8.507321	0	11.63	4003	6	29	1	-38	0.6030769	0.3506465	4
40367	354	352	834	6.128011	-7.068632	-9.233274	0	11.63	4002	37	70	24	-39	0.6315957	0.3653958	4
40410	-1721	-545	-454	3.223714	-8.891583	-9.480875	0	11.11	4003	77	-44	13	-40	0.6459198	0.3751618	4
40525	-466	-126	305	1.217695	-5.946311	-8.730586	0	11.11	4003	-20	72	1	-42	0.6884023	0.3966365	4
40598	-822	-1257	-1743	2.718574	-6.566937	-8.237965	0	11.11	4003	-18	34	-13	-44	0.7191623	0.4102122	4
40708	-2188	-1036	-794	-1.399112	-6.610023	-7.79743	0	11.11	4002	-85	-95	-30	-47	0.7894642	0.4295312	4
40804	-1987	-857	513	-0.9447541	-7.625011	-8.157843	0	11.11	4004	86	-39	-8	-51	0.8709564	0.4516703	4
40972	2257	2824	150	2.599478	-10.90285	-8.945204	0	11.11	4004	-90	147	14	-52	0.9338272	0.497668	4
41064	-578	-329	-427	2.019422	-12.49217	-8.920845	0	11.11	4003	-58	-60	0	-57	1.001034	0.5221648	4
41113	-2154	114	946	3.065339	-10.81176	-8.972263	0	11.11	4004	59	71	17	-58	1.03587	0.5420141	4
41244	1571	78	994	6.201167	-10.65711	-8.888248	0	11.11	4002	0	1	16	-60	1.053156	0.5631216	4
41389	1701	852	460	1.74747	-9.084701	-8.52785	0	11.91	4003	19	34	-4	-64	1.105064	0.6035442	4
41514	109	-558	127	-0.4165025	-7.522343	-8.372622	0	11.91	4004	-27	-50	-14	-62	1.05552	0.6480994	4
41566	2	-488	260	-0.6771597	-6.31187	-8.500751	0	11.91	4002	-9	-29	-4	-64	1.098168	0.6778058	4
41645	-372	-1153	316	-1.262477	-5.833734	-8.7865	0	11.91	4003	23	-25	0	-66	1.139443	0.7001439	4
41776	383	-409	-188	-0.884367	-7.326986	-8.721848	0	11.91	4003	-9	-98	-1	-70	1.195495	0.7614971	4
41832	-519	63	592	-0.5658901	-6.430861	-8.659636	0	11.91	4002	40	-62	4	-71	1.196706	0.7987412	4
41924	-291	-73	-336	-2.552763	-7.451762	-8.597315	0	11.91	4003	29	-72	-16	-71	1.174315	0.8498772	4
42035	-151	1429	40	-2.435771	-7.028287	-8.470091	0	11.91	4003	4	54	-6	-73	1.193774	0.8790722	4
42132	1311	322	-51	-0.7835364	-7.805341	-8.485559	0	11.91	4003	-55	-56	-4	-70	1.106698	0.905162	4
42224	-604	-185	512	-0.8585358	-6.188411	-8.988847	0	11.91	4003	-41	-15	10	-71	1.138453	0.9222308	4
42382	-328	57	-30	-2.517329	-6.17354	-9.076961	0	11.4	4003	-9	-15	6	-73	1.098305	0.963246	4
42438	368	-72	-35	-2.364582	-6.889156	-8.927925	0	11.4	4002	-53	-63	1	-72	1.087224	0.9681241	4
42545	-372	1004	70	-2.495536	-6.860746	-9.080284	0	11.4	4002	-4	0	7	0	1.052928	0.9909272	3
42642	1730	139	780	-0.7030906	-7.916185	-9.138037	0	11.4	4004	-24	-66	-5	0	1.040496	0.9943521	3
42726	-931	372	268	2.64518	-8.18545	-9.009257	0	11.4	4003	124	-97	-5	0	1.026133	0.9939407	3
42830	1193	-5880	-739	2.089539	-6.334885	-8.911805	0	11.4	4002	-1	27	-2	0	1.012846	0.9938447	3
42934	-117	-2478	-592	2.622189	-1.615427	-8.772504	0	11.4	4003	-42	8	-19	0	1.005977	0.9952281	3
43123	544	1108	564	2.537715	-4.325946	-8.828126	0	11.4	4004	0	-159	-15	0	0.998409	1.023136	3
43206	303	-130	264	3.060585	-6.423925	-8.687518	0	11.4	4002	-35	51	-1	0	0.9954519	1.037422	3
43308	560	-418	558	1.331545	-6.908117	-8.530292	0	11.51	4003	-41	82	5	0	0.9932961	1.051997	3
43333	560	-418	558	1.331545	-6.908117	-8.530292	0	11.51	4003	26	-44	-6	0	0.9927163	1.063705	3
43535	687	4972	994	2.569997	-8.013844	-9.397992	0	11.51	4004	-20	47	32	0	0.9905789	1.113114	3
43612	827	3480	-662	-0.8245469	-10.27778	-9.564028	0	11.51	4004	29	-43	-4	0	0.9897437	1.142068	3
43740	282	4118	99	1.353329	-16.00043	-8.759501	0	11.51	4002	-49	-20	0	0	0.9889711	1.174549	3
43776	-1204	3965	386	0.844789	-15.76884	-8.789749	0	11.51	4002	4	3	1	0	0.9888237	1.189502	3
43868	1158	1965	-220	0.2061941	-16.7463	-8.525714	0	11.51	4002	92	-117	-7	0	0.9885716	1.204121	3
43938	1496	5200	895	2.510875	-17.32168	-8.900052	0	11.51	4004	-53	107	13	0	0.9882804	1.232892	3
44045	690	992	-252	3.193306	-15.87336	-8.902879	0	11.51	4002	-40	-33	-8	0	0.988068	1.274572	3
44140	573	574	242	3.150614	-13.92198	-8.621257	0	10.94	4003	-3	-6	-9	0	0.9879596	1.298753	3
44314	-2404	109	-539	0.9506711	-11.65165	-8.455744	0	10.94	4002	7	22	-15	0	0.9877428	1.373856	3
44390	1079	-872	-287	-0.7050651	-9.210598	-8.275817	0	10.94	4004	-79	-124	-11	0	0.9876961	1.402804	3
44448	-2057	1307	35	-1.074007	-7.389575	-8.598145	0	10.94	4003	44	0	-5	0	0.9876583	1.427544	3
44563	-1043	1139	-1035	-4.888873	-10.90767	-8.228589	0	10.94	4003	-19	-123	-30	0	0.9876028	1.473217	3
44675	-373	269	403	-3.274404	-10.74012	-8.163161	0	10.94	4004	-22	-22	-16	0	0.9875741	1.526599	3
44757	808	-1723	144	-1.074375	-7.922966	-8.021279	0	10.94	4002	-54	-49	-17	0	0.9875594	1.556	3
44883	-151	-2677	-479	-1.271909	-7.505804	-8.357934	0	10.94	4003	34	2	-16	0	0.987538	1.600707	3
44949	-2229	-6389	256	-0.8686522	-4.007483	-8.49916	0	10.94	4004	-25	2	0	0	0.9875302	1.62879	3
45070	-2188	-1074	220	-2.82419	0.693337	-8.606013	0	11.29	4004	-29	3	-17	0	0.9875187	1.683887	3
45177	-669	-2318	-424	-3.524481	-2.524523	-8.555512	0	11.29	4003	-12	-167	-11	0	0.9875128	1.729167	3
45348	765	-1450	-253	-2.865628	-4.578336	-8.921449	0	11.29	4002	-21	-95	-5	0	0.9875074	1.793962	3
45397	980	-1198	-31	-2.018797	-3.781021	-8.949045	0	11.29	4003	-52	-85	-2	0	0.9875054	1.824776	3
45508	164	-204	-589	-0.9169009	-3.47189	-8.832977	0	11.29	4003	1	-63	-6	0	0.9875032	1.85926	3
45606	322	-199	-30	-0.100999	-4.344682	-8.625714	0	11.29	4004	-49	16	-7	0	0.9875015	1.888998	3
45691	-139	-73	93	1.085037	-5.8634	-8.260596	0	11.29	4002	-35	36	-12	0	0.9875003	1.919584	3
45875	884	-958	272	0.7489666	-5.390777	-8.390607	0	11.29	4002	-52	-55	-16	0	0.9874987	1.954029	3
45982	818	-1054	58	-0.3465961	-4.46442	-8.820351	0	11.34	4004	-60	-34	6	0	0.9874982	1.967102	3
46109	605	588	506	1.149659	-5.930887	-8.900673	0	11.34	4002	-37	-33	8	0	0.9874978	1.987776	3
46193	896	-93	-284	-0.13524	-5.74739	-8.689106	0	11.34	4004	9	-89	-10	0	0.9874977	1.995307	3
46277	213	508	-18	0.5095466	-6.01431	-8.797735	0	11.34	4003	30	-2	2	0	0.9874975	2.001232	3
46415	206	115	275	-0.6434568	-6.178267	-8.893695	0	11.34	4003	6	-60	4	0	0.9874973	2.006124	3
46514	-59	2834	-62	-1.208476	-7.239701	-9.018906	0	11.34	4004	-24	-1	3	0	0.9874972	2.003607	3
46607	640	-784	-822	-2.076604	-6.969223	-8.228708	0	11.34	4003	-31	-43	-19	0	0.9874972	1.997347	3
46671	-707	793	-279	-2.203346	-7.139309	-7.902179	0	11.34	4003	40	-41	-28	0	0.9874972	1.990334	3
46769	845	-104	299	-2.139918	-7.096277	-7.809505	0	11.34	4002	34	-84	-25	0	0.9874972	1.969656	3
46966	291	-808	-233	-0.9290304	-5.464498	-8.728468	0	10.72	4003	-3	-53	-5	0	0.9874972	1.930377	3
47069	-637	-384	-326	0.7702141	-3.479507	-8.682902	0	10.72	4003	22	-81	-14	0	0.9874972	1.908843	3
47165	-303	-580	-4	0.593546	-2.030445	-8.634735	0	10.72	4004	-18	-23	-4	0	0.9874972	1.884687	3
47305	390	-124	74	-0.228723	-2.652943	-8.886675	0	10.72	4002	-7	-46	0	0	0.9874972	1.835985	3
47369	-12	-209	132	-0.467713	-2.983094	-9.069958	0	10.72	4003	-36	-19	11	0	0.9874972	1.807554	3
47566	-533	241	-172	-1.403884	-3.822935	-9.135981	0	10.72	4003	41	-35	7	0	0.9874972	1.708791	3
47632	-672	-315	641	-1.644953	-3.922853	-8.878886	0	10.72	4003	13	-49	2	0	0.9874972	1.685494	3
47700	-1370	1452	673	-1.055891	-5.533431	-9.069267	0	10.72	4003	43	-7	8	0	0.9874972	1.650429	3
47787	-1551	-995	94	-2.800964	-6.177947	-8.978488	0	10.72	4003	29	-102	2	0	0.9874972	1.603351	3
47855	-535	-839	-540	-2.698997	-4.908071	-8.820091	0	10.32	4003	5	-9	7	0	0.9874972	1.53879	3
47986	628	703	146	-1.271365	-6.293345	-8.631895	0	10.32	4003	-14	1	-4	0	0.9874972	1.485959	3
48167	755	812	-220	-2.624466	-5.605607	-8.444276	0	10.32	4003	-14	-12	-12	0	0.9874972	1.369633	3
48307	-643	934	86	-1.072552	-2.858117	-8.78887	0	10.32	4004	-27	2	3	0	0.9874972	1.309446	3
48438	-1426	-875	118	-3.916875	-3.343898	-8.880342	0	10.32	4004	22	-13	1	0	0.9874972	1.243521	3
48500	-1739	1532	-8	-4.218825	-3.549135	-8.661421	0	10.32	4004	5	66	-6	0	0.9874972	1.207064	3
48582	-1697	-377	170	-6.625711	-5.568599	-8.648459	0	10.32	4004	26	-13	-7	0	0.9874972	1.179607	3
48676	-720	1564	-27	-5.486234	-4.767272	-8.967075	0	10.32	4002	-85	-24	8	0	0.9874972	1.109087	3
48803	884	-190	-395	-5.01144	-7.997106	-8.945779	0	10.83	4003	-50	-105	1	0	0.9874972	1.02947	3
48866	563	111	243	-2.876246	-6.94909	-9.076182	0	10.83	4002	-24	-36	10	0	0.9874972	1.004276	3
48961	-514	643	26	-3.09634	-7.372663	-9.216703	0	10.83	4002	-46	18	7	0	0.9874972	0.9488283	3
49065	-2	760	1	-1.55487	-7.975766	-8.733212	0	10.83	4002	67	42	-1	0	0.9874972	0.8865862	3
49213	4345	-930	196	2.457232	-5.808372	-8.458361	0	10.83	4004	-66	-39	-2	0	0.9874972	0.8161783	3
49264	781	-1498	361	3.808272	-4.232463	-8.788486	0	10.83	4002	-48	-95	0	0	0.9874972	0.76961	3
49358	-1663	-674	761	-0.03206985	-3.926747	-9.117928	0	10.83	4002	0	0	0	0	0.9874972	0.6992124	3
49480	2047	-6212	-4411	0.4151678	-3.311905	-9.983937	0	10.83	4004	0	0	0	0	0.9874972	0.6400344	3
49590	-1907	789	1531	-1.334267	-0.4424135	-7.199547	0	10.83	4004	0	0	0	0	0.9874972	0.5685408	3
49759	-56	-50	-43	-2.507694	4.409617	-7.429168	0	11.97	4004	0	0	0	0	0.9874972	0.4614297	3
49809	-149	-324	-215	-2.315754	3.898247	-7.455218	0	11.97	4003	0	0	0	0	0.9874972	0.4231071	3
49868	-41	-225	62	-2.001372	2.851733	-7.488103	0	11.97	4004	0	0	0	0	0.9874972	0.3756934	3
49986	-56	-90	-4	-1.288024	1.457265	-7.517203	0	11.97	4002	0	0	0	0	0.9874972	0.3255508	3
50064	-44	-110	-3	-1.114353	1.093397	-7.533593	0	11.97	4003	0	0	0	0	0.9874972	0.3019934	3
50208	-80	-103	-28	-0.9772825	0.613551	-7.574432	0	11.97	4002	0	0	0	0	0.9874972	0.2664973	1
50296	-84	-113	38	-0.8518601	0.3881617	-7.602245	0	11.97	4002	0	0	0	0	0.9874972	0.2511066	1
50376	-69	-67	-6	-0.7989096	0.3070832	-7.612762	0	11.97	4004	0	0	0	0	0.9874972	0.2212945	1
50447	-107	-83	36	-0.8211367	0.1669885	-7.635443	0	11.97	4004	0	0	0	0	0.9874972	0.2091165	1
50550	-80	-85	17	-0.7889319	0.186486	-7.654881	0	12.02	4003	0	0	0	0	0.9874972	0.1779394	1
50652	-79	-82	11	-0.8202111	0.1487575	-7.676463	0	12.02	4002	0	0	0	0	0.9874972	0.1602164	1
50797	-78	-82	6	-0.7695442	0.1256467	-7.706174	0	12.02	4003	0	0	0	0	0.9874972	0.1417845	1
50881	-81	-80	5	-0.7834682	0.1321014	-7.718097	0	12.02	4004	0	0	0	0	0.9874972	0.1326649	1
50959	-81	-64	2	-0.7988506	0.1114017	-7.734297	0	12.02	4004	0	0	0	0	0.9874972	0.1150842	1
51120	-90	-77	33	-0.7850679	0.1074609	-7.760524	0	12.02	4004	0	0	0	0	0.9874972	0.0966042	1
51182	-68	-82	11	-0.7739083	0.1159662	-7.772872	0	12.02	4004	0	0	0	0	0.9874972	0.08882717	1
51263	-75	-72	7	-0.8137007	0.1001011	-7.7939	0	12.02	4003	0	0	0	0	0.9874972	0.07473858	1
51420	-82	-72	15	-0.7612214	0.1080971	-7.823123	0	12.02	4004	0	0	0	0	0.9874972	0.06271607	1
51515	-80	-65	11	-0.7480167	0.09663751	-7.848679	0	12.02	4003	0	0	0	0	0.9874972	0.0666867	1
51626	-82	-73	10	-0.7338331	0.09931652	-7.866284	0	12.02	4002	0	0	0	0	0.9874972	0.06564739	1
51724	-79	-74	17	-0.7254632	0.1175355	-7.887009	0	12.02	4004	0	0	0	0	0.9874972	0.05473721	1
51776	-80	-74	15	-0.7414342	0.1161437	-7.899174	0	12.02	4002	0	0	0	0	0.9874972	0.04882715	1
51908	-77	-75	12	-0.7286797	0.1332053	-7.924972	0	12.02	4002	0	0	0	0	0.9874972	0.03806315	1
51981	-70	-67	12	-0.7305694	0.1194237	-7.935731	0	12.02	4003	0	0	0	0	0.9874972	0.0307357	1
52064	-74	-69	13	-0.7347014	0.1160159	-7.948449	0	12.02	4003	0	0	0	0	0.9874972	0.01639106	1
52166	-55	-77	12	-0.7310951	0.1201133	-7.96948	0	12.02	4002	0	0	0	0	0.9874972	0.008708611	1
52343	-63	-70	6	-0.7236722	0.08283883	-8.003901	0	12.02	4002	0	0	0	0	0.9874972	0.00436369	1
52377	-88	-67	11	-0.7290775	0.1139024	-8.015635	0	12.08	4003	0	0	0	0	0.9874972	0.001091321	1
52457	-78	-73	13	-0.7187721	0.1088447	-8.028778	0	12.08	4002	0	0	0	0	0.9874972	-0.001899706	1
52558	-86	-71	12	-0.7117864	0.1106198	-8.047483	0	12.08	4003	0	0	0	0	0.9874972	-0.008218023	1
52660	-82	-72	13	-0.7236428	0.1093431	-8.066616	0	12.08	4003	0	0	0	0	0.9874972	-0.01423664	1
52765	-73	-71	16	-0.724354	0.1034262	-8.087278	0	12.08	4004	0	0	0	0	0.9874972	-0.01746573	1
52860	-74	-65	10	-0.7138387	0.09435166	-8.107882	0	12.08	4003	0	0	0	0	0.9874972	-0.02806792	1
53005	-72	-66	16	-0.7068644	0.06822895	-8.134355	0	12.08	4002	0	0	0	0	0.9874972	-0.03679337	1
53071	-83	-68	10	-0.7110781	0.08494206	-8.146581	0	12.08	4002	0	0	0	0	0.9874972	-0.03434012	1
53287	-68	-70	11	-0.6963461	0.08294734	-8.191268	0	12.08	4004	0	0	0	0	0.9874972	-0.02371456	1
53348	-77	-63	16	-0.7050169	0.09742119	-8.207772	0	12.14	4003	0	0	0	0	0.9874972	-0.01344684	1
53439	-72	-74	15	-0.6935982	0.09393151	-8.226662	0	12.14	4004	0	0	0	0	0.9874972	-0.007081	1
53531	-75	-79	11	-0.701378	0.07162205	-8.244143	0	12.14	4002	0	0	0	0	0.9874972	-0.001755601	1
53628	-77	-64	11	-0.7108636	0.06956971	-8.262178	0	12.14	4002	0	0	0	0	0.9874972	-0.004580956	1
53782	-85	-68	12	-0.711995	0.0688907	-8.28565	0	12.14	4003	0	0	0	0	0.9874972	-0.002606879	1
53881	-74	-63	1	-0.7196522	0.05708249	-8.302217	0	12.14	4003	0	0	0	0	0.9874972	-0.0007303432	1
53968	-73	-64	10	-0.7226854	0.05694136	-8.319761	0	12.14	4003	0	0	0	0	0.9874972	-0.003307915	1
54023	-75	-73	11	-0.7011048	0.05996756	-8.330091	0	12.14	4002	0	0	0	0	0.9874972	-0.01034359	1
