time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode
550468	-60	-54	6	-0.4091363	0.03981598	-9.005739	0	10.66	4003	0	0	0	0	0.6136267	0.2300746	1
550527	-57	-60	4	-0.4088666	0.02141454	-9.013321	0	10.66	4003	0	0	0	0	0.6136267	0.2390836	1
550638	-73	-57	8	-0.3972747	0.01030134	-9.02616	0	10.66	4002	0	0	0	0	0.6136267	0.2435544	1
550737	-52	-58	4	-0.4127549	-0.00369023	-9.03594	0	10.72	4004	0	0	0	0	0.6136267	0.2405507	1
550872	-61	-61	2	-0.4100484	-0.01229238	-9.052695	0	10.72	4003	0	0	0	0	0.6136267	0.23287	1
550980	-56	-64	11	-0.4047749	-0.01828996	-9.064308	0	10.72	4002	0	0	0	0	0.6136267	0.2306168	1
551103	-61	-57	12	-0.3908079	-0.01662372	-9.082343	0	10.72	4003	0	0	0	0	0.6136267	0.2307683	1
551173	-63	-48	7	-0.4165761	0.006857051	-9.093103	0	10.72	4002	0	0	0	0	0.6136267	0.2311753	1
551270	-48	-57	5	-0.4292997	0.003692317	-9.104166	0	10.72	4003	0	0	0	0	0.6136267	0.23239	1
551425	-65	-58	8	-0.4207585	-0.001450449	-9.120673	0	10.72	4003	0	0	0	0	0.6136267	0.2376046	1
551499	-59	-58	7	-0.4276523	-0.006729039	-9.129354	0	10.72	4003	0	0	0	0	0.6136267	0.2414409	1
551685	-65	-58	9	-0.3937793	-0.01851622	-9.15105	0	10.77	4002	0	0	0	0	0.6136267	0.2440176	1
551785	-57	-59	3	-0.397191	-0.02104515	-9.161504	0	10.77	4003	0	0	0	0	0.6136267	0.2472543	1
551842	-55	-51	9	-0.3992445	-0.01047244	-9.169512	0	10.77	4002	0	0	0	0	0.6136267	0.2502708	1
551954	-64	-59	7	-0.4162778	-0.01701114	-9.181373	0	10.77	4004	0	0	0	0	0.6136267	0.2575666	1
552026	-45	-58	12	-0.4236493	-0.02419627	-9.190299	0	10.77	4003	0	0	0	0	0.6136267	0.2552034	1
552212	-62	-55	8	-0.4058034	-0.01553096	-9.208335	0	10.77	4003	0	0	0	0	0.6136267	0.2542281	1
552244	-67	-58	12	-0.4143965	-0.007955978	-9.213103	0	10.77	4003	0	0	0	0	0.6136267	0.2557456	1
552408	-43	-53	6	-0.4055036	-0.005348717	-9.23585	0	10.77	4002	0	0	0	0	0.6136267	0.2491665	1
552454	-61	-60	8	-0.4042232	-0.002476563	-9.238173	0	10.77	4002	0	0	0	0	0.6136267	0.2376074	1
552651	-57	-59	6	-0.393434	-0.03333256	-9.259508	0	10.66	4002	0	0	0	0	0.6136267	0.2142421	1
552725	-53	-63	5	-0.3796609	-0.02371912	-9.266844	0	10.66	4003	0	0	0	0	0.6136267	0.2001209	1
552768	-49	-57	8	-0.4030061	-0.02670798	-9.273265	0	10.66	4003	0	0	0	0	0.6136267	0.1978606	1
552840	-56	-59	5	-0.4031341	-0.03587634	-9.279867	0	10.66	4003	0	0	0	0	0.6136267	0.1928362	1
552960	-63	-55	7	-0.3986601	-0.03598094	-9.295519	0	10.66	4003	0	0	0	0	0.6136267	0.1663153	1
553111	-55	-53	2	-0.4010484	-0.03308154	-9.307624	0	10.66	4003	0	0	0	0	0.6136267	0.122472	1
553189	-54	-59	7	-0.3860292	-0.02318766	-9.313921	0	10.66	4002	0	0	0	0	0.6136267	0.09759226	1
553263	-61	-55	10	-0.3797953	-0.009169685	-9.324069	0	10.66	4003	0	0	0	0	0.6136267	0.08387017	1
553338	-61	-49	6	-0.3908225	-0.01471881	-9.329389	0	10.66	4004	0	0	0	0	0.6136267	0.0755655	1
553447	-52	-51	9	-0.3832444	-0.01734678	-9.340026	0	10.66	4003	0	0	0	0	0.6136267	0.06882997	1
553551	-53	-49	5	-0.3818145	-0.02303759	-9.353107	0	10.72	4002	0	0	0	0	0.6136267	0.07041189	1
553671	-49	-48	7	-0.409948	-0.01144615	-9.369493	0	10.72	4003	0	0	0	0	0.6136267	0.08577619	1
553743	-53	-56	8	-0.391561	-0.004724688	-9.376401	0	10.72	4004	0	0	0	0	0.6136267	0.0959606	1
553905	-58	-52	4	-0.4023655	-0.03036717	-9.393948	0	10.72	4002	0	0	0	0	0.6136267	0.1044724	1
553992	-53	-52	3	-0.4019174	-0.03253831	-9.399818	0	10.72	4003	0	0	0	0	0.6136267	0.110247	1
554043	-57	-55	0	-0.3960673	-0.03771024	-9.407034	0	10.72	4004	0	0	0	0	0.6136267	0.1104555	1
554171	-56	-54	2	-0.4037561	-0.03190698	-9.420607	0	10.72	4002	0	0	0	0	0.6136267	0.09993718	1
554245	-49	-52	8	-0.3982505	-0.03796551	-9.427025	0	10.72	4002	0	0	0	0	0.6136267	0.08895494	1
554403	-57	-52	5	-0.4017466	-0.03165231	-9.442614	0	10.72	4003	0	0	0	0	0.6136267	0.08337228	1
554532	-51	-57	1	-0.3937439	-0.02702442	-9.45857	0	10.72	4004	0	0	0	0	0.6136267	0.07555829	1
554591	-52	-52	4	-0.397759	-0.02430639	-9.464804	0	10.72	4003	0	0	0	0	0.6136267	0.07239264	1
554778	-54	-55	4	-0.4044577	-0.0269019	-9.481922	0	10.72	4002	0	0	0	0	0.6136267	0.07858138	1
554958	-55	-50	6	-0.400733	-0.05137532	-9.495857	0	10.72	4004	0	0	0	0	0.6136267	0.09481487	1
554993	-54	-60	6	-0.4045137	-0.03736494	-9.49928	0	10.72	4003	0	0	0	0	0.6136267	0.09122171	1
555128	-49	-54	4	-0.3765185	-0.02747762	-9.514013	0	10.72	4003	0	0	0	0	0.6136267	0.08492315	1
555200	-55	-56	5	-0.3989276	-0.04738953	-9.521408	0	10.72	4004	0	0	0	0	0.6136267	0.08260155	1
555307	-47	-53	6	-0.3845091	-0.04341215	-9.531005	0	10.77	4003	0	0	0	0	0.6136267	0.07943009	1
555374	-61	-57	4	-0.3746296	-0.03445464	-9.537729	0	10.77	4002	0	0	0	0	0.6136267	0.07744857	1
555477	-50	-50	7	-0.3771713	-0.0405877	-9.547753	0	10.77	4002	0	0	0	0	0.6136267	0.06445135	1
555569	-48	-49	9	-0.3784514	-0.04444377	-9.554295	0	10.77	4004	0	0	0	0	0.6136267	0.0580666	1
555720	-55	-49	8	-0.375598	-0.06458943	-9.569395	0	10.77	4004	0	0	0	0	0.6136267	0.06354249	1
555829	-40	-48	4	-0.3702193	-0.0555246	-9.581805	0	10.77	4004	0	0	0	0	0.6136267	0.06379937	1
555904	-45	-51	7	-0.371537	-0.04815453	-9.589691	0	10.77	4004	0	0	0	0	0.6136267	0.06333971	1
555956	-52	-51	11	-0.3759838	-0.04150309	-9.594766	0	10.77	4003	0	0	0	0	0.6136267	0.06332497	1
556058	-36	-53	4	-0.3956207	-0.02095847	-9.604731	0	10.77	4002	0	0	0	0	0.6136267	0.06184798	1
556199	-49	-53	5	-0.3771228	-0.03859771	-9.619157	0	10.77	4004	0	0	0	0	0.6136267	0.0519128	1
556263	-52	-50	5	-0.3848214	-0.04701881	-9.622643	0	10.77	4004	0	0	0	0	0.6136267	0.03883565	1
556367	-47	-54	4	-0.4202107	-0.04217582	-9.631445	0	10.77	4004	0	0	0	0	0.6136267	0.02197012	1
556486	-52	-47	7	-0.4062111	-0.04321037	-9.646667	0	10.77	4002	0	0	0	0	0.6136267	0.0104896	1
556576	-53	-50	7	-0.3955106	-0.04830021	-9.657855	0	10.77	4002	0	0	0	0	0.6136267	0.01192227	1
556665	-52	-51	5	-0.3910464	-0.06339236	-9.66415	0	10.77	4003	0	0	0	0	0.6136267	0.02452042	1
556787	-56	-49	6	-0.4012641	-0.05772097	-9.679619	0	10.77	4004	0	0	0	0	0.6136267	0.04331293	1
556895	-42	-48	6	-0.3867639	-0.05490638	-9.688298	0	10.77	4003	0	0	0	0	0.6136267	0.06068741	1
556989	-49	-52	4	-0.3734735	-0.0584742	-9.698506	0	10.77	4004	0	0	0	0	0.6136267	0.07036167	1
557102	-42	-54	5	-0.3823068	-0.03586105	-9.706944	0	10.77	4004	0	0	0	0	0.6136267	0.08140468	1
557228	-48	-47	7	-0.3714066	-0.04734712	-9.718685	0	10.77	4003	0	0	0	0	0.6136267	0.09689831	1
557285	-52	-42	3	-0.368261	-0.03703373	-9.721924	0	10.77	4003	0	0	0	0	0.6136267	0.106024	1
557372	-41	-47	3	-0.3840314	-0.03094404	-9.731949	0	10.77	4003	0	0	0	0	0.6136267	0.1101491	1
557544	-57	-43	8	-0.3632286	-0.03579665	-9.747843	0	10.77	4003	0	0	0	0	0.6136267	0.09229998	1
557646	-43	-47	6	-0.3666081	-0.05426279	-9.760314	0	10.77	4003	0	0	0	0	0.6136267	0.07092704	1
557727	-49	-49	7	-0.3627136	-0.04041339	-9.771989	0	10.77	4003	0	0	0	0	0.6136267	0.06061985	1
557788	-49	-43	7	-0.3602361	-0.03132889	-9.778163	0	10.77	4002	0	0	0	0	0.6136267	0.05548727	1
557856	-42	-50	6	-0.359689	-0.03125737	-9.783724	0	10.77	4004	0	0	0	0	0.6136267	0.05227538	1
557960	-45	-46	4	-0.3578381	-0.03188881	-9.792403	0	10.77	4003	0	0	0	0	0.6136267	0.04615516	1
558077	-49	-45	8	-0.3605386	-0.03067986	-9.802979	0	10.77	4003	0	0	0	0	0.6136267	0.03863433	1
558184	-54	-49	2	-0.3687648	-0.03497729	-9.812029	0	10.77	4004	0	0	0	0	0.6136267	0.02728242	1
558273	-47	-53	5	-0.365038	-0.05472348	-9.821565	0	10.77	4003	0	0	0	0	0.6136267	0.02561025	1
558356	-51	-45	5	-0.3598629	-0.06302484	-9.829267	0	10.77	4004	0	0	0	0	0.6136267	0.02157217	1
558452	-43	-50	4	-0.375683	-0.04580809	-9.834952	0	10.77	4003	0	0	0	0	0.6136267	0.02307093	1
558564	-47	-49	6	-0.36197	-0.03378863	-9.84516	0	10.77	4004	0	0	0	0	0.6136267	0.03103959	1
558691	-57	-39	8	-0.3670267	-0.05334923	-9.852981	0	10.77	4004	0	0	0	0	0.6136267	0.04392771	1
558790	-48	-45	5	-0.3417878	-0.0560731	-9.861417	0	10.77	4003	0	0	0	0	0.6136267	0.04894157	1
558865	-46	-47	6	-0.3549324	-0.05387153	-9.871442	0	10.77	4002	0	0	0	0	0.6136267	0.04679589	1
558989	-40	-42	8	-0.3725837	-0.05556395	-9.882079	0	10.77	4003	0	0	0	0	0.6136267	0.04602249	1
559066	-49	-41	3	-0.3585919	-0.05498463	-9.889721	0	10.77	4002	0	0	0	0	0.6136267	0.0492949	1
559186	-45	-43	9	-0.3748195	-0.05845807	-9.900722	0	10.77	4003	0	0	0	0	0.6136267	0.05075077	1
559346	-58	-41	7	-0.3558765	-0.06341543	-9.913193	0	10.77	4003	0	0	0	0	0.6136267	0.06523633	1
559380	-55	-44	8	-0.3636534	-0.06340747	-9.919368	0	10.77	4005	0	0	0	0	0.6136267	0.06703484	1
559483	-40	-44	1	-0.3756449	-0.05592418	-9.926764	0	10.77	4003	0	0	0	0	0.6136267	0.07497877	1
559593	-48	-46	3	-0.3604941	-0.06067619	-9.932387	0	10.77	4003	0	0	0	0	0.6136267	0.08446918	1
559691	-59	-48	6	-0.3578767	-0.06364407	-9.936789	0	10.77	4003	0	0	0	0	0.6136267	0.0917708	1
559779	-45	-47	6	-0.3639201	-0.07371262	-9.942841	0	10.77	4003	0	0	0	0	0.6136267	0.0909583	1
559879	-39	-49	5	-0.3641623	-0.08759387	-9.951336	0	10.77	4002	0	0	0	0	0.6136267	0.0896699	1
559997	-49	-40	6	-0.3594151	-0.07139052	-9.960196	0	10.77	4003	0	0	0	0	0.6136267	0.06663397	1
560159	-46	-42	4	-0.3533455	-0.08234271	-9.973337	0	10.77	4002	0	0	0	0	0.6136267	0.05286931	1
560252	-47	-42	5	-0.3437889	-0.1179744	-9.981404	0	10.77	4003	0	0	0	0	0.6136267	0.04370431	1
560304	-43	-49	1	-0.3559626	-0.09941517	-9.987396	0	10.77	4004	0	0	0	0	0.6136267	0.03999838	1
560387	-36	-39	5	-0.3398477	-0.07438279	-9.992834	0	10.77	4002	0	0	0	0	0.6136267	0.03810425	1
560543	-45	-43	8	-0.3515561	-0.07540902	-10.00402	0	10.77	4003	0	0	0	0	0.6136267	0.04063891	1
560616	-44	-43	8	-0.3397596	-0.06364703	-10.01398	0	10.77	4002	0	0	0	0	0.6136267	0.04236921	1
560752	-52	-42	3	-0.3641106	-0.05926936	-10.02205	0	10.77	4004	0	0	0	0	0.6136267	0.03937851	1
560821	-42	-51	5	-0.3485179	-0.04280124	-10.02883	0	10.83	4003	0	0	0	0	0.6136267	0.03684488	1
560917	-36	-42	5	-0.3606913	-0.0489229	-10.03476	0	10.83	4002	0	0	0	0	0.6136267	0.0363628	1
560993	-31	-44	3	-0.3558318	-0.06594454	-10.04039	0	10.83	4003	0	0	0	0	0.6136267	0.03765657	1
561133	-40	-46	4	-0.3585531	-0.05077124	-10.04821	0	10.83	4003	0	0	0	0	0.6136267	0.05566822	1
561219	-51	-35	3	-0.3485471	-0.0783805	-10.05444	0	10.83	4002	0	0	0	0	0.6136267	0.05985831	1
561348	-36	-34	0	-0.3516116	-0.072436	-10.06434	0	10.83	4004	0	0	0	0	0.6136267	0.06277869	1
561416	-39	-49	3	-0.3566783	-0.08288044	-10.06746	0	10.83	4002	0	0	0	0	0.6136267	0.06816227	1
561515	-48	-41	0	-0.3345889	-0.08978976	-10.07504	0	10.83	4002	0	0	0	0	0.6136267	0.07359513	1
561620	-39	-44	4	-0.3274733	-0.0893472	-10.08286	0	10.83	4004	0	0	0	0	0.6136267	0.08483595	1
561760	-51	-32	5	-0.3283715	-0.09967706	-10.09624	0	10.77	4003	0	0	0	0	0.6136267	0.09016875	1
561898	-44	-37	8	-0.3305685	-0.07970264	-10.10584	0	10.77	4003	0	0	0	0	0.6136267	0.08617679	1
561935	-39	-42	2	-0.3353191	-0.07207093	-10.10804	0	10.77	4002	0	0	0	0	0.6136267	0.08588126	1
562026	-41	-37	6	-0.3248456	-0.07276637	-10.11666	0	10.77	4003	0	0	0	0	0.6136267	0.08604911	1
562146	-36	-43	6	-0.3447909	-0.07836754	-10.12546	0	10.77	4003	0	0	0	0	0.6136267	0.08222854	1
562203	-30	-39	3	-0.338168	-0.06385312	-10.13078	0	10.77	4003	0	0	0	0	0.6136267	0.07881975	1
562299	-44	-36	0	-0.3183928	-0.07590548	-10.13725	0	10.77	4003	0	0	0	0	0.6136267	0.07537297	1
562432	-40	-39	5	-0.3370999	-0.09214207	-10.14459	0	10.77	4003	0	0	0	0	0.6136267	0.06514769	1
562505	-42	-38	1	-0.3257991	-0.08856024	-10.14844	0	10.77	4003	0	0	0	0	0.6136267	0.06379499	1
562611	-33	-42	7	-0.3231214	-0.09571266	-10.15491	0	10.77	4002	0	0	0	0	0.6136267	0.07001537	1
562754	-42	-43	7	-0.3191065	-0.0996226	-10.16897	0	10.77	4004	0	0	0	0	0.6136267	0.06831086	1
562850	-44	-35	4	-0.3063962	-0.08422893	-10.17441	0	10.77	4004	0	0	0	0	0.6136267	0.05853907	1
