time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode
23	28	36	-6	0.1471469	-0.1971899	0.9715198	0	12.53	4004	0	0	0	0	0.02	-0.05081354	1
189	35	29	-5	0.1477807	-0.1934904	0.9809957	0	12.53	4004	0	0	0	0	0.02	-0.04459305	1
253	35	33	-3	0.1343854	-0.1842943	0.9822181	0	12.53	4003	0	0	0	0	0.02	-0.04425376	1
335	35	29	0	0.1426725	-0.1887777	0.9846635	0	12.53	4004	0	0	0	0	0.02	-0.04408035	1
491	35	34	-1	0.1481822	-0.1773648	0.9931006	0	12.53	4002	0	0	0	0	0.02	-0.04123692	1
564	31	28	-4	0.141586	-0.1671584	0.9971968	0	12.53	4004	0	0	0	0	0.02	-0.04025257	1
648	27	37	-10	0.1425808	-0.1768297	1.00166	0	12.53	4004	0	0	0	0	0.02	-0.04160187	1
784	34	19	-6	0.1447799	-0.1728154	1.006734	0	12.53	4003	0	0	0	0	0.02	-0.04732117	1
897	25	35	-2	0.1290296	-0.1779776	1.011747	0	12.65	4003	0	0	0	0	0.02	-0.05658745	1
969	38	30	-5	0.1472899	-0.1925384	1.016883	0	12.65	4003	0	0	0	0	0.02	-0.05909606	1
1050	31	38	-4	0.1339801	-0.1827283	1.021652	0	12.65	4003	0	0	0	0	0.02	-0.06032677	1
1268	37	40	-4	0.1615073	-0.1783595	1.035163	0	12.65	4002	0	0	0	0	0.02	-0.04322638	1
1458	35	33	-3	0.1575795	-0.1777781	1.044089	0	12.65	4003	0	0	0	0	0.02	-0.02192553	1
1531	46	34	-1	0.1428735	-0.1764422	1.050324	0	12.65	4002	0	0	0	0	0.02	-0.0134803	1
1581	40	28	-3	0.1311505	-0.1764844	1.052953	0	12.65	4003	0	0	0	0	0.02	-0.008261786	1
1663	40	33	1	0.1301276	-0.1759306	1.057232	0	12.65	4002	0	0	0	0	0.02	0.002191846	1
1786	45	37	-4	0.1283045	-0.1825988	1.062124	0	12.65	4003	0	0	0	0	0.02	0.01944111	1
1863	25	37	-2	0.1193641	-0.1913798	1.066464	0	12.65	4003	0	0	0	0	0.02	0.02314792	1
1994	32	43	-1	0.1545165	-0.1925316	1.072455	0	12.65	4003	0	0	0	0	0.02	0.02709552	1
2053	39	34	-6	0.1537366	-0.1896472	1.074778	0	12.65	4003	0	0	0	0	0.02	0.02765395	1
2244	40	36	-2	0.1788256	-0.2059244	1.088473	0	12.65	4003	0	0	0	0	0.02	0.02463285	1
2319	37	29	-3	0.1672323	-0.2120904	1.093302	0	12.65	4004	0	0	0	0	0.02	0.02009667	1
2482	38	40	-7	0.172158	-0.2100033	1.102656	0	12.65	4004	0	0	0	0	0.02	0.01186744	1
2594	32	36	-2	0.1591953	-0.1916098	1.109076	0	12.65	4008	0	0	0	0	0.02	0.008862826	1
2701	28	35	0	0.1616746	-0.215412	1.114762	0	12.59	4003	0	0	0	0	0.02	0.01027553	1
2832	50	41	-3	0.1677298	-0.2232685	1.118981	0	12.59	4004	0	0	0	0	0.02	0.005484579	1
2878	30	42	-6	0.1672276	-0.2177363	1.120265	0	12.59	4003	0	0	0	0	0.02	0.004777668	1
2986	31	42	0	0.1694489	-0.2157599	1.124544	0	12.59	4004	0	0	0	0	0.02	0.001240853	1
3063	39	36	-8	0.1783574	-0.2200098	1.132432	0	12.59	4003	0	0	0	0	0.02	-0.003733385	1
3213	45	38	-1	0.159422	-0.2184829	1.137996	0	12.59	4002	0	0	0	0	0.02	-0.01301277	1
