time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode
93015	14	4	2	0.02945624	-0.03630716	0.01986798	0	12.19	4002	0	0	0	0	0.9874972	-0.02476894	1
93091	-1	11	-8	0.03984268	-0.04702666	0.02316924	0	12.19	4002	0	0	0	0	0.9874972	-0.0191403	1
93195	13	8	-1	0.01407142	-0.04832687	0.02390275	0	12.19	4004	0	0	0	0	0.9874972	-0.01508713	1
93380	4	9	0	0.01964038	-0.04246655	0.02451418	0	12.19	4003	0	0	0	0	0.9874972	-0.002036187	1
93457	14	13	2	0.02298607	-0.04087603	0.02793809	0	12.19	4003	0	0	0	0	0.9874972	0.009311588	1
93534	22	12	2	0.02978305	-0.05448546	0.02689883	0	12.19	4003	0	0	0	0	0.9874972	0.02249988	1
93650	7	10	-2	0.04431242	-0.05714241	0.02916083	0	12.19	4003	0	0	0	0	0.9874972	0.04517735	1
93704	17	8	1	0.04334405	-0.04870834	0.02983342	0	12.19	4004	0	0	0	0	0.9874972	0.04639478	1
93812	25	14	0	0.05945094	-0.0613635	0.03093396	0	12.19	4004	0	0	0	0	0.9874972	0.04118503	3
93904	11	19	-2	0.07061031	-0.0441999	0.0330128	0	12.19	4003	0	0	0	0	0.9874972	0.0350859	3
94019	5	8	0	0.01305587	-0.05037168	0.03478581	0	12.19	4003	0	0	0	0	0.9874972	0.03401453	3
94124	8	13	0	0.0357528	-0.03587653	0.03710916	0	12.19	4002	0	0	0	0	0.9874972	0.03567309	3
94221	21	17	0	0.021749	-0.02565692	0.03845418	0	12.19	4004	0	0	0	0	0.9874972	0.04316125	3
94370	17	14	-7	0.04007316	-0.05761334	0.04126601	0	12.19	4003	0	0	0	0	0.9874972	0.05381168	3
94419	13	15	-1	0.0432605	-0.0568788	0.04352793	0	12.19	4003	0	0	0	0	0.9874972	0.05325321	3
94546	12	15	0	0.02654415	-0.04801093	0.04603456	0	12.19	4002	0	0	0	0	0.9874972	0.04807161	3
94622	17	13	3	0.03741932	-0.04139664	0.04548427	0	12.19	4004	0	0	0	0	0.9874972	0.04603286	3
94726	16	6	0	0.01909322	-0.04117876	0.04615669	0	12.19	4003	0	0	0	0	0.9874972	0.04787533	3
