time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode
500008	-35	-43	0	-0.4121698	0.1024549	12.27054	0	11	4003	0	0	0	0	0.4928908	0.1998037	1
500087	-32	-45	8	-0.4089067	0.1129603	12.261	0	11	4002	0	0	0	0	0.4928908	0.1966408	1
500175	-40	-41	5	-0.4045041	0.1121254	12.25446	0	11	4003	0	0	0	0	0.4928908	0.1943974	1
500293	-34	-40	2	-0.4290585	0.09876966	12.23979	0	11	4003	0	0	0	0	0.4928908	0.2039028	1
500389	-37	-33	10	-0.4216242	0.09766158	12.23049	0	11	4003	0	0	0	0	0.4928908	0.2098648	1
500489	-40	-42	7	-0.4231432	0.1032192	12.21784	0	11	4003	0	0	0	0	0.4928908	0.2112985	1
500583	-35	-42	1	-0.4154242	0.08833798	12.20439	0	11	4002	0	0	0	0	0.4928908	0.2097542	1
500681	-39	-37	5	-0.4305632	0.08924179	12.19583	0	11	4002	0	0	0	0	0.4928908	0.2095205	1
500866	-27	-35	5	-0.4193243	0.09354513	12.18	0	11	4003	0	0	0	0	0.4928908	0.2124644	1
500936	-45	-39	4	-0.4119975	0.09934407	12.16881	0	11	4003	0	0	0	0	0.4928908	0.2075183	1
501060	-31	-39	3	-0.4116616	0.09328464	12.16013	0	11	4003	0	0	0	0	0.4928908	0.2011599	1
501149	-41	-38	5	-0.4087514	0.0911792	12.15157	0	11	4003	0	0	0	0	0.4928908	0.1943517	1
501224	-41	-30	8	-0.4323464	0.1071057	12.1421	0	11	4003	0	0	0	0	0.4928908	0.1879987	1
501407	-47	-34	9	-0.4065202	0.07923527	12.1292	0	11	4002	0	0	0	0	0.4928908	0.1787286	1
501481	-38	-34	5	-0.4279914	0.07539862	12.12449	0	11	4003	0	0	0	0	0.4928908	0.1780961	1
501563	-20	-33	6	-0.4273348	0.07991413	12.11557	0	11	4004	0	0	0	0	0.4928908	0.1798492	1
501726	-32	-38	3	-0.417335	0.07020495	12.10365	0	11	4003	0	0	0	0	0.4928908	0.200184	1
501834	-39	-35	4	-0.3952117	0.07477763	12.09075	0	11	4003	0	0	0	0	0.4928908	0.2108279	1
501911	-41	-33	6	-0.3876114	0.04965441	12.08543	0	11	4004	0	0	0	0	0.4928908	0.2130015	1
502028	-49	-32	8	-0.4191298	0.05897088	12.0732	0	11	4004	0	0	0	0	0.4928908	0.2185222	1
502096	-31	-38	-2	-0.4116085	0.07350846	12.06832	0	11	4004	0	0	0	0	0.4928908	0.2189999	1
502244	-42	-43	4	-0.389439	0.06517425	12.05377	0	11	4002	0	0	0	0	0.4928908	0.2128253	1
502285	-28	-31	11	-0.3898005	0.0815429	12.04992	0	11	4003	0	0	0	0	0.4928908	0.2124623	1
502438	-33	-29	7	-0.3779913	0.09364099	12.03732	0	11	4003	0	0	0	0	0.4928908	0.2167425	1
502490	-35	-36	6	-0.389199	0.07973325	12.02693	0	11.06	4003	0	0	0	0	0.4928908	0.2168577	1
502556	-44	-36	6	-0.3857943	0.08040258	12.02002	0	11.06	4003	0	0	0	0	0.4928908	0.217442	1
502634	-35	-32	4	-0.3980095	0.08675545	12.0103	0	11.06	4003	0	0	0	0	0.4928908	0.216667	1
502806	-37	-31	6	-0.3933753	0.08469671	11.99795	0	11.06	4004	0	0	0	0	0.4928908	0.204081	1
502877	-28	-35	2	-0.3865573	0.07687861	11.99392	0	11.06	4003	0	0	0	0	0.4928908	0.2061962	1
503040	-36	-44	1	-0.3835338	0.08026779	11.98065	0	11.06	4002	0	0	0	0	0.4928908	0.2087772	1
503140	-14	-32	4	-0.3900562	0.06938882	11.97729	0	11.06	4002	0	0	0	0	0.4928908	0.2141553	1
503207	-39	-36	6	-0.3732775	0.06959961	11.96629	0	11.06	4003	0	0	0	0	0.4928908	0.2163648	1
503329	-40	-35	4	-0.3936397	0.06982321	11.95901	0	11.06	4003	0	0	0	0	0.4928908	0.2158498	1
503416	-35	-37	5	-0.3801388	0.06721704	11.95137	0	11.06	4004	0	0	0	0	0.4928908	0.2155952	1
503502	-47	-44	2	-0.3707199	0.07887712	11.94238	0	11.06	4002	0	0	0	0	0.4928908	0.2207142	1
503649	-39	-34	8	-0.3865143	0.07000723	11.93101	0	11.06	4004	0	0	0	0	0.4928908	0.2270524	1
503743	-39	-29	2	-0.3845192	0.07420447	11.92423	0	11.06	4004	0	0	0	0	0.4928908	0.2287007	1
503792	-32	-32	4	-0.389096	0.06945737	11.91928	0	11.06	4004	0	0	0	0	0.4928908	0.2284619	1
503923	-26	-35	2	-0.3829737	0.0792452	11.90822	0	11.06	4004	0	0	0	0	0.4928908	0.2175525	1
504045	-30	-35	3	-0.3920359	0.06676339	11.90113	0	11.06	4003	0	0	0	0	0.4928908	0.1998027	1
504154	-32	-34	0	-0.3945636	0.0836935	11.89349	0	11.06	4002	0	0	0	0	0.4928908	0.1871118	1
504184	-37	-40	1	-0.3722636	0.06417507	11.89031	0	11.06	4002	0	0	0	0	0.4928908	0.1859678	1
504261	-45	-32	6	-0.3807042	0.06697853	11.88335	0	11.06	4003	0	0	0	0	0.4928908	0.1858238	1
504406	-31	-36	5	-0.3819289	0.0767501	11.87357	0	11.06	4002	0	0	0	0	0.4928908	0.1951702	1
504514	-39	-30	5	-0.3672868	0.06555443	11.86544	0	11.06	4004	0	0	0	0	0.4928908	0.2070208	1
504566	-21	-30	7	-0.360189	0.06414487	11.86214	0	11.06	4004	0	0	0	0	0.4928908	0.2156412	1
504675	-37	-38	2	-0.3901498	0.06206779	11.85438	0	11.06	4004	0	0	0	0	0.4928908	0.2233747	1
504767	-38	-28	7	-0.400286	0.04479035	11.85102	0	11.06	4003	0	0	0	0	0.4928908	0.2216772	1
504900	-30	-27	3	-0.4077288	0.06533533	11.8435	0	11.06	4002	0	0	0	0	0.4928908	0.2170104	1
504997	-37	-26	3	-0.3833123	0.05238588	11.83567	0	11.06	4004	0	0	0	0	0.4928908	0.2130863	1
505088	-23	-25	3	-0.384592	0.03988441	11.82901	0	11.06	4003	0	0	0	0	0.4928908	0.2061898	1
505163	-39	-32	2	-0.3859215	0.05761452	11.82443	0	11.06	4003	0	0	0	0	0.4928908	0.1969998	1
505270	-28	-28	0	-0.3769663	0.07302507	11.81905	0	11.11	4003	0	0	0	0	0.4928908	0.1823152	1
505368	-30	-29	-1	-0.3666234	0.05241732	11.81123	0	11.11	4003	0	0	0	0	0.4928908	0.1760333	1
505472	-17	-33	1	-0.3529195	0.05507237	11.80603	0	11.11	4002	0	0	0	0	0.4928908	0.1732561	1
505597	-25	-33	0	-0.3593967	0.04796238	11.79772	0	11.11	4003	0	0	0	0	0.4928908	0.1704284	1
505675	-28	-30	0	-0.3738971	0.03662348	11.79375	0	11.11	4003	0	0	0	0	0.4928908	0.169618	1
505832	-37	-34	4	-0.3680611	0.07691895	11.78244	0	11.11	4004	0	0	0	0	0.4928908	0.1628002	1
505917	-26	-33	3	-0.3878744	0.08243536	11.77872	0	11.11	4002	0	0	0	0	0.4928908	0.1650471	1
506030	-24	-35	5	-0.389589	0.07828403	11.76827	0	11.11	4003	0	0	0	0	0.4928908	0.1853337	1
506082	-37	-30	6	-0.3815435	0.06617398	11.76197	0	11.11	4002	0	0	0	0	0.4928908	0.1895032	1
506185	-38	-29	-2	-0.3897477	0.03816569	11.75519	0	11	4002	0	0	0	0	0.4928908	0.2009577	1
506288	-34	-35	3	-0.4143427	0.02722962	11.75036	0	11	4004	0	0	0	0	0.4928908	0.2029885	1
506409	-34	-21	6	-0.3944579	0.02265464	11.74345	0	11	4004	0	0	0	0	0.4928908	0.1985828	1
506491	-23	-31	7	-0.4044844	0.007378276	11.73593	0	11	4003	0	0	0	0	0.4928908	0.1913014	1
506619	-24	-30	1	-0.4036601	0.03587569	11.72921	0	11	4003	0	0	0	0	0.4928908	0.1806809	1
506753	-39	-29	6	-0.3907036	0.0195836	11.7223	0	11	4002	0	0	0	0	0.4928908	0.1837952	1
506843	-31	-28	7	-0.3911779	0.02584919	11.71558	0	11	4003	0	0	0	0	0.4928908	0.1846087	1
506901	-38	-36	4	-0.3870994	0.04191622	11.70959	0	11	4004	0	0	0	0	0.4928908	0.1829325	1
507049	-33	-33	5	-0.3904647	0.05102498	11.69926	0	11.11	4002	0	0	0	0	0.4928908	0.1774862	1
507129	-24	-36	0	-0.3908208	0.0421568	11.69205	0	11.11	4003	0	0	0	0	0.4928908	0.1763845	1
507185	-33	-38	9	-0.394455	0.0567879	11.6885	0	11.11	4003	0	0	0	0	0.4928908	0.1731112	1
507359	-27	-31	1	-0.3783467	0.01253075	11.67542	0	11.11	4004	0	0	0	0	0.4928908	0.1783265	1
507438	-38	-36	4	-0.3959672	0.01249065	11.66821	0	11.11	4003	0	0	0	0	0.4928908	0.1804044	1
507483	-29	-29	5	-0.371341	0.008186726	11.66283	0	11.11	4004	0	0	0	0	0.4928908	0.1807227	1
507576	-38	-33	1	-0.4020386	0.009029211	11.65819	0	11.11	4003	0	0	0	0	0.4928908	0.1806778	1
507694	-19	-29	8	-0.3440152	-0.01941327	11.64914	0	11.11	4002	0	0	0	0	0.4928908	0.1807691	1
507845	-22	-35	8	-0.3501273	-0.004026901	11.63856	0	11.11	4002	0	0	0	0	0.4928908	0.1732219	1
507932	-39	-26	2	-0.3746999	0.06649597	11.63098	0	11	4004	0	0	0	0	0.4928908	0.1690816	1
508025	-25	-30	0	-0.3766098	0.06979132	11.6264	0	11	4004	0	0	0	0	0.4928908	0.1630606	1
508078	-41	-28	0	-0.3675733	0.07004394	11.62506	0	11	4002	0	0	0	0	0.4928908	0.1613536	1
508210	-22	-29	2	-0.320769	0.08534808	11.61999	0	11	4004	0	0	0	0	0.4928908	0.1566775	1
508369	-25	-31	4	-0.3506256	0.07164225	11.61199	0	11	4003	0	0	0	0	0.4928908	0.1481002	1
508416	-32	-25	5	-0.3532946	0.01787618	11.60759	0	11	4003	0	0	0	0	0.4928908	0.1540096	1
508516	-41	-34	3	-0.3701247	0.02898074	11.6016	0	11	4002	0	0	0	0	0.4928908	0.161414	1
508568	-32	-25	5	-0.3700553	0.0199963	11.59983	0	11	4003	0	0	0	0	0.4928908	0.1654746	1
508675	-18	-18	2	-0.370338	0.03320059	11.59518	0	11	4004	0	0	0	0	0.4928908	0.1669329	1
508769	-17	-23	6	-0.4002077	0.02356686	11.59066	0	11	4004	0	0	0	0	0.4928908	0.1699768	1
508905	-25	-28	0	-0.3297243	0.05974531	11.58137	0	11.06	4002	0	0	0	0	0.4928908	0.1807658	1
508979	-25	-30	6	-0.3784063	0.006430816	11.57721	0	11.06	4003	0	0	0	0	0.4928908	0.1785535	1
509066	-34	-27	8	-0.3724888	0.04738176	11.56994	0	11.06	4002	0	0	0	0	0.4928908	0.1781658	1
509182	-24	-26	5	-0.4070861	0.02011709	11.56157	0	11.06	4003	0	0	0	0	0.4928908	0.1836958	1
509287	-34	-22	2	-0.3809087	0.05538325	11.5582	0	11.06	4003	0	0	0	0	0.4928908	0.1846642	1
509420	-13	-27	4	-0.3576323	0.07487226	11.54928	0	11.06	4003	0	0	0	0	0.4928908	0.1868626	1
509534	-33	-20	0	-0.318157	0.04062496	11.54537	0	11.06	4004	0	0	0	0	0.4928908	0.1877287	1
509563	-32	-19	1	-0.3340752	0.02842189	11.54482	0	11.06	4004	0	0	0	0	0.4928908	0.185117	1
509644	-23	-21	1	-0.3446909	0.03818693	11.54122	0	11.06	4004	0	0	0	0	0.4928908	0.1827121	1
509865	-36	-26	5	-0.3168975	0.01208569	11.53138	0	11.06	4004	0	0	0	0	0.4928908	0.1657322	1
510002	-33	-26	2	-0.3503718	-0.0200917	11.52527	0	11.06	4003	0	0	0	0	0.4928908	0.1564452	1
510132	-24	-22	1	-0.3602493	-0.01313858	11.518	0	11.06	4003	0	0	0	0	0.4928908	0.146488	1
510160	-27	-15	5	-0.3610844	-0.005908417	11.51733	0	11.06	4003	0	0	0	0	0.4928908	0.142875	1
510313	-22	-20	-1	-0.3474178	-0.00760481	11.50902	0	11.06	4002	0	0	0	0	0.4928908	0.1358365	1
510392	-25	-24	4	-0.3482826	-0.005966377	11.50364	0	11.06	4004	0	0	0	0	0.4928908	0.1339625	1
510524	-21	-27	2	-0.3347434	-0.01294564	11.49949	0	11.06	4003	0	0	0	0	0.4928908	0.1304013	1
510560	-28	-24	9	-0.3377558	-0.01028441	11.49674	0	11.06	4004	0	0	0	0	0.4928908	0.1294165	1
510613	-25	-27	4	-0.340763	-0.01920637	11.49252	0	11.11	4002	0	0	0	0	0.4928908	0.1303219	1
510789	-22	-20	5	-0.3398843	0.002466351	11.48384	0	11.11	4002	0	0	0	0	0.4928908	0.1406665	1
510872	-30	-23	9	-0.3487855	0.004454021	11.47669	0	11.11	4004	0	0	0	0	0.4928908	0.1486272	1
510975	-29	-31	0	-0.3505149	-0.0228703	11.47156	0	11.11	4003	0	0	0	0	0.4928908	0.1663191	1
511108	-29	-25	-3	-0.3607125	0.007390117	11.46856	0	11.11	4004	0	0	0	0	0.4928908	0.1747937	1
511230	-19	-33	-1	-0.3512001	0.01141396	11.46459	0	11.11	4004	0	0	0	0	0.4928908	0.1685991	1
511333	-25	-24	1	-0.36274	0.01615331	11.46191	0	11.11	4004	0	0	0	0	0.4928908	0.1644243	1
511460	-15	-18	-2	-0.3616753	0.01386095	11.45525	0	11.11	4004	0	0	0	0	0.4928908	0.1561426	1
511496	-19	-23	0	-0.3470073	0.01197405	11.45311	0	11	4003	0	0	0	0	0.4928908	0.1549699	1
511574	-29	-21	0	-0.3219282	0.01296803	11.45183	0	11	4003	0	0	0	0	0.4928908	0.1521096	1
511700	-22	-22	-4	-0.3392432	0.02089632	11.444	0	11	4004	0	0	0	0	0.4928908	0.1508133	1
511784	-22	-24	2	-0.325599	0.004637705	11.44248	0	11	4004	0	0	0	0	0.4928908	0.1539651	1
511875	-25	-29	0	-0.3251616	0.01648153	11.43746	0	11	4002	0	0	0	0	0.4928908	0.1559017	1
511989	-15	-20	1	-0.329983	0.02093698	11.43141	0	11	4002	0	0	0	0	0.4928908	0.1672198	1
512134	-22	-21	11	-0.3258501	0.005974039	11.42634	0	11	4003	0	0	0	0	0.4928908	0.1834401	1
512230	-10	-20	4	-0.3357665	0.01460497	11.4231	0	11	4004	0	0	0	0	0.4928908	0.1889625	1
512266	-23	-16	1	-0.3201357	0.008730754	11.42121	0	11	4002	0	0	0	0	0.4928908	0.1932716	1
512371	-26	-13	2	-0.3243093	0.0005805672	11.41724	0	11	4003	0	0	0	0	0.4928908	0.1979411	1
