time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode
397811	-10	-5	0	-1.124353	0.6651631	5.701124	0	11.29	4003	0	0	0	0	0.7978177	0.04355964	1
397960	6	-2	1	-1.148719	0.6282744	5.697761	0	11.29	4002	0	0	0	0	0.7978177	0.04554832	1
398040	-2	-7	7	-1.112955	0.6625231	5.694827	0	11.29	4003	0	0	0	0	0.7978177	0.04514234	1
398125	-17	-4	1	-1.149977	0.6766767	5.695133	0	11.29	4002	0	0	0	0	0.7978177	0.04802318	1
398362	-11	0	-2	-1.10853	0.6737087	5.694031	0	11.29	4004	0	0	0	0	0.7978177	0.06165052	1
398504	0	-5	1	-1.159426	0.6846762	5.692074	0	11.29	4003	0	0	0	0	0.7978177	0.07706437	1
398634	5	-2	4	-1.072048	0.6967794	5.692197	0	11.29	4004	0	0	0	0	0.7978177	0.07556289	1
398666	-15	-5	2	-1.071961	0.6923169	5.690731	0	11.29	4003	0	0	0	0	0.7978177	0.07534639	1
398744	0	2	-6	-1.029967	0.6969781	5.690363	0	11.29	4002	0	0	0	0	0.7978177	0.07565024	1
398834	7	-1	-4	-1.023675	0.6485104	5.690913	0	11.29	4004	0	0	0	0	0.7978177	0.07654015	1
399036	-2	-6	1	-1.014379	0.6982104	5.685347	0	11.29	4003	0	0	0	0	0.7978177	0.07175004	1
399100	-5	-8	5	-1.030857	0.7204145	5.68388	0	11.29	4004	0	0	0	0	0.7978177	0.07470921	1
399196	-2	4	0	-1.050298	0.7212136	5.681129	0	11.29	4003	0	0	0	0	0.7978177	0.07537896	1
399299	-2	0	-4	-1.064507	0.7068692	5.68009	0	11.29	4003	0	0	0	0	0.7978177	0.07567398	1
399435	4	0	0	-1.044433	0.6823248	5.678683	0	11.29	4002	0	0	0	0	0.7978177	0.08400369	1
399477	-1	0	3	-1.055976	0.6865032	5.678317	0	11.29	4004	0	0	0	0	0.7978177	0.09074938	1
399560	-5	-2	-3	-1.043941	0.6924775	5.676911	0	11.29	4002	0	0	0	0	0.7978177	0.0936113	1
399625	-1	4	-2	-1.062731	0.6832795	5.677094	0	11.23	4003	0	0	0	0	0.7978177	0.09385572	1
399734	3	-6	-2	-1.077904	0.6840677	5.67697	0	11.23	4002	0	0	0	0	0.7978177	0.09283642	1
399832	0	3	0	-1.082626	0.6816649	5.675624	0	11.23	4002	0	0	0	0	0.7978177	0.09440134	1
399960	-2	3	0	-1.08104	0.7008968	5.674461	0	11.23	4004	0	0	0	0	0.7978177	0.1020745	1
400045	-3	6	-1	-1.065646	0.6695399	5.674828	0	11.23	4003	0	0	0	0	0.7978177	0.1047185	1
400132	6	-3	3	-1.050859	0.5980524	5.674033	0	11.23	4004	0	0	0	0	0.7978177	0.1046028	1
400265	0	4	0	-1.012658	0.6361308	5.672381	0	11.23	4003	0	0	0	0	0.7978177	0.1059928	1
400337	-1	-4	-4	-1.052733	0.6643782	5.673177	0	11.23	4003	0	0	0	0	0.7978177	0.1076003	1
400451	5	-2	-4	-1.047261	0.6757606	5.672688	0	11.23	4003	0	0	0	0	0.7978177	0.1052214	1
400584	-2	0	0	-1.068639	0.6716638	5.672077	0	11.23	4004	0	0	0	0	0.7978177	0.0871228	1
400694	5	3	-2	-1.047594	0.6485584	5.671404	0	11.23	4004	0	0	0	0	0.7978177	0.08725165	1
400758	-6	1	3	-1.053705	0.6494752	5.671343	0	11.23	4002	0	0	0	0	0.7978177	0.09010595	1
400864	9	-3	-3	-1.073404	0.6728631	5.671098	0	11.23	4004	0	0	0	0	0.7978177	0.09427908	1
400987	-13	-4	3	-1.056422	0.6721927	5.673666	0	11.23	4002	0	0	0	0	0.7978177	0.1007972	1
401059	-9	-13	2	-1.067566	0.6696583	5.674155	0	11.23	4002	0	0	0	0	0.7978177	0.1078647	1
401162	-8	4	-1	-1.059028	0.6903704	5.675683	0	11.23	4003	0	0	0	0	0.7978177	0.1178691	1
401327	0	-3	1	-1.059887	0.6822961	5.674399	0	11.23	4004	0	0	0	0	0.7978177	0.1291761	1
401401	3	1	6	-1.060813	0.6953992	5.673665	0	11.23	4004	0	0	0	0	0.7978177	0.1253337	1
401483	1	-1	0	-1.067756	0.6947632	5.671832	0	11.29	4004	0	0	0	0	0.7978177	0.1172966	1
401564	7	6	0	-1.036889	0.6851947	5.671833	0	11.29	4004	0	0	0	0	0.7978177	0.1103994	1
401706	2	3	-3	-1.07655	0.6580978	5.672262	0	11.29	4002	0	0	0	0	0.7978177	0.1033152	1
401789	3	-1	0	-1.073244	0.6715128	5.671712	0	11.29	4002	0	0	0	0	0.7978177	0.1075579	1
401910	2	0	3	-1.106023	0.6584884	5.67165	0	11.29	4002	0	0	0	0	0.7978177	0.1103561	1
401975	-5	2	-3	-1.091601	0.6687332	5.671894	0	11.29	4002	0	0	0	0	0.7978177	0.1101197	1
402079	-3	4	0	-1.057209	0.6841512	5.672261	0	11.29	4003	0	0	0	0	0.7978177	0.116958	1
402184	3	0	-1	-1.07711	0.6779497	5.6722	0	11.29	4003	0	0	0	0	0.7978177	0.117838	1
402326	1	-1	1	-1.050638	0.6673705	5.674339	0	11.29	4002	0	0	0	0	0.7978177	0.115721	1
402423	8	-5	-2	-1.061958	0.6662849	5.6755	0	11.29	4004	0	0	0	0	0.7978177	0.1134326	1
402542	1	9	1	-1.079932	0.6678483	5.674277	0	11.29	4004	0	0	0	0	0.7978177	0.1116448	1
402644	1	8	2	-1.065823	0.665482	5.672994	0	11.29	4003	0	0	0	0	0.7978177	0.1068045	1
402690	-3	2	-1	-1.068918	0.6598497	5.673728	0	11.29	4003	0	0	0	0	0.7978177	0.1010891	1
402795	-10	0	2	-1.040983	0.661964	5.673177	0	11.29	4004	0	0	0	0	0.7978177	0.1008308	1
402892	0	7	0	-1.05509	0.6811613	5.672075	0	11.29	4004	0	0	0	0	0.7978177	0.1023114	1
403029	10	2	0	-1.059073	0.6534823	5.675559	0	11.29	4003	0	0	0	0	0.7978177	0.1012056	1
403124	19	-4	3	-1.05964	0.6500804	5.675497	0	11.29	4003	0	0	0	0	0.7978177	0.1027305	1
