time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode
336728	-56	-50	4	0.9958187	-0.3101381	3.851952	0	11.34	4002	0	0	0	0	0.2040851	-0.004738107	1
336851	-56	-50	4	0.9958187	-0.3101381	3.851952	0	11.46	4002	0	0	0	0	0.2040851	-0.004738107	1
336937	-56	-50	4	0.9958187	-0.3101381	3.851952	0	11.46	4002	0	0	0	0	0.2040851	-0.004738107	1
337025	-56	-50	4	0.9958187	-0.3101381	3.851952	0	11.46	4002	0	0	0	0	0.2040851	-0.004738107	1
337153	-56	-50	4	0.9958187	-0.3101381	3.851952	0	11.46	4002	0	0	0	0	0.2040851	-0.004738107	1
337269	-56	-50	4	0.9958187	-0.3101381	3.851952	0	11.46	4002	0	0	0	0	0.2040851	-0.004738107	1
337335	-56	-50	4	0.9958187	-0.3101381	3.851952	0	11.46	4002	0	0	0	0	0.2040851	-0.004738107	1
337460	-56	-50	4	0.9958187	-0.3101381	3.851952	0	11.46	4002	0	0	0	0	0.2040851	-0.004738107	1
337592	17	15	0	-0.1549171	-0.03067571	-0.1369451	0	11.46	4004	0	0	0	0	0.2040851	-0.005805347	1
337662	11	10	-4	-0.1012738	-0.03319402	-0.1381067	0	11.46	4004	0	0	0	0	0.2040851	-0.005832733	1
337811	3	-1	-3	-0.035856	-0.0358972	-0.1368841	0	11.4	4003	0	0	0	0	0.2040851	-0.01106324	1
337853	2	9	-4	-0.02477912	-0.04477421	-0.1371907	0	11.4	4002	0	0	0	0	0.2040851	-0.01254877	1
337976	21	14	1	0.01524525	-0.04535769	-0.1356624	0	11.4	4002	0	0	0	0	0.2040851	-0.02300233	1
338067	14	1	1	0.0367221	-0.03664671	-0.1337059	0	11.4	4003	0	0	0	0	0.2040851	-0.03339335	1
338205	3	16	0	0.04796155	-0.0405831	-0.1336444	0	11.4	4003	0	0	0	0	0.2040851	-0.0466003	1
338360	8	2	0	0.04450094	-0.03852417	-0.1309543	0	11.4	4004	0	0	0	0	0.2040851	-0.0579995	1
338450	3	15	-6	0.05364804	-0.04702327	-0.1267971	0	11.4	4003	0	0	0	0	0.2040851	-0.06248083	1
338497	8	10	-1	0.03847119	-0.04415925	-0.1270417	0	11.4	4002	0	0	0	0	0.2040851	-0.05533003	1
338637	21	7	0	0.03563887	-0.05620454	-0.1249628	0	11.46	4002	0	0	0	0	0.2040851	-0.03991528	1
338743	19	14	5	0.03678266	-0.06071092	-0.1212941	0	11.46	4002	0	0	0	0	0.2040851	-0.02527514	1
338775	13	8	-2	0.04948179	-0.06222528	-0.1197656	0	11.46	4004	0	0	0	0	0.2040851	-0.01974732	1
338920	11	16	-3	0.03381783	-0.05886371	-0.114997	0	11.46	4003	0	0	0	0	0.2040851	-0.01492311	1
339056	10	7	0	0.04458863	-0.07423692	-0.1142635	0	11.46	4004	0	0	0	0	0.2040851	-0.01398292	1
339081	10	7	0	0.04744101	-0.08261921	-0.1140189	0	11.46	4003	0	0	0	0	0.2040851	-0.01280474	1
339202	10	15	0	0.05060235	-0.07887442	-0.1103509	0	11.46	4002	0	0	0	0	0.2040851	-0.01107741	1
339422	12	2	3	0.07165831	-0.07742321	-0.1069883	0	11.46	4002	0	0	0	0	0.2040851	-0.007117245	1
339488	10	19	-3	0.06845352	-0.06346172	-0.1058878	0	11.46	4002	0	0	0	0	0.2040851	-0.005058942	1
339680	7	9	-5	0.05639331	-0.06031431	-0.1023424	0	11.29	4002	0	0	0	0	0.2040851	-0.01486952	1
339762	12	18	-2	0.04431613	-0.05316162	-0.09965227	0	11.29	4004	0	0	0	0	0.2040851	-0.01786382	1
339792	16	15	-5	0.04723048	-0.04190391	-0.0990409	0	11.29	4004	0	0	0	0	0.2040851	-0.01866929	1
339910	7	19	3	0.05681881	-0.04096589	-0.09635064	0	11.29	4003	0	0	0	0	0.2040851	-0.02162552	1
339985	6	26	0	0.05321147	-0.03577798	-0.09457786	0	11.29	4002	0	0	0	0	0.2040851	-0.02061313	1
340177	22	12	-2	0.03669753	-0.05834866	-0.08718038	0	11.29	4003	0	0	0	0	0.2040851	-0.01507562	1
340242	16	14	-7	0.04087863	-0.06146157	-0.08222875	0	11.29	4003	0	0	0	0	0.2040851	-0.01640682	1
340357	7	17	2	0.06816783	-0.05379982	-0.07831609	0	11.29	4003	0	0	0	0	0.2040851	-0.01999467	1
340419	16	15	-1	0.07913511	-0.08318652	-0.07642081	0	11.29	4004	0	0	0	0	0.2040851	-0.01935052	1
340548	10	18	-11	0.07126708	-0.07679368	-0.07159138	0	11.4	4003	0	0	0	0	0.2040851	-0.01522698	1
340645	10	25	0	0.07413715	-0.07705685	-0.0685956	0	11.4	4003	0	0	0	0	0.2040851	-0.005873498	1
340766	26	15	0	0.05431304	-0.05584916	-0.06431595	0	11.4	4002	0	0	0	0	0.2040851	-0.003463188	1
340844	19	18	2	0.04578624	-0.06630671	-0.06382689	0	11.4	4002	0	0	0	0	0.2040851	-0.002514252	1
340882	18	17	-8	0.05925546	-0.08246464	-0.0611981	0	11.4	4002	0	0	0	0	0.2040851	-0.003247603	1
340975	23	14	-6	0.08441732	-0.06370105	-0.05856915	0	11.4	4003	0	0	0	0	0.2040851	-0.00447642	1
341079	21	20	-3	0.06261028	-0.05747398	-0.05343277	0	11.4	4004	0	0	0	0	0.2040851	-0.008795466	1
341217	10	21	-5	0.06623038	-0.08532922	-0.04903096	0	11.4	4004	0	0	0	0	0.2040851	-0.009921434	1
341287	14	22	-3	0.06677955	-0.08247267	-0.04615767	0	11.4	4002	0	0	0	0	0.2040851	-0.005710261	1
341435	20	16	0	0.05895772	-0.08435279	-0.04181728	0	11.4	4002	0	0	0	0	0.2040851	0.006028865	1
341490	10	16	-1	0.07061173	-0.08724242	-0.04047227	0	11.4	4003	0	0	0	0	0.2040851	0.01268026	1
341666	17	10	1	0.04027678	-0.07780971	-0.03607063	0	11.4	4004	0	0	0	0	0.2040851	0.02660918	1
341693	22	25	-2	0.04933544	-0.07407916	-0.03509257	0	11.4	4003	0	0	0	0	0.2040851	0.02812087	1
341819	19	20	1	0.05666334	-0.08791354	-0.03331962	0	11.4	4004	0	0	0	0	0.2040851	0.02812087	1
341886	17	18	-6	0.06943956	-0.09305456	-0.03069083	0	11.4	4004	0	0	0	0	0.2040851	0.02784283	1
341988	16	18	-1	0.06149645	-0.08655489	-0.02965145	0	11.4	4004	0	0	0	0	0.2040851	0.03027136	1
342124	15	20	-4	0.08670192	-0.07904208	-0.02409055	0	11.4	4003	0	0	0	0	0.2040851	0.03388597	1
342193	25	22	-6	0.08691084	-0.07442431	-0.02256232	0	11.4	4003	0	0	0	0	0.2040851	0.03932356	1
342353	24	19	-7	0.1076878	-0.08200611	-0.01583679	0	11.4	4004	0	0	0	0	0.2040851	0.05312569	1
342481	31	23	0	0.08135702	-0.0838077	-0.01063974	0	11.4	4004	0	0	0	0	0.2040851	0.05412451	1
342584	4	20	0	0.08601427	-0.09643327	-0.008255308	0	11.4	4002	0	0	0	0	0.2040851	0.04959685	1
342676	15	17	-3	0.08321961	-0.08927996	-0.005687415	0	11.4	4004	0	0	0	0	0.2040851	0.05068512	1
342755	14	20	-6	0.06712178	-0.07928435	-0.002936468	0	11.4	4002	0	0	0	0	0.2040851	0.05161661	1
342837	19	19	-1	0.06542846	-0.08736587	-0.001102331	0	11.4	4003	0	0	0	0	0.2040851	0.05292455	1
342908	30	25	0	0.06287692	-0.09624222	0.0009150431	0	11.4	4004	0	0	0	0	0.2040851	0.05199235	1
342998	25	23	-2	0.06654464	-0.08675674	0.001954188	0	11.4	4002	0	0	0	0	0.2040851	0.04952093	1
343123	28	16	-1	0.07239321	-0.09086432	0.007028601	0	11.4	4003	0	0	0	0	0.2040851	0.04849271	1
343228	18	22	-3	0.09306609	-0.07504205	0.01350894	0	11.34	4003	0	0	0	0	0.2040851	0.05028831	1
343357	18	18	-4	0.09446885	-0.09080124	0.01772761	0	11.34	4003	0	0	0	0	0.2040851	0.04950335	1
343485	23	28	0	0.1089077	-0.07479867	0.02102885	0	11.34	4003	0	0	0	0	0.2040851	0.05056025	1
343584	15	25	-7	0.092248	-0.07692093	0.02555302	0	11.34	4004	0	0	0	0	0.2040851	0.05224968	1
343686	19	24	0	0.09089766	-0.09160811	0.02818181	0	11.34	4004	0	0	0	0	0.2040851	0.05471791	1
343854	19	23	0	0.0682674	-0.1016995	0.03380599	0	11.34	4004	0	0	0	0	0.2040851	0.05173532	1
343895	26	20	-5	0.07195895	-0.1000241	0.03496758	0	11.34	4003	0	0	0	0	0.2040851	0.05344014	1
343999	29	21	-3	0.09299514	-0.07871133	0.03790236	0	11.34	4003	0	0	0	0	0.2040851	0.06107664	1
344103	26	15	-5	0.08400128	-0.09026554	0.04175424	0	11.34	4004	0	0	0	0	0.2040851	0.06371178	1
344197	18	26	-4	0.08346766	-0.09189734	0.04346618	0	11.34	4003	0	0	0	0	0.2040851	0.06729326	1
344301	28	22	-9	0.09546269	-0.08693137	0.04701233	0	11.34	4003	0	0	0	0	0.2040851	0.06429477	1
344405	8	23	0	0.1068499	-0.08817901	0.05159736	0	11.34	4003	0	0	0	0	0.2040851	0.06095328	1
344569	18	24	-6	0.08887991	-0.07834829	0.05911703	0	11.34	4003	0	0	0	0	0.2040851	0.05738709	1
344625	15	23	2	0.09983595	-0.08029628	0.05997283	0	11.34	4003	0	0	0	0	0.2040851	0.0556434	1
344711	27	23	-9	0.09186765	-0.0900948	0.06596398	0	11.34	4003	0	0	0	0	0.2040851	0.05284986	1
344827	26	22	1	0.1028893	-0.1042668	0.06749234	0	11.34	4002	0	0	0	0	0.2040851	0.03594533	1
344910	25	22	-3	0.09372036	-0.09840336	0.06877631	0	11.34	4002	0	0	0	0	0.2040851	0.02640872	1
345013	15	22	-3	0.09551158	-0.07721414	0.07201619	0	11.34	4002	0	0	0	0	0.2040851	0.01289929	3
345136	31	22	-2	0.09279977	-0.08382793	0.0761119	0	11.4	4002	0	0	0	0	0.2040851	-0.005151574	3
345226	18	26	-5	0.1036277	-0.1020145	0.07910764	0	11.4	4002	0	0	0	0	0.2040851	-0.004557951	3
345320	29	28	0	0.1161712	-0.1116437	0.08191973	0	11.4	4003	0	0	0	0	0.2040851	-0.00681434	3
345481	28	26	-4	0.1153068	-0.1000444	0.08644457	0	11.4	4004	0	0	0	0	0.2040851	-0.006225786	3
345523	32	28	-4	0.1156847	-0.1007498	0.08956235	0	11.4	4002	0	0	0	0	0.2040851	-0.004457041	3
345668	32	25	0	0.1146333	-0.1104818	0.09371965	0	11.4	4003	0	0	0	0	0.2040851	-0.0105856	3
345767	27	29	0	0.09656723	-0.1011113	0.09928272	0	11.4	4004	0	0	0	0	0.2040851	-0.01289903	3
345841	24	20	-5	0.1128007	-0.08749938	0.101728	0	11.4	4003	0	0	0	0	0.2040851	-0.01462881	3
345930	27	25	0	0.1189518	-0.0921727	0.106741	0	11.4	4002	0	0	0	0	0.2040851	-0.01635515	3
346046	30	24	-5	0.1093696	-0.1001973	0.1114486	0	11.4	4003	-1	0	0	0	0.2040851	-0.01757563	3
346201	22	25	-2	0.1025651	-0.09102564	0.1173788	0	11.4	4003	-2	0	0	0	0.2040851	-0.0256101	3
346265	-22	64	196	0.06971151	-0.06818321	0.104846	0	11.4	4003	-4	3	-1	0	0.2040851	-0.03063029	3
346345	39	10	-77	0.09699883	-0.0369585	0.1255125	0	11.4	4002	-2	5	0	0	0.2040851	-0.04103514	3
346479	56	35	6	0.06965332	-0.06942469	0.1112549	0	11.4	4003	15	8	0	0	0.2040851	-0.04104451	3
346604	124	-57	19	0.04079522	-0.2286407	0.0925327	0	11.4	4003	-18	-3	-3	0	0.2040851	-0.04239884	3
346751	20	8	-83	0.1313184	-0.06088526	0.09797677	0	11.4	4002	3	-2	0	0	0.2040851	-0.04072455	3
346907	-37	-44	23	0.09855573	-0.0124984	0.1146095	0	11.4	4002	4	-2	0	0	0.2040851	-0.025718	3
346966	50	34	-18	0.2875832	-0.04261013	0.1155896	0	11.4	4003	-13	-4	0	0	0.2040851	-0.02079813	3
347085	-87	7	-42	0.1590938	0.009448462	0.1284908	0	11.4	4002	14	-8	0	0	0.2040851	-0.01307505	3
347171	55	84	-56	0.1581356	-0.1062565	0.1282921	0	11.4	4002	-8	-9	0	0	0.2040851	-0.007748142	3
347263	30	-25	-9	0.1135009	-0.1968661	0.1224165	0	11.4	4003	13	0	0	0	0.2040851	0.001107217	3
347387	-17	31	-31	0.1048955	-0.1095199	0.1206417	0	11.4	4002	-12	-3	0	0	0.2040851	-0.001590486	3
347500	10	64	27	0.2414132	-0.04532304	0.1140442	0	11.4	4002	-1	4	0	0	0.2040851	-0.008429679	3
347611	1	-38	-66	0.1659137	-0.00638887	0.09882247	0	11.4	4003	-1	11	0	0	0.2040851	-0.01148452	3
347763	-25	-28	-111	0.2407512	0.005364674	0.08145861	0	11.4	4003	-15	9	0	0	0.2040851	-0.01291403	3
347857	60	14	36	0.2747455	-0.009030714	0.09197766	0	11.4	4003	6	-6	0	0	0.2040851	-0.006465804	3
347965	-113	102	-105	0.09977067	-0.06331752	0.1436308	0	11.34	4003	4	4	0	0	0.2040851	0.01169526	3
348095	-134	-110	250	0.03891816	-0.02303267	0.1861279	0	11.34	4003	24	-46	-2	0	0.2040851	0.01963847	3
348189	-84	137	-126	0.2924358	-0.2062107	0.1786218	0	11.34	4002	2	-45	1	0	0.2040851	0.02410045	3
348280	49	47	336	0.1269445	-0.07466831	0.1371393	0	11.34	4002	-31	-83	-6	0	0.2040851	0.03059537	3
348420	-700	708	382	-0.5988234	-0.6153812	0.2550581	0	11.34	4004	36	-43	-1	0	0.2040851	0.03950336	3
348555	-1119	1687	625	-2.234526	-4.820712	0.2803995	0	11.34	4003	18	-79	0	0	0.2040851	0.04675272	3
348607	-414	2233	34	-2.438326	-5.860879	0.1717028	0	11.34	4003	-89	24	-4	0	0.2040851	0.05465498	3
348723	549	859	-194	-0.7798294	-8.213666	0.04461499	0	11.34	4002	34	-12	-2	0	0.2040851	0.08118299	3
348804	-49	-1116	669	-0.6087975	-6.485518	-0.1278297	0	10.66	4003	-31	-64	10	0	0.2040851	0.09334378	3
348878	160	-1920	450	-0.9317573	-5.134339	-0.2664192	0	10.66	4002	3	-6	16	0	0.2040851	0.11035	3
348979	-714	-1171	-528	-0.1241617	-1.637245	-0.3051546	0	10.66	4003	60	-139	-1	0	0.2040851	0.1176811	3
349134	175	1453	-53	0.3024757	-5.386499	-0.4586385	0	10.66	4002	-113	-75	5	0	0.2040851	0.136883	3
349175	-3268	777	-1223	-0.335422	-7.528536	0.1518729	0	10.66	4003	-34	198	0	0	0.2040851	0.1397179	3
349267	-2602	1942	-153	-2.192909	-9.161628	0.7107548	0	10.66	4003	99	-115	-16	0	0.2040851	0.144707	3
349371	-578	811	790	-3.401209	-10.4372	0.5776522	0	10.66	4003	-250	74	0	0	0.2040851	0.148015	3
349496	1315	1029	333	-1.156396	-10.29295	0.2609061	0	10.66	4003	-116	-151	1	0	0.2040851	0.1738291	3
349617	-846	190	-164	-0.5891839	-9.56675	-0.2115737	0	10.66	4002	-2	55	5	0	0.2040851	0.1988091	3
349724	1790	-2121	-749	-0.758203	-8.106609	0.28072	0	11.29	4002	-28	-166	-14	0	0.2040851	0.2209841	3
349840	1211	-3028	341	-2.111805	-5.673995	0.3560554	0	11.29	4002	2	-145	-11	0	0.2040851	0.2806729	3
349950	1079	-176	41	1.722621	-5.173008	-0.3267997	0	11.29	4003	14	-143	9	0	0.2040851	0.3073442	3
349985	1613	-659	-41	1.188478	-6.688606	-0.4701044	0	11.29	4003	84	-140	24	0	0.2040851	0.3125564	3
350060	2437	-1869	-635	2.838478	-4.545005	-0.4078673	0	11.29	4004	16	-38	3	0	0.2040851	0.340956	3
350158	36	-770	-246	4.140417	-5.074014	-0.6366968	0	11.29	4003	117	-218	10	0	0.2040851	0.3651512	3
350268	-433	-2041	313	4.150737	-6.380383	0.1143853	0	11.29	4003	-211	147	1	0	0.2040851	0.3775822	3
350366	659	-2319	344	3.511393	-5.305171	-0.08116803	0	11.29	4003	4	13	-6	0	0.2040851	0.3830397	3
350552	-232	606	408	2.759166	-7.578068	-1.407187	0	11.29	4004	70	-23	34	0	0.2040851	0.387722	3
350626	-768	-1304	-719	1.019752	-7.42853	-0.1736199	0	10.89	4003	123	-73	-1	0	0.2040851	0.3853287	3
350732	-519	139	-61	-0.3551668	-6.662066	1.233414	0	10.89	4003	88	68	-25	0	0.2040851	0.3729438	3
350755	52	1362	296	-0.6846892	-7.139245	1.205418	0	10.89	4004	2	30	-24	0	0.2040851	0.3703968	3
350894	-1098	311	2857	-2.589522	-9.894603	-1.266158	0	10.89	4003	-5	34	79	0	0.2040851	0.3558811	3
350986	935	-937	-495	-0.03928278	-8.053283	-2.680564	0	10.89	4004	-18	22	76	0	0.2040851	0.3448295	3
351087	2542	1077	-1568	2.481151	-8.889853	-1.077818	0	10.89	4003	-122	-76	29	0	0.2040851	0.3387951	3
351167	-29	-1673	291	1.958787	-7.715077	1.139811	0	10.89	4003	61	16	-20	0	0.2040851	0.3266804	3
351317	-444	1793	-477	-2.057976	-7.682601	1.094228	0	10.89	4003	1	-95	-22	0	0.2040851	0.3160091	3
351391	172	2909	843	-1.544919	-9.595375	0.5308818	0	10.89	4002	-29	-6	-2	0	0.2040851	0.3194271	3
351474	791	2516	-74	-2.181169	-11.78214	-0.03384642	0	10.89	4004	-66	27	12	0	0.2040851	0.3197399	3
351577	-120	2082	-836	-1.919357	-12.69111	-0.2586187	0	10.94	4002	-37	-13	2	0	0.2040851	0.3157974	3
351693	48	329	-148	-0.793565	-11.68741	-0.1579674	0	10.94	4004	26	-76	8	0	0.2040851	0.3038758	3
351824	-1554	-1415	-739	-3.354531	-5.905945	0.252187	0	10.94	4003	-84	-56	-9	0	0.2040851	0.2953947	3
351881	-2425	-1508	215	-3.95649	-5.021221	0.1927935	0	10.94	4009	40	-28	-2	0	0.2040851	0.2909951	3
352018	-724	-1577	-623	-5.805062	-1.429659	0.4734961	0	10.94	4003	-13	-103	-15	0	0.2040851	0.2731492	3
