time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude	compass_heading	latitude	longitude
3118109	-3462	2	-53	-0.1178362	-6.087404	-10.97504	0	10.38	20034	-60	-75	5	5	0.02	2.472301	8	10	0.05	2000	10.00196	40.92392	-91.39365
3118210	-1292	1977	-301	-4.019864	-5.928413	-10.62843	0	10.38	20004	-66	-84	5	5	0.02	2.51108	8	10	0.05	2000	10.31476	40.92391	-91.39365
3118353	-265	3683	1127	-3.964274	-10.37674	-10.52046	0	10.38	20008	-69	-93	5	5	0.02	2.54618	8	10	0.05	2000	7.429698	40.92391	-91.39365
3118392	-281	1944	-605	-4.116524	-12.28514	-10.42225	0	10.38	20042	-69	-93	5	5	0.02	2.559462	8	10	0.05	2000	6.219874	40.92391	-91.39365
3118497	1135	-2511	-700	-4.155614	-9.530009	-10.56092	0	10.38	20055	-69	-93	5	5	0.02	2.57285	8	10	0.05	2000	4.713872	40.92391	-91.39365
3118632	1231	944	-1190	-0.6950507	-6.293529	-10.95793	0	10.38	20034	-72	-99	5	5	0.02	2.584925	8	10	0.05	2000	6.932673	40.92391	-91.39365
3118730	1628	1774	505	0.8293864	-8.919244	-10.91752	0	10.43	20014	-72	-99	5	5	0.02	2.587813	8	10	0.05	2000	6.42492	40.92391	-91.39365
3118800	-1374	-3953	-1542	0.7991613	-7.687221	-10.37694	0	10.43	20032	-75	-105	5	5	0.02	2.587705	8	10	0.05	2000	6.62107	40.92391	-91.39365
3118987	-2279	-2220	-182	-2.410035	1.099993	-9.837641	0	10.43	20025	-72	-99	5	5	0.02	2.583124	8	10	0.05	2000	7.681691	40.92391	-91.39365
3119024	-1251	-3079	-438	-4.281246	3.184625	-10.13393	0	10.43	20029	-72	-99	5	5	0.02	2.580815	8	10	0.05	2000	6.740297	40.92391	-91.39365
3119099	-1646	-3329	-502	-5.384535	5.811882	-10.51349	0	10.43	20031	-72	-102	5	5	0.02	2.573807	8	10	0.05	2000	6.739968	40.92391	-91.39365
