time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude	compass_heading	latitude	longitude
215575	6	2	2	0.5073901	-0.001780469	-0.2758162	0	12.19	4002	0	0	0	0	0.02	0.07713844	1	10	0.04	1800	-4.267883	0	0
215639	2	0	1	0.4665045	0.0003477467	-0.2766109	0	12.19	4003	0	0	0	0	0.02	0.06054671	1	10	0.04	1800	-4.567657	0	0
215708	-2	1	3	0.428764	-0.003547925	-0.2766721	0	12.19	4003	0	0	0	0	0.02	0.04539652	1	10	0.04	1800	-4.725769	0	0
215839	7	0	-1	0.3481478	-0.003907369	-0.2777729	0	12.19	4002	0	0	0	0	0.02	0.008169872	1	10	0.04	1800	-4.375336	0	0
215939	1	3	-5	0.3127296	-0.003828807	-0.2793015	0	12.19	4003	0	0	0	0	0.02	-0.001901688	1	10	0.04	1800	-4.547943	0	0
216058	6	-2	5	0.2614548	-0.008084447	-0.2794852	0	12.19	4004	0	0	0	0	0.02	-0.007709317	1	10	0.04	1800	-4.474945	0	0
216112	8	1	-1	0.2534775	-0.005789076	-0.2800354	0	12.19	4002	0	0	0	0	0.02	-0.00964032	1	10	0.04	1800	-4.440125	0	0
216214	1	1	2	0.2344441	-0.001897646	-0.2798519	0	12.19	4003	0	0	0	0	0.02	-0.0087178	1	10	0.04	1800	-4.187347	0	0
216317	2	-3	-2	0.2063761	0.001135029	-0.2824196	0	12.14	4002	0	0	0	0	0.02	-0.005636167	1	10	0.04	1800	-4.144562	0	0
216421	6	0	1	0.1898145	-0.002494429	-0.2832755	0	12.14	4003	0	0	0	0	0.02	0.004280462	1	10	0.04	1800	-3.914642	0	0
216523	0	3	4	0.1599245	0.001224748	-0.2849871	0	12.14	4003	0	0	0	0	0.02	0.003813431	1	10	0.04	1800	-4.302307	0	0
216627	1	1	2	0.1445187	0.001828565	-0.2854152	0	12.14	4004	0	0	0	0	0.02	0.00751741	1	10	0.04	1800	-4.261414	0	0
216735	5	1	-1	0.1333232	0.002715457	-0.2855376	0	12.14	4002	0	0	0	0	0.02	0.007488325	1	10	0.04	1800	-4.243378	0	0
216837	3	2	4	0.1213621	0.004072785	-0.2877997	0	12.14	4003	0	0	0	0	0.02	0.00510991	1	10	0.04	1800	-4.256989	0	0
216939	7	2	5	0.1121269	0.003285832	-0.2892058	0	12.14	4004	0	0	0	0	0.02	0.0051354	1	10	0.04	1800	-4.017395	0	0
217109	-1	-2	3	0.1052188	0.0007379749	-0.2955639	0	12.14	4003	0	0	0	0	0.02	0.001002783	1	10	0.04	1800	-3.980591	0	0
217177	0	1	3	0.1012978	0.001356874	-0.296542	0	12.14	4003	0	0	0	0	0.02	-0.003231134	1	10	0.04	1800	-3.996124	0	0
217248	11	5	-6	0.09655692	-0.002009167	-0.2970922	0	12.14	4004	0	0	0	0	0.02	-0.006427797	1	10	0.04	1800	-3.996124	0	0
217364	7	0	4	0.08571888	-0.006214209	-0.2974591	0	12.14	4003	0	0	0	0	0.02	-0.005584984	1	10	0.04	1800	-4.399963	0	0
217511	7	3	-1	0.06775988	-0.003547077	-0.2995988	0	12.14	4002	0	0	0	0	0.02	-0.005193884	1	10	0.04	1800	-3.953644	0	0
217601	3	0	0	0.06590448	-0.002983635	-0.2990486	0	12.14	4004	0	0	0	0	0.02	-0.005602965	1	10	0.04	1800	-4.151367	0	0
