time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude	compass_heading	latitude	longitude
344469	-28	0	4	-0.3906577	-0.1533509	-48.67231	0	11.4	4003	0	0	5	5	0.03757218	-0.362721	6	10	0.03	2000	-2.947571	40.92395	-91.39365
344644	-27	2	3	-0.3914449	-0.149223	-48.68189	0	11.4	4003	0	0	5	5	0.0387605	-0.3519354	6	10	0.03	2000	-2.931396	40.92395	-91.39365
344698	-24	-2	1	-0.3891398	-0.1504145	-48.68805	0	11.4	4004	0	0	5	5	0.03908607	-0.3518203	6	10	0.03	2000	-2.936127	40.92395	-91.39365
344790	-32	2	-1	-0.3874161	-0.1509839	-48.69263	0	11.4	4004	0	0	5	5	0.03922759	-0.3469698	6	10	0.03	2000	-2.708069	40.92395	-91.39365
344911	-32	0	7	-0.3830387	-0.1477528	-48.69825	0	11.4	4003	0	0	5	5	0.03939386	-0.3473689	6	10	0.03	2000	-2.729828	40.92395	-91.39365
344990	-35	3	1	-0.3772487	-0.1497655	-48.70496	0	11.4	4002	0	0	5	5	0.03954767	-0.3441453	6	10	0.03	2000	-2.72876	40.92395	-91.39365
345090	-30	1	7	-0.3785313	-0.1453981	-48.7135	0	11.4	4003	0	0	5	5	0.0397987	-0.3363945	6	10	0.03	2000	-2.95871	40.92395	-91.39365
345184	-29	-1	2	-0.3770839	-0.1452169	-48.71747	0	11.4	4003	0	0	5	5	0.03992701	-0.3329675	6	10	0.03	2000	-2.972961	40.92395	-91.39365
345332	-30	3	4	-0.3758769	-0.148248	-48.732	0	11.4	4003	0	0	5	5	0.040151	-0.319573	6	10	0.03	2000	-2.974487	40.92395	-91.39365
345436	-28	-2	8	-0.3789037	-0.1453383	-48.73786	0	11.4	4003	0	0	5	5	0.04023853	-0.3067943	6	10	0.03	2000	-2.956665	40.92395	-91.39365
345532	-20	-4	-5	-0.3763179	-0.1460975	-48.74311	0	11.34	4004	0	0	5	5	0.03991133	-0.2977538	6	10	0.03	2000	-2.981812	40.92395	-91.39365
345646	-35	-6	-1	-0.3716361	-0.1500565	-48.74781	0	11.34	4002	0	0	5	5	0.03989711	-0.2918223	6	10	0.03	2000	-2.983551	40.92395	-91.39365
345697	-31	1	5	-0.3616897	-0.1512563	-48.75593	0	11.34	4004	0	0	5	5	0.04000672	-0.2887556	6	10	0.03	2000	-2.747009	40.92395	-91.39365
345862	-27	-1	5	-0.36394	-0.1470583	-48.76319	0	11.34	4003	0	0	5	5	0.03559501	-0.2888965	6	10	0.03	2000	-2.503418	40.92395	-91.39365
345923	-20	2	1	-0.3658206	-0.146885	-48.76887	0	11.34	4002	0	0	5	5	0.03512251	-0.2888021	6	10	0.03	2000	-2.992493	40.92395	-91.39365
346002	-25	0	1	-0.3642988	-0.1464291	-48.77766	0	11.34	4004	0	0	5	5	0.03613929	-0.2886406	6	10	0.03	2000	-2.742096	40.92395	-91.39365
