time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude
486579	1775	1286	2388	-1.455064	-0.9918326	27.9032	0	10.04	4004	-17	212	49	27	0.9811597	1.757731	5	10	0	1400
486696	1302	-11622	-3167	-0.3359376	15.82477	27.38433	0	10.04	4004	-38	-182	-22	17	0.8252219	1.399005	5	10	0	1400
486853	-166	7369	1423	0.4732984	3.051981	29.31833	0	10.04	4002	-105	12	-13	22	0.7877163	1.086542	5	10	0	1400
486921	603	2789	-1724	-0.5009667	-5.594789	29.39526	0	10.04	4002	21	-394	-38	23	0.8625854	1.011217	5	10	0	1400
487024	378	1067	-59	-0.7958349	-9.436072	29.41661	0	9.81	4003	-45	38	-14	24	0.8988532	0.941542	5	10	0	1400
487062	378	1067	-59	-0.7958349	-9.436072	29.41661	0	9.81	4003	-173	42	7	25	0.8573309	0.9072455	5	10	0	1400
487183	-867	-1766	1476	-2.039358	-6.843461	27.76664	0	9.81	4004	-87	258	28	47	0.8027059	0.8451881	5	10	0	1400
487311	-1717	4043	-545	-1.297369	-9.457848	26.97656	0	9.81	4004	93	146	34	27	0.8750346	0.7833257	5	10	0	1400
487413	1416	3164	-293	-3.007476	-15.93648	26.67674	0	9.81	4004	-26	286	33	27	0.965147	0.7680267	5	10	0	1400
487541	-1142	-799	-726	-2.225838	-15.7332	28.1918	0	9.81	4003	8	-45	-17	27	0.7977689	0.7797292	5	10	0	1400
487597	-1304	2468	204	-4.645489	-14.68154	29.17138	0	9.81	4003	24	179	-40	27	0.8953916	0.7858281	5	10	0	1400
487716	-1985	3460	335	-6.486241	-15.79188	28.77422	0	9.81	4002	53	-78	-44	26	1.018314	0.8416422	5	10	0	1400
487783	-1740	-296	-1633	-8.162292	-16.5912	28.78347	0	9.81	4002	12	-279	-22	2	0.9430527	0.8724894	5	10	0	1400
487959	894	4278	-419	-4.12504	-21.88017	28.20993	0	10.04	4004	-99	179	-4	22	0.8064321	1.117389	5	10	0	1400
488025	-1149	493	-2319	-3.839806	-24.58183	28.30704	0	10.04	4003	-38	312	0	21	0.7779351	1.167209	5	10	0	1400
488078	-711	1263	276	-4.351239	-24.78222	28.19065	0	10.04	4003	-18	295	-2	20	0.7757823	1.208618	5	10	0	1400
488195	1437	-4769	-1875	-5.74128	-21.60933	28.44806	0	10.04	4004	-39	112	5	17	0.8196788	1.38325	5	10	0	1400
488302	1618	-7017	-2484	-4.27431	-15.20606	29.31956	0	10.04	4003	52	-259	-52	8	0.9449678	1.604404	5	10	0	1400
488433	106	508	-390	-2.997741	-7.009537	28.92751	0	10.04	4004	70	356	-5	7	0.9814046	1.786711	5	10	0	1400
488506	-981	2237	728	-2.952823	-9.213292	28.41773	0	10.04	4002	-36	265	1	5	0.9499772	1.949465	5	10	0	1400
488695	938	-1001	1021	-3.49255	-6.575733	28.51431	0	10.04	4003	43	122	-21	1	0.984051	2.322618	5	10	0	1400
488772	-7	-1365	-1593	-2.950563	-6.206134	28.34141	0	10.04	4002	-47	1	4	-22	0.8059028	2.51623	5	10	0	1400
488885	-1522	-2114	-1573	-2.596128	-5.417332	29.18173	0	9.58	4004	-167	309	-8	-2	0.7569774	2.710851	5	10	0	1400
488905	-1522	-2114	-1573	-2.596128	-5.417332	29.18173	0	9.58	4004	232	-185	-61	-2	0.756088	2.750513	5	10	0	1400
489023	530	-1751	-323	-2.643207	-3.20649	28.99699	0	9.58	4003	-114	118	-11	-4	0.7961488	2.932777	5	10	0	1400
