time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude
392930	1858	-134	1146	-8.798105	-4.202693	-72.88931	0	10.55	4004	0	201	-20	0	0.02	1.369663	3	3	0	200
393040	1584	-968	17	-5.170563	-6.334313	-72.79309	0	10.55	4003	-57	-146	-19	0	0.02	1.469274	3	3	0	200
393135	1261	-851	915	-4.093169	-5.015516	-72.46828	0	10.55	4003	-57	-46	-21	0	0.02	1.527313	3	3	0	200
393320	-938	-2029	473	-2.746132	-3.884566	-72.68982	0	10.55	4004	68	-145	-12	0	0.02	1.670032	3	3	0	200
393414	1154	-3151	536	-2.528675	-0.1365716	-73.26025	0	10.55	4004	108	-147	-8	0	0.02	1.716166	3	3	0	200
393549	427	1267	851	-0.3959754	-0.154745	-73.71334	0	10.66	4003	-45	-53	3	0	0.02	1.80468	3	3	0	200
393654	-366	-1031	-359	-1.48295	-0.3403473	-73.77026	0	10.66	4003	-17	7	-1	0	0.02	1.86605	3	3	0	200
393777	-485	126	19	-0.9329859	-0.9190766	-73.62141	0	10.66	4002	27	-9	-2	1	0.1795716	1.918193	5	3	0	200
393870	-544	-107	-674	-1.658441	-1.520198	-73.59006	0	10.66	4003	59	-103	-7	1	0.4952834	1.937755	5	3	0	200
393966	-2672	1188	42	-3.264992	-3.08915	-73.18695	0	10.66	4002	118	-187	-17	1	0.5631011	1.933117	5	3	0	200
394018	-39	5300	-687	-6.711617	-8.504772	-73.12939	0	10.66	4003	76	-25	-18	1	0.6219018	1.929053	5	3	0	200
394123	-300	2093	-197	-6.557169	-13.71392	-73.10138	0	10.66	4002	-52	-3	-12	1	0.722451	1.912546	5	3	0	200
394244	143	-1446	209	-6.820872	-12.40665	-73.15167	0	10.66	4004	-40	-42	-11	3	0.8344589	1.875016	5	3	0	200
394391	332	-1894	733	-4.362634	-7.030884	-73.47508	0	10.66	4003	40	-62	2	2	0.9470797	1.823709	5	3	0	200
394460	341	-1010	540	-4.338468	-4.738813	-73.62228	0	10.55	4003	-20	-30	6	2	0.9841163	1.786209	5	3	0	200
394577	185	-235	-403	-3.432087	-2.950513	-73.64449	0	10.55	4003	-26	-16	-11	6	1.043022	1.663386	5	3	0	200
394623	373	519	148	-3.443407	-3.117435	-73.38025	0	10.55	4003	-14	-10	-10	2	1.040282	1.627203	5	3	0	200
394728	330	1013	-650	-2.949865	-3.869746	-73.13857	0	10.55	4010	84	-33	-11	2	1.025791	1.54631	5	3	0	200
394831	-516	-121	-270	-3.366046	-3.810018	-72.89563	0	10.55	4004	-20	-12	-31	5	1.052502	1.376512	5	3	0	200
394958	-278	288	-366	-2.682532	-1.80837	-71.61719	0	10.55	4003	-7	-81	-51	5	1.078109	1.314312	5	3	0	200
395064	-111	1488	276	-0.7223897	-3.20161	-72.29764	0	10.55	4003	5	-15	-22	6	1.058201	1.102757	5	3	0	200
395135	-1330	-259	16	-1.645629	-3.498527	-73.0228	0	10.55	4003	-25	-18	-4	7	0.9673484	0.9414412	5	3	0	200
395236	63	-338	941	-1.602024	-2.914104	-74.15268	0	10.55	4003	28	-36	14	11	1.009635	0.7430457	5	3	0	200
395358	5209	-9837	-9708	1.640128	3.959846	-74.18953	0	10.15	4002	-29	285	-109	9	1.069149	0.5279636	5	3	0	200
395469	-5084	64	-5243	5.96807	3.556003	-62.74487	0	10.15	4004	99	-84	-325	9	0.982977	0.4475123	5	3	0	200
395541	-3978	-1931	3837	-2.442704	4.547394	-62.58274	0	10.15	4002	64	-137	-283	14	1.031475	0.3840159	5	3	0	200
395666	2064	2072	5318	-4.854194	3.058452	-71.05104	0	10.15	4003	-32	159	17	10	1.067433	0.3049811	5	3	0	200
395776	529	1770	982	-1.092779	-2.33203	-76.53667	0	10.15	4002	-131	-2	63	11	0.9544057	0.1946312	5	3	0	200
395932	195	1352	-1504	0.1976319	-5.663086	-72.02357	0	10.15	4003	-120	108	-64	11	0.9344702	0.1267161	5	3	0	200
395967	264	319	-595	0.2580784	-6.770551	-70.30244	0	10.15	4002	-27	44	-95	11	0.939327	0.1098669	5	3	0	200
396040	-909	-1708	1082	-0.2864379	-5.814984	-70.45901	0	10.15	4003	43	-153	-55	11	0.9709844	0.09180363	5	3	0	200
396166	1515	-610	1301	-0.5683689	-2.478479	-73.29829	0	10.15	4003	-64	-27	2	11	0.9850431	0.09167765	5	3	0	200
396293	1765	3464	1135	2.628518	-5.294116	-73.88151	0	10.77	4003	-73	59	14	11	1.071049	0.1069127	5	3	0	200
396350	-2396	924	-1469	0.8163693	-7.526084	-73.10453	0	10.77	4003	53	-175	-41	11	0.9639444	0.1092643	5	3	0	200
396474	-5270	-832	-250	-6.902669	-6.525265	-71.66602	0	10.77	4003	-12	12	-49	10	0.9519943	0.1273195	5	3	0	200
396551	481	-171	335	-11.26548	-5.306924	-71.8447	0	10.77	4003	211	-181	-53	11	0.9882207	0.133977	5	3	0	200
396648	1967	1838	1241	-8.376456	-7.054572	-72.25417	0	10.77	4003	-48	100	-18	11	1.053775	0.1388303	5	3	0	200
396793	-1136	-1194	79	-6.054273	-6.463999	-73.66576	0	10.77	4002	-81	22	8	10	1.115249	0.1480943	5	3	0	200
396867	-3872	-1479	-439	-8.552948	-5.265215	-73.84486	0	10.77	4003	78	-107	-4	11	0.994078	0.1521333	5	3	0	200
396948	-3002	67	-241	-11.51647	-4.901484	-73.40147	0	10.77	4004	45	-96	-23	11	1.016741	0.1528268	5	3	0	200
397111	3049	342	-341	-12.68086	-3.043328	-71.90301	0	10.77	4004	-19	1	-35	11	1.052582	0.1399799	5	3	0	200
397195	1297	-138	862	-8.00746	-3.114516	-73.01956	0	10.83	4003	44	28	-12	11	1.064128	0.1286943	5	3	0	200
397282	974	-1317	645	-6.259509	-2.037256	-74.00449	0	10.83	4004	-4	-59	19	11	1.048851	0.1201388	5	3	0	200
397411	1660	-2492	-1416	-3.679675	0.3883956	-74.66483	0	10.83	4003	234	-191	28	11	0.9221418	0.09958328	5	3	0	200
397455	3197	-1520	-2310	-2.185045	0.5473279	-74.27414	0	10.83	4002	43	-104	3	12	0.9518642	0.09073635	5	3	0	200
397560	1512	1953	-1074	5.097089	-4.893523	-72.19197	0	10.83	4002	-149	18	-46	11	1.05989	0.05374698	5	3	0	200
397704	-1446	-6535	-1678	0.5867286	2.617902	-73.15333	0	10.83	4003	68	-205	-81	13	0.9771515	-0.01132035	5	3	0	200
397809	287	5341	385	0.7016602	0.4408629	-71.29189	0	10.83	4004	-8	175	-48	12	0.9994752	-0.0425067	5	3	0	200
397867	88	515	665	0.9939008	-3.828413	-71.78676	0	10.83	4004	107	-179	-32	12	1.011341	-0.0658143	5	3	0	200
398050	451	-1231	293	-1.094605	0.002555569	-73.75739	0	10.83	4002	-38	-144	0	13	1.020744	-0.09413424	5	3	0	200
398101	1424	2465	1000	-0.01427082	-0.7990451	-73.57234	0	10.83	4002	-63	-69	2	12	1.034173	-0.1040281	5	3	0	200
398173	290	1649	631	-0.3379715	-2.740375	-72.7474	0	10.83	4002	-65	-18	-11	12	1.061344	-0.1163232	5	3	0	200
398279	-440	-1019	292	-0.9595685	-2.703541	-72.38976	0	10.83	4003	14	-30	-29	12	0.9882138	-0.1197568	5	3	0	200
398394	965	218	41	-0.5024446	-2.040815	-72.96482	0	10.83	4003	-37	-21	-15	12	1.084045	-0.1181874	5	3	0	200
398481	-805	-737	316	-0.5655596	-1.452029	-73.31783	0	10.83	4002	-3	-63	-10	12	1.151391	-0.1181757	5	3	0	200
398556	-332	-575	9	-1.15622	-0.9939527	-73.45452	0	10.83	4003	36	-63	-6	12	1.171019	-0.1169832	5	3	0	200
398660	-189	12	518	-1.49045	-1.048787	-73.45094	0	10.83	4003	-3	-97	-7	12	1.145339	-0.1142162	5	3	0	200
398820	-2259	2163	76	-2.400217	-4.358684	-73.74465	0	10.83	4002	34	-36	10	12	1.154075	-0.1081163	5	3	0	200
398923	7056	-23958	-32747	-6.473207	5.050465	-62.72684	0	10.83	4003	-162	-400	-173	12	1.036661	-0.1104626	5	3	0	200
399021	-9930	-18639	-9372	6.802295	48.34975	-37.23224	0	9.36	4002	26	-400	-400	13	0.8310295	-0.1419415	5	3	0	200
399071	-9930	-18639	-9372	6.802295	48.34975	-37.23224	0	9.36	4002	120	-400	-400	12	0.8059278	-0.1478398	5	3	0	200
399176	-6091	-610	8199	-17.26524	50.56996	-45.54353	0	9.36	4004	400	-400	19	12	0.6998216	-0.1529284	5	3	0	200
399323	23783	-27204	-21058	76.15358	87.89488	25.55651	0	9.36	4003	-331	-400	-400	13	0.7096371	-0.1672623	5	3	0	200
399422	-10987	-22668	-10625	127.5953	51.80778	57.81143	0	9.36	4004	0	0	0	0	0.8962365	-0.1875605	5	3	0	200
399543	-2230	-30071	-6136	111.6183	43.71721	83.50613	0	9.36	4002	0	0	0	0	1.308959	-0.2210626	5	3	0	200
399583	362	-31434	-5088	107.2092	51.56156	86.41591	0	9.36	4004	0	0	0	0	1.40005	-0.2364064	5	3	0	200
399710	3874	4454	-2982	119.7704	42.46849	104.0846	0	9.36	4003	0	0	0	0	1.263926	-0.291331	5	3	0	200
399771	-330	7798	862	115.8395	36.5971	104.2846	0	9.36	4003	0	0	0	0	1.263345	-0.3270185	5	3	0	200
399930	-440	442	69	95.20536	27.00023	103.8376	0	9.36	4003	0	0	0	0	0.8288807	-0.3880525	1	3	0	200
400033	-149	79	17	79.16063	22.38576	103.8046	0	11.06	4003	0	0	0	0	0.604254	-0.4210675	1	3	0	200
400076	-52	-50	6	75.58419	21.34778	103.7986	0	11.06	4002	0	0	0	0	0.5438286	-0.4232731	1	3	0	200
400231	-90	3	19	59.99076	16.87105	103.7602	0	11.06	4003	0	0	0	0	0.2890128	-0.4143952	1	3	0	200
400286	-94	0	16	54.67284	15.33422	103.747	0	11.06	4003	0	0	0	0	0.2601115	-0.4120048	1	3	0	200
400403	-85	2	13	47.53955	13.2743	103.7252	0	11.06	4004	0	0	0	0	0.1896213	-0.4008831	1	3	0	200
400506	-82	-2	14	41.31255	11.47809	103.701	0	11.06	4003	0	0	0	0	0.1382339	-0.4048459	1	3	0	200
400710	-88	1	9	31.133	8.517685	103.661	0	11.06	4003	0	0	0	0	0.07346319	-0.4138505	1	3	0	200
400802	-85	-3	13	26.98862	7.697773	103.6472	0	11.06	4003	0	0	0	0	0.05355467	-0.4252625	1	3	0	200
400945	-91	0	14	23.36591	6.273651	103.6172	0	11.17	4002	0	0	0	0	0.03513722	-0.4601362	1	3	0	200
401030	-90	-1	6	20.19532	5.352373	103.5974	0	11.17	4003	0	0	0	0	0.02846115	-0.4855934	1	3	0	200
401105	-95	-4	16	18.31285	4.805785	103.5832	0	11.17	4003	0	0	0	0	0.02074818	-0.5206602	1	3	0	200
