time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude
298782	1768	-243	-2470	-1.631112	-15.79578	-23.79542	0	11.34	4002	-99	375	-54	0	1.140817	2.272366	3	3	0	2600
298856	4173	-688	-3178	1.053293	-15.9586	-22.42589	0	11.34	4004	-189	192	-71	0	1.140817	2.291417	3	3	0	2600
298954	-430	2532	1972	4.422175	-18.23324	-22.99041	0	11.34	4002	85	2	-89	0	1.140817	2.437532	3	3	0	2600
299066	1803	-1454	1254	4.495565	-16.17812	-25.95281	0	11.34	4002	19	-29	-4	0	1.140817	2.482576	3	3	0	2600
299217	1004	-59	66	9.546437	-15.33677	-27.83412	0	11.34	4003	-38	24	40	0	1.140817	2.57138	3	3	0	2600
299259	-1779	-3271	-1202	7.419372	-12.65589	-27.27225	0	11.34	4004	-27	-46	29	0	1.140817	2.608225	3	3	0	2600
299325	-1199	-3945	-797	5.995717	-10.25563	-26.66226	0	11.34	4004	-35	37	1	0	1.140817	2.64506	3	3	0	2600
299459	-1322	185	192	2.260182	-5.717436	-24.90627	0	11.11	4002	-194	235	-19	0	1.140817	2.711574	3	3	0	2600
299546	1778	2070	755	1.57874	-7.542367	-24.17152	0	11.11	4003	-20	-151	-54	0	1.140817	2.735973	3	3	0	2600
299657	-4296	-3479	292	-3.665838	-3.862339	-23.03053	0	11.11	4002	199	-184	-106	0	1.140817	2.760665	3	3	0	2600
299776	1661	2531	1428	-4.062028	-3.925132	-24.3764	0	11.11	4002	-8	-56	-27	0	1.140817	2.798495	3	3	0	2600
299882	1286	4059	1513	1.315159	-10.74424	-27.01431	0	11.11	4004	-16	29	7	0	1.140817	2.841231	3	3	0	2600
299930	-755	4907	834	0.9077143	-12.62471	-27.05249	0	11.11	4004	-16	29	7	0	1.140817	2.847727	3	3	0	2600
300105	2161	1741	1801	-1.926434	-10.65673	-24.13054	0	11.11	4002	-146	326	-36	0	1.140817	2.866798	3	3	0	2600
300129	229	-785	-1122	-1.308309	-11.64777	-24.35648	0	11.11	4003	-146	326	-36	0	1.140817	2.869495	3	3	0	2600
300246	1072	1595	1410	0.3051026	-14.57884	-25.15689	0	11.11	4003	-194	322	-6	0	1.140817	2.878426	3	3	0	2600
300365	-1121	-581	1032	-0.8782947	-13.08931	-25.6765	0	11.06	4003	-19	107	-8	0	1.140817	2.890413	3	3	0	2600
300444	-1266	-2148	-62	-3.424268	-10.0988	-25.92576	0	11.06	4002	194	-309	-28	0	1.140817	2.913789	3	3	0	2600
300559	-1979	-4475	-2466	-5.063197	-7.275398	-24.16755	0	11.06	4003	247	-395	-84	0	1.140817	2.938002	3	3	0	2600
