time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude
125745	-59	0	7	-0.6684423	0.005183555	-10.34701	0	11.8	4002	0	0	0	0	1.199127	-0.2970079	1	7	0	2000
125975	-54	6	10	-0.6426057	0.02392008	-10.38015	0	11.8	4003	0	0	0	0	1.199127	-0.2941642	1	7	0	2000
126165	-68	0	3	-0.6331922	0.04454088	-10.40203	0	11.85	4004	0	0	0	0	1.199127	-0.2909426	1	7	0	2000
126223	-70	2	7	-0.6254388	0.04650822	-10.4123	0	11.85	4002	0	0	0	0	1.199127	-0.2965452	1	7	0	2000
126290	-63	0	8	-0.6165462	0.05558715	-10.42074	0	11.85	4003	0	0	0	0	1.199127	-0.3064534	1	7	0	2000
126367	-57	-1	9	-0.6145205	0.06102935	-10.42961	0	11.85	4003	0	0	0	0	1.199127	-0.3151192	1	7	0	2000
126472	-56	0	8	-0.6063618	0.06821676	-10.44477	0	11.85	4002	0	0	0	0	1.199127	-0.316616	1	7	0	2000
126621	-61	0	8	-0.5973189	0.07020128	-10.46776	0	11.85	4003	0	0	0	0	1.199127	-0.3318133	1	7	0	2000
126706	-57	2	6	-0.5961351	0.07259967	-10.4768	0	11.85	4004	0	0	0	0	1.199127	-0.3406809	1	7	0	2000
126855	-63	0	8	-0.587645	0.07562809	-10.49423	0	11.85	4003	0	0	0	0	1.199127	-0.364623	1	7	0	2000
126917	-62	0	6	-0.5907485	0.07725496	-10.50408	0	11.85	4003	0	0	0	0	1.199127	-0.3679606	1	7	0	2000
127121	-62	2	4	-0.5664693	0.08729964	-10.53165	0	11.8	4003	0	0	0	0	1.199127	-0.3976566	1	7	0	2000
127259	-53	4	5	-0.5583894	0.09534492	-10.54553	0	11.8	4003	0	0	0	0	1.199127	-0.3969043	1	7	0	2000
127397	-60	-1	6	-0.5527981	0.09689355	-10.56002	0	11.8	4003	0	0	0	0	1.199127	-0.3851858	1	7	0	2000
