time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude
327507	2690	-136	-854	5.84935	-11.11437	1.045494	0	10.55	4004	-14	171	8	0	1.257781	0.807135	3	20	0.022	1600
327686	-1285	349	387	8.415859	-12.32033	0.3686193	0	10.55	4002	-15	-3	21	0	1.257781	0.7954451	3	20	0.022	1600
327733	-1285	349	387	8.415859	-12.32033	0.3686193	0	10.55	4002	97	-51	8	0	1.257781	0.7868052	3	20	0.022	1600
327827	-2465	-2777	1364	3.922393	-2.982178	0.7315319	0	10.55	4002	0	122	21	0	1.257781	0.7767067	3	20	0.022	1600
327886	-3451	-1020	1546	0.4067127	-0.2107415	0.3730559	0	10.55	4003	46	-44	3	0	1.257781	0.7800928	3	20	0.022	1600
327998	1333	-352	-409	-0.294507	0.002365327	0.3616228	0	10.55	4004	33	128	24	0	1.257781	0.7953694	3	20	0.022	1600
328085	-111	-1898	-1043	0.4416388	0.02524284	0.6833465	0	10.55	4004	12	-174	-1	0	1.257781	0.8061121	3	20	0.022	1600
328253	-767	2141	1522	0.9169459	-0.2357705	1.616573	0	10.89	4003	75	175	8	0	1.257781	0.8251596	3	20	0.022	1600
328340	99	673	-831	0.4912172	-3.660378	1.069124	0	10.89	4003	-31	-183	-1	0	1.257781	0.8256407	3	20	0.022	1600
328479	276	-2236	-1288	0.5593567	-4.185768	1.344275	0	10.89	4003	51	-126	-13	0	1.257781	0.8181417	3	20	0.022	1600
328563	171	-388	681	0.7356841	-3.211215	1.698108	0	10.89	4003	-6	60	-6	0	1.257781	0.8112426	3	20	0.022	1600
328650	851	-125	-239	1.413991	-2.338747	2.226921	0	10.89	4003	-8	239	-21	0	1.257781	0.8146176	3	20	0.022	1600
328762	-380	-1582	816	2.423481	-0.8659718	1.889366	0	10.89	4004	-67	134	2	0	1.257781	0.8256406	3	20	0.022	1600
328815	-90	-1356	-169	2.941858	1.053592	1.620723	0	10.89	4007	46	-151	-22	0	1.257781	0.8338746	3	20	0.022	1600
328918	170	-1046	-1085	1.576895	0.752864	1.592038	0	10.89	4003	36	-143	-14	0	1.257781	0.8366183	3	20	0.022	1600
329032	-651	-1233	37	1.954798	1.448866	2.416669	0	10.55	4002	80	-116	-32	0	1.257781	0.8318617	3	20	0.022	1600
329118	-351	-734	-470	1.187565	1.651425	2.762239	0	10.55	4003	21	-5	-39	0	1.257781	0.8207039	3	20	0.022	1600
329237	214	-181	110	-0.09377071	0.1584629	2.026062	0	10.55	4003	0	0	0	0	1.257781	0.7910304	3	20	0.022	1600
329334	2945	-1647	123	0.5295328	-1.163911	0.5060248	0	10.55	4002	0	0	0	0	1.257781	0.773252	3	20	0.022	1600
329490	27	-87	524	0.9427806	-1.447138	-3.190775	0	10.55	4003	0	0	0	0	1.257781	0.7295395	3	20	0.022	1600
329590	-52	27	-42	0.8123724	-1.154244	-3.226002	0	10.55	4004	0	0	0	0	1.257781	0.6835417	3	20	0.022	1600
329647	53	62	-10	0.7720065	-1.106445	-3.230647	0	10.55	4003	0	0	0	0	1.257781	0.6592879	1	20	0.022	1600
