time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude
296175	219	169	464	1.839519	-7.49226	-0.04120663	0	10.43	4004	72	27	24	50	1.287928	0.9309012	5	20	0.022	1600
296228	219	169	464	1.839519	-7.49226	-0.04120663	0	10.43	4004	-98	-200	17	24	1.252812	0.9709157	5	20	0.022	1600
296364	-1483	725	-564	-1.074939	-8.321695	-0.3676249	0	10.21	4004	78	-57	31	0	1.291368	1.064344	5	20	0.022	1600
296466	-34	-3431	-2116	-0.6041625	-6.963062	0.06437025	0	10.21	4003	81	-121	13	1	1.251747	1.129166	5	20	0.022	1600
296634	-753	516	1000	-1.278049	-3.283753	1.328128	0	10.21	4002	-58	154	3	3	1.096979	1.23494	5	20	0.022	1600
296737	1041	-1628	-1371	-1.797914	-2.782715	1.806403	0	10.21	4003	59	-221	-20	4	1.150874	1.292844	5	20	0.022	1600
296875	-239	994	333	-0.1173202	-3.685707	1.44526	0	10.21	4004	21	39	9	-4	1.297958	1.394662	5	20	0.022	1600
296968	-33	-1110	-680	-1.40495	-4.058342	1.544597	0	10.21	4004	-68	12	-11	0	1.337792	1.425622	5	20	0.022	1600
297051	444	-328	573	0.1792735	-3.242284	1.852881	0	10.21	4002	10	-58	-2	-3	1.216549	1.505568	5	20	0.022	1600
297181	992	-1857	-7	0.3472561	-3.224727	2.429092	0	10.21	4004	-24	-54	-20	-5	1.268715	1.570812	5	20	0.022	1600
297282	-109	-130	774	-0.1908205	-1.237712	2.355951	0	10.72	4004	-63	147	-9	0	1.311246	1.636022	5	20	0.022	1600
297336	993	17	733	0.4500039	-1.897317	2.087289	0	10.72	4003	-9	167	-15	1	1.318728	1.658957	5	20	0.022	1600
297549	-224	310	67	-0.7491029	-0.5195948	0.949078	0	10.72	4004	-13	130	17	0	1.325104	1.777858	5	20	0.022	1600
297686	-1139	560	-20	-0.1441417	-2.620607	1.442068	0	10.72	4004	2	-135	-9	3	1.303104	1.832381	5	20	0.022	1600
297735	-1506	798	555	-1.098777	-2.938506	1.311846	0	10.72	4002	-33	67	7	10	1.317954	1.843689	5	20	0.022	1600
297843	784	-254	263	-1.326452	-2.709038	1.649683	0	10.72	4003	37	21	0	16	1.285385	1.84306	5	20	0.022	1600
297981	1752	2602	899	-0.5582356	-2.686697	1.710129	0	10.72	4004	-58	88	-5	21	1.167262	1.829518	5	20	0.022	1600
298052	193	3891	583	0.3246974	-6.220798	1.799148	0	10.72	4004	97	-106	-21	35	1.210594	1.815958	5	20	0.022	1600
298151	-250	-1178	-737	-0.5397708	-8.839225	2.082539	0	11	4004	-37	-128	-16	35	1.253726	1.784226	5	20	0.022	1600
298258	-631	1005	498	-0.8644713	-10.49336	1.359391	0	11	4004	-20	-119	0	26	1.279381	1.760828	5	20	0.022	1600
298366	-290	-556	-71	-0.95564	-9.770234	0.3839847	0	11	4003	-12	-34	16	31	1.295019	1.732098	5	20	0.022	1600
298471	1338	533	499	-0.7418048	-9.171088	0.5562029	0	11	4003	-4	81	19	33	1.316624	1.693309	5	20	0.022	1600
298647	56	847	233	-2.796032	-6.730419	1.49826	0	11	4002	50	97	-8	55	1.299328	1.640544	5	20	0.022	1600
298703	658	3542	2240	-1.433296	-8.055647	0.9490108	0	11	4002	-120	33	20	36	1.303569	1.608846	5	20	0.022	1600
298773	889	495	138	-0.9809552	-10.29342	0.3887026	0	11	4002	105	-93	10	38	1.313704	1.579536	5	20	0.022	1600
298895	-442	1744	1501	0.724529	-9.007833	0.1710882	0	11	4002	-60	-335	14	44	1.199666	1.551938	5	20	0.022	1600
299010	-1267	561	-1336	-0.3011412	-10.22058	0.1025764	0	11	4004	66	103	14	35	1.211137	1.498141	5	20	0.022	1600
299064	141	1326	919	-0.5023795	-10.83364	0.6861143	0	11	4003	-36	-184	11	38	1.207124	1.488897	5	20	0.022	1600
299269	-693	682	1741	0.8604543	-9.415071	1.155107	0	10.77	4003	96	257	18	42	1.195564	1.418112	5	20	0.022	1600
299326	-584	1346	58	0.05509465	-9.840139	1.013663	0	10.77	4003	63	-14	-1	39	1.03685	1.377589	5	20	0.022	1600
299440	-907	17	683	-0.3197522	-10.50627	0.758547	0	10.77	4004	86	-145	6	62	1.154911	1.332677	5	20	0.022	1600
299604	196	1339	1184	0.9036503	-10.61943	0.5196325	0	10.77	4004	32	250	26	42	1.136018	1.273636	5	20	0.022	1600
299680	-1717	2962	765	0.256997	-10.94283	0.6906905	0	10.77	4002	99	211	11	41	1.156937	1.24581	5	20	0.022	1600
299845	259	-166	306	0.1392954	-8.054801	1.040813	0	10.77	4003	-92	-108	12	40	1.182641	1.210544	5	20	0.022	1600
299881	603	-1411	-544	0.3293674	-8.038227	1.107463	0	10.77	4002	43	-58	-14	38	1.175411	1.192895	5	20	0.022	1600
299985	1202	312	-1215	0.6346824	-7.704599	1.291659	0	10.77	4004	-88	-61	-9	65	1.29199	1.166458	5	20	0.022	1600
300124	-160	-153	907	-0.962476	-9.090542	0.203743	0	9.75	4002	47	-40	21	56	1.360271	1.134832	5	20	0.022	1600
300182	-188	-2428	-1138	0.7821881	-5.981011	0.04228975	0	9.75	4002	58	-147	18	58	1.371082	1.125061	5	20	0.022	1600
300305	41	-1329	-1235	-0.6276156	-3.851167	0.6681089	0	9.75	4004	-64	-177	-10	33	1.388708	1.109441	5	20	0.022	1600
300517	-849	-2208	230	-1.053267	0.8555679	1.012218	0	9.75	4003	126	161	35	46	1.39524	1.065834	5	20	0.022	1600
300631	-22	-1125	1081	-1.948143	2.109194	0.3634514	0	9.75	4002	51	66	33	73	1.390869	1.017583	5	20	0.022	1600
300752	-261	-1443	-872	-0.5953985	6.443107	0.3317834	0	9.75	4003	-102	-81	24	56	1.364097	0.9941556	5	20	0.022	1600
300878	241	-313	-1325	-0.4387137	5.771559	0.7461044	0	9.75	4003	-13	-130	6	58	1.237479	0.9579008	5	20	0.022	1600
300964	314	-378	-980	-0.08752989	4.282282	1.019472	0	9.75	4004	-6	-36	24	56	1.220953	0.9505666	5	20	0.022	1600
301012	225	742	-598	-1.240616	1.043675	0.4788817	0	11.11	4004	-99	-34	36	64	1.209012	0.917082	5	20	0.022	1600
301203	-631	201	-25	0.09441482	-1.044223	0.5905766	0	11.11	4002	38	97	27	95	1.181144	0.8664296	5	20	0.022	1600
301306	38	-281	373	-0.2552556	-1.493435	0.7109265	0	11.11	4004	32	106	26	63	1.108687	0.8476114	5	20	0.022	1600
301392	-435	-383	-548	0.08665252	-0.07084772	0.8789117	0	11.11	4003	-14	-107	22	89	1.122221	0.8396442	5	20	0.022	1600
301496	-1283	954	437	-0.4365201	-0.4432496	0.708958	0	11.11	4004	56	8	24	85	1.155193	0.832916	5	20	0.022	1600
301632	961	-199	-770	-0.4251567	-0.9227175	0.5818685	0	11.11	4004	-52	-22	32	50	1.235322	0.8369661	5	20	0.022	1600
301697	185	1337	575	0.03313133	-1.998252	0.6219519	0	11.11	4004	33	-107	5	45	1.262416	0.8521671	5	20	0.022	1600
301795	-142	1565	181	0.02196639	-2.818621	0.8885386	0	11.11	4003	36	-74	1	52	1.269704	0.8575934	5	20	0.022	1600
301934	1257	2644	759	0.0723502	-9.221691	0.5021102	0	10.77	4003	-25	-100	18	38	1.281653	0.9308353	5	20	0.022	1600
302002	85	3172	1107	-0.3400798	-10.47434	0.9174615	0	10.77	4003	-16	-192	-9	35	1.29292	0.9556111	5	20	0.022	1600
302099	85	3172	1107	-0.3400798	-10.47434	0.9174615	0	10.77	4003	-53	-116	19	21	1.303738	1.00232	5	20	0.022	1600
302193	942	327	-589	0.391555	-13.23615	1.100726	0	10.77	4003	-16	112	10	15	1.314474	1.026662	5	20	0.022	1600
302303	954	-1576	-780	1.344334	-9.735699	2.069828	0	10.77	4003	14	-254	-23	15	1.368847	1.11112	5	20	0.022	1600
