time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude
61928	-1421	1333	1297	0.3653004	-4.349597	0.21216	0	11.34	4003	-25	-182	-15	-5	0.887431	0.752515	4	20	0.022	1600
62073	950	-2344	-999	2.119817	-4.199955	0.4646566	0	11.34	4002	103	-174	-29	125	0.8281837	0.7225428	4	20	0.022	1600
62180	-1532	159	-51	1.912403	-3.209642	0.07935217	0	9.7	4003	-15	123	2	-25	0.8595659	0.709084	4	20	0.022	1600
62223	-464	-583	-119	1.183023	-3.081594	-0.05340025	0	9.7	4004	-79	110	8	-36	0.8733537	0.7067665	4	20	0.022	1600
62384	191	510	-351	2.084825	-1.376685	0.411762	0	9.7	4002	27	110	-23	-56	0.9515211	0.7126207	4	20	0.022	1600
62441	-915	41	-234	1.913036	-1.872621	0.4348153	0	9.7	4002	46	-25	-18	-33	0.9754962	0.7198912	4	20	0.022	1600
62526	1330	607	470	1.346141	-2.521777	0.5646699	0	9.7	4004	8	-125	-42	-29	0.9857172	0.7231916	4	20	0.022	1600
62630	486	1294	-1283	1.7321	-5.721756	0.6221283	0	9.7	4003	29	-145	-37	-2	0.9775777	0.7441931	4	20	0.022	1600
62741	-883	-1990	-1193	2.755135	-6.933314	0.8470457	0	9.7	4003	-36	-253	-32	25	0.9463037	0.7443249	4	20	0.022	1600
62840	-20	-297	630	2.834132	-5.793047	1.074896	0	9.7	4002	4	-84	-18	19	0.9255859	0.7404665	4	20	0.022	1600
62955	467	1889	1175	1.223185	-4.964736	-0.6113515	0	9.7	4003	-58	129	-4	17	0.9068494	0.7398565	4	20	0.022	1600
63043	942	1040	197	1.586888	-6.769204	-0.9674833	0	10.21	4004	-67	68	35	7	0.8445745	0.7386001	4	20	0.022	1600
63191	726	-1837	-1099	-0.09076249	-6.533534	-0.5973963	0	10.21	4002	-144	-203	10	-6	0.815528	0.7393799	4	20	0.022	1600
63338	2870	1386	398	3.068064	-6.081981	-0.3517302	0	10.21	4004	-16	12	-7	25	0.7916235	0.7500562	4	20	0.022	1600
63374	2870	1386	398	3.068064	-6.081981	-0.3517302	0	10.21	4004	49	195	-1	42	0.7565007	0.7616767	4	20	0.022	1600
63446	2001	2735	-594	5.538739	-9.566532	-0.113876	0	10.21	4003	73	-72	-18	39	0.7109963	0.7784524	4	20	0.022	1600
63619	1277	233	-942	5.025391	-12.1407	0.1808991	0	10.21	4003	3	-79	-30	19	0.675221	0.7768773	4	20	0.022	1600
63702	167	381	-470	5.230598	-12.37365	0.2787143	0	10.21	4004	-43	121	0	-3	0.6667089	0.7744649	4	20	0.022	1600
63803	227	-1071	1110	3.704723	-10.12923	0.5653532	0	10.21	4004	89	65	-21	10	0.6532716	0.7766838	4	20	0.022	1600
63907	-1765	2082	2179	2.058814	-9.817134	-0.1936896	0	10.21	4003	-46	-48	17	-6	0.6438881	0.762502	4	20	0.022	1600
63957	-1265	-849	-298	0.303988	-10.19563	-0.8898033	0	10.89	4004	57	-3	19	-30	0.6566743	0.7584544	4	20	0.022	1600
64060	1024	-1653	-942	0.5025888	-6.15755	-0.4778438	0	10.89	4004	-156	121	18	-21	0.6836889	0.7509414	4	20	0.022	1600
64162	-154	-745	-1337	0.1602708	-6.241096	0.03074202	0	10.89	4004	-2	134	-19	-43	0.7168543	0.7410982	4	20	0.022	1600
64282	339	-2217	-1211	0.229183	-5.506609	0.6322888	0	10.89	4003	-53	-317	-38	-38	0.7281749	0.7392228	4	20	0.022	1600
64418	883	1044	1059	3.665256	-3.709681	-0.4084584	0	10.89	4004	-125	132	19	-18	0.7025732	0.7154189	4	20	0.022	1600
64501	-1376	-1135	-706	3.05868	-4.379087	-0.8383387	0	10.89	4003	6	-272	3	-25	0.7320612	0.695971	4	20	0.022	1600
64604	537	555	1200	2.871443	-3.767499	-0.4665375	0	10.89	4002	-60	-288	0	-24	0.7775847	0.6934056	4	20	0.022	1600
64701	-1004	1116	-404	2.200897	-5.522789	-0.2898417	0	10.89	4003	75	-159	-2	-46	0.8351124	0.6837119	4	20	0.022	1600
64802	478	-1429	-567	1.466923	-5.913966	0.1953249	0	10.89	4004	14	-179	-11	-39	0.858171	0.6697097	4	20	0.022	1600
64865	484	-1061	567	1.948948	-5.506146	0.2236697	0	10.89	4003	-61	-98	-6	-12	0.8587899	0.6676603	4	20	0.022	1600
64996	-227	-238	-134	1.540708	-6.605303	0.100094	0	10.72	4003	106	-136	-7	-36	0.817133	0.6470775	4	20	0.022	1600
65116	-1293	-766	-1138	2.634607	-7.365642	-0.2052376	0	10.72	4002	-9	-148	-18	-28	0.8501953	0.6443816	4	20	0.022	1600
65181	-837	-246	-256	2.936299	-6.51431	-0.5035912	0	10.72	4003	-1	196	30	-23	0.8656599	0.6405969	4	20	0.022	1600
65317	-766	361	-340	2.609602	-6.582163	-0.6164898	0	10.72	4004	-10	-41	-11	-1	0.8600366	0.625017	4	20	0.022	1600
65383	-1210	625	19	1.412347	-7.474845	0.594841	0	10.72	4004	-16	79	-22	-20	0.8714156	0.6246713	4	20	0.022	1600
65539	2020	1152	814	2.250159	-6.342309	1.552019	0	10.72	4004	-94	132	-35	-13	0.7886602	0.6218209	4	20	0.022	1600
65589	-670	2140	1204	2.444881	-7.115354	1.395258	0	10.72	4004	49	111	-56	0	0.7900562	0.6220716	3	20	0.022	1600
65676	-1499	335	1410	2.968651	-7.440891	0.7179305	0	10.72	4004	-59	4	-20	0	0.793461	0.627125	3	20	0.022	1600
65899	436	68	-1055	0.125371	-5.002696	-0.09430864	0	10.72	4004	-114	182	13	0	0.7982394	0.6357431	3	20	0.022	1600
66074	-245	-1187	484	-0.2563782	-4.598563	0.2504664	0	10.72	4004	-114	-70	2	0	0.800292	0.6696814	3	20	0.022	1600
66131	343	615	983	-0.1899903	-4.071508	-0.1662229	0	10.72	4004	40	73	2	0	0.8005248	0.674002	3	20	0.022	1600
66267	767	505	869	1.737075	-3.345018	-1.0049	0	10.72	4004	82	6	23	0	0.8012453	0.6823051	3	20	0.022	1600
66324	2007	947	522	4.045339	-4.358693	-1.027349	0	10.72	4002	121	-128	9	0	0.8015065	0.6798356	3	20	0.022	1600
66418	1307	2529	1151	6.186751	-6.251925	-1.063069	0	10.72	4002	-64	234	41	0	0.8017181	0.6882373	3	20	0.022	1600
66473	1307	2529	1151	6.186751	-6.251925	-1.063069	0	10.72	4002	9	147	28	0	0.8019625	0.6968508	3	20	0.022	1600
