time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude
307540	42	-12	123	-0.1600079	0.0169001	-3.410113	0	10.89	4003	16	-1	0	0	1.493764	0.07980818	3	8	0	1400
307597	-36	-162	-213	-0.113115	0.0008202275	-3.404759	0	10.89	4002	-4	-4	2	0	1.493764	0.08587797	3	8	0	1400
307710	-224	-29	334	-0.109116	0.03048326	-3.387908	0	10.89	4003	43	-19	1	0	1.493764	0.09540776	3	8	0	1400
307811	18	68	72	-0.2032503	0.04683428	-3.334529	0	10.89	4004	0	44	-4	0	1.493764	0.1047941	3	8	0	1400
307909	152	42	-176	0.06474572	0.03084891	-3.289056	0	10.89	4003	28	29	0	0	1.493764	0.1119155	3	8	0	1400
308018	173	-55	-26	0.1108817	0.04034937	-3.313207	0	10.89	4002	44	-17	2	0	1.493764	0.1214194	3	8	0	1400
308113	35	-1497	-343	-0.03751028	0.759427	-2.997057	0	11.4	4004	62	-76	-8	0	1.493764	0.1230621	3	8	0	1400
308225	108	342	-150	0.1473305	0.1371256	-2.931493	0	11.4	4003	65	-154	-10	0	1.493764	0.1440599	3	8	0	1400
308325	408	2477	988	0.1736325	-2.942561	-3.653077	0	11.4	4003	-85	44	11	0	1.493764	0.1528507	3	8	0	1400
308429	955	2562	170	0.6305723	-5.733166	-3.972157	0	11.4	4004	12	76	4	0	1.493764	0.1578269	3	8	0	1400
308533	-1159	2597	-301	-0.1193511	-9.831691	-3.558665	0	11.4	4003	45	-64	-2	0	1.493764	0.1727175	3	8	0	1400
308636	1791	1771	-914	0.171946	-12.89311	-2.314951	0	11.4	4004	-34	47	-34	0	1.493764	0.1851944	3	8	0	1400
308753	-376	-390	430	0.8801399	-16.07257	-2.188355	0	11.4	4002	-21	-82	-21	0	1.493764	0.2141674	3	8	0	1400
308848	-579	-2779	784	-1.620474	-10.92133	-3.099846	0	11.4	4004	-116	36	0	0	1.493764	0.2294432	3	8	0	1400
308964	136	-1338	151	-0.771305	-7.865564	-3.602716	0	11.4	4002	12	0	9	0	1.493764	0.2509841	3	8	0	1400
309048	-838	-3739	-916	-1.885498	-4.160253	-3.56876	0	11.17	4002	21	-154	5	0	1.493764	0.2582614	3	8	0	1400
309151	-551	109	369	-2.627598	-2.147218	-3.415226	0	11.17	4004	-73	30	7	0	1.493764	0.2855072	3	8	0	1400
309252	-230	534	1110	-2.705513	-2.939179	-3.095062	0	11.17	4002	30	-260	-21	0	1.493764	0.3060867	3	8	0	1400
309358	-911	1961	879	-3.06786	-2.876583	-3.210998	0	11.17	4003	-26	52	-4	0	1.493764	0.3274248	3	8	0	1400
309479	-2577	2699	1592	-6.974871	-7.163779	-4.842912	0	11.17	4004	80	26	48	0	1.493764	0.3604633	3	8	0	1400
309564	-1820	1653	2	-8.264242	-9.645285	-5.555341	0	11.17	4002	25	-59	70	0	1.493764	0.3885117	3	8	0	1400
309661	1074	268	462	-7.009267	-8.959458	-5.934568	0	11.17	4003	84	-76	61	0	1.493764	0.4125072	3	8	0	1400
309764	-591	-208	-826	-5.144981	-8.446174	-5.467955	0	11.17	4003	61	-79	37	0	1.493764	0.4419174	3	8	0	1400
309868	-1077	157	-352	-4.844091	-6.879325	-4.857126	0	11.17	4003	119	-69	19	0	1.493764	0.4704414	3	8	0	1400
309971	1244	614	125	-3.959491	-6.094254	-4.129829	0	9.92	4003	61	127	5	0	1.493764	0.4937812	3	8	0	1400
310077	-1110	-807	-800	-2.571321	-7.349805	-4.020081	0	9.92	4003	26	-44	23	0	1.493764	0.5215419	3	8	0	1400
310181	2877	-1441	-1028	-1.006929	-6.213704	-3.526533	0	9.92	4002	-1	-121	-9	0	1.493764	0.5416436	3	8	0	1400
310281	1998	414	-642	3.78611	-6.092583	-3.69164	0	9.92	4004	-15	23	-1	0	1.493764	0.5520363	3	8	0	1400
310386	1645	-1998	-272	5.977776	-5.255253	-3.107573	0	9.92	4003	19	-17	-8	0	1.493764	0.5792513	3	8	0	1400
310503	-1106	244	-360	3.860066	-5.068678	-3.302182	0	9.92	4002	17	13	-16	0	1.493764	0.5998641	3	8	0	1400
310603	576	-1204	324	2.188442	-3.414671	-3.551514	0	9.92	4002	-38	-169	11	0	1.493764	0.6167656	3	8	0	1400
310705	-1839	417	847	2.540632	-3.158303	-3.631736	0	9.92	4003	57	-78	15	0	1.493764	0.6298181	3	8	0	1400
310832	-330	-1161	-302	0.08385272	-3.534796	-3.625522	0	9.92	4003	21	-237	4	0	1.493764	0.6526174	3	8	0	1400
