time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude
94033	-100	5	173	-3.451692	-6.161306	0.1748966	0	11.97	4003	49	91	17	0	0.1372001	0.2141166	3	5	0	20
94140	208	-47	109	-3.39384	-6.087063	0.202424	0	11.97	4003	41	99	20	0	0.1372001	0.2267666	3	5	0	20
94248	168	-185	172	-3.34297	-6.039448	0.1703217	0	11.97	4004	52	110	25	0	0.1372001	0.230636	3	5	0	20
94355	3	81	-94	-3.33583	-6.016397	0.2084019	0	11.97	4002	52	135	29	0	0.1372001	0.2312346	3	5	0	20
94482	58	-54	-140	-3.362715	-5.863445	0.2182969	0	11.97	4004	69	118	36	0	0.1372001	0.229682	3	5	0	20
94563	-17	-190	42	-3.260427	-5.884271	0.2110134	0	11.97	4003	0	0	0	0	0.1372001	0.2268779	3	5	0	20
94663	42	-14	-3	-3.352207	-5.788172	0.2215982	0	11.97	4003	0	0	0	0	0.1372001	0.2230096	3	5	0	20
94776	66	17	-39	-3.332747	-5.792904	0.2231874	0	11.97	4004	0	0	0	0	0.1372001	0.2293682	1	5	0	20
94861	4	11	4	-3.352651	-5.772499	0.2226374	0	11.97	4002	0	0	0	0	0.1372001	0.2361508	1	5	0	20
94970	41	6	-19	-3.341461	-5.757885	0.2247163	0	11.97	4002	0	0	0	0	0.1372001	0.2487842	1	5	0	20
95151	25	-7	0	-3.338799	-5.754505	0.2311357	0	11.97	4004	0	0	0	0	0.1372001	0.265714	1	5	0	20
95217	29	-8	13	-3.340089	-5.753182	0.2319928	0	11.97	4002	0	0	0	0	0.1372001	0.2739562	1	5	0	20
95291	26	0	-13	-3.347707	-5.74759	0.2355385	0	11.97	4003	0	0	0	0	0.1372001	0.2772863	1	5	0	20
95358	36	-1	6	-3.350968	-5.747223	0.2377394	0	11.97	4002	0	0	0	0	0.1372001	0.285286	1	5	0	20
95456	32	0	-6	-3.352692	-5.748096	0.2401846	0	11.97	4003	0	0	0	0	0.1372001	0.2934995	1	5	0	20
