time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude
414391	-382	-230	184	1.52088	-9.8023	-0.07663141	0	9.75	4002	-79	44	-4	0	1.001042	0.4264236	4	5.7	0	1000
414459	95	708	7	1.614228	-8.56837	0.4765382	0	9.75	4003	1	88	-21	0	1.04715	0.4506853	4	5.7	0	1000
414562	-1057	637	749	0.1446314	-9.538493	0.3550571	0	9.75	4004	7	-109	-1	0	1.112411	0.4773724	4	5.7	0	1000
414671	624	840	918	-1.357865	-7.761266	-0.2345431	0	9.75	4003	-108	-22	8	0	1.091254	0.5297859	4	5.7	0	1000
414770	-1024	-639	-589	-1.170658	-8.267339	-0.6766738	0	9.75	4004	97	-133	8	-1	1.211861	0.5591493	4	5.7	0	1000
414874	-237	-9	-542	-0.5607162	-9.609829	-0.6002245	0	9.75	4002	83	-169	7	-1	1.203391	0.587388	4	5.7	0	1000
414995	-712	-532	-1080	-1.084116	-9.922058	-0.4805712	0	9.92	4004	-11	-59	-11	-1	1.241183	0.6122335	4	5.7	0	1000
415087	-1010	-974	-1096	-2.243055	-9.480457	-0.2223321	0	9.92	4003	57	-272	-8	-1	1.275292	0.6275446	4	5.7	0	1000
415187	-72	-1429	-199	-4.075311	-9.711841	-0.2864154	0	9.92	4004	104	-121	-1	-1	1.252896	0.6523824	4	5.7	0	1000
415375	714	-1514	-1618	-1.150962	-7.836662	0.1976926	0	9.92	4002	-41	63	3	-1	1.210317	0.6819025	4	5.7	0	1000
415470	432	1046	342	-1.018801	-7.858167	-0.1132709	0	9.92	4003	-65	143	-14	-1	1.218097	0.6946158	4	5.7	0	1000
415495	432	1046	342	-1.018801	-7.858167	-0.1132709	0	9.92	4003	-123	29	12	-1	1.205043	0.70367	4	5.7	0	1000
415601	886	-1552	-31	0.465636	-8.401633	-0.2808284	0	9.92	4004	-22	-88	9	-1	1.206906	0.7225574	4	5.7	0	1000
415705	-627	-886	251	0.7471008	-7.676231	0.1472026	0	9.92	4004	-2	257	-21	0	1.089066	0.737452	4	5.7	0	1000
415806	-202	1651	445	0.1469014	-6.373821	0.3058777	0	9.92	4002	-90	228	-12	0	1.117648	0.7573715	4	5.7	0	1000
415915	-421	-1218	-703	-0.1155915	-7.352767	0.2437732	0	10.09	4004	91	-214	-14	0	1.142193	0.7741773	4	5.7	0	1000
416012	443	-47	527	0.3018197	-6.281464	0.5137376	0	10.09	4003	-49	82	-16	-1	1.220688	0.7895734	4	5.7	0	1000
