time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude
383813	-15	-1	0	0.2123249	-0.07395426	-0.2780623	0	11.4	4003	0	0	0	0	0.8743067	-0.09411962	1	8	0	1000
383904	-14	0	0	0.2092291	-0.07999968	-0.2780623	0	11.4	4004	0	0	0	0	0.8743067	-0.09015616	1	8	0	1000
384004	-12	3	2	0.21384	-0.07742322	-0.2792848	0	11.4	4004	0	0	0	0	0.8743067	-0.08265164	1	8	0	1000
384115	-11	-2	1	0.2141926	-0.08220133	-0.2824637	0	11.4	4003	0	0	0	0	0.8743067	-0.07690249	1	8	0	1000
384248	-9	3	-1	0.2149858	-0.08579488	-0.2850925	0	11.4	4004	0	0	0	0	0.8743067	-0.08044577	1	8	0	1000
384322	-11	2	0	0.2161049	-0.08542727	-0.2846034	0	11.4	4003	0	0	0	0	0.8743067	-0.08190378	1	8	0	1000
384427	-13	-2	1	0.2159759	-0.085729	-0.2872322	0	11.34	4004	0	0	0	0	0.8743067	-0.08767284	1	8	0	1000
384521	-16	0	1	0.212612	-0.08534883	-0.2903502	0	11.34	4002	0	0	0	0	0.8743067	-0.09341531	1	8	0	1000
384635	-11	1	0	0.2083211	-0.08525214	-0.2916342	0	11.34	4002	0	0	0	0	0.8743067	-0.103176	1	8	0	1000
384743	-14	3	-1	0.2121525	-0.08420708	-0.2942019	0	11.34	4002	0	0	0	0	0.8743067	-0.112604	1	8	0	1000
384859	-12	-4	2	0.21498	-0.08093849	-0.2959137	0	11.34	4004	0	0	0	0	0.8743067	-0.1199872	1	8	0	1000
384955	-14	0	0	0.2068863	-0.07784493	-0.2968307	0	11.34	4002	0	0	0	0	0.8743067	-0.1254395	1	8	0	1000
385040	-13	-2	3	0.2081323	-0.07411915	-0.2992146	0	11.34	4004	0	0	0	0	0.8743067	-0.1280103	1	8	0	1000
385144	-11	-3	-2	0.2080542	-0.07603216	-0.3013543	0	11.34	4002	0	0	0	0	0.8743067	-0.130548	1	8	0	1000
