time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude
576715	55	0	-5	0.3141784	-0.1484516	27.74362	0	11.63	4003	0	0	0	0	0.02	0.08817656	1	5	0.001	0
576777	37	-1	0	0.3113656	-0.1511399	27.74624	0	11.63	4004	0	0	0	0	0.02	0.08853759	1	5	0.001	0
576888	55	-2	-2	0.3199097	-0.1532687	27.75009	0	11.68	4003	0	0	0	0	0.02	0.09439375	1	5	0.001	0
577037	51	-5	3	0.3349403	-0.1561547	27.75387	0	11.68	4002	0	0	0	0	0.02	0.09539869	1	5	0.001	0
577235	45	1	-4	0.330537	-0.1579837	27.76028	0	11.68	4003	0	0	0	0	0.02	0.08758969	1	5	0.001	0
577297	45	1	-4	0.3300745	-0.1603275	27.76345	0	11.68	4003	0	0	0	0	0.02	0.08849686	1	5	0.001	0
577478	66	-3	-2	0.3348902	-0.1654252	27.77432	0	11.68	4004	0	0	0	0	0.02	0.09705689	1	5	0.001	0
577552	48	0	0	0.3390542	-0.1618322	27.77872	0	11.68	4004	0	0	0	0	0.02	0.09054477	1	5	0.001	0
577690	42	1	-3	0.3313051	-0.1599888	27.78848	0	11.68	4004	0	0	0	0	0.02	0.06882929	1	5	0.001	0
577752	58	1	-2	0.3330112	-0.1563286	27.79251	0	11.68	4004	0	0	0	0	0.02	0.06587602	1	5	0.001	0
577860	40	-1	-4	0.3322628	-0.1554924	27.79758	0	11.68	4002	0	0	0	0	0.02	0.06661768	1	5	0.001	0
577899	45	-5	1	0.3315912	-0.154146	27.79825	0	11.68	4004	0	0	0	0	0.02	0.06917711	1	5	0.001	0
578130	37	-5	1	0.3449456	-0.1606824	27.80875	0	11.68	4003	0	0	0	0	0.02	0.07171463	1	5	0.001	0
578266	55	-2	-4	0.3550256	-0.1508497	27.81492	0	11.68	4004	0	0	0	0	0.02	0.08111962	1	5	0.001	0
578348	50	-3	-2	0.3550476	-0.1568962	27.81987	0	11.68	4004	0	0	0	0	0.02	0.08330019	1	5	0.001	0
578437	49	1	-6	0.3474612	-0.1459844	27.82548	0	11.68	4004	0	0	0	0	0.02	0.0872272	1	5	0.001	0
578501	52	1	-4	0.348389	-0.1510642	27.82786	0	11.68	4003	0	0	0	0	0.02	0.08971404	1	5	0.001	0
578606	53	-6	0	0.3494629	-0.1564071	27.83452	0	11.68	4002	0	0	0	0	0.02	0.08642767	1	5	0.001	0
578696	52	0	-2	0.3496354	-0.1616886	27.83879	0	11.68	4003	0	0	0	0	0.02	0.08510188	1	5	0.001	0
578833	46	-6	-5	0.3534558	-0.1588481	27.84435	0	11.68	4002	0	0	0	0	0.02	0.08565608	1	5	0.001	0
578914	43	-2	-3	0.3525084	-0.1631462	27.84948	0	11.68	4002	0	0	0	0	0.02	0.08792211	1	5	0.001	0
579037	56	-4	-3	0.3439942	-0.1683658	27.85808	0	11.68	4003	0	0	0	0	0.02	0.09763218	1	5	0.001	0
579187	47	-12	-6	0.354016	-0.1728011	27.86699	0	11.68	4003	0	0	0	0	0.02	0.1050748	1	5	0.001	0
579278	65	-5	-8	0.36762	-0.1731207	27.87383	0	11.68	4003	0	0	0	0	0.02	0.1110217	1	5	0.001	0
579339	42	2	-1	0.369524	-0.1741122	27.87615	0	11.68	4002	0	0	0	0	0.02	0.1127889	1	5	0.001	0
579416	42	-3	-5	0.3639871	-0.1704714	27.88281	0	11.68	4003	0	0	0	0	0.02	0.1183469	1	5	0.001	0
579598	55	-4	-4	0.3613418	-0.1741378	27.89184	0	11.68	4004	0	0	0	0	0.02	0.1310128	1	5	0.001	0
579653	45	-1	-2	0.3603519	-0.1736501	27.89227	0	11.68	4002	0	0	0	0	0.02	0.1325911	1	5	0.001	0
