time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude
480746	-497	672	181	2.936264	9.197278	-6.763029	0	11.8	4002	0	0	0	0	0.02	0.0486965	1	20	0	0
480829	-497	672	181	2.936264	9.197278	-6.763029	0	11.8	4002	0	0	0	0	0.02	0.0486965	1	20	0	0
480920	-497	672	181	2.936264	9.197278	-6.763029	0	11.8	4002	0	0	0	0	0.02	0.0486965	1	20	0	0
481141	-497	672	181	2.936264	9.197278	-6.763029	0	11.8	4002	0	0	0	0	0.02	0.0486965	1	20	0	0
481245	-497	672	181	2.936264	9.197278	-6.763029	0	11.8	4002	0	0	0	0	0.02	0.0486965	1	20	0	0
481334	5	0	5	1.637839	0.2433753	0.1353709	0	11.8	4003	0	0	0	0	0.02	0.0405351	1	20	0	0
481469	21	0	0	1.399105	0.1818439	0.13372	0	11.8	4004	0	0	0	0	0.02	0.03697981	1	20	0	0
481555	20	-4	-3	1.298549	0.1644857	0.1353706	0	11.8	4004	0	0	0	0	0.02	0.03541992	1	20	0	0
481685	8	2	5	1.121232	0.1360966	0.1362877	0	11.85	4003	0	0	0	0	0.02	0.03087994	1	20	0	0
481754	16	-3	-2	1.035251	0.1211914	0.1351262	0	11.85	4003	0	0	0	0	0.02	0.02403016	1	20	0	0
481850	15	0	2	0.9246989	0.1038634	0.1376941	0	11.85	4004	0	0	0	0	0.02	0.02486255	1	20	0	0
482004	17	-6	5	0.8035724	0.09092518	0.1362268	0	11.85	4003	0	0	0	0	0.02	0.03750259	1	20	0	0
482059	21	3	0	0.7446405	0.07504942	0.1373272	0	11.85	4002	0	0	0	0	0.02	0.04011971	1	20	0	0
482229	10	0	2	0.6418036	0.05820791	0.1369603	0	11.85	4003	0	0	0	0	0.02	0.05433132	1	20	0	0
482334	27	-2	-2	0.5896809	0.05999807	0.1388555	0	11.85	4003	0	0	0	0	0.02	0.06948926	1	20	0	0
482410	20	0	3	0.5672884	0.06092072	0.1411183	0	11.85	4002	0	0	0	0	0.02	0.07924937	1	20	0	0
482462	18	1	3	0.5358571	0.05061558	0.1444809	0	11.85	4003	0	0	0	0	0.02	0.0793179	1	20	0	0
482562	24	-4	0	0.5009367	0.03502436	0.1451532	0	11.85	4003	0	0	0	0	0.02	0.08027165	1	20	0	0
