time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude
608970	83	0	-3	0.7629271	-0.2043421	29.88199	0	11.57	4003	0	0	0	0	0.02	0.2080626	1	5	0.001	0
609179	74	-10	-2	0.7640107	-0.2033778	29.89481	0	11.63	4002	0	0	0	0	0.02	0.2350933	1	5	0.001	0
609430	87	-6	1	0.7594427	-0.2133789	29.91258	0	11.63	4004	0	0	0	0	0.02	0.2565116	1	5	0.001	0
609578	84	-4	-4	0.7690337	-0.2169547	29.92192	0	11.63	4003	0	0	0	0	0.02	0.273086	1	5	0.001	0
609642	88	3	-1	0.7723842	-0.2192323	29.92779	0	11.63	4004	0	0	0	0	0.02	0.273315	1	5	0.001	0
609740	65	0	-5	0.7697526	-0.2187937	29.93407	0	11.63	4003	0	0	0	0	0.02	0.2768605	1	5	0.001	0
609793	80	-4	0	0.7739736	-0.218939	29.93871	0	11.63	4003	0	0	0	0	0.02	0.2796463	1	5	0.001	0
609886	76	-4	-4	0.776666	-0.2166157	29.94634	0	11.63	4004	0	0	0	0	0.02	0.2948515	1	5	0.001	0
609982	81	-2	-6	0.7775959	-0.2209346	29.94982	0	11.63	4004	0	0	0	0	0.02	0.2992375	1	5	0.001	0
610111	92	-1	-5	0.7640201	-0.217163	29.95819	0	11.63	4003	0	0	0	0	0.02	0.2964951	1	5	0.001	0
610191	82	-3	-7	0.7677512	-0.2168357	29.96417	0	11.63	4002	0	0	0	0	0.02	0.2871203	1	5	0.001	0
610296	77	-6	-3	0.7692197	-0.2144339	29.97223	0	11.63	4004	0	0	0	0	0.02	0.2780865	1	5	0.001	0
610457	77	0	-7	0.7830152	-0.2233262	29.98657	0	11.63	4004	0	0	0	0	0.02	0.2580592	1	5	0.001	0
610529	83	-3	-5	0.7822281	-0.2224298	29.99274	0	11.63	4002	0	0	0	0	0.02	0.2550146	1	5	0.001	0
610634	78	3	-4	0.7724292	-0.2212034	30.00117	0	11.63	4003	0	0	0	0	0.02	0.25927	1	5	0.001	0
