time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude	compass_heading	latitude	longitude
94653	-2562	-1106	-170	1.283965	1.628591	218.353	0	11	4003	1355	1337	1501	1371	0.02	1.956082	8	10	0.08	2800	106.8559	40.92395	-91.39365
94744	224	284	-422	0.6104292	2.369538	219.3893	0	11	4003	1397	1191	1445	1467	0.02	1.992264	8	10	0.08	2800	106.8559	40.92395	-91.39365
94835	-577	934	730	0.3988662	1.742898	219.1908	0	11	4002	1349	1287	1411	1349	0.02	2.020947	8	10	0.08	2800	106.8559	40.92395	-91.39365
94983	773	108	895	-0.7906181	1.133653	217.2692	0	11	4004	1400	1180	1376	1488	0.02	2.083756	8	10	0.08	2800	106.8559	40.92395	-91.39365
95126	1120	-106	1402	1.479664	-0.1633472	214.4938	0	11	4004	1267	1309	1489	1387	0.02	2.143692	8	10	0.08	2800	106.8559	40.92395	-91.39365
95254	-1347	-855	1502	0.07727115	0.7299668	210.9275	0	11	4002	1305	1185	1449	1541	0.02	2.216779	8	10	0.08	2800	106.8559	40.92395	-91.39365
95352	-119	1870	1016	-0.3211659	-0.3799838	209.3986	0	11	4003	1405	1255	1357	1491	0.02	2.229073	8	10	0.08	2800	106.8559	40.92394	-91.39365
95537	-63	1382	23	-0.5208949	-4.08613	205.7571	0	11.46	4003	1481	1371	1309	1391	0.02	2.252162	8	10	0.08	2800	106.8559	40.92394	-91.39365
95606	475	916	-150	-0.1080881	-5.212781	205.6544	0	11.46	4004	1294	1512	1504	1266	0.02	2.249979	8	10	0.08	2800	106.8559	40.92394	-91.39365
95678	-549	-788	-597	0.2578438	-4.965245	205.7807	0	11.46	4004	1373	1287	1463	1509	0.02	2.243806	8	10	0.08	2800	106.8559	40.92394	-91.39365
95736	-1234	-1023	-1139	-0.633174	-3.757936	206.4051	0	11.46	4002	1514	1404	1344	1350	0.02	2.237801	8	10	0.08	2800	106.8559	40.92394	-91.39365
95921	134	-922	94	0.8832009	-1.993758	208.9021	0	11.46	4003	1282	1600	1548	1178	0.02	2.211636	8	10	0.08	2800	106.8559	40.92394	-91.39365
95945	134	-922	94	0.8832009	-1.993758	208.9021	0	11.46	4003	1260	1414	1570	1360	0.02	2.208881	8	10	0.08	2800	106.8559	40.92394	-91.39365
