time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude	compass_heading	latitude	longitude
63957	631	-1019	-322	-0.2811778	27.28955	221.7633	0	11.51	4003	1155	1347	1661	1377	0.02	2.165124	3	10	0.08	2800	106.8559	40.92392	-91.39356
63995	-646	1684	-192	-0.343241	24.90144	221.3144	0	11.51	4004	1377	1527	1399	1157	0.02	2.177841	3	10	0.08	2800	106.8559	40.92392	-91.39356
64136	-492	808	32	-1.251101	18.26411	219.7137	0	11.51	4002	1361	1295	1399	1381	0.02	2.191028	3	10	0.08	2800	106.8559	40.92392	-91.39355
64247	1435	1204	1539	-0.6967105	15.71055	218.0826	0	11.51	4004	1444	1382	1592	1618	0.02	2.154545	3	10	0.08	2800	106.8559	40.92392	-91.39355
64360	-2455	-1628	389	0.163898	15.48957	215.9851	0	11.51	4004	1434	1214	1626	1838	0.02	2.096527	3	10	0.08	2800	106.8559	40.92392	-91.39354
64442	642	-1679	882	-1.754839	16.02142	214.9465	0	11.51	4004	1659	1401	1393	1591	0.02	2.050329	3	10	0.08	2800	106.8559	40.92392	-91.39354
64575	-63	-798	2090	-0.1812261	18.37084	212.0417	0	11.51	4004	1407	1751	1601	1255	0.02	1.962549	3	10	0.08	2800	106.8559	40.92392	-91.39354
64689	930	-1862	149	-2.758164	19.38521	210.9501	0	11.51	4003	1410	1348	1612	1642	0.02	1.878028	3	10	0.08	2800	106.8559	40.92392	-91.39354
64732	3789	-780	1702	-1.533729	19.79162	210.6143	0	11.51	4002	1272	1520	1750	1470	0.02	1.862535	3	10	0.08	2800	106.8559	40.92392	-91.39354
64870	-2467	-1292	-1167	-0.290633	19.74719	209.7137	0	11.51	4002	1569	1426	1490	1576	0.02	1.790099	3	10	0.08	2800	106.8559	40.92392	-91.39354
64968	926	656	283	-1.346953	19.59237	209.8951	0	11.51	4002	1602	1434	1426	1506	0.02	1.753835	3	10	0.08	2800	106.8559	40.92392	-91.39354
65030	953	443	159	-0.9708976	16.56457	210.2436	0	11.51	4003	1382	1378	1580	1524	0.02	1.76023	3	10	0.08	2800	106.8559	40.92392	-91.39354
65124	92	3184	-404	1.806724	9.913912	211.2329	0	11.51	4003	1572	1330	1302	1484	0.02	1.789494	3	10	0.08	2800	106.8559	40.92392	-91.39354
65195	-1289	2047	447	1.488728	6.646831	211.8774	0	11.51	4003	1436	1528	1426	1286	0.02	1.85483	3	10	0.08	2800	106.8559	40.92392	-91.39355
65362	1571	3508	-442	-0.7463717	2.234126	214.1389	0	11.51	4003	1528	1190	1236	1470	0.02	2.087557	3	10	0.08	2800	106.8559	40.92392	-91.39355
65410	-1539	5308	-2947	-0.9132003	-0.0764698	214.9332	0	11.51	4003	1376	1282	1210	1148	0.02	2.136584	3	10	0.08	2800	106.8559	40.92392	-91.39355
65503	-380	8950	-3358	-1.241104	-8.562366	218.1392	0	11.51	4003	1322	1144	1254	1208	0.02	2.188578	3	10	0.08	2800	106.8559	40.92392	-91.39355
65599	68	3214	-1370	-1.339151	-21.7909	223.0526	0	11.51	4003	1282	1092	1346	1264	0.02	2.249921	3	10	0.08	2800	106.8559	40.92392	-91.39357
65681	-434	1952	-1022	-1.570786	-22.51084	223.7212	0	11.51	4003	1238	1156	1320	1214	0.02	2.28959	3	10	0.08	2800	106.8559	40.92392	-91.39357
65871	1066	3211	1459	-0.1202386	-28.91576	221.7099	0	11.74	4002	1209	1155	1293	1263	0.02	2.395952	3	10	0.08	2800	106.8559	40.92392	-91.39358
65961	-911	-724	1401	1.623007	-29.47415	219.2752	0	11.74	4003	1251	1129	989	923	0.02	2.42346	3	10	0.08	2800	106.8559	40.92392	-91.39359
66032	-1967	-8292	1477	0.7315148	-23.22631	217.4365	0	11.74	4004	1255	1333	1343	1237	0.02	2.450823	3	10	0.08	2800	106.8559	40.92392	-91.39359
66099	-1397	-9528	2002	0.1403289	-17.78844	216.3783	0	11.74	4004	1265	1269	1397	1337	0.02	2.480829	3	10	0.08	2800	106.8559	40.92392	-91.3936
66175	-1117	-1341	2452	-1.410043	-6.729264	212.8999	0	11.74	4004	1368	1548	1370	1138	0.02	2.53562	3	10	0.08	2800	106.8559	40.92392	-91.3936
66320	-4070	1466	3085	-9.9169	-10.76455	207.0522	0	11.74	4003	1391	1517	1417	1279	0.02	2.588894	3	10	0.08	2800	106.8559	40.92392	-91.39361
66473	117	-989	1975	-12.15211	-10.08333	199.7243	0	11.74	4004	1532	1510	1262	1296	0.02	2.633574	3	10	0.08	2800	106.8559	40.92392	-91.39361
