time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude
31968	173	2059	-266	-1.371735	-11.81791	-1.977621	0	11.63	4003	70	-15	-24	21	1.084464	0.4906332	4	4	0.03	1600
32018	2332	976	250	-1.10217	-13.81365	-2.235187	0	11.63	4004	-63	-96	-15	21	1.045642	0.4792066	4	4	0.03	1600
32105	1182	-1030	-147	0.5965158	-13.06293	-2.618217	0	11.63	4003	-18	-129	3	21	0.9935399	0.4633895	4	4	0.03	1600
32212	1379	-1987	-152	2.07831	-11.05296	-3.083494	0	11.63	4002	1	-270	17	21	0.9250712	0.4597172	4	4	0.03	1600
32324	-1120	1052	1466	2.827927	-10.87535	-4.017988	0	11.63	4002	106	-161	42	22	0.8638899	0.4523208	4	4	0.03	1600
32417	1255	-1781	-804	1.526803	-8.791565	-4.709096	0	11.63	4002	-125	-47	52	22	0.7720559	0.4505069	4	4	0.03	1600
32520	667	-358	756	2.928715	-6.834122	-5.045625	0	11.63	4003	15	33	59	22	0.6947497	0.4508075	4	4	0.03	1600
32619	-605	570	492	1.330288	-5.153787	-5.079875	0	11.63	4004	5	-2	50	23	0.5824467	0.4458275	4	4	0.03	1600
32765	-2105	-860	925	-0.1125703	-3.839417	-4.591008	0	11.63	4002	-94	-151	35	24	0.4939361	0.4264531	4	4	0.03	1600
32899	-551	-750	-1299	-4.381267	-2.09458	-3.49585	0	11.63	4003	-89	-188	13	25	0.465674	0.4121005	4	4	0.03	1600
32952	-204	60	-205	-4.364286	-2.492092	-2.982153	0	10.6	4004	102	-29	0	25	0.4358489	0.3997377	4	4	0.03	1600
33043	-1293	1225	704	-4.598495	-3.380033	-2.849445	0	10.6	4003	93	201	6	26	0.4010006	0.381267	4	4	0.03	1600
33143	388	-503	-540	-4.699755	-4.188897	-2.768265	0	10.6	4003	-36	-169	10	25	0.3923677	0.3681233	4	4	0.03	1600
33241	-842	-357	-152	-5.019157	-3.538981	-3.340904	0	10.6	4002	45	174	24	25	0.3988663	0.353702	4	4	0.03	1600
33345	170	-1736	247	-4.846818	-4.16438	-3.280699	0	10.6	4004	167	-223	7	27	0.4053088	0.3448816	4	4	0.03	1600
33504	-606	-93	1077	-3.583133	-2.24146	-2.832408	0	10.6	4003	-16	-272	0	28	0.4349134	0.3430869	4	4	0.03	1600
33623	822	-1206	-102	-2.913233	-2.11129	-2.949574	0	10.6	4002	9	-120	11	28	0.5224347	0.3484484	4	4	0.03	1600
33738	1785	1948	424	-0.5938256	-4.655618	-3.589756	0	10.6	4002	-48	-148	14	28	0.6071954	0.3573588	4	4	0.03	1600
33774	-181	518	-537	-0.2158548	-5.15463	-3.263899	0	10.6	4002	-142	97	18	28	0.6416584	0.3607343	4	4	0.03	1600
33900	-416	175	-201	-0.6456367	-5.055893	-2.227789	0	11.34	4003	16	80	-9	28	0.6661247	0.3788339	4	4	0.03	1600
34017	1101	2179	1056	-1.39975	-6.468639	-3.376851	0	11.34	4003	-12	-217	21	28	0.8066599	0.407131	4	4	0.03	1600
34094	810	208	-964	-0.8926591	-8.768675	-3.482649	0	11.34	4004	-19	-78	23	28	0.8831291	0.4237878	4	4	0.03	1600
34176	-4	-135	-535	-0.01867383	-8.641326	-3.080801	0	11.34	4004	13	-57	-12	28	0.9877237	0.4429193	4	4	0.03	1600
34254	-355	316	625	0.2030044	-7.802535	-2.796198	0	11.34	4002	42	69	11	27	1.042293	0.4511457	4	4	0.03	1600
34371	-175	-1240	-1506	-1.267426	-8.128651	-3.417192	0	11.34	4002	204	-206	16	27	1.023803	0.4711071	4	4	0.03	1600
34452	171	1061	93	-1.019483	-8.217813	-2.932078	0	11.34	4003	-59	171	6	27	1.079793	0.4850071	4	4	0.03	1600
34551	618	-425	-369	-1.243348	-8.143896	-1.900353	0	11.34	4003	55	-187	-17	27	1.13666	0.5104219	4	4	0.03	1600
34655	326	574	255	-1.684285	-9.313	-1.982302	0	11.34	4002	-8	-151	-16	27	1.136853	0.5405432	4	4	0.03	1600
34765	1412	725	-1150	-0.7173305	-11.34975	-2.268994	0	11.51	4003	-60	208	-14	26	1.159014	0.564365	4	4	0.03	1600
34942	-671	-628	307	-0.1618666	-9.706662	-2.817256	0	11.51	4002	-23	38	3	26	1.260175	0.604278	4	4	0.03	1600
35002	194	-637	-1352	-0.9606575	-8.704952	-2.846072	0	11.51	4002	-48	173	8	26	1.272884	0.6247497	4	4	0.03	1600
35066	625	655	184	-0.7377691	-10.08017	-2.839624	0	11.51	4002	61	-214	10	25	1.268293	0.6455306	4	4	0.03	1600
35276	-370	-1513	-553	-2.007503	-10.2226	-2.646441	0	11.51	4003	155	-126	-6	26	1.152553	0.695887	4	4	0.03	1600
35317	-69	-1440	-815	-1.595702	-9.62598	-2.490803	0	11.51	4003	88	-148	-10	26	1.109006	0.7121916	4	4	0.03	1600
35387	-2077	-1080	-284	-2.584123	-8.629609	-2.272748	0	11.51	4002	68	-14	-17	26	1.115098	0.7257452	4	4	0.03	1600
35477	-140	-220	-196	-3.983114	-9.055063	-2.48149	0	11.51	4003	-30	-152	-6	25	1.157262	0.7334846	4	4	0.03	1600
35575	-487	-3725	-307	-3.921892	-6.761661	-2.349043	0	11.51	4004	92	-112	-9	25	1.092758	0.7497137	4	4	0.03	1600
35722	-1282	-2366	-213	-3.840653	-0.3048511	-1.828668	0	10.94	4003	158	-122	-16	25	1.202716	0.7671117	4	4	0.03	1600
35781	-1276	-1931	683	-4.199847	-0.1686754	-1.990799	0	10.94	4004	119	-15	-4	25	1.197081	0.7718447	4	4	0.03	1600
35899	-848	-2187	-496	-5.848139	1.429442	-2.820924	0	10.94	4003	14	25	5	25	1.135357	0.7801079	4	4	0.03	1600
35989	-796	1251	920	-5.981926	1.754957	-2.825781	0	10.94	4004	24	109	15	25	1.145454	0.7833368	4	4	0.03	1600
