time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude
63128	-171	-166	30	-2.527558	2.153693	-11.08449	0	11.74	4003	0	0	0	0	1.361023	0.07979466	1	4	0.03	1600
63226	-171	-162	25	-2.528121	2.177553	-11.10356	0	11.8	4003	0	0	0	0	1.361023	0.07359404	1	4	0.03	1600
63335	-162	-160	19	-2.52801	2.202698	-11.13395	0	11.8	4003	0	0	0	0	1.361023	0.06674191	1	4	0.03	1600
63460	-170	-162	23	-2.504385	2.235629	-11.17503	0	11.8	4003	0	0	0	0	1.361023	0.06246381	1	4	0.03	1600
63537	-154	-167	19	-2.497813	2.256198	-11.20218	0	11.8	4003	0	0	0	0	1.361023	0.0691355	1	4	0.03	1600
63630	-166	-163	19	-2.496995	2.274705	-11.23054	0	11.8	4004	0	0	0	0	1.361023	0.06865491	1	4	0.03	1600
63822	-171	-158	16	-2.485078	2.301481	-11.27584	0	11.8	4003	0	0	0	0	1.361023	0.06857231	1	4	0.03	1600
63874	-165	-160	14	-2.484274	2.313274	-11.294	0	11.8	4004	0	0	0	0	1.361023	0.07018358	1	4	0.03	1600
63949	-169	-154	17	-2.489049	2.316186	-11.311	0	11.8	4003	0	0	0	0	1.361023	0.08023008	1	4	0.03	1600
64065	-164	-159	19	-2.490714	2.325542	-11.34774	0	11.8	4004	0	0	0	0	1.361023	0.09393197	1	4	0.03	1600
64132	-160	-168	17	-2.488276	2.322834	-11.36431	0	11.85	4004	0	0	0	0	1.361023	0.1007623	1	4	0.03	1600
64273	-175	-158	16	-2.476952	2.334788	-11.40129	0	11.85	4003	0	0	0	0	1.361023	0.09991096	1	4	0.03	1600
64338	-170	-168	17	-2.46576	2.351911	-11.41994	0	11.85	4002	0	0	0	0	1.361023	0.09781387	1	4	0.03	1600
64464	-168	-154	15	-2.46758	2.349924	-11.44543	0	11.85	4003	0	0	0	0	1.361023	0.0984128	1	4	0.03	1600
64545	-161	-166	13	-2.454599	2.352727	-11.47245	0	11.85	4003	0	0	0	0	1.361023	0.09783492	1	4	0.03	1600
64685	-167	-152	13	-2.456682	2.358674	-11.49599	0	11.85	4004	0	0	0	0	1.361023	0.08536132	1	4	0.03	1600
64752	-157	-157	16	-2.454337	2.364912	-11.51506	0	11.85	4003	0	0	0	0	1.361023	0.07707494	1	4	0.03	1600
64859	-165	-157	16	-2.445354	2.365223	-11.54147	0	11.85	4003	0	0	0	0	1.361023	0.07217979	1	4	0.03	1600
64968	-167	-154	13	-2.454664	2.355548	-11.56929	0	11.85	4004	0	0	0	0	1.361023	0.06940779	1	4	0.03	1600
65062	-167	-159	20	-2.456235	2.355	-11.59595	0	11.85	4003	0	0	0	0	1.361023	0.06416765	1	4	0.03	1600
65177	-165	-160	15	-2.436429	2.370461	-11.64094	0	11.85	4002	0	0	0	0	1.361023	0.05752405	1	4	0.03	1600
65274	-157	-160	16	-2.433719	2.365859	-11.65843	0	11.85	4002	0	0	0	0	1.361023	0.05436101	1	4	0.03	1600
65378	-159	-159	19	-2.422877	2.36971	-11.68679	0	11.85	4003	0	0	0	0	1.361023	0.05823273	1	4	0.03	1600
65480	-171	-158	21	-2.423193	2.368917	-11.71449	0	11.85	4003	0	0	0	0	1.361023	0.06045356	1	4	0.03	1600
65581	-175	-159	20	-2.417418	2.367803	-11.73974	0	11.85	4003	0	0	0	0	1.361023	0.0631675	1	4	0.03	1600
65685	-156	-156	17	-2.404713	2.359618	-11.76688	0	11.85	4003	0	0	0	0	1.361023	0.06705638	1	4	0.03	1600
65831	-166	-159	17	-2.39081	2.354036	-11.80222	0	11.85	4002	0	0	0	0	1.361023	0.06979901	1	4	0.03	1600
65897	-161	-155	15	-2.384089	2.351676	-11.81952	0	11.85	4003	0	0	0	0	1.361023	0.0713031	1	4	0.03	1600
65997	-158	-156	13	-2.385547	2.35133	-11.8458	0	11.85	4003	0	0	0	0	1.361023	0.07818048	1	4	0.03	1600
66099	-157	-164	16	-2.39196	2.350245	-11.87038	0	11.85	4002	0	0	0	0	1.361023	0.09193406	1	4	0.03	1600
66203	-155	-150	21	-2.382682	2.348254	-11.8949	0	11.85	4004	0	0	0	0	1.361023	0.0989591	1	4	0.03	1600
66299	-155	-157	14	-2.376567	2.341732	-11.92088	0	11.85	4002	0	0	0	0	1.361023	0.1025817	1	4	0.03	1600
66419	-166	-159	17	-2.378376	2.330163	-11.95554	0	11.85	4002	0	0	0	0	1.361023	0.1043545	1	4	0.03	1600
66540	-152	-154	18	-2.372942	2.31777	-11.98415	0	11.85	4003	0	0	0	0	1.361023	0.1071678	1	4	0.03	1600
66720	-161	-158	19	-2.374232	2.333017	-12.03366	0	11.85	4003	0	0	0	0	1.361023	0.1054653	1	4	0.03	1600
66841	-162	-153	16	-2.377232	2.327436	-12.07683	0	11.85	4003	0	0	0	0	1.361023	0.1050328	1	4	0.03	1600
66924	-147	-161	14	-2.380778	2.325257	-12.09566	0	11.85	4002	0	0	0	0	1.361023	0.1041628	1	4	0.03	1600
67092	-176	-157	14	-2.373697	2.318764	-12.13729	0	11.85	4003	0	0	0	0	1.361023	0.09732304	1	4	0.03	1600
67167	-156	-155	16	-2.36821	2.322833	-12.1541	0	11.85	4002	0	0	0	0	1.361023	0.1009089	1	4	0.03	1600
67244	-170	-157	14	-2.360563	2.323575	-12.18106	0	11.85	4003	0	0	0	0	1.361023	0.1025103	1	4	0.03	1600
67343	-151	-154	13	-2.359467	2.318433	-12.20821	0	11.85	4003	0	0	0	0	1.361023	0.10172	1	4	0.03	1600
67410	-165	-151	20	-2.358126	2.31338	-12.22673	0	11.85	4002	0	0	0	0	1.361023	0.1044717	1	4	0.03	1600
67540	-166	-156	21	-2.367363	2.305968	-12.25326	0	11.85	4002	0	0	0	0	1.361023	0.1118402	1	4	0.03	1600
67595	-162	-157	14	-2.369994	2.307363	-12.2716	0	11.85	4003	0	0	0	0	1.361023	0.1173742	1	4	0.03	1600
67666	-169	-148	17	-2.372568	2.299376	-12.28957	0	11.85	4003	0	0	0	0	1.361023	0.1230772	1	4	0.03	1600
67836	-159	-156	16	-2.370403	2.300819	-12.30547	0	11.85	4004	0	0	0	0	1.361023	0.1251738	1	4	0.03	1600
67929	-159	-156	16	-2.370403	2.300819	-12.30547	0	11.85	4004	0	0	0	0	1.361023	0.1251738	1	4	0.03	1600
68057	-159	-156	16	-2.370403	2.300819	-12.30547	0	11.85	4004	0	0	0	0	1.361023	0.1251738	1	4	0.03	1600
68107	-159	-156	16	-2.370403	2.300819	-12.30547	0	11.85	4004	0	0	0	0	1.361023	0.1251738	1	4	0.03	1600
68234	-159	-156	16	-2.370403	2.300819	-12.30547	0	11.85	4004	0	0	0	0	1.361023	0.1251738	1	4	0.03	1600
68284	-159	-156	16	-2.370403	2.300819	-12.30547	0	11.85	4004	0	0	0	0	1.361023	0.1251738	1	4	0.03	1600
68440	-159	-156	16	-2.370403	2.300819	-12.30547	0	11.85	4004	0	0	0	0	1.361023	0.1251738	1	4	0.03	1600
68474	-159	-156	16	-2.370403	2.300819	-12.30547	0	11.85	4004	0	0	0	0	1.361023	0.1251738	1	4	0.03	1600
68557	-159	-156	16	-2.370403	2.300819	-12.30547	0	11.85	4004	0	0	0	0	1.361023	0.1251738	1	4	0.03	1600
68674	-159	-156	16	-2.370403	2.300819	-12.30547	0	11.85	4004	0	0	0	0	1.361023	0.1251738	1	4	0.03	1600
68757	-159	-156	16	-2.370403	2.300819	-12.30547	0	11.91	4004	0	0	0	0	1.361023	0.1251738	1	4	0.03	1600
91266	38	34	-7	0.3869983	-0.3942353	0.6685902	0	11.97	4002	0	0	0	0	1.361023	-0.02120963	3	4	0.03	1600
91292	31	28	-7	0.3886926	-0.3967791	0.6700577	0	11.97	4003	0	0	0	0	1.361023	-0.02235527	3	4	0.03	1600
91383	25	22	0	0.3925662	-0.395314	0.6769661	0	11.97	4004	0	0	0	0	1.361023	-0.0296996	3	4	0.03	1600
91495	33	31	-2	0.3932158	-0.3950936	0.6819792	0	11.97	4003	0	0	0	0	1.361023	-0.03086849	3	4	0.03	1600
91588	36	28	-6	0.3962659	-0.395869	0.6887048	0	11.97	4004	0	0	0	0	1.361023	-0.02842002	3	4	0.03	1600
91800	43	30	-1	0.4069605	-0.3977779	0.6973861	0	11.97	4003	0	0	0	0	1.361023	-0.02656512	3	4	0.03	1600
91867	30	27	-3	0.4069117	-0.400957	0.7019104	0	11.97	4002	0	0	0	0	1.361023	-0.02660741	3	4	0.03	1600
91974	35	30	-2	0.4015221	-0.409955	0.7088189	0	11.97	4003	0	0	0	0	1.361023	-0.02440686	3	4	0.03	1600
92043	35	28	-3	0.3950867	-0.4168521	0.7136485	0	11.97	4004	0	0	0	0	1.361023	-0.02716036	3	4	0.03	1600
92094	31	39	0	0.3968447	-0.4184197	0.7179281	0	11.97	4003	0	0	0	0	1.361023	-0.03408508	3	4	0.03	1600
92211	39	36	-4	0.3981769	-0.4257401	0.7244695	0	11.97	4003	0	0	0	0	1.361023	-0.04096593	3	4	0.03	1600
92364	32	37	-5	0.4107051	-0.4241214	0.7343126	0	11.97	4003	0	0	0	0	1.361023	-0.03730033	3	4	0.03	1600
92411	30	29	-4	0.412865	-0.4277485	0.7384699	0	11.97	4004	0	0	0	0	1.361023	-0.03886602	3	4	0.03	1600
92454	40	34	-7	0.4109935	-0.4287	0.7440946	0	11.97	4003	0	0	0	0	1.361023	-0.04713964	3	4	0.03	1600
92565	32	36	0	0.4167287	-0.4357332	0.7496577	0	11.85	4002	0	0	0	0	1.361023	-0.0531335	3	4	0.03	1600
92665	38	32	-8	0.4163514	-0.4322478	0.7564442	0	11.85	4003	0	0	0	0	1.361023	-0.05905899	3	4	0.03	1600
92776	26	27	-6	0.4201341	-0.4393296	0.7651867	0	11.85	4002	0	0	0	0	1.361023	-0.06727834	3	4	0.03	1600
92866	37	25	0	0.4218241	-0.4395477	0.77399	0	11.85	4004	0	0	0	0	1.361023	-0.0666445	3	4	0.03	1600
92969	29	30	-4	0.4142054	-0.4343342	0.780776	0	11.85	4002	-2	1	0	0	1.361023	-0.06426312	3	4	0.03	1600
93077	9	77	-47	0.4130892	-0.4569347	0.7980772	0	11.85	4003	-2	-8	0	0	1.361023	-0.0516817	3	4	0.03	1600
93198	-58	106	-8	0.3227109	-0.505419	0.7912917	0	11.85	4004	8	-10	0	0	1.361023	-0.03263065	3	4	0.03	1600
93313	86	-26	108	0.3468368	-0.5356795	0.8192871	0	11.85	4002	-8	12	0	0	1.361023	-0.02831049	3	4	0.03	1600
93361	63	-81	41	0.3897398	-0.52645	0.8107861	0	11.85	4003	0	-1	0	0	1.361023	-0.03067986	3	4	0.03	1600
93492	68	-48	33	0.48681	-0.3868493	0.8134159	0	11.85	4002	-22	-4	-1	0	1.361023	-0.03385946	3	4	0.03	1600
93621	-61	15	-31	0.5094076	-0.352863	0.8135339	0	11.85	4003	35	0	-1	0	1.361023	-0.02394887	3	4	0.03	1600
93672	25	1	-87	0.5190904	-0.3554114	0.8304048	0	11.85	4003	-29	-3	-1	0	1.361023	-0.01486412	3	4	0.03	1600
93782	-23	135	-142	0.5493234	-0.3502063	0.8230207	0	11.85	4002	-33	20	-1	0	1.361023	-0.003352696	3	4	0.03	1600
93869	139	140	119	0.4890764	-0.3003284	0.8178169	0	11.85	4004	-15	0	0	0	1.361023	0.0006994119	3	4	0.03	1600
94027	-10	-16	147	0.3977641	-0.3025806	0.8313968	0	11.85	4003	-2	14	0	0	1.361023	0.02610014	3	4	0.03	1600
94139	44	-60	284	0.372242	-0.294793	0.8635116	0	11.85	4004	-26	-8	0	0	1.361023	0.03352593	3	4	0.03	1600
94247	-50	75	-154	0.3385514	-0.2749985	0.8975464	0	11.85	4002	-12	2	-4	0	1.361023	0.02983523	3	4	0.03	1600
94331	-19	-98	149	0.3053246	-0.1927702	0.9462239	0	11.85	4002	-2	10	-5	0	1.361023	0.02140135	3	4	0.03	1600
94391	54	-65	418	0.4260935	-0.1568332	0.9406086	0	11.97	4003	-8	2	-7	0	1.361023	0.01885503	3	4	0.03	1600
94469	222	-70	-236	0.4175445	-0.07321162	0.9805314	0	11.97	4003	1	9	-7	0	1.361023	0.01622524	3	4	0.03	1600
94659	235	-1031	-136	0.6395252	0.5918769	1.076857	0	11.97	4004	-5	-21	-11	0	1.361023	0.01785015	3	4	0.03	1600
