time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude
179825	-30	-23	3	-0.4054611	0.1814644	0.9759712	0	11.57	4004	0	0	0	0	1.075649	-0.1481862	1	3	0.01	1600
179882	-11	-22	1	-0.4011882	0.180442	0.9727923	0	11.57	4002	0	0	0	0	1.075649	-0.1475457	1	3	0.01	1600
179982	-22	-24	5	-0.3946456	0.1840526	0.9689412	0	11.57	4003	0	0	0	0	1.075649	-0.1469433	1	3	0.01	1600
180126	-21	-23	6	-0.3896604	0.1790179	0.9666182	0	11.57	4003	0	0	0	0	1.075649	-0.1416948	1	3	0.01	1600
180263	-26	-22	1	-0.3767842	0.1760998	0.9629495	0	11.57	4004	0	0	0	0	1.075649	-0.1430115	1	3	0.01	1600
180335	-12	-26	3	-0.3699261	0.169205	0.961849	0	11.57	4004	0	0	0	0	1.075649	-0.1469608	3	3	0.01	1600
180440	-20	-19	4	-0.3690675	0.1671928	0.9599541	0	11.57	4002	0	0	0	0	1.075649	-0.1532867	3	3	0.01	1600
180488	-28	-24	0	-0.3732181	0.1656181	0.9597706	0	11.57	4003	0	0	0	0	1.075649	-0.1576153	3	3	0.01	1600
180571	-23	-17	0	-0.376473	0.160037	0.9576921	0	11.57	4003	0	0	0	0	1.075649	-0.1648271	3	3	0.01	1600
180671	-27	-31	3	-0.3739076	0.1624563	0.9542685	0	11.57	4003	0	0	0	0	1.075649	-0.1676717	3	3	0.01	1600
180776	-19	-25	2	-0.3786699	0.1637708	0.9530456	0	11.57	4006	0	0	0	0	1.075649	-0.1651025	3	3	0.01	1600
180882	-22	-26	1	-0.3662186	0.1571043	0.951578	0	11.57	4003	0	0	0	0	1.075649	-0.1590998	3	3	0.01	1600
180989	-31	-22	2	-0.3666972	0.151034	0.9482158	0	11.57	4004	0	0	0	0	1.075649	-0.1537221	3	3	0.01	1600
181089	-23	-17	2	-0.3689706	0.1555903	0.9477877	0	11.57	4002	0	0	0	0	1.075649	-0.1489361	3	3	0.01	1600
181192	-17	-21	3	-0.3633004	0.1571824	0.946626	0	11.57	4003	0	0	0	0	1.075649	-0.1478444	3	3	0.01	1600
181296	-16	-26	0	-0.3562385	0.153433	0.9457701	0	11.57	4004	0	0	0	0	1.075649	-0.1511233	3	3	0.01	1600
181512	-22	-17	0	-0.3461803	0.1408423	0.9430799	0	11.57	4004	0	0	0	0	1.075649	-0.1552657	3	3	0.01	1600
181618	-29	-13	6	-0.3425526	0.1375349	0.9414905	0	11.57	4002	0	0	0	0	1.075649	-0.1550048	3	3	0.01	1600
181714	-12	-17	1	-0.3353983	0.1311651	0.9419795	0	11.51	4002	0	0	0	0	1.075649	-0.1557713	3	3	0.01	1600
181889	-11	-27	-2	-0.3432461	0.1282463	0.9419792	0	11.51	4003	0	0	0	0	1.075649	-0.1618878	3	3	0.01	1600
181936	-19	-25	0	-0.3340751	0.1267947	0.9408787	0	11.51	4004	0	0	0	0	1.075649	-0.1620311	3	3	0.01	1600
182036	-16	-21	3	-0.329203	0.1240307	0.9395949	0	11.51	4002	0	0	0	0	1.075649	-0.1625593	3	3	0.01	1600
182128	-12	-23	-1	-0.3205684	0.1167436	0.9393505	0	11.51	4002	0	0	0	0	1.075649	-0.1675936	3	3	0.01	1600
182236	-18	-21	4	-0.3132181	0.1139295	0.9375774	0	11.51	4002	1	-1	0	0	1.075649	-0.175556	3	3	0.01	1600
182344	-13	-28	-15	-0.30859	0.1114625	0.9371504	0	11.51	4003	2	-4	0	0	1.075649	-0.1717885	3	3	0.01	1600
182489	-31	-38	-121	-0.3029121	0.1117677	0.9414281	0	11.51	4004	8	-8	2	0	1.075649	-0.1543894	3	3	0.01	1600
182533	-20	-20	-42	-0.3080794	0.111225	0.9361749	0	11.51	4004	0	-1	0	0	1.075649	-0.1491353	3	3	0.01	1600
182634	-72	-28	32	-0.2942875	0.08977526	0.935808	0	11.57	4004	1	0	0	0	1.075649	-0.1431564	3	3	0.01	1600
182735	1	-40	-10	-0.3120191	0.07573231	0.9356878	0	11.57	4003	19	-9	0	0	1.075649	-0.1343802	3	3	0.01	1600
182863	-10	21	-6	-0.2874098	0.06061323	0.9230944	0	11.57	4003	-7	-7	0	0	1.075649	-0.1234118	3	3	0.01	1600
182942	-2	-30	-22	-0.2774751	0.0557693	0.9170352	0	11.57	4002	0	3	0	0	1.075649	-0.1133381	3	3	0.01	1600
183046	1	-52	-16	-0.2723606	0.06662022	0.919422	0	11.57	4003	2	-3	0	0	1.075649	-0.1050308	3	3	0.01	1600
183223	-50	-60	-75	-0.2717733	0.1177394	0.9164931	0	11.57	4004	-25	-16	1	0	1.075649	-0.1033914	3	3	0.01	1600
183276	-39	41	-219	-0.2448542	0.1217543	0.9172221	0	11.57	4003	-40	-17	1	0	1.075649	-0.1037486	3	3	0.01	1600
183409	27	-91	-479	-0.2700385	0.1504573	0.9503171	0	11.57	4003	31	-55	-1	0	1.075649	-0.1044213	3	3	0.01	1600
183503	183	-179	721	-0.2637639	0.04609827	0.9197563	0	11.57	4004	2	24	3	0	1.075649	-0.09927867	3	3	0.01	1600
183536	620	222	-628	-0.2533233	-0.3441612	1.006055	0	11	4002	-72	-88	3	0	1.075649	-0.09528041	3	3	0.01	1600
183635	1244	1952	-121	0.3536771	-2.901075	1.002197	0	11	4004	20	-160	-8	0	1.075649	-0.08471289	3	3	0.01	1600
183736	-59	1481	336	1.166778	-5.401769	1.013775	0	11	4002	83	-153	0	0	1.075649	-0.06231574	3	3	0.01	1600
183873	-8	1004	-925	-0.5559354	-10.11815	1.045337	0	11	4004	43	-172	-17	0	1.075649	-0.03935984	3	3	0.01	1600
183942	429	3187	-251	-0.08522333	-12.23088	1.404942	0	11	4002	15	-128	-15	0	1.075649	-0.02585285	3	3	0.01	1600
184046	-182	1660	-26	-0.1347292	-15.5472	1.988886	0	11	4002	25	-9	-27	0	1.075649	-0.001698274	3	3	0.01	1600
184159	-524	-1282	741	-1.14363	-14.30051	1.075315	0	11	4004	7	-68	-3	0	1.075649	0.02783652	3	3	0.01	1600
184258	-869	-1923	-307	-1.976834	-11.78997	0.7009471	0	11	4002	-72	-12	4	0	1.075649	0.06358548	3	3	0.01	1600
184379	-537	-3756	-1178	-5.511682	-2.458031	1.178624	0	11	4002	56	-18	-3	0	1.075649	0.1197027	3	3	0.01	1600
184467	190	375	499	-5.415766	-1.187196	1.188097	0	10.66	4004	-51	50	5	0	1.075649	0.1400022	3	3	0.01	1600
184671	-485	49	-8	-3.390994	-2.471104	0.9153625	0	10.66	4002	16	-129	0	0	1.075649	0.1646367	3	3	0.01	1600
184735	370	238	481	-3.760821	-3.240407	0.7877406	0	10.66	4003	52	158	6	0	1.075649	0.1656821	3	3	0.01	1600
184800	1076	-1498	-500	-2.843564	-2.691147	0.6675825	0	10.66	4002	-1	-251	0	0	1.075649	0.1676025	3	3	0.01	1600
184864	710	-599	614	-1.958699	-1.553313	0.6550555	0	10.66	4004	-51	60	14	0	1.075649	0.1701168	3	3	0.01	1600
184987	1111	954	-802	-1.492291	-3.023992	0.3854843	0	10.66	4004	41	72	7	0	1.075649	0.1646345	3	3	0.01	1600
185056	709	-909	569	-0.955956	-3.598038	0.2103192	0	10.66	4004	-111	18	23	0	1.075649	0.1664552	3	3	0.01	1600
185158	-512	1313	540	-0.3525944	-3.246103	1.03669	0	10.66	4002	5	-10	5	0	1.075649	0.16967	3	3	0.01	1600
185264	1418	-788	338	-1.156032	-3.622534	0.7077512	0	10.66	4003	-92	-135	12	0	1.075649	0.1775002	3	3	0.01	1600
185521	331	-1806	-99	-2.340928	-1.618092	-0.5205097	0	10.89	4003	-68	-112	35	0	1.075649	0.1805381	3	3	0.01	1600
185624	-884	-723	25	-2.26735	-0.3295761	-0.3244593	0	10.89	4003	-54	-38	45	0	1.075649	0.1788564	3	3	0.01	1600
185673	729	851	-1223	-3.100543	-2.015705	-0.2766588	0	10.89	4003	-88	-209	12	0	1.075649	0.1769257	3	3	0.01	1600
185781	657	159	-2417	-3.218161	-5.111238	0.2781505	0	10.89	4004	-19	-195	-10	0	1.075649	0.1696362	3	3	0.01	1600
185953	1137	2849	351	-3.635405	-9.631103	1.078822	0	10.89	4003	-41	-37	4	0	1.075649	0.1554339	3	3	0.01	1600
186012	-233	229	172	-2.480471	-11.66527	0.7862775	0	10.89	4004	-55	-78	2	0	1.075649	0.1503701	3	3	0.01	1600
186081	1336	-1383	-590	-1.739798	-9.921304	0.7940314	0	10.89	4002	-51	78	0	0	1.075649	0.1455902	3	3	0.01	1600
186195	1226	-1184	-303	0.9525505	-7.164196	1.042408	0	10.89	4004	-13	125	-18	0	1.075649	0.1256804	3	3	0.01	1600
186317	-1096	-611	-6	0.1150501	-6.788592	1.389737	0	10.72	4002	129	-91	-11	0	1.075649	0.1141411	3	3	0.01	1600
186385	214	-795	394	0.179665	-6.690433	1.210876	0	10.72	4002	-32	129	1	0	1.075649	0.1103712	3	3	0.01	1600
186488	-1609	-1086	1446	-1.075281	-3.447659	0.1946997	0	10.72	4003	36	12	9	0	1.075649	0.1079571	3	3	0.01	1600
186613	-1212	-1368	895	-2.335781	-0.2971086	-0.4045921	0	10.72	4002	102	-96	38	0	1.075649	0.1203809	3	3	0.01	1600
186696	-899	2	-364	-4.168132	-0.1617831	-0.2003499	0	10.72	4003	-12	-87	24	0	1.075649	0.1259142	3	3	0.01	1600
186795	-1790	1826	-404	-4.703811	-1.652237	-0.131392	0	10.72	4002	44	144	26	0	1.075649	0.1386048	3	3	0.01	1600
186904	1316	3251	-144	-5.100389	-6.063421	-0.4257735	0	10.72	4004	54	59	21	0	1.075649	0.1516283	3	3	0.01	1600
187000	657	3557	-158	-3.592289	-9.983816	-0.2337956	0	10.72	4008	-6	228	23	0	1.075649	0.1717915	3	3	0.01	1600
187137	1901	-879	-564	-3.147571	-13.03014	1.069683	0	10.72	4002	-138	114	-10	0	1.075649	0.1877986	3	3	0.01	1600
187202	988	-2104	16	-1.057739	-11.59425	1.845105	0	10.72	4002	119	-158	-20	0	1.075649	0.1890608	3	3	0.01	1600
187311	-1213	-1875	168	-0.2367544	-6.475825	1.624344	0	10.72	4003	-103	53	-20	0	1.075649	0.1866522	3	3	0.01	1600
187408	-105	-1308	-7	-0.3987547	-4.281553	1.284853	0	10.72	4004	64	-71	0	0	1.075649	0.1800556	3	3	0.01	1600
187517	636	-329	-637	1.199323	-4.37643	0.9697582	0	10.72	4004	-130	247	8	0	1.075649	0.1737903	3	3	0.01	1600
187616	-1657	1414	630	1.985743	-4.26001	1.603072	0	10.72	4003	86	27	-12	0	1.075649	0.1653946	3	3	0.01	1600
187818	257	2150	-490	-0.4661452	-5.217649	1.762115	0	10.72	4004	4	100	-25	0	1.075649	0.1540338	3	3	0.01	1600
187850	-370	1373	602	-0.6180416	-6.713048	1.590515	0	10.72	4002	30	-18	-11	0	1.075649	0.1497456	3	3	0.01	1600
187934	93	1005	-740	-1.078968	-9.197096	1.688873	0	10.72	4002	-83	-252	-32	0	1.075649	0.1426438	3	3	0.01	1600
188069	-491	1708	-231	-2.626932	-12.83638	2.12964	0	10.72	4003	-19	56	-27	0	1.075649	0.1353894	3	3	0.01	1600
188131	1044	936	-396	-1.661597	-13.32352	2.308154	0	10.72	4002	32	40	-34	0	1.075649	0.1367135	3	3	0.01	1600
188273	-236	-2202	753	0.2603598	-13.73831	1.860579	0	10.55	4003	49	-6	-12	0	1.075649	0.1428179	3	3	0.01	1600
188378	48	-1184	1471	-0.1322336	-8.238258	1.207582	0	10.55	4003	45	133	12	0	1.075649	0.149499	3	3	0.01	1600
188437	-465	-912	56	-0.5995032	-7.148413	0.315652	0	10.55	4004	60	-79	17	0	1.075649	0.1534292	3	3	0.01	1600
188550	-515	-1873	-756	-0.6068761	-5.910732	-0.1724458	0	10.55	4002	27	-112	14	0	1.075649	0.1533092	3	3	0.01	1600
188649	66	-227	149	-0.4973793	-3.497766	0.6657814	0	10.55	4002	1	165	1	0	1.075649	0.1554742	3	3	0.01	1600
188823	-633	-1409	-306	-1.197372	-4.397606	0.8054686	0	10.55	4002	21	-116	4	0	1.075649	0.1745954	3	3	0.01	1600
188916	1041	-253	-439	-1.222794	-2.600809	1.154773	0	10.55	4003	1	123	-1	0	1.075649	0.2038976	3	3	0.01	1600
188991	359	91	-440	-0.5652538	-3.634475	1.112209	0	10.55	4004	5	-201	-26	0	1.075649	0.2251575	3	3	0.01	1600
189103	-1329	-580	-260	0.06838909	-4.368145	1.605987	0	10.66	4003	-157	217	-17	0	1.075649	0.2549536	3	3	0.01	1600
189135	-1279	-1213	-282	-0.5907694	-4.537494	1.653796	0	10.66	4002	26	-158	-20	0	1.075649	0.2605721	3	3	0.01	1600
189209	-12	-620	627	-1.840319	-3.295121	1.574007	0	10.66	4004	-2	-4	-18	0	1.075649	0.2860044	3	3	0.01	1600
189314	1095	1860	158	-0.738992	-4.502888	0.9426987	0	10.66	4003	-145	80	11	0	1.075649	0.3263207	3	3	0.01	1600
189419	-554	-766	844	0.06036676	-3.535786	1.422617	0	10.66	4003	-125	-145	-15	0	1.075649	0.3551627	3	3	0.01	1600
189513	-231	596	597	-1.231057	-3.264984	0.8980404	0	10.66	4004	-98	99	8	0	1.075649	0.3752828	3	3	0.01	1600
189614	1489	-1070	-230	-0.3788217	-2.439656	0.9353349	0	10.66	4004	-39	24	0	0	1.075649	0.3897575	3	3	0.01	1600
189721	8	-152	720	0.5112174	-1.504513	1.025639	0	10.66	4003	-36	-106	-4	0	1.075649	0.4103372	3	3	0.01	1600
189843	-178	-1350	-34	-0.02360571	-0.3994495	0.8729876	0	10.66	4003	-62	-53	-3	0	1.075649	0.4228662	3	3	0.01	1600
189928	-705	1527	32	-0.2820589	-0.7050354	0.6931817	0	10.66	4003	33	21	8	0	1.075649	0.4323014	3	3	0.01	1600
190024	1537	1486	-700	0.9670958	-6.167382	1.312062	0	10.83	4002	56	-125	-15	0	1.075649	0.4427178	3	3	0.01	1600
190159	-1109	-2	76	0.9076744	-7.505072	1.675326	0	10.83	4002	66	-15	-17	0	1.075649	0.4501311	3	3	0.01	1600
190269	-1092	320	479	-0.3169769	-7.313939	0.9948598	0	10.83	4002	121	71	-4	0	1.075649	0.4486213	3	3	0.01	1600
190390	-324	2476	1003	0.2654928	-9.8772	0.7176335	0	10.83	4002	-36	208	19	0	1.075649	0.4193042	3	3	0.01	1600
190563	-438	1013	273	-2.127817	-13.72075	0.4201038	0	10.83	4003	46	58	18	0	1.075649	0.3947105	3	3	0.01	1600
190734	-1650	-869	-2	-4.548851	-12.10304	0.7569785	0	10.83	4002	87	-241	0	0	1.075649	0.3709836	3	3	0.01	1600
190853	1550	704	-685	-3.533508	-11.59859	1.841993	0	10.83	4004	-19	23	-29	0	1.075649	0.3509364	3	3	0.01	1600
190921	-308	691	99	-2.599529	-11.86419	2.010885	0	10.55	4004	75	3	-26	0	1.075649	0.3420869	3	3	0.01	1600
191003	692	1140	434	-2.611116	-12.34866	1.816894	0	10.55	4004	-146	11	-19	0	1.075649	0.3392382	3	3	0.01	1600
191107	334	-438	395	-1.703145	-11.54556	1.235814	0	10.55	4002	4	-132	-1	0	1.075649	0.3397188	3	3	0.01	1600
191213	-502	1501	496	-1.344105	-11.80717	0.4585443	0	10.55	4004	10	47	19	0	1.075649	0.3436835	3	3	0.01	1600
191311	967	374	672	-1.392677	-11.90214	0.4926398	0	10.55	4003	24	-17	0	0	1.075649	0.3482807	3	3	0.01	1600
191421	370	-1013	-1672	-2.213693	-11.25392	0.9442782	0	10.55	4003	97	96	6	0	1.063657	0.3577401	4	3	0.01	1600
191496	-250	1449	-927	-1.778131	-12.58257	1.129587	0	10.55	4004	24	-162	-14	0	1.099042	0.3579681	4	3	0.01	1600
191608	-2126	-951	-133	-3.276968	-13.46886	1.464302	0	10.55	4004	106	109	-14	0	1.028392	0.354223	4	3	0.01	1600
191713	-1038	-907	781	-5.991362	-11.09669	0.5160016	0	10.55	4004	-7	39	20	0	1.080834	0.3500087	4	3	0.01	1600
191818	703	-2437	483	-5.727098	-7.155166	0.7044908	0	11.23	4003	92	-171	0	0	1.098798	0.3505632	4	3	0.01	1600
191904	450	-1076	-1563	-5.788323	-4.896205	1.256295	0	11.23	4004	-179	-38	-11	0	1.104566	0.3511814	4	3	0.01	1600
192011	894	-487	-530	-6.142727	-6.707354	1.689484	0	11.23	4004	-13	-136	-29	0	1.135745	0.3606707	4	3	0.01	1600
192104	210	-2046	53	-4.696175	-5.39099	1.657182	0	11.23	4003	-49	-135	-17	0	1.135911	0.37813	4	3	0.01	1600
192216	1109	475	-634	-4.492717	-6.423011	0.9429622	0	11.23	4002	-31	-144	-3	0	1.125715	0.4052769	4	3	0.01	1600
192342	1843	841	916	-2.90017	-7.251929	0.1584148	0	11.23	4002	-82	99	31	0	1.118429	0.4203184	4	3	0.01	1600
192493	141	-1053	-631	-0.07079487	-7.018302	0.8965681	0	11.23	4002	-126	191	11	0	1.079246	0.430481	4	3	0.01	1600
192528	-232	-235	218	-0.3706223	-6.680549	1.117996	0	11.23	4003	-81	-17	-1	0	1.074056	0.435214	4	3	0.01	1600
192658	532	-2596	817	-0.8072808	-2.174853	1.524804	0	11.23	4003	-60	-93	-7	0	1.058925	0.4471248	4	3	0.01	1600
192811	-733	89	1160	-1.59922	2.527004	0.6224551	0	10.66	4004	-7	173	19	0	1.018989	0.4584861	4	3	0.01	1600
192921	239	-349	518	-1.355672	2.208887	0.3867405	0	10.66	4003	58	-55	7	0	1.014359	0.4566822	4	3	0.01	1600
192999	-1306	480	367	-2.025223	1.625027	0.1669564	0	10.66	4003	-70	24	37	0	1.005019	0.4525178	4	3	0.01	1600
193086	379	1396	196	-2.17452	0.5475107	0.4476252	0	10.66	4002	-32	-25	-14	0	1.011894	0.4428583	4	3	0.01	1600
193261	-97	161	70	-2.111683	-3.241991	1.685484	0	10.66	4003	-24	-89	-14	0	0.9449599	0.4026672	4	3	0.01	1600
193303	18	-473	62	-2.024274	-3.173939	1.478729	0	10.66	4007	59	-94	-8	0	0.9985306	0.3925535	4	3	0.01	1600
193455	453	971	581	-1.514701	-2.807558	0.6297632	0	10.66	4004	-4	68	16	0	1.057736	0.3798077	4	3	0.01	1600
193498	-170	1723	292	-1.663112	-3.967479	0.2864676	0	10.66	4003	3	54	20	0	1.086384	0.377235	4	3	0.01	1600
193686	-872	1337	388	-1.724479	-8.433208	1.129261	0	11.06	4003	21	63	-5	0	1.14161	0.350049	4	3	0.01	1600
193743	-1414	1214	221	-2.404755	-9.60826	1.265559	0	11.06	4003	66	63	-7	0	1.161401	0.3436594	4	3	0.01	1600
193864	978	644	145	-1.897557	-12.94469	1.279943	0	11.06	4004	-41	-166	-6	0	1.132717	0.3351297	4	3	0.01	1600
193975	-562	-252	66	-1.686841	-11.72502	1.123515	0	11.06	4004	30	-46	-2	0	1.112901	0.3212479	4	3	0.01	1600
194028	-495	1252	1422	-2.351717	-11.63288	0.944477	0	11.06	4004	53	117	-7	0	1.098109	0.3093705	4	3	0.01	1600
194096	-1098	1432	409	-2.588383	-11.54177	0.7646562	0	11.06	4003	-23	-194	10	0	1.058086	0.2996212	4	3	0.01	1600
194278	-176	-637	-155	-4.793107	-10.31474	1.204448	0	11.06	4004	-43	157	-5	0	0.9803458	0.2904411	4	3	0.01	1600
194319	-860	-1321	-380	-4.885242	-9.528177	1.234573	0	11.06	4003	15	41	-13	0	0.9363051	0.2869628	4	3	0.01	1600
194384	-617	56	445	-5.357462	-8.79121	1.205256	0	11.06	4002	7	-59	0	0	0.8828818	0.2766602	4	3	0.01	1600
194498	-407	-1497	-528	-4.708255	-8.356462	1.165656	0	11.06	4003	122	-73	-10	0	0.7991312	0.2593903	4	3	0.01	1600
194608	-391	-1038	846	-5.514325	-5.106039	1.14443	0	11.29	4004	-73	90	3	0	0.6856515	0.240788	4	3	0.01	1600
194675	-1735	-1571	-194	-6.492472	-4.411747	0.8606161	0	11.29	4004	67	-231	0	0	0.6237411	0.2264415	4	3	0.01	1600
