time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude	compass_heading	latitude	longitude
33675	47	-1	-4	0.6653783	-0.1885947	0.9701238	0	12.08	4004	0	0	5	5	0.3855318	0.3593311	1	6	0.04	1800	-0.1559753	40.92393	-91.39362
33710	50	2	-3	0.6689639	-0.1907456	0.9729974	0	12.08	4004	0	0	5	5	0.3855318	0.3629011	1	6	0.04	1800	0.07992963	40.92393	-91.39362
33845	40	-9	-1	0.6760651	-0.1895831	0.9776438	0	12.08	4002	0	0	5	5	0.3855318	0.3688725	1	6	0.04	1800	0.06200629	40.92393	-91.39362
33993	45	0	-1	0.6770269	-0.180546	0.985285	0	12.08	4003	0	0	5	5	0.3855318	0.3730743	3	6	0.04	1800	-0.1746521	40.92393	-91.39362
34085	55	-3	-5	0.6758371	-0.180665	0.9895642	0	12.08	4003	0	0	5	5	0.3855318	0.3766843	3	6	0.04	1800	0.0637086	40.92393	-91.39362
34205	43	0	-3	0.6800122	-0.1888634	0.9929881	0	12.08	4003	0	0	5	5	0.3855318	0.3809138	3	6	0.04	1800	0.05782064	40.92393	-91.39362
34240	42	-5	0	0.680207	-0.1873526	0.9947609	0	12.08	4002	0	0	5	5	0.3855318	0.3800016	3	6	0.04	1800	0.05725561	40.92393	-91.39362
34417	44	2	-5	0.6856386	-0.1856761	1.00332	0	12.14	4002	0	0	5	5	0.3855318	0.3699687	3	6	0.04	1800	-0.1948242	40.92393	-91.39362
34492	39	0	-8	0.6891206	-0.1836113	1.005521	0	12.14	4002	0	0	5	5	0.3855318	0.3653709	3	6	0.04	1800	0.0429375	40.92393	-91.39362
34556	48	3	-6	0.6881142	-0.1859862	1.008578	0	12.14	4002	0	0	5	5	0.3855318	0.361595	3	6	0.04	1800	-0.2001038	40.92393	-91.39362
34636	34	7	1	0.6903496	-0.1866877	1.012368	0	12.14	4003	0	0	5	5	0.3855318	0.3493976	3	6	0.04	1800	0.03759037	40.92393	-91.39362
34708	45	4	-7	0.6882243	-0.1845466	1.017871	0	12.14	4003	0	0	5	5	0.3855318	0.3404939	3	6	0.04	1800	0.04647201	40.92393	-91.39362
34849	112	-84	175	0.7009863	-0.1632138	1.018847	0	12.14	4004	0	0	5	5	0.3855318	0.3337769	3	6	0.04	1800	0.04332836	40.92393	-91.39362
34970	45	39	-318	0.7635795	-0.1467952	1.05112	0	12.14	4003	0	0	5	5	0.3855318	0.3244336	3	6	0.04	1800	0.4970101	40.92393	-91.39362
35029	75	34	75	0.7412574	-0.1291299	1.014006	0	12.14	4004	0	0	5	5	0.3855318	0.3183029	3	6	0.04	1800	-0.03475952	40.92393	-91.39362
35112	79	0	-44	0.756311	-0.157805	1.03283	0	12.14	4003	0	0	5	5	0.3855318	0.3062861	3	6	0.04	1800	0.188864	40.92393	-91.39362
