time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude	compass_heading	latitude	longitude
3	-1	0	4	-4.686934	0.02871523	112.3682	0	12.82	4002	1503	1503	996	1504	0.02	-0.03083385	1	10	0.08	2800	110.5681	40.92395	-91.39364
108	-9	2	3	-4.689954	0.03191719	112.3657	0	12.82	4004	1503	1503	996	1504	0.02	-0.02482018	1	10	0.08	2800	110.4076	40.92395	-91.39364
313	-5	5	-1	-4.694499	0.0313941	112.3623	0	12.82	4003	1503	1503	996	1503	0.02	-0.01334626	1	10	0.08	2800	111.0777	40.92395	-91.39364
403	-8	2	1	-4.695568	0.02962837	112.3618	0	12.82	4004	1503	1503	996	1503	0.02	-0.006708804	1	10	0.08	2800	110.9404	40.92395	-91.39364
495	-5	-1	-5	-4.696199	0.03013763	112.3597	0	12.82	4003	1503	1503	996	1503	0.02	-0.004371608	1	10	0.08	2800	111.0236	40.92395	-91.39364
565	-7	1	4	-4.701152	0.0289422	112.3589	0	12.82	4002	1503	1503	995	1503	0.02	-0.01139951	1	10	0.08	2800	110.6059	40.92395	-91.39364
677	-2	-1	3	-4.703845	0.0274559	112.358	0	12.82	4004	1503	1503	995	1503	0.02	-0.01812235	1	10	0.08	2800	109.8888	40.92395	-91.39364
766	-5	-3	0	-4.708557	0.02984104	112.3571	0	12.82	4004	1503	1503	995	1503	0.02	-0.02509925	1	10	0.08	2800	110.4406	40.92395	-91.39364
803	0	0	2	-4.708057	0.0308219	112.3566	0	12.82	4004	1503	1503	995	1503	0.02	-0.03215948	1	10	0.08	2800	110.4406	40.92395	-91.39364
925	-8	0	-1	-4.71	0.03173933	112.3549	0	12.82	4002	1503	1503	995	1503	0.02	-0.03064241	1	10	0.08	2800	110.1001	40.92395	-91.39364
1107	-7	-2	1	-4.714258	0.0330926	112.3534	0	12.82	4002	1503	1502	995	1503	0.02	-0.03078179	1	10	0.08	2800	110.577	40.92395	-91.39364
