time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude	compass_heading	latitude	longitude
92258	-47	6	6	-1.005104	0.09722935	-3.582129	0	12.02	4004	0	0	5	5	0.02606801	0.2971275	1	10	0.03	2000	-0.4408569	40.92393	-91.39363
92462	-46	-3	7	-1.025161	0.1007486	-3.591177	0	12.02	4003	0	0	5	5	0.02606801	0.2933107	1	10	0.03	2000	-0.1617432	40.92393	-91.39363
92624	-48	1	2	-1.0136	0.1001822	-3.605362	0	12.02	4002	0	0	5	5	0.02606801	0.3015319	1	10	0.03	2000	-0.178833	40.92393	-91.39362
92713	-50	7	6	-1.00748	0.09492879	-3.611169	0	12.02	4003	0	0	5	5	0.02606801	0.3126354	1	10	0.03	2000	-0.4208069	40.92393	-91.39362
92812	-49	8	3	-1.022392	0.08971003	-3.61765	0	12.02	4004	0	0	5	5	0.02606801	0.3126354	1	10	0.03	2000	-0.4014587	40.92393	-91.39362
92852	-49	-1	5	-1.017419	0.09063834	-3.620096	0	12.02	4004	0	0	5	5	0.02606801	0.3143904	1	10	0.03	2000	-0.4014587	40.92393	-91.39362
92954	-47	2	6	-1.008953	0.09522767	-3.626209	0	12.02	4002	0	0	5	5	0.02606801	0.3264194	1	10	0.03	2000	-0.1711121	40.92393	-91.39362
93116	-42	5	4	-0.9964588	0.09847776	-3.640026	0	12.02	4002	0	0	5	5	0.02606801	0.3363976	1	10	0.03	2000	-0.2093811	40.92393	-91.39362
93340	-47	10	4	-0.9870896	0.08830459	-3.655066	0	12.08	4002	0	0	5	5	0.02606801	0.335729	1	10	0.03	2000	-0.4620361	40.92393	-91.39362
93416	-51	0	1	-0.9793541	0.08953407	-3.663137	0	12.08	4004	0	0	5	5	0.02606801	0.3369119	1	10	0.03	2000	-0.4624939	40.92393	-91.39362
93484	-50	-1	9	-0.9783388	0.08957775	-3.664849	0	12.08	4003	0	0	5	5	0.02606801	0.3375962	1	10	0.03	2000	-0.234375	40.92393	-91.39362
93564	-44	0	3	-0.9752094	0.08506662	-3.671207	0	12.08	4004	0	0	5	5	0.02606801	0.3378053	1	10	0.03	2000	-0.479248	40.92393	-91.39362
93706	-47	1	7	-0.9708961	0.08075017	-3.681784	0	12.08	4003	0	0	5	5	0.02606801	0.3503235	1	10	0.03	2000	-0.4881592	40.92393	-91.39362
93795	-48	0	3	-0.9639598	0.08217015	-3.687776	0	12.08	4003	0	0	5	5	0.02606801	0.350726	1	10	0.03	2000	-0.2594299	40.92393	-91.39362
93888	-47	0	4	-0.9566585	0.08667969	-3.698903	0	12.08	4003	0	0	5	5	0.02606801	0.3488098	1	10	0.03	2000	-0.2785339	40.92393	-91.39362
94007	-42	-3	8	-0.9496915	0.08979479	-3.70196	0	12.08	4002	0	0	5	5	0.02606801	0.3342157	1	10	0.03	2000	-0.530365	40.92393	-91.39362
94069	-46	3	5	-0.9446236	0.09134214	-3.7148	0	12.08	4002	0	0	5	5	0.02606801	0.3255289	1	10	0.03	2000	-0.5343933	40.92393	-91.39362
94214	-47	2	6	-0.9439597	0.0847256	-3.724827	0	12.08	4003	0	0	5	5	0.02606801	0.2988563	1	10	0.03	2000	-0.5395203	40.92393	-91.39362
94303	-49	4	6	-0.9437577	0.08835211	-3.732652	0	12.08	4002	0	0	5	5	0.02606801	0.2875873	1	10	0.03	2000	-0.2998352	40.92393	-91.39362
94410	-51	10	2	-0.9395709	0.08027814	-3.736076	0	12.08	4003	0	0	5	5	0.02606801	0.2698638	1	10	0.03	2000	-0.3058167	40.92393	-91.39362
94513	-42	7	7	-0.9345406	0.07227109	-3.746348	0	12.08	4003	0	0	5	5	0.02606801	0.2626592	1	10	0.03	2000	-0.5531616	40.92393	-91.39362
