time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude
125274	-207	1020	-547	3.009625	-12.00236	-33.14701	0	10.15	4004	66	-103	-22	293	1.239439	2.399719	5	10	0.04	1800
125369	-908	1394	-3	2.730367	-12.16981	-33.18382	0	10.15	4003	17	-59	-20	296	1.229176	2.399195	5	10	0.04	1800
125495	1108	780	234	1.425878	-11.18403	-33.54123	0	10.49	4003	-70	219	-3	299	1.231248	2.386745	5	10	0.04	1800
125570	-448	-189	524	2.539892	-11.40206	-33.29018	0	10.49	4003	9	-13	-12	313	1.201619	2.375481	5	10	0.04	1800
125694	254	-736	460	0.6665379	-5.719556	-34.19825	0	10.49	4002	-7	-115	-7	326	1.161805	2.335348	5	10	0.04	1800
125768	274	-470	798	1.449476	-5.401478	-34.3873	0	10.49	4004	65	90	4	326	1.111807	2.32025	5	10	0.04	1800
125944	25	1358	1119	0.4280582	-7.947468	-34.51559	0	10.49	4003	-6	71	6	307	1.084054	2.267323	5	10	0.04	1800
126087	480	-883	-106	-1.40059	-4.505811	-32.34016	0	10.49	4002	17	-96	-33	316	1.122506	2.222444	5	10	0.04	1800
126188	244	-1475	-646	-0.6493601	-2.511021	-33.09139	0	10.49	4002	17	-15	-4	311	1.136931	2.199708	5	10	0.04	1800
126356	285	552	247	1.599229	-2.379512	-34.22949	0	10.49	4003	156	-321	-9	336	1.107342	2.12538	5	10	0.04	1800
126500	1640	-382	-2215	2.289775	-2.851166	-32.26781	0	9.64	4002	-123	32	-66	312	1.207257	2.088423	5	10	0.04	1800
126588	-1396	-116	501	2.424727	-2.632934	-31.57478	0	9.64	4002	73	-84	-44	311	1.107578	2.051586	5	10	0.04	1800
126786	723	-1018	-1616	5.544804	-7.913343	-32.1783	0	9.64	4002	-25	-18	-24	319	1.144714	2.00545	5	10	0.04	1800
126809	723	-1018	-1616	5.544804	-7.913343	-32.1783	0	9.64	4002	-25	-18	-24	319	1.143193	1.999236	5	10	0.04	1800
126938	-684	-452	849	4.001959	-7.306706	-32.26227	0	9.64	4002	0	-81	-51	342	1.134234	1.965698	5	10	0.04	1800
127008	-1709	-4022	-1320	3.068881	-6.843671	-32.03302	0	9.64	4002	33	-358	-64	322	1.190657	1.937081	5	10	0.04	1800
127125	-1977	-424	-144	1.800083	-4.569999	-31.67424	0	9.64	4004	21	175	-57	341	1.221594	1.913059	5	10	0.04	1800
127281	7	2381	2384	0.07825579	-4.305627	-31.70745	0	9.64	4003	-147	400	-27	318	1.076169	1.881692	5	10	0.04	1800
127459	776	1447	-740	1.60785	-5.862671	-33.7665	0	9.81	4003	-90	-48	-6	327	1.018848	1.868545	5	10	0.04	1800
127589	625	1788	373	3.484468	-9.785615	-34.28148	0	9.81	4004	-20	34	1	322	1.070957	1.868505	5	10	0.04	1800
127628	487	825	-1555	3.928456	-10.43253	-33.80767	0	9.81	4003	96	-76	-23	311	1.080931	1.870752	5	10	0.04	1800
127718	-188	2369	-1747	2.873427	-12.0831	-33.17123	0	9.81	4004	-110	-50	-39	304	1.070858	1.877825	5	10	0.04	1800
127823	-1183	-1200	-406	2.562095	-13.53197	-32.26698	0	9.81	4002	-98	-49	-53	298	1.066033	1.894081	5	10	0.04	1800
127930	-482	1921	-517	2.848265	-14.11777	-32.70407	0	9.81	4003	3	-25	-42	298	1.05557	1.939234	5	10	0.04	1800
128028	-131	1897	285	2.388931	-14.39214	-33.59283	0	9.81	4004	-42	178	-8	292	1.077289	1.95528	5	10	0.04	1800
128155	298	1750	53	3.082331	-16.57263	-33.58901	0	9.81	4002	63	-40	-16	280	1.07261	2.01619	5	10	0.04	1800
128339	-229	-3508	952	1.663614	-8.561855	-33.11147	0	10.49	4003	48	-103	-17	284	1.178218	2.090692	5	10	0.04	1800
128461	-909	-1104	466	0.01809339	-4.226698	-33.53228	0	10.49	4003	18	46	-3	288	1.141142	2.143369	5	10	0.04	1800
128546	91	-1533	-110	-0.8791582	-2.778684	-33.67084	0	10.49	4002	65	-93	-9	286	1.159316	2.188762	5	10	0.04	1800
128636	127	-823	165	-0.4462261	-0.9740207	-33.62882	0	10.49	4004	-29	-5	-3	287	1.1457	2.207803	5	10	0.04	1800
128755	2286	787	-43	1.265126	-2.811271	-33.56169	0	10.49	4003	44	-81	-12	281	1.197554	2.257828	5	10	0.04	1800
128922	1979	-1702	136	7.966476	-3.764208	-32.67139	0	10.49	4003	43	-67	-29	297	1.244001	2.293252	5	10	0.04	1800
128990	2320	-631	111	9.349046	-2.550026	-32.93476	0	10.49	4002	15	-61	-23	300	1.236564	2.296404	5	10	0.04	1800
129136	1987	-513	-12	12.22064	-1.618653	-34.0293	0	10.49	4003	68	-38	0	302	1.252456	2.303673	5	10	0.04	1800
129169	2344	-495	-167	13.36578	-1.583036	-34.13091	0	10.49	4003	-3	-23	6	303	1.234604	2.303742	5	10	0.04	1800
129322	1725	150	426	14.13734	-0.8320233	-34.44923	0	10.49	4004	-99	-56	14	307	1.167138	2.296871	5	10	0.04	1800
129465	-448	2829	-963	14.04096	-6.983726	-33.14675	0	10.49	4003	-136	255	-3	339	1.26054	2.255755	5	10	0.04	1800
129626	-1089	721	284	8.644851	-8.931082	-32.67503	0	10.49	4004	70	-235	-52	324	1.158628	2.180863	5	10	0.04	1800
129772	-328	-391	-1935	5.888374	-9.507537	-32.43451	0	10.49	4004	30	-322	-45	327	1.164219	2.096965	5	10	0.04	1800
129844	-1368	736	1534	4.562992	-8.645206	-33.00157	0	10.49	4003	-147	400	-14	323	1.149867	2.06564	5	10	0.04	1800
130020	604	1594	-1317	1.066801	-6.228969	-32.70319	0	10.49	4004	-175	182	-49	349	1.195846	1.990337	5	10	0.04	1800
130169	-914	-768	-961	2.137295	-7.231293	-31.97161	0	9.3	4004	-11	-42	-58	363	1.197014	1.928458	5	10	0.04	1800
130341	1596	1810	1491	1.742027	-6.140642	-31.2139	0	9.3	4003	-202	400	-56	334	1.172221	1.855124	5	10	0.04	1800
130425	-1148	-1118	509	0.8696362	-6.967666	-31.80965	0	9.3	4003	117	-22	-48	334	1.170459	1.818915	5	10	0.04	1800
130474	-608	-1588	1709	0.293771	-6.060478	-32.72615	0	9.3	4003	-92	118	-43	334	1.178643	1.805416	5	10	0.04	1800
130558	729	-147	66	-1.252075	-4.544502	-33.35781	0	9.3	4002	-146	88	-2	329	1.18635	1.787222	5	10	0.04	1800
130718	640	782	802	2.146172	-5.142357	-33.32453	0	9.3	4003	13	187	-15	326	1.149631	1.755211	5	10	0.04	1800
130764	741	89	-886	2.18248	-4.900288	-32.62627	0	9.3	4004	-23	126	-50	347	1.149631	1.755211	5	10	0.04	1800
130880	-199	-1986	-235	3.38215	-5.979658	-32.03101	0	9.3	4004	-70	-292	-53	321	1.148513	1.73083	5	10	0.04	1800
131017	794	2457	910	2.454772	-7.255013	-33.76447	0	9.3	4004	-224	253	-5	321	1.140777	1.723041	5	10	0.04	1800
131190	-385	1013	-917	3.527321	-7.613263	-32.92409	0	9.64	4004	7	-117	-34	319	1.029639	1.731813	5	10	0.04	1800
131333	256	1548	510	3.182878	-10.054	-32.88635	0	9.64	4004	-91	202	-20	320	1.071455	1.750734	5	10	0.04	1800
131406	-1130	1120	-142	2.316584	-10.78135	-33.17058	0	9.64	4003	-84	144	-10	323	1.063296	1.774377	5	10	0.04	1800
131448	-1130	1120	-142	2.316584	-10.78135	-33.17058	0	9.64	4003	16	-52	-28	318	1.15095	1.78527	5	10	0.04	1800
131534	-80	574	181	2.556429	-11.02583	-33.53793	0	9.64	4002	-113	107	-2	307	1.063536	1.806262	5	10	0.04	1800
131659	-342	2285	1231	3.370866	-12.94588	-33.06815	0	9.64	4002	-98	40	-17	309	1.142146	1.847612	5	10	0.04	1800
131799	381	-2239	304	1.844765	-10.68808	-33.54817	0	9.64	4002	3	-201	-12	304	1.153684	1.872809	5	10	0.04	1800
131853	695	-648	751	2.000312	-9.641491	-33.56083	0	9.64	4002	-105	63	5	304	1.18013	1.906264	5	10	0.04	1800
132036	-698	-28	312	0.7518166	-11.24381	-34.23341	0	9.75	4003	-41	46	18	305	1.187489	1.982848	5	10	0.04	1800
132072	-711	-166	642	0.2079948	-10.99828	-34.47731	0	9.75	4004	-107	124	29	308	1.179872	1.990655	5	10	0.04	1800
132135	-136	520	-920	0.1013659	-11.28124	-34.53636	0	9.75	4004	60	-115	-3	300	1.055715	2.012458	5	10	0.04	1800
132287	115	-1571	700	2.046045	-13.49087	-33.44843	0	9.75	4008	-114	186	-15	302	1.110356	2.061613	5	10	0.04	1800
132375	-1679	-3426	501	1.256979	-6.931998	-33.11131	0	9.75	4003	-34	43	-23	302	1.116535	2.07967	5	10	0.04	1800
132438	-1209	-2834	-431	0.9540036	-5.619972	-33.39288	0	9.75	4004	94	-186	-18	307	1.071049	2.097767	5	10	0.04	1800
132577	1029	1912	-1640	2.888844	-7.622764	-34.29645	0	9.75	4002	-104	6	1	306	1.165341	2.10989	5	10	0.04	1800
132636	1029	1912	-1640	2.888844	-7.622764	-34.29645	0	9.75	4002	-74	-22	-20	307	1.027546	2.129593	5	10	0.04	1800
132773	-574	516	-253	2.089582	-10.17126	-33.22292	0	9.75	4003	13	-80	-13	303	1.00376	2.146252	5	10	0.04	1800
132838	-240	100	46	2.238462	-10.31179	-33.37906	0	9.75	4003	124	-55	-10	303	1.033298	2.167635	5	10	0.04	1800
132931	610	1367	104	4.440243	-11.68679	-33.6024	0	9.7	4003	74	-27	-11	302	1.069368	2.185648	5	10	0.04	1800
133144	196	2410	-21	5.439948	-12.73738	-34.30699	0	9.7	4004	-76	-1	2	305	1.184787	2.226676	5	10	0.04	1800
133333	15	-803	-62	5.365972	-13.86989	-33.22393	0	9.7	4004	78	-151	-29	312	1.196803	2.25681	5	10	0.04	1800
133390	584	-379	-438	5.575658	-12.99503	-33.04084	0	9.7	4003	55	-73	-25	310	1.077123	2.260019	5	10	0.04	1800
133486	-226	-558	132	5.550359	-11.97038	-33.18642	0	9.7	4004	-1	-85	-6	312	1.112178	2.264623	5	10	0.04	1800
133540	-515	-1783	-75	5.089173	-9.476974	-33.15855	0	9.7	4004	34	-191	-14	311	1.100224	2.266347	5	10	0.04	1800
133639	-1639	53	527	4.159147	-8.148396	-33.42024	0	9.7	4003	-39	-46	-6	315	1.096518	2.26425	5	10	0.04	1800
133741	-310	-1717	666	0.4136012	-4.771252	-33.07621	0	9.7	4004	-41	-35	-18	322	1.086622	2.262314	5	10	0.04	1800
133921	-689	-569	512	-0.387738	-2.77764	-32.74262	0	9.53	4004	-70	46	-33	328	1.142784	2.244195	5	10	0.04	1800
134018	929	983	-1281	0.483319	-3.696827	-32.35339	0	9.53	4002	-24	-156	-37	316	1.134555	2.238921	5	10	0.04	1800
